Gene	cell_type
Ap2a2	Interneurons_Pvalb+
Ap4m1	Interneurons_Pvalb+
Apaf1	Interneurons_Pvalb+
Apc	Interneurons_Pvalb+
Arf3	Interneurons_Pvalb+
Arhgap10	Interneurons_Pvalb+
Arhgap17	Interneurons_Pvalb+
Arhgap18	Interneurons_Pvalb+
Arhgap32	Interneurons_Pvalb+
Arhgef10l	Interneurons_Pvalb+
Arhgef2	Interneurons_Pvalb+
Arhgef9	Interneurons_Pvalb+
Arid1a	Interneurons_Pvalb+
Arid1b	Interneurons_Pvalb+
Arid4b	Interneurons_Pvalb+
Arid5b	Interneurons_Pvalb+
Arl15	Interneurons_Pvalb+
Arl2bp	Interneurons_Pvalb+
Arrb1	Interneurons_Pvalb+
Asah1	Interneurons_Pvalb+
Ate1	Interneurons_Pvalb+
Atf6	Interneurons_Pvalb+
Atf7ip	Interneurons_Pvalb+
Atm	Interneurons_Pvalb+
Atp13a3	Interneurons_Pvalb+
Atp2a2	Interneurons_Pvalb+
Atp2c1	Interneurons_Pvalb+
Atp5b	Interneurons_Pvalb+
Atp5g1	Interneurons_Pvalb+
Atp5k	Interneurons_Pvalb+
Atp5o	Interneurons_Pvalb+
Atp6ap2	Interneurons_Pvalb+
Atp6v0b	Interneurons_Pvalb+
Atp6v0c	Interneurons_Pvalb+
Atp6v0e	Interneurons_Pvalb+
Atp6v1e1	Interneurons_Pvalb+
Atp6v1f	Interneurons_Pvalb+
Atrnl1	Interneurons_Pvalb+
B4galt6	Interneurons_Pvalb+
Bag1	Interneurons_Pvalb+
Bag4	Interneurons_Pvalb+
Banf1	Interneurons_Pvalb+
Baz2b	Interneurons_Pvalb+
Bcap29	Interneurons_Pvalb+
Bckdhb	Interneurons_Pvalb+
Bex2	Interneurons_Pvalb+
Bfar	Interneurons_Pvalb+
Bhlhe41	Interneurons_Pvalb+
Bicdl1	Interneurons_Pvalb+
Brinp1	Interneurons_Pvalb+
Brinp2	Interneurons_Pvalb+
Brinp3	Interneurons_Pvalb+
Brsk2	Interneurons_Pvalb+
Btaf1	Interneurons_Pvalb+
Btbd11	Interneurons_Pvalb+
Btbd3	Interneurons_Pvalb+
Btg3	Interneurons_Pvalb+
Cabin1	Interneurons_Pvalb+
Cabp1	Interneurons_Pvalb+
Cacna1a	Interneurons_Pvalb+
Cacna2d1	Interneurons_Pvalb+
Cacnb2	Interneurons_Pvalb+
Cadm1	Interneurons_Pvalb+
Calb1	Interneurons_Pvalb+
Calm2	Interneurons_Pvalb+
Caly	Interneurons_Pvalb+
Camk2b	Interneurons_Pvalb+
Camk4	Interneurons_Pvalb+
Cap2	Interneurons_Pvalb+
Capza2	Interneurons_Pvalb+
Capzb	Interneurons_Pvalb+
Cask	Interneurons_Pvalb+
Castor2	Interneurons_Pvalb+
Cbx3	Interneurons_Pvalb+
Ccdc136	Interneurons_Pvalb+
Ccdc191	Interneurons_Pvalb+
Ccl27a	Interneurons_Pvalb+
Cct2	Interneurons_Pvalb+
Cct5	Interneurons_Pvalb+
Cct7	Interneurons_Pvalb+
Cct8	Interneurons_Pvalb+
Cd2ap	Interneurons_Pvalb+
Cd47	Interneurons_Pvalb+
Cdh12	Interneurons_Pvalb+
Cdh6	Interneurons_Pvalb+
Cdh9	Interneurons_Pvalb+
Cdk14	Interneurons_Pvalb+
Cdk17	Interneurons_Pvalb+
Cdkl2	Interneurons_Pvalb+
Cds2	Interneurons_Pvalb+
Celf4	Interneurons_Pvalb+
Cemip	Interneurons_Pvalb+
Cenpv	Interneurons_Pvalb+
Cep290	Interneurons_Pvalb+
Cep78	Interneurons_Pvalb+
Cep83	Interneurons_Pvalb+
Cep85	Interneurons_Pvalb+
Cep97	Interneurons_Pvalb+
Cers6	Interneurons_Pvalb+
Chd2	Interneurons_Pvalb+
Chd4	Interneurons_Pvalb+
Chd9	Interneurons_Pvalb+
Chfr	Interneurons_Pvalb+
Chmp2a	Interneurons_Pvalb+
Chn1	Interneurons_Pvalb+
Chpf2	Interneurons_Pvalb+
Ckb	Interneurons_Pvalb+
Clasp2	Interneurons_Pvalb+
Clcn3	Interneurons_Pvalb+
Clec16a	Interneurons_Pvalb+
Clec2l	Interneurons_Pvalb+
Clint1	Interneurons_Pvalb+
Clk4	Interneurons_Pvalb+
Clock	Interneurons_Pvalb+
Cmss1	Interneurons_Pvalb+
Cnr1	Interneurons_Pvalb+
Cntn2	Interneurons_Pvalb+
Cntnap1	Interneurons_Pvalb+
Cntnap2	Interneurons_Pvalb+
Cntnap3	Interneurons_Pvalb+
Cntnap5c	Interneurons_Pvalb+
Col26a1	Interneurons_Pvalb+
Commd6	Interneurons_Pvalb+
Cops5	Interneurons_Pvalb+
Cops8	Interneurons_Pvalb+
Coro2b	Interneurons_Pvalb+
Coro6	Interneurons_Pvalb+
Cox10	Interneurons_Pvalb+
Cox16	Interneurons_Pvalb+
Cox6a1	Interneurons_Pvalb+
Cox7a2	Interneurons_Pvalb+
Cox7c	Interneurons_Pvalb+
Cpeb3	Interneurons_Pvalb+
Cpne6	Interneurons_Pvalb+
Creg2	Interneurons_Pvalb+
Csmd1	Interneurons_Pvalb+
Csmd3	Interneurons_Pvalb+
Cstf3	Interneurons_Pvalb+
Ctif	Interneurons_Pvalb+
Cul1	Interneurons_Pvalb+
Cux2	Interneurons_Pvalb+
Cwc27	Interneurons_Pvalb+
Cyfip2	Interneurons_Pvalb+
Cyth1	Interneurons_Pvalb+
D430042O09Rik	Interneurons_Pvalb+
D5Ertd579e	Interneurons_Pvalb+
Daglb	Interneurons_Pvalb+
Dalrd3	Interneurons_Pvalb+
Dclk2	Interneurons_Pvalb+
Dctn4	Interneurons_Pvalb+
Dcx	Interneurons_Pvalb+
Ddb2	Interneurons_Pvalb+
Ddx1	Interneurons_Pvalb+
Dennd1a	Interneurons_Pvalb+
Dexi	Interneurons_Pvalb+
Dgcr8	Interneurons_Pvalb+
Dgkb	Interneurons_Pvalb+
Dgki	Interneurons_Pvalb+
Dhx57	Interneurons_Pvalb+
Dlg1	Interneurons_Pvalb+
Dlg2	Interneurons_Pvalb+
Dlgap2	Interneurons_Pvalb+
Dmtn	Interneurons_Pvalb+
Dmxl2	Interneurons_Pvalb+
Dnaja3	Interneurons_Pvalb+
Dnajc13	Interneurons_Pvalb+
Dnal1	Interneurons_Pvalb+
Dnm3	Interneurons_Pvalb+
Dnmt3a	Interneurons_Pvalb+
Dock10	Interneurons_Pvalb+
Dock4	Interneurons_Pvalb+
Dock9	Interneurons_Pvalb+
Dpm3	Interneurons_Pvalb+
Dpy19l3	Interneurons_Pvalb+
Dtnb	Interneurons_Pvalb+
Dtymk	Interneurons_Pvalb+
Dynll2	Interneurons_Pvalb+
Ebna1bp2	Interneurons_Pvalb+
Eef1a1	Interneurons_Pvalb+
Eef2	Interneurons_Pvalb+
Eefsec	Interneurons_Pvalb+
Efnb2	Interneurons_Pvalb+
Efr3b	Interneurons_Pvalb+
Egfem1	Interneurons_Pvalb+
Egfp	Interneurons_Pvalb+
Ehbp1	Interneurons_Pvalb+
Eif2ak4	Interneurons_Pvalb+
Eif3c	Interneurons_Pvalb+
Eif4a2	Interneurons_Pvalb+
Eif4a3	Interneurons_Pvalb+
Elavl2	Interneurons_Pvalb+
Ell2	Interneurons_Pvalb+
Elmo1	Interneurons_Pvalb+
Emc6	Interneurons_Pvalb+
Eml5	Interneurons_Pvalb+
Eml6	Interneurons_Pvalb+
Emsy	Interneurons_Pvalb+
Enah	Interneurons_Pvalb+
Eno1	Interneurons_Pvalb+
Eno2	Interneurons_Pvalb+
Epb41	Interneurons_Pvalb+
Epb41l1	Interneurons_Pvalb+
Epc1	Interneurons_Pvalb+
Epha10	Interneurons_Pvalb+
Epha6	Interneurons_Pvalb+
Ephx4	Interneurons_Pvalb+
Eps15l1	Interneurons_Pvalb+
Ergic2	Interneurons_Pvalb+
Esco1	Interneurons_Pvalb+
Esrrg	Interneurons_Pvalb+
Etfa	Interneurons_Pvalb+
Etl4	Interneurons_Pvalb+
Exoc2	Interneurons_Pvalb+
Exoc4	Interneurons_Pvalb+
Exoc6b	Interneurons_Pvalb+
Eya4	Interneurons_Pvalb+
Faf2	Interneurons_Pvalb+
Fam120b	Interneurons_Pvalb+
Fam135b	Interneurons_Pvalb+
Fam171b	Interneurons_Pvalb+
Fam172a	Interneurons_Pvalb+
Fam174a	Interneurons_Pvalb+
Fam193b	Interneurons_Pvalb+
Fam219a	Interneurons_Pvalb+
Fam81a	Interneurons_Pvalb+
Farsa	Interneurons_Pvalb+
Fat3	Interneurons_Pvalb+
Fbll1	Interneurons_Pvalb+
Fbxl16	Interneurons_Pvalb+
Fbxl5	Interneurons_Pvalb+
Fbxo44	Interneurons_Pvalb+
Fbxo8	Interneurons_Pvalb+
Fbxw4	Interneurons_Pvalb+
Fer	Interneurons_Pvalb+
Fez1	Interneurons_Pvalb+
Fgf12	Interneurons_Pvalb+
Fgfbp3	Interneurons_Pvalb+
Fhit	Interneurons_Pvalb+
Fhod3	Interneurons_Pvalb+
Filip1	Interneurons_Pvalb+
Filip1l	Interneurons_Pvalb+
Fis1	Interneurons_Pvalb+
Fkbp1a	Interneurons_Pvalb+
Fkbp8	Interneurons_Pvalb+
Flt3	Interneurons_Pvalb+
Fmnl2	Interneurons_Pvalb+
Fnip2	Interneurons_Pvalb+
Focad	Interneurons_Pvalb+
Foxn3	Interneurons_Pvalb+
Foxp1	Interneurons_Pvalb+
Frmd7	Interneurons_Pvalb+
Frmpd1	Interneurons_Pvalb+
Fry	Interneurons_Pvalb+
Fstl5	Interneurons_Pvalb+
Fto	Interneurons_Pvalb+
Fubp1	Interneurons_Pvalb+
Fut9	Interneurons_Pvalb+
Gabarap	Interneurons_Pvalb+
Gabarapl1	Interneurons_Pvalb+
Gabra1	Interneurons_Pvalb+
Gabra3	Interneurons_Pvalb+
Gabrb3	Interneurons_Pvalb+
Gad1	Interneurons_Pvalb+
Gal3st1	Interneurons_Pvalb+
Galnt11	Interneurons_Pvalb+
Galnt13	Interneurons_Pvalb+
Galnt17	Interneurons_Pvalb+
Gapdh	Interneurons_Pvalb+
Gars	Interneurons_Pvalb+
Gas7	Interneurons_Pvalb+
Gatad2a	Interneurons_Pvalb+
Gemin5	Interneurons_Pvalb+
Gga1	Interneurons_Pvalb+
Ggact	Interneurons_Pvalb+
Glg1	Interneurons_Pvalb+
Glrb	Interneurons_Pvalb+
Glrx5	Interneurons_Pvalb+
Glyr1	Interneurons_Pvalb+
Gm13889	Interneurons_Pvalb+
Gm1604a	Interneurons_Pvalb+
Gm16286	Interneurons_Pvalb+
Gm38393	Interneurons_Pvalb+
Gnao1	Interneurons_Pvalb+
Gnb2	Interneurons_Pvalb+
Gnb5	Interneurons_Pvalb+
Gnl1	Interneurons_Pvalb+
Golgb1	Interneurons_Pvalb+
Gon7	Interneurons_Pvalb+
Gphn	Interneurons_Pvalb+
Gpm6b	Interneurons_Pvalb+
Gpr107	Interneurons_Pvalb+
Gpr137c	Interneurons_Pvalb+
Gpr176	Interneurons_Pvalb+
Gpr22	Interneurons_Pvalb+
Gpx4	Interneurons_Pvalb+
Gramd1b	Interneurons_Pvalb+
Grcc10	Interneurons_Pvalb+
Gria3	Interneurons_Pvalb+
Grid1	Interneurons_Pvalb+
Grik2	Interneurons_Pvalb+
Grina	Interneurons_Pvalb+
Grk3	Interneurons_Pvalb+
Grm5	Interneurons_Pvalb+
Gucy1a1	Interneurons_Pvalb+
Gucy1b1	Interneurons_Pvalb+
H13	Interneurons_Pvalb+
H3f3a	Interneurons_Pvalb+
H3f3b	Interneurons_Pvalb+
Hcfc1r1	Interneurons_Pvalb+
Hcn1	Interneurons_Pvalb+
Hcn2	Interneurons_Pvalb+
Hdlbp	Interneurons_Pvalb+
Heatr5b	Interneurons_Pvalb+
Hecw2	Interneurons_Pvalb+
Hibadh	Interneurons_Pvalb+
Hint1	Interneurons_Pvalb+
Hipk2	Interneurons_Pvalb+
Hmgcll1	Interneurons_Pvalb+
Hnrnpa0	Interneurons_Pvalb+
Hnrnpa2b1	Interneurons_Pvalb+
Hnrnpa3	Interneurons_Pvalb+
Hnrnpdl	Interneurons_Pvalb+
Hnrnph2	Interneurons_Pvalb+
Hprt	Interneurons_Pvalb+
Hsp90ab1	Interneurons_Pvalb+
Hspa8	Interneurons_Pvalb+
Hspd1	Interneurons_Pvalb+
Hspe1	Interneurons_Pvalb+
Htr1f	Interneurons_Pvalb+
Iars	Interneurons_Pvalb+
Igf1	Interneurons_Pvalb+
Igf1r	Interneurons_Pvalb+
Igsf21	Interneurons_Pvalb+
Igsf8	Interneurons_Pvalb+
Il11ra1	Interneurons_Pvalb+
Il1rapl1	Interneurons_Pvalb+
Inafm1	Interneurons_Pvalb+
Ino80d	Interneurons_Pvalb+
Inpp5j	Interneurons_Pvalb+
Insig2	Interneurons_Pvalb+
Ints6	Interneurons_Pvalb+
Iqgap2	Interneurons_Pvalb+
Iqsec2	Interneurons_Pvalb+
Irs2	Interneurons_Pvalb+
Isca2	Interneurons_Pvalb+
Itfg1	Interneurons_Pvalb+
Jak1	Interneurons_Pvalb+
Jazf1	Interneurons_Pvalb+
Kalrn	Interneurons_Pvalb+
Kat6b	Interneurons_Pvalb+
Kcnab1	Interneurons_Pvalb+
Kcnc1	Interneurons_Pvalb+
Kcnc2	Interneurons_Pvalb+
Kcnc3	Interneurons_Pvalb+
Kcnd3	Interneurons_Pvalb+
Kcnip1	Interneurons_Pvalb+
Kcnip2	Interneurons_Pvalb+
Kcnma1	Interneurons_Pvalb+
Kcnq3	Interneurons_Pvalb+
Kcnq5	Interneurons_Pvalb+
Kcns3	Interneurons_Pvalb+
Kcnt1	Interneurons_Pvalb+
Kcnt2	Interneurons_Pvalb+
Kdm5a	Interneurons_Pvalb+
Kdm5b	Interneurons_Pvalb+
Khdrbs3	Interneurons_Pvalb+
Kif21a	Interneurons_Pvalb+
Kif26b	Interneurons_Pvalb+
Kifap3	Interneurons_Pvalb+
Klf12	Interneurons_Pvalb+
Klf9	Interneurons_Pvalb+
Kras	Interneurons_Pvalb+
Krba1	Interneurons_Pvalb+
Lamp1	Interneurons_Pvalb+
Lancl1	Interneurons_Pvalb+
Lars2	Interneurons_Pvalb+
Las1l	Interneurons_Pvalb+
Ldb1	Interneurons_Pvalb+
Lgi2	Interneurons_Pvalb+
Lgr5	Interneurons_Pvalb+
Lifr	Interneurons_Pvalb+
Lmbr1	Interneurons_Pvalb+
Lmo3	Interneurons_Pvalb+
Lmo4	Interneurons_Pvalb+
Lonp1	Interneurons_Pvalb+
Lpp	Interneurons_Pvalb+
Lrba	Interneurons_Pvalb+
Lrch1	Interneurons_Pvalb+
Lrch3	Interneurons_Pvalb+
Lrp1b	Interneurons_Pvalb+
Lrp6	Interneurons_Pvalb+
Lrpap1	Interneurons_Pvalb+
Lrrc20	Interneurons_Pvalb+
Lrrc28	Interneurons_Pvalb+
Lrrc3b	Interneurons_Pvalb+
Lrrc49	Interneurons_Pvalb+
Lrrc4c	Interneurons_Pvalb+
Lrrfip1	Interneurons_Pvalb+
Ltbp4	Interneurons_Pvalb+
Luzp2	Interneurons_Pvalb+
Maco1	Interneurons_Pvalb+
Madd	Interneurons_Pvalb+
Magi1	Interneurons_Pvalb+
Magi2	Interneurons_Pvalb+
Magi3	Interneurons_Pvalb+
Man1c1	Interneurons_Pvalb+
Map2	Interneurons_Pvalb+
Map3k2	Interneurons_Pvalb+
Map3k9	Interneurons_Pvalb+
Mapk4	Interneurons_Pvalb+
Mapk8ip2	Interneurons_Pvalb+
Mapk9	Interneurons_Pvalb+
Mapt	Interneurons_Pvalb+
Mast4	Interneurons_Pvalb+
Mau2	Interneurons_Pvalb+
Mcph1	Interneurons_Pvalb+
Mdga2	Interneurons_Pvalb+
Mdh1	Interneurons_Pvalb+
Mdm4	Interneurons_Pvalb+
Me2	Interneurons_Pvalb+
Me3	Interneurons_Pvalb+
Megf10	Interneurons_Pvalb+
Meis2	Interneurons_Pvalb+
Mfn1	Interneurons_Pvalb+
Mgll	Interneurons_Pvalb+
Mical2	Interneurons_Pvalb+
Mical3	Interneurons_Pvalb+
Miga2	Interneurons_Pvalb+
Miip	Interneurons_Pvalb+
Mosmo	Interneurons_Pvalb+
Moxd1	Interneurons_Pvalb+
Mpped1	Interneurons_Pvalb+
Mrpl12	Interneurons_Pvalb+
Mrpl20	Interneurons_Pvalb+
Mrpl3	Interneurons_Pvalb+
Mrpl33	Interneurons_Pvalb+
Mrps34	Interneurons_Pvalb+
Mrtfb	Interneurons_Pvalb+
Msi2	Interneurons_Pvalb+
Mta3	Interneurons_Pvalb+
Mtch1	Interneurons_Pvalb+
Mtdh	Interneurons_Pvalb+
Mtmr9	Interneurons_Pvalb+
Mturn	Interneurons_Pvalb+
Mus81	Interneurons_Pvalb+
Mxi1	Interneurons_Pvalb+
Myl12b	Interneurons_Pvalb+
Myo16	Interneurons_Pvalb+
Myo6	Interneurons_Pvalb+
Naaladl2	Interneurons_Pvalb+
Nae1	Interneurons_Pvalb+
Nalcn	Interneurons_Pvalb+
Nap1l1	Interneurons_Pvalb+
Nat10	Interneurons_Pvalb+
Ndst3	Interneurons_Pvalb+
Ndufa4	Interneurons_Pvalb+
Ndufa5	Interneurons_Pvalb+
Ndufaf3	Interneurons_Pvalb+
Ndufb2	Interneurons_Pvalb+
Ndufb4	Interneurons_Pvalb+
Ndufs2	Interneurons_Pvalb+
Ndufv1	Interneurons_Pvalb+
Nebl	Interneurons_Pvalb+
Necab1	Interneurons_Pvalb+
Nectin3	Interneurons_Pvalb+
Nedd4	Interneurons_Pvalb+
Nedd4l	Interneurons_Pvalb+
Nek7	Interneurons_Pvalb+
Nelfb	Interneurons_Pvalb+
Neto2	Interneurons_Pvalb+
Nexmif	Interneurons_Pvalb+
Nfasc	Interneurons_Pvalb+
Nfxl1	Interneurons_Pvalb+
Ngef	Interneurons_Pvalb+
Nipa2	Interneurons_Pvalb+
Nisch	Interneurons_Pvalb+
Nit1	Interneurons_Pvalb+
Nlgn1	Interneurons_Pvalb+
Nmt1	Interneurons_Pvalb+
Nol11	Interneurons_Pvalb+
Nop56	Interneurons_Pvalb+
Nos1ap	Interneurons_Pvalb+
Nova1	Interneurons_Pvalb+
Npat	Interneurons_Pvalb+
Nptn	Interneurons_Pvalb+
Nr2c2	Interneurons_Pvalb+
Nrcam	Interneurons_Pvalb+
Nrxn1	Interneurons_Pvalb+
Nsd1	Interneurons_Pvalb+
Nt5m	Interneurons_Pvalb+
Ntrk3	Interneurons_Pvalb+
Nudc	Interneurons_Pvalb+
Nudcd3	Interneurons_Pvalb+
Nudt5	Interneurons_Pvalb+
Nxph2	Interneurons_Pvalb+
Oaz1	Interneurons_Pvalb+
Odr4	Interneurons_Pvalb+
Ogdhl	Interneurons_Pvalb+
Oprd1	Interneurons_Pvalb+
Orc2	Interneurons_Pvalb+
Osbpl1a	Interneurons_Pvalb+
Osbpl3	Interneurons_Pvalb+
Osbpl8	Interneurons_Pvalb+
Pabpc4	Interneurons_Pvalb+
Pacs1	Interneurons_Pvalb+
Pag1	Interneurons_Pvalb+
Paics	Interneurons_Pvalb+
Pam	Interneurons_Pvalb+
Pam16	Interneurons_Pvalb+
Pbx1	Interneurons_Pvalb+
Pbx3	Interneurons_Pvalb+
Pcbp3	Interneurons_Pvalb+
Pcdh7	Interneurons_Pvalb+
Pced1b	Interneurons_Pvalb+
Pcgf6	Interneurons_Pvalb+
Pcmtd1	Interneurons_Pvalb+
Pcnx3	Interneurons_Pvalb+
Pcsk2	Interneurons_Pvalb+
Pdcd6	Interneurons_Pvalb+
Pde10a	Interneurons_Pvalb+
Pde1c	Interneurons_Pvalb+
Pde4a	Interneurons_Pvalb+
Pde4b	Interneurons_Pvalb+
Pde9a	Interneurons_Pvalb+
Pdpr	Interneurons_Pvalb+
Pdxk	Interneurons_Pvalb+
Pdzd2	Interneurons_Pvalb+
Pdzrn4	Interneurons_Pvalb+
Pebp1	Interneurons_Pvalb+
Pex3	Interneurons_Pvalb+
Pfdn2	Interneurons_Pvalb+
Pfdn6	Interneurons_Pvalb+
Pggt1b	Interneurons_Pvalb+
Phactr2	Interneurons_Pvalb+
Phc2	Interneurons_Pvalb+
Phf1	Interneurons_Pvalb+
Phf20l1	Interneurons_Pvalb+
Phkb	Interneurons_Pvalb+
Pik3r1	Interneurons_Pvalb+
Pja2	Interneurons_Pvalb+
Pkm	Interneurons_Pvalb+
Pkn2	Interneurons_Pvalb+
Plcb4	Interneurons_Pvalb+
Plekha7	Interneurons_Pvalb+
Plekhm2	Interneurons_Pvalb+
Plk4	Interneurons_Pvalb+
Plppr1	Interneurons_Pvalb+
Plppr4	Interneurons_Pvalb+
Plppr5	Interneurons_Pvalb+
Plxnc1	Interneurons_Pvalb+
Pnpla8	Interneurons_Pvalb+
Polr2c	Interneurons_Pvalb+
Pot1a	Interneurons_Pvalb+
Ppargc1a	Interneurons_Pvalb+
Ppat	Interneurons_Pvalb+
Ppip5k2	Interneurons_Pvalb+
Ppp1r12a	Interneurons_Pvalb+
Ppp1r12b	Interneurons_Pvalb+
Ppp1r2	Interneurons_Pvalb+
Ppp1r7	Interneurons_Pvalb+
Ppp2r2b	Interneurons_Pvalb+
Ppp2r2d	Interneurons_Pvalb+
Ppp3ca	Interneurons_Pvalb+
Prdm10	Interneurons_Pvalb+
Prkca	Interneurons_Pvalb+
Prkci	Interneurons_Pvalb+
Prune2	Interneurons_Pvalb+
Psenen	Interneurons_Pvalb+
Psip1	Interneurons_Pvalb+
Psma7	Interneurons_Pvalb+
Psmb3	Interneurons_Pvalb+
Psmd7	Interneurons_Pvalb+
Psme3	Interneurons_Pvalb+
Pstpip2	Interneurons_Pvalb+
Ptdss1	Interneurons_Pvalb+
Pten	Interneurons_Pvalb+
Ptpdc1	Interneurons_Pvalb+
Ptpn1	Interneurons_Pvalb+
Ptpn23	Interneurons_Pvalb+
Ptpn9	Interneurons_Pvalb+
Ptpre	Interneurons_Pvalb+
Ptprg	Interneurons_Pvalb+
Ptpro	Interneurons_Pvalb+
Pxk	Interneurons_Pvalb+
Qk	Interneurons_Pvalb+
R3hdm4	Interneurons_Pvalb+
Rab14	Interneurons_Pvalb+
Rab27b	Interneurons_Pvalb+
Rab2a	Interneurons_Pvalb+
Rabepk	Interneurons_Pvalb+
Rabgap1	Interneurons_Pvalb+
Rad51c	Interneurons_Pvalb+
Rae1	Interneurons_Pvalb+
Rala	Interneurons_Pvalb+
Rap1gap	Interneurons_Pvalb+
Rapgef2	Interneurons_Pvalb+
Rapgef4	Interneurons_Pvalb+
Rapgef5	Interneurons_Pvalb+
Rapgef6	Interneurons_Pvalb+
Raph1	Interneurons_Pvalb+
Rarb	Interneurons_Pvalb+
Rasa1	Interneurons_Pvalb+
Rasgrf2	Interneurons_Pvalb+
Rb1	Interneurons_Pvalb+
Rbfa	Interneurons_Pvalb+
Rbfox1	Interneurons_Pvalb+
Rbm10	Interneurons_Pvalb+
Rbm15	Interneurons_Pvalb+
Rbm25	Interneurons_Pvalb+
Rbm28	Interneurons_Pvalb+
Rbmx	Interneurons_Pvalb+
Reep1	Interneurons_Pvalb+
Rere	Interneurons_Pvalb+
Retreg2	Interneurons_Pvalb+
Rev3l	Interneurons_Pvalb+
Rif1	Interneurons_Pvalb+
Rimbp2	Interneurons_Pvalb+
Rims4	Interneurons_Pvalb+
Ripk2	Interneurons_Pvalb+
Ripor2	Interneurons_Pvalb+
Rnf112	Interneurons_Pvalb+
Rnf144b	Interneurons_Pvalb+
Rnf180	Interneurons_Pvalb+
Rnf41	Interneurons_Pvalb+
Rnpc3	Interneurons_Pvalb+
Robo2	Interneurons_Pvalb+
Rogdi	Interneurons_Pvalb+
Rpe	Interneurons_Pvalb+
Rpgrip1l	Interneurons_Pvalb+
Rpl13	Interneurons_Pvalb+
Rpl22l1	Interneurons_Pvalb+
Rpl41	Interneurons_Pvalb+
Rps12	Interneurons_Pvalb+
Rps2	Interneurons_Pvalb+
Rps20	Interneurons_Pvalb+
Rps6ka2	Interneurons_Pvalb+
Rraga	Interneurons_Pvalb+
Rrp1	Interneurons_Pvalb+
Rsf1	Interneurons_Pvalb+
Rsph3a	Interneurons_Pvalb+
Rsrc2	Interneurons_Pvalb+
Rsrp1	Interneurons_Pvalb+
Rtl4	Interneurons_Pvalb+
Rtn1	Interneurons_Pvalb+
Rtn3	Interneurons_Pvalb+
Rtn4ip1	Interneurons_Pvalb+
Rundc1	Interneurons_Pvalb+
Runx1t1	Interneurons_Pvalb+
Runx2	Interneurons_Pvalb+
Safb	Interneurons_Pvalb+
Samd5	Interneurons_Pvalb+
Satb1	Interneurons_Pvalb+
Scaf4	Interneurons_Pvalb+
Scamp1	Interneurons_Pvalb+
Scamp5	Interneurons_Pvalb+
Scn1b	Interneurons_Pvalb+
Scn5a	Interneurons_Pvalb+
Scn8a	Interneurons_Pvalb+
Sec24b	Interneurons_Pvalb+
Sec61a2	Interneurons_Pvalb+
Selenof	Interneurons_Pvalb+
Selenoi	Interneurons_Pvalb+
Selenok	Interneurons_Pvalb+
Sema3c	Interneurons_Pvalb+
Sema3e	Interneurons_Pvalb+
Sema7a	Interneurons_Pvalb+
Sfxn5	Interneurons_Pvalb+
Sgce	Interneurons_Pvalb+
Shc3	Interneurons_Pvalb+
Shisa7	Interneurons_Pvalb+
Sik3	Interneurons_Pvalb+
Slc15a4	Interneurons_Pvalb+
Slc1a1	Interneurons_Pvalb+
Slc1a2	Interneurons_Pvalb+
Slc25a14	Interneurons_Pvalb+
Slc25a4	Interneurons_Pvalb+
Slc25a46	Interneurons_Pvalb+
Slc25a53	Interneurons_Pvalb+
Slc32a1	Interneurons_Pvalb+
Slc35c2	Interneurons_Pvalb+
Slc35f1	Interneurons_Pvalb+
Slc35f3	Interneurons_Pvalb+
Slc39a13	Interneurons_Pvalb+
Slc44a5	Interneurons_Pvalb+
Slc4a4	Interneurons_Pvalb+
Slc6a9	Interneurons_Pvalb+
Slc7a5	Interneurons_Pvalb+
Slc8a1	Interneurons_Pvalb+
Slc8a3	Interneurons_Pvalb+
Slf1	Interneurons_Pvalb+
Slit2	Interneurons_Pvalb+
Slit3	Interneurons_Pvalb+
Slmap	Interneurons_Pvalb+
Smg1	Interneurons_Pvalb+
Smim14	Interneurons_Pvalb+
Smim26	Interneurons_Pvalb+
Snap25	Interneurons_Pvalb+
Snhg11	Interneurons_Pvalb+
Snph	Interneurons_Pvalb+
Snx13	Interneurons_Pvalb+
Sobp	Interneurons_Pvalb+
Sorbs1	Interneurons_Pvalb+
Sorcs2	Interneurons_Pvalb+
Sort1	Interneurons_Pvalb+
Sos2	Interneurons_Pvalb+
Sox6	Interneurons_Pvalb+
Sparcl1	Interneurons_Pvalb+
Spata1	Interneurons_Pvalb+
Spats2l	Interneurons_Pvalb+
Specc1l	Interneurons_Pvalb+
Spg20	Interneurons_Pvalb+
Sphkap	Interneurons_Pvalb+
Spindoc	Interneurons_Pvalb+
Sptb	Interneurons_Pvalb+
Srgap3	Interneurons_Pvalb+
Srrm4	Interneurons_Pvalb+
Srsf2	Interneurons_Pvalb+
Ssbp2	Interneurons_Pvalb+
St6galnac3	Interneurons_Pvalb+
Stambpl1	Interneurons_Pvalb+
Stk19	Interneurons_Pvalb+
Stk32b	Interneurons_Pvalb+
Strbp	Interneurons_Pvalb+
Stt3a	Interneurons_Pvalb+
Stxbp3	Interneurons_Pvalb+
Stxbp5	Interneurons_Pvalb+
Stxbp6	Interneurons_Pvalb+
Sucla2	Interneurons_Pvalb+
Sumo2	Interneurons_Pvalb+
Syn2	Interneurons_Pvalb+
Syn3	Interneurons_Pvalb+
Syne1	Interneurons_Pvalb+
Synj1	Interneurons_Pvalb+
Synpr	Interneurons_Pvalb+
