Gene	cell_type
Serinc1	MSN_Drd1+_1
Smpd4	MSN_Drd1+_1
Syt11	MSN_Drd1+_1
Syt4	MSN_Drd1+_1
Timp3	MSN_Drd1+_1
Tmem243	MSN_Drd1+_1
Tmem30a	MSN_Drd1+_1
Tmem50a	MSN_Drd1+_1
Tmsb10	MSN_Drd1+_1
Ubl5	MSN_Drd1+_1
Usp50	MSN_Drd1+_1
Xrcc6	MSN_Drd1+_1
3110021N24Rik	MSN_Drd1+_2
5530401A14Rik	MSN_Drd1+_2
6330403K07Rik	MSN_Drd1+_2
Actg1	MSN_Drd1+_2
Adgrv1	MSN_Drd1+_2
Ahi1	MSN_Drd1+_2
Ano3	MSN_Drd1+_2
Aplp1	MSN_Drd1+_2
Apoe	MSN_Drd1+_2
Arf5	MSN_Drd1+_2
Arhgef12	MSN_Drd1+_2
Arl6ip1	MSN_Drd1+_2
Arpc1a	MSN_Drd1+_2
Arpc5l	MSN_Drd1+_2
Atox1	MSN_Drd1+_2
Atp1a1	MSN_Drd1+_2
Atp1a2	MSN_Drd1+_2
Atp5a1	MSN_Drd1+_2
Atp5d	MSN_Drd1+_2
Atp5g3	MSN_Drd1+_2
Atp5h	MSN_Drd1+_2
Atp5j	MSN_Drd1+_2
Atp5j2	MSN_Drd1+_2
Atp5l	MSN_Drd1+_2
Atp5o	MSN_Drd1+_2
Atp6ap2	MSN_Drd1+_2
Atp6v1d	MSN_Drd1+_2
Atp6v1e1	MSN_Drd1+_2
Atp6v1f	MSN_Drd1+_2
Atxn2l	MSN_Drd1+_2
Atxn7l3b	MSN_Drd1+_2
Bag1	MSN_Drd1+_2
Baiap3	MSN_Drd1+_2
Bex1	MSN_Drd1+_2
Bex2	MSN_Drd1+_2
Brd9	MSN_Drd1+_2
Bri3	MSN_Drd1+_2
Bscl2	MSN_Drd1+_2
Cacybp	MSN_Drd1+_2
Cadm2	MSN_Drd1+_2
Cadm4	MSN_Drd1+_2
Camkv	MSN_Drd1+_2
Capzb	MSN_Drd1+_2
Cartpt	MSN_Drd1+_2
Cct5	MSN_Drd1+_2
Cct8	MSN_Drd1+_2
Cd81	MSN_Drd1+_2
Cdh13	MSN_Drd1+_2
Cdh7	MSN_Drd1+_2
Cdkl3	MSN_Drd1+_2
Celf3	MSN_Drd1+_2
Cers4	MSN_Drd1+_2
Chmp5	MSN_Drd1+_2
Chn2	MSN_Drd1+_2
Clu	MSN_Drd1+_2
Cnih2	MSN_Drd1+_2
Cntn3	MSN_Drd1+_2
Cntn6	MSN_Drd1+_2
Cntnap3	MSN_Drd1+_2
Cntnap5a	MSN_Drd1+_2
Cntnap5c	MSN_Drd1+_2
Col6a1	MSN_Drd1+_2
Cox7a2l	MSN_Drd1+_2
Cox7b	MSN_Drd1+_2
Cox7c	MSN_Drd1+_2
Cpne8	MSN_Drd1+_2
Crym	MSN_Drd1+_2
Csmd3	MSN_Drd1+_2
Cspg5	MSN_Drd1+_2
Cst3	MSN_Drd1+_2
Ctnna3	MSN_Drd1+_2
Ctsl	MSN_Drd1+_2
Cuedc2	MSN_Drd1+_2
Cuta	MSN_Drd1+_2
Cyc1	MSN_Drd1+_2
Cycs	MSN_Drd1+_2
Dad1	MSN_Drd1+_2
Dcc	MSN_Drd1+_2
Dclk1	MSN_Drd1+_2
Dennd1b	MSN_Drd1+_2
Dlat	MSN_Drd1+_2
Dlk2	MSN_Drd1+_2
Dpm1	MSN_Drd1+_2
Dpm3	MSN_Drd1+_2
Dynll1	MSN_Drd1+_2
Dynll2	MSN_Drd1+_2
Eef1a1	MSN_Drd1+_2
Egfp	MSN_Drd1+_2
Eif1	MSN_Drd1+_2
Eif1b	MSN_Drd1+_2
Eif3k	MSN_Drd1+_2
Eif4a2	MSN_Drd1+_2
Elk3	MSN_Drd1+_2
Elmod1	MSN_Drd1+_2
Emc7	MSN_Drd1+_2
Enpp5	MSN_Drd1+_2
Entr1	MSN_Drd1+_2
Epha6	MSN_Drd1+_2
Epyc	MSN_Drd1+_2
Esd	MSN_Drd1+_2
Etl4	MSN_Drd1+_2
Fabp5	MSN_Drd1+_2
Faim2	MSN_Drd1+_2
Fam168b	MSN_Drd1+_2
Fam32a	MSN_Drd1+_2
Fat3	MSN_Drd1+_2
Fau	MSN_Drd1+_2
Fbxl16	MSN_Drd1+_2
Fez1	MSN_Drd1+_2
Filip1l	MSN_Drd1+_2
Foxg1	MSN_Drd1+_2
Foxp1	MSN_Drd1+_2
Fth1	MSN_Drd1+_2
Fyco1	MSN_Drd1+_2
Gaa	MSN_Drd1+_2
Gabarapl1	MSN_Drd1+_2
Ggact	MSN_Drd1+_2
Ghitm	MSN_Drd1+_2
Glp2r	MSN_Drd1+_2
Glrx5	MSN_Drd1+_2
Glul	MSN_Drd1+_2
Gm1043	MSN_Drd1+_2
Gm21954	MSN_Drd1+_2
Gm49356	MSN_Drd1+_2
Got1	MSN_Drd1+_2
Gpatch2	MSN_Drd1+_2
Gpc5	MSN_Drd1+_2
Gpr137c	MSN_Drd1+_2
Gria4	MSN_Drd1+_2
Grm1	MSN_Drd1+_2
Guk1	MSN_Drd1+_2
H3f3b	MSN_Drd1+_2
Hcfc1r1	MSN_Drd1+_2
Herpud1	MSN_Drd1+_2
Hnrnpm	MSN_Drd1+_2
Hpgds	MSN_Drd1+_2
Hs3st5	MSN_Drd1+_2
Hs6st3	MSN_Drd1+_2
Hsp90aa1	MSN_Drd1+_2
Hsp90b1	MSN_Drd1+_2
Hspa13	MSN_Drd1+_2
Hspa4	MSN_Drd1+_2
Hspa8	MSN_Drd1+_2
Hspe1	MSN_Drd1+_2
Hsph1	MSN_Drd1+_2
Igsf8	MSN_Drd1+_2
Itgbl1	MSN_Drd1+_2
Itm2b	MSN_Drd1+_2
Itm2c	MSN_Drd1+_2
Jund	MSN_Drd1+_2
Kcnc2	MSN_Drd1+_2
Kcnip1	MSN_Drd1+_2
Kcnk1	MSN_Drd1+_2
Kcnq3	MSN_Drd1+_2
Kcnt2	MSN_Drd1+_2
Kctd1	MSN_Drd1+_2
Kdm2a	MSN_Drd1+_2
Kirrel3	MSN_Drd1+_2
Lamp1	MSN_Drd1+_2
Ldhb	MSN_Drd1+_2
Leng8	MSN_Drd1+_2
Lingo2	MSN_Drd1+_2
Lrrc4	MSN_Drd1+_2
Lrtm1	MSN_Drd1+_2
Ly6h	MSN_Drd1+_2
Lysmd4	MSN_Drd1+_2
Maged1	MSN_Drd1+_2
Map1a	MSN_Drd1+_2
Mapk3	MSN_Drd1+_2
Marcks	MSN_Drd1+_2
Maz	MSN_Drd1+_2
Mbp	MSN_Drd1+_2
Mdh1	MSN_Drd1+_2
Mdh2	MSN_Drd1+_2
Mecp2	MSN_Drd1+_2
Morf4l1	MSN_Drd1+_2
Mrfap1	MSN_Drd1+_2
Mrpl30	MSN_Drd1+_2
Mrps34	MSN_Drd1+_2
Msmo1	MSN_Drd1+_2
Mt1	MSN_Drd1+_2
Mt3	MSN_Drd1+_2
Myl6	MSN_Drd1+_2
Myo1b	MSN_Drd1+_2
Nap1l5	MSN_Drd1+_2
Ncam2	MSN_Drd1+_2
Ndfip1	MSN_Drd1+_2
Ndrg2	MSN_Drd1+_2
Ndufa5	MSN_Drd1+_2
Ndufa6	MSN_Drd1+_2
Ndufa9	MSN_Drd1+_2
Ndufc2	MSN_Drd1+_2
Ndufs2	MSN_Drd1+_2
Ndufv1	MSN_Drd1+_2
Nfe2l1	MSN_Drd1+_2
Nlgn1	MSN_Drd1+_2
Nnat	MSN_Drd1+_2
Noc2l	MSN_Drd1+_2
Nop10	MSN_Drd1+_2
Npm1	MSN_Drd1+_2
Nrg3	MSN_Drd1+_2
Nsg1	MSN_Drd1+_2
Ntn1	MSN_Drd1+_2
Nudc	MSN_Drd1+_2
Oaz1	MSN_Drd1+_2
Oprm1	MSN_Drd1+_2
Osbpl8	MSN_Drd1+_2
Pcbp2	MSN_Drd1+_2
Pcdh15	MSN_Drd1+_2
Pcdh7	MSN_Drd1+_2
Pcsk1n	MSN_Drd1+_2
Pdap1	MSN_Drd1+_2
Pde1a	MSN_Drd1+_2
Pde7b	MSN_Drd1+_2
Pdia3	MSN_Drd1+_2
Pebp1	MSN_Drd1+_2
Per3	MSN_Drd1+_2
Pfdn6	MSN_Drd1+_2
Pgam1	MSN_Drd1+_2
Pifo	MSN_Drd1+_2
Pisd	MSN_Drd1+_2
Pkm	MSN_Drd1+_2
Plk2	MSN_Drd1+_2
Pnmal1	MSN_Drd1+_2
Pnmal2	MSN_Drd1+_2
Polr2e	MSN_Drd1+_2
Ppia	MSN_Drd1+_2
Ppm1l	MSN_Drd1+_2
Ppp1ca	MSN_Drd1+_2
Ppp1r1b	MSN_Drd1+_2
Ppp1r7	MSN_Drd1+_2
Prdx1	MSN_Drd1+_2
Prdx5	MSN_Drd1+_2
Prnp	MSN_Drd1+_2
Prr16	MSN_Drd1+_2
Prr7	MSN_Drd1+_2
Psap	MSN_Drd1+_2
Psenen	MSN_Drd1+_2
Psma4	MSN_Drd1+_2
Psma5	MSN_Drd1+_2
Psma7	MSN_Drd1+_2
Psmb1	MSN_Drd1+_2
Ptchd4	MSN_Drd1+_2
Ptgds	MSN_Drd1+_2
Ptn	MSN_Drd1+_2
Ptprd	MSN_Drd1+_2
Rangap1	MSN_Drd1+_2
Rasd2	MSN_Drd1+_2
Rgs11	MSN_Drd1+_2
Rgs7bp	MSN_Drd1+_2
Rnf7	MSN_Drd1+_2
Robo2	MSN_Drd1+_2
Rpl10	MSN_Drd1+_2
Rpl10a	MSN_Drd1+_2
Rpl11	MSN_Drd1+_2
Rpl13	MSN_Drd1+_2
Rpl18	MSN_Drd1+_2
Rpl18a	MSN_Drd1+_2
Rpl21	MSN_Drd1+_2
Rpl22l1	MSN_Drd1+_2
Rpl27a	MSN_Drd1+_2
Rpl29	MSN_Drd1+_2
Rpl3	MSN_Drd1+_2
Rpl30	MSN_Drd1+_2
Rpl31	MSN_Drd1+_2
Rpl36	MSN_Drd1+_2
Rpl36al	MSN_Drd1+_2
Rpl41	MSN_Drd1+_2
Rpl5	MSN_Drd1+_2
Rprml	MSN_Drd1+_2
Rps12	MSN_Drd1+_2
Rps13	MSN_Drd1+_2
Rps15	MSN_Drd1+_2
Rps15a	MSN_Drd1+_2
Rps2	MSN_Drd1+_2
Rps20	MSN_Drd1+_2
Rps23	MSN_Drd1+_2
Rps24	MSN_Drd1+_2
Rps27	MSN_Drd1+_2
Rps27a	MSN_Drd1+_2
Rps3a1	MSN_Drd1+_2
Rps8	MSN_Drd1+_2
Rps9	MSN_Drd1+_2
Rpsa	MSN_Drd1+_2
Rraga	MSN_Drd1+_2
Saraf	MSN_Drd1+_2
Scd2	MSN_Drd1+_2
Scg2	MSN_Drd1+_2
Scmh1	MSN_Drd1+_2
Sec62	MSN_Drd1+_2
Selenof	MSN_Drd1+_2
Selenok	MSN_Drd1+_2
Selenow	MSN_Drd1+_2
Sema6d	MSN_Drd1+_2
Senp3	MSN_Drd1+_2
Serf2	MSN_Drd1+_2
Serinc1	MSN_Drd1+_2
Sgcz	MSN_Drd1+_2
Shisa6	MSN_Drd1+_2
Sirpa	MSN_Drd1+_2
Slc12a5	MSN_Drd1+_2
Slc1a2	MSN_Drd1+_2
Slc22a17	MSN_Drd1+_2
Slc24a5	MSN_Drd1+_2
Slc25a4	MSN_Drd1+_2
Smdt1	MSN_Drd1+_2
Snap91	MSN_Drd1+_2
Snhg11	MSN_Drd1+_2
Snrpe	MSN_Drd1+_2
Snu13	MSN_Drd1+_2
Sparcl1	MSN_Drd1+_2
Spcs2	MSN_Drd1+_2
Sphkap	MSN_Drd1+_2
St8sia3	MSN_Drd1+_2
Stard5	MSN_Drd1+_2
Stmn1	MSN_Drd1+_2
Stmn2	MSN_Drd1+_2
Stmn3	MSN_Drd1+_2
Synpr	MSN_Drd1+_2
Syt11	MSN_Drd1+_2
Tbl1xr1	MSN_Drd1+_2
Tcf25	MSN_Drd1+_2
Tecr	MSN_Drd1+_2
Tent5d	MSN_Drd1+_2
Tfdp2	MSN_Drd1+_2
Thra	MSN_Drd1+_2
Thrb	MSN_Drd1+_2
Timm13	MSN_Drd1+_2
Timm8b	MSN_Drd1+_2
Tma7	MSN_Drd1+_2
Tmed4	MSN_Drd1+_2
Tmem126a	MSN_Drd1+_2
Tmem147	MSN_Drd1+_2
Tmem158	MSN_Drd1+_2
Tmem243	MSN_Drd1+_2
Tmem30a	MSN_Drd1+_2
Tmem47	MSN_Drd1+_2
Tmsb10	MSN_Drd1+_2
Tomm5	MSN_Drd1+_2
Tpi1	MSN_Drd1+_2
Tpt1	MSN_Drd1+_2
Trub1	MSN_Drd1+_2
Tspyl1	MSN_Drd1+_2
Tspyl4	MSN_Drd1+_2
Ttc3	MSN_Drd1+_2
Tubb2a	MSN_Drd1+_2
Ubb	MSN_Drd1+_2
Ubl5	MSN_Drd1+_2
Uchl4	MSN_Drd1+_2
Uqcrfs1	MSN_Drd1+_2
Uqcrq	MSN_Drd1+_2
Vamp2	MSN_Drd1+_2
Vdac1	MSN_Drd1+_2
Vdac2	MSN_Drd1+_2
Vdac3	MSN_Drd1+_2
Wfs1	MSN_Drd1+_2
Wwp1	MSN_Drd1+_2
Xrcc6	MSN_Drd1+_2
Ywhab	MSN_Drd1+_2
Ywhah	MSN_Drd1+_2
Zfp706	MSN_Drd1+_2
Zscan26	MSN_Drd1+_2
1700037C18Rik	MSN_Drd2+_1
3110021N24Rik	MSN_Drd2+_1
5530401A14Rik	MSN_Drd2+_1
6330403K07Rik	MSN_Drd2+_1
Acsl3	MSN_Drd2+_1
Actb	MSN_Drd2+_1
Actg1	MSN_Drd2+_1
Ahi1	MSN_Drd2+_1
Aldoa	MSN_Drd2+_1
Aplp1	MSN_Drd2+_1
Arl6ip1	MSN_Drd2+_1
Atp1a1	MSN_Drd2+_1
Atp1a3	MSN_Drd2+_1
Atp1b1	MSN_Drd2+_1
Atp2a2	MSN_Drd2+_1
Atp5b	MSN_Drd2+_1
Atp5g3	MSN_Drd2+_1
Atp5j	MSN_Drd2+_1
Atp5o	MSN_Drd2+_1
Atp6v0c	MSN_Drd2+_1
Atp6v1e1	MSN_Drd2+_1
Atxn7l3b	MSN_Drd2+_1
Bag1	MSN_Drd2+_1
Bex2	MSN_Drd2+_1
Bex3	MSN_Drd2+_1
Bmyc	MSN_Drd2+_1
Calm1	MSN_Drd2+_1
Calm2	MSN_Drd2+_1
Camk2n1	MSN_Drd2+_1
Camkv	MSN_Drd2+_1
Cartpt	MSN_Drd2+_1
Ccdc73	MSN_Drd2+_1
Ccsap	MSN_Drd2+_1
Cdh18	MSN_Drd2+_1
Cdipt	MSN_Drd2+_1
Ckb	MSN_Drd2+_1
Clk4	MSN_Drd2+_1
Cmss1	MSN_Drd2+_1
Cox5a	MSN_Drd2+_1
Ctnna3	MSN_Drd2+_1
Eef1a1	MSN_Drd2+_1
Egfem1	MSN_Drd2+_1
Eif1	MSN_Drd2+_1
Eif1b	MSN_Drd2+_1
Eif3c	MSN_Drd2+_1
Eif3k	MSN_Drd2+_1
Elk3	MSN_Drd2+_1
Epyc	MSN_Drd2+_1
Fgfr2	MSN_Drd2+_1
Filip1l	MSN_Drd2+_1
Fth1	MSN_Drd2+_1
Gapdh	MSN_Drd2+_1
Ggact	MSN_Drd2+_1
Glp2r	MSN_Drd2+_1
Gm12353	MSN_Drd2+_1
Gm47283	MSN_Drd2+_1
Gnas	MSN_Drd2+_1
Got1	MSN_Drd2+_1
H3f3b	MSN_Drd2+_1
Hacd4	MSN_Drd2+_1
Hnrnpa0	MSN_Drd2+_1
Hsp90aa1	MSN_Drd2+_1
Hsp90ab1	MSN_Drd2+_1
Hsp90b1	MSN_Drd2+_1
Hspa5	MSN_Drd2+_1
Hspa8	MSN_Drd2+_1
Inhba	MSN_Drd2+_1
Itgbl1	MSN_Drd2+_1
Itm2b	MSN_Drd2+_1
Itm2c	MSN_Drd2+_1
Kansl1l	MSN_Drd2+_1
Kcna1	MSN_Drd2+_1
Ldhb	MSN_Drd2+_1
Lin7b	MSN_Drd2+_1
Lingo2	MSN_Drd2+_1
Lrrc4	MSN_Drd2+_1
Lrtm1	MSN_Drd2+_1
Ly6h	MSN_Drd2+_1
Lysmd4	MSN_Drd2+_1
Lzts3	MSN_Drd2+_1
Mdh1	MSN_Drd2+_1
Muc15	MSN_Drd2+_1
Ncdn	MSN_Drd2+_1
Ndrg4	MSN_Drd2+_1
Ndufa5	MSN_Drd2+_1
Ndufa6	MSN_Drd2+_1
Ndufc2	MSN_Drd2+_1
Nfe2l1	MSN_Drd2+_1
Nsg1	MSN_Drd2+_1
Oaz1	MSN_Drd2+_1
Pcbp2	MSN_Drd2+_1
Pcdh15	MSN_Drd2+_1
Pcdh9	MSN_Drd2+_1
Pcp4	MSN_Drd2+_1
Pcsk1n	MSN_Drd2+_1
Pde1c	MSN_Drd2+_1
Pdia3	MSN_Drd2+_1
Penk	MSN_Drd2+_1
Pgam1	MSN_Drd2+_1
Pigk	MSN_Drd2+_1
Pkm	MSN_Drd2+_1
Pnmal2	MSN_Drd2+_1
Ppia	MSN_Drd2+_1
Ppp1r1b	MSN_Drd2+_1
Psap	MSN_Drd2+_1
Psma7	MSN_Drd2+_1
Ptma	MSN_Drd2+_1
Ptprn	MSN_Drd2+_1
Rab3a	MSN_Drd2+_1
Rab6b	MSN_Drd2+_1
Rpl10a	MSN_Drd2+_1
Rpl13	MSN_Drd2+_1
Rpl28	MSN_Drd2+_1
Rpl41	MSN_Drd2+_1
Rplp2	MSN_Drd2+_1
Rpn1	MSN_Drd2+_1
Rps15	MSN_Drd2+_1
Rps23	MSN_Drd2+_1
Rps8	MSN_Drd2+_1
Rraga	MSN_Drd2+_1
Serinc1	MSN_Drd2+_1
Sik2	MSN_Drd2+_1
Slc24a5	MSN_Drd2+_1
Slc25a4	MSN_Drd2+_1
Slc25a5	MSN_Drd2+_1
Smpd4	MSN_Drd2+_1
Stmn2	MSN_Drd2+_1
Stmn3	MSN_Drd2+_1
Syt11	MSN_Drd2+_1
Tac1	MSN_Drd2+_1
Tecr	MSN_Drd2+_1
Thra	MSN_Drd2+_1
Timp3	MSN_Drd2+_1
Tmem158	MSN_Drd2+_1
Tmem30a	MSN_Drd2+_1
Tmsb10	MSN_Drd2+_1
Tmsb4x	MSN_Drd2+_1
Tomm20	MSN_Drd2+_1
Ttc3	MSN_Drd2+_1
Tubb2a	MSN_Drd2+_1
Ubb	MSN_Drd2+_1
Ubl5	MSN_Drd2+_1
Uchl1	MSN_Drd2+_1
Usp50	MSN_Drd2+_1
Vamp2	MSN_Drd2+_1
Xrcc6	MSN_Drd2+_1
Ywhab	MSN_Drd2+_1
Zbtb20	MSN_Drd2+_1
Ahi1	MSN_Drd2+_2
Aplp1	MSN_Drd2+_2
Calb1	MSN_Drd2+_2
Dlk1	MSN_Drd2+_2
Egfp	MSN_Drd2+_2
Eif4a2	MSN_Drd2+_2
Lamp1	MSN_Drd2+_2
Mgat2	MSN_Drd2+_2
Ndufa6	MSN_Drd2+_2
Ndufa9	MSN_Drd2+_2
Pigyl	MSN_Drd2+_2
Ptn	MSN_Drd2+_2
Scd2	MSN_Drd2+_2
Selenok	MSN_Drd2+_2
Slc1a2	MSN_Drd2+_2
Sox9	MSN_Drd2+_2
Ubl5	MSN_Drd2+_2
0610009B22Rik	MSN_Drd3+_1
0610012G03Rik	MSN_Drd3+_1
1810037I17Rik	MSN_Drd3+_1
4933407L21Rik	MSN_Drd3+_1
6330403K07Rik	MSN_Drd3+_1
Abcf2	MSN_Drd3+_1
Acsl3	MSN_Drd3+_1
Acsl5	MSN_Drd3+_1
Adgrb2	MSN_Drd3+_1
Akap5	MSN_Drd3+_1
Alcam	MSN_Drd3+_1
Apbb1	MSN_Drd3+_1
Aplp1	MSN_Drd3+_1
Aplp2	MSN_Drd3+_1
Apoe	MSN_Drd3+_1
App	MSN_Drd3+_1
Arel1	MSN_Drd3+_1
Arf1	MSN_Drd3+_1
Arf5	MSN_Drd3+_1
Arl6ip1	MSN_Drd3+_1
Armcx2	MSN_Drd3+_1
Armcx3	MSN_Drd3+_1
Armcx5	MSN_Drd3+_1
Arpc1a	MSN_Drd3+_1
Arpc2	MSN_Drd3+_1
Arpc3	MSN_Drd3+_1
Arpc5l	MSN_Drd3+_1
Arpp19	MSN_Drd3+_1
Arpp21	MSN_Drd3+_1
Ass1	MSN_Drd3+_1
Atp13a2	MSN_Drd3+_1
Atp1a1	MSN_Drd3+_1
Atp1a2	MSN_Drd3+_1
Atp1a3	MSN_Drd3+_1
Atp1b1	MSN_Drd3+_1
Atp2a2	MSN_Drd3+_1
Atp2b1	MSN_Drd3+_1
Atp5a1	MSN_Drd3+_1
Atp5l	MSN_Drd3+_1
Atp6ap2	MSN_Drd3+_1
Atp6v1a	MSN_Drd3+_1
Atp6v1d	MSN_Drd3+_1
Atp6v1f	MSN_Drd3+_1
Atpif1	MSN_Drd3+_1
B4galnt1	MSN_Drd3+_1
Bag1	MSN_Drd3+_1
Baiap2	MSN_Drd3+_1
Bex1	MSN_Drd3+_1
Bex2	MSN_Drd3+_1
Bnip3	MSN_Drd3+_1
Bnip3l	MSN_Drd3+_1
Borcs6	MSN_Drd3+_1
Bri3	MSN_Drd3+_1
Bri3bp	MSN_Drd3+_1
Cacybp	MSN_Drd3+_1
Cadm2	MSN_Drd3+_1
Cadm4	MSN_Drd3+_1
Calm2	MSN_Drd3+_1
Caln1	MSN_Drd3+_1
Camk1d	MSN_Drd3+_1
Camk2b	MSN_Drd3+_1
Camkv	MSN_Drd3+_1
Canx	MSN_Drd3+_1
Capza2	MSN_Drd3+_1
Carhsp1	MSN_Drd3+_1
Cartpt	MSN_Drd3+_1
Cct7	MSN_Drd3+_1
Cd47	MSN_Drd3+_1
Cd81	MSN_Drd3+_1
Cdipt	MSN_Drd3+_1
Cdk2ap2	MSN_Drd3+_1
Cdk9	MSN_Drd3+_1
Cep170b	MSN_Drd3+_1
Cetn2	MSN_Drd3+_1
Chga	MSN_Drd3+_1
Chmp4b	MSN_Drd3+_1
Ciao2b	MSN_Drd3+_1
Ckb	MSN_Drd3+_1
Clstn1	MSN_Drd3+_1
Clstn3	MSN_Drd3+_1
Clta	MSN_Drd3+_1
Clu	MSN_Drd3+_1
Cnp	MSN_Drd3+_1
Cntnap5b	MSN_Drd3+_1
Col6a1	MSN_Drd3+_1
Cope	MSN_Drd3+_1
Cox14	MSN_Drd3+_1
Cox7a2l	MSN_Drd3+_1
Cox7b	MSN_Drd3+_1
Cox7c	MSN_Drd3+_1
Cplx1	MSN_Drd3+_1
Cpne5	MSN_Drd3+_1
Creb3	MSN_Drd3+_1
Crym	MSN_Drd3+_1
Cspg5	MSN_Drd3+_1
Cst3	MSN_Drd3+_1
Cstf2t	MSN_Drd3+_1
Ctsb	MSN_Drd3+_1
Ctsl	MSN_Drd3+_1
Cuedc2	MSN_Drd3+_1
Cul3	MSN_Drd3+_1
Cuta	MSN_Drd3+_1
Cyb5a	MSN_Drd3+_1
Cyc1	MSN_Drd3+_1
Cyhr1	MSN_Drd3+_1
Cyld	MSN_Drd3+_1
Cyp46a1	MSN_Drd3+_1
D030056L22Rik	MSN_Drd3+_1
Dad1	MSN_Drd3+_1
Dalrd3	MSN_Drd3+_1
Ddx54	MSN_Drd3+_1
Degs1	MSN_Drd3+_1
Denr	MSN_Drd3+_1
Dlgap1	MSN_Drd3+_1
Dlgap2	MSN_Drd3+_1
Dmac1	MSN_Drd3+_1
Dmd	MSN_Drd3+_1
Dnaja1	MSN_Drd3+_1
Dnajb11	MSN_Drd3+_1
Dnajc8	MSN_Drd3+_1
Dnm1	MSN_Drd3+_1
Dscaml1	MSN_Drd3+_1
Dynlrb1	MSN_Drd3+_1
Edf1	MSN_Drd3+_1
Eef1a1	MSN_Drd3+_1
Eef1g	MSN_Drd3+_1
Egfp	MSN_Drd3+_1
Egr1	MSN_Drd3+_1
Eid2	MSN_Drd3+_1
Eif1	MSN_Drd3+_1
Eif1a	MSN_Drd3+_1
Eif1b	MSN_Drd3+_1
Eif3c	MSN_Drd3+_1
Eif4a1	MSN_Drd3+_1
Eif4a2	MSN_Drd3+_1
Eif5b	MSN_Drd3+_1
Elmod1	MSN_Drd3+_1
Emc4	MSN_Drd3+_1
Emc7	MSN_Drd3+_1
Eno1	MSN_Drd3+_1
Enpp5	MSN_Drd3+_1
Epha4	MSN_Drd3+_1
Ephx4	MSN_Drd3+_1
Eprs	MSN_Drd3+_1
Erf	MSN_Drd3+_1
Esd	MSN_Drd3+_1
Fam133b	MSN_Drd3+_1
Fam32a	MSN_Drd3+_1
Fh1	MSN_Drd3+_1
Fjx1	MSN_Drd3+_1
Fkbp1a	MSN_Drd3+_1
Fkbp2	MSN_Drd3+_1
Fkbp3	MSN_Drd3+_1
Fmc1	MSN_Drd3+_1
Foxp1	MSN_Drd3+_1
Frmd6	MSN_Drd3+_1
Frrs1l	MSN_Drd3+_1
Fstl4	MSN_Drd3+_1
Fth1	MSN_Drd3+_1
Fuom	MSN_Drd3+_1
Fut9	MSN_Drd3+_1
Gaa	MSN_Drd3+_1
Gabarapl1	MSN_Drd3+_1
Gabra4	MSN_Drd3+_1
Gas7	MSN_Drd3+_1
Gda	MSN_Drd3+_1
Gde1	MSN_Drd3+_1
Gdi1	MSN_Drd3+_1
Glrx2	MSN_Drd3+_1
Gm47283	MSN_Drd3+_1
Gnb2	MSN_Drd3+_1
Got1	MSN_Drd3+_1
Got2	MSN_Drd3+_1
Gpam	MSN_Drd3+_1
Gpi1	MSN_Drd3+_1
Gpr158	MSN_Drd3+_1
Gria3	MSN_Drd3+_1
Grid2	MSN_Drd3+_1
Grin3a	MSN_Drd3+_1
Grina	MSN_Drd3+_1
Gucy1a1	MSN_Drd3+_1
Gucy1b1	MSN_Drd3+_1
Guk1	MSN_Drd3+_1
Hes5	MSN_Drd3+_1
Hint2	MSN_Drd3+_1
Hmgcr	MSN_Drd3+_1
Hp1bp3	MSN_Drd3+_1
Hsbp1	MSN_Drd3+_1
Hsp90b1	MSN_Drd3+_1
Hspa9	MSN_Drd3+_1
Hspd1	MSN_Drd3+_1
Idh3a	MSN_Drd3+_1
Ier3ip1	MSN_Drd3+_1
Igsf8	MSN_Drd3+_1
Immp1l	MSN_Drd3+_1
Imp3	MSN_Drd3+_1
Irak1bp1	MSN_Drd3+_1
Irf3	MSN_Drd3+_1
Isyna1	MSN_Drd3+_1
Itgb1bp1	MSN_Drd3+_1
Itpr1	MSN_Drd3+_1
Junb	MSN_Drd3+_1
Kat5	MSN_Drd3+_1
Kcna2	MSN_Drd3+_1
Kcnk1	MSN_Drd3+_1
Kcnt1	MSN_Drd3+_1
Kctd17	MSN_Drd3+_1
Keap1	MSN_Drd3+_1
Khdrbs2	MSN_Drd3+_1
Kidins220	MSN_Drd3+_1
Kif5c	MSN_Drd3+_1
Krtcap2	MSN_Drd3+_1
Lamp1	MSN_Drd3+_1
Lingo2	MSN_Drd3+_1
Lrfn2	MSN_Drd3+_1
Lrfn3	MSN_Drd3+_1
Lrp1b	MSN_Drd3+_1
Lrpap1	MSN_Drd3+_1
Lrrc4b	MSN_Drd3+_1
Ly6h	MSN_Drd3+_1
Maged1	MSN_Drd3+_1
Magee1	MSN_Drd3+_1
Mal	MSN_Drd3+_1
Map1b	MSN_Drd3+_1
Map1lc3a	MSN_Drd3+_1
Map1lc3b	MSN_Drd3+_1
Mapk8ip2	MSN_Drd3+_1
Mast3	MSN_Drd3+_1
Matk	MSN_Drd3+_1
Mctp1	MSN_Drd3+_1
Mdh2	MSN_Drd3+_1
Mfsd14a	MSN_Drd3+_1
Mfsd4a	MSN_Drd3+_1
Mgat2	MSN_Drd3+_1
