cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
108	MSN_Drd2+_1	Igsf8	0.227505741399525	7.85135294448683e-11	3.04643764130698e-09	singlecell	MAST	singlecell
109	MSN_Drd2+_1	Inpp4b	0.208791913341626	9.37775174725959e-07	2.25330008279709e-05	singlecell	MAST	singlecell
110	MSN_Drd2+_1	Itm2b	0.71984835839378	4.15914090543172e-108	2.24857021150657e-104	singlecell	MAST	singlecell
111	MSN_Drd2+_1	Itm2c	0.445063476028729	7.40438236303262e-47	2.4508505621638e-44	singlecell	MAST	singlecell
112	MSN_Drd2+_1	Itpr1	-0.227715554450553	3.35022885040574e-17	2.27352977927744e-15	singlecell	MAST	singlecell
113	MSN_Drd2+_1	Kbtbd11	0.299406792083131	1.10048769423914e-18	8.15014151272358e-17	singlecell	MAST	singlecell
114	MSN_Drd2+_1	Kcnh7	-0.209489446411701	2.89571724069876e-09	9.72373456043339e-08	singlecell	MAST	singlecell
115	MSN_Drd2+_1	Kcnk1	0.261157895532568	2.55179894483346e-28	3.59892409445687e-26	singlecell	MAST	singlecell
116	MSN_Drd2+_1	Kif1a	0.341057929165706	1.43957133010348e-21	1.2899672598314e-19	singlecell	MAST	singlecell
117	MSN_Drd2+_1	Kif5c	0.337002006045243	2.44840919642253e-23	2.51333852890994e-21	singlecell	MAST	singlecell
118	MSN_Drd2+_1	Kifap3	0.32385362871531	1.1501456518338e-24	1.28649740186844e-22	singlecell	MAST	singlecell
119	MSN_Drd2+_1	Lamp1	0.319053028018928	1.74791552410791e-40	4.57249062669455e-38	singlecell	MAST	singlecell
120	MSN_Drd2+_1	Ldlrad4	-0.20692970043513	1.32507513606686e-08	4.10925308448727e-07	singlecell	MAST	singlecell
121	MSN_Drd2+_1	Lingo2	1.36861990920794	8.33381679442921e-48	2.81596197060099e-45	singlecell	MAST	singlecell
122	MSN_Drd2+_1	Lrtm1	0.228722893358299	2.92114766653826e-11	1.19641651524202e-09	singlecell	MAST	singlecell
123	MSN_Drd2+_1	Lsamp	0.215158589204747	7.99270370476254e-29	1.1678708233112e-26	singlecell	MAST	singlecell
124	MSN_Drd2+_1	Ly6h	0.21805644095846	1.06310257977805e-13	5.52642972481417e-12	singlecell	MAST	singlecell
125	MSN_Drd2+_1	Magee1	0.218819535921657	6.29792334498868e-35	1.26106195965891e-32	singlecell	MAST	singlecell
126	MSN_Drd2+_1	Mapk4	-0.201039761849813	1.45368922155535e-09	5.01646499668216e-08	singlecell	MAST	singlecell
127	MSN_Drd2+_1	Marcks	0.242156933827083	4.60869553170139e-12	2.05352837441387e-10	singlecell	MAST	singlecell
128	MSN_Drd2+_1	Mctp1	0.231412769046938	6.55865231794649e-27	8.57861144715921e-25	singlecell	MAST	singlecell
129	MSN_Drd2+_1	Mdh1	0.276634654639335	3.34285160343796e-25	3.90055468749355e-23	singlecell	MAST	singlecell
130	MSN_Drd2+_1	Mif	0.256499594198081	5.2619484886909e-39	1.2550520961482e-36	singlecell	MAST	singlecell
131	MSN_Drd2+_1	Morf4l1	0.204868127379853	6.54299769530194e-08	1.84558051513221e-06	singlecell	MAST	singlecell
132	MSN_Drd2+_1	Mt1	0.223048308125048	1.31483862322778e-27	1.76242707687036e-25	singlecell	MAST	singlecell
133	MSN_Drd2+_1	Ncdn	0.294541712532659	3.02339951930786e-16	1.91548893764274e-14	singlecell	MAST	singlecell
134	MSN_Drd2+_1	Ndufa4	0.293440627136238	3.15835971880071e-34	6.02652191520337e-32	singlecell	MAST	singlecell
135	MSN_Drd2+_1	Ndufab1	0.246067097380308	4.77683677428669e-21	4.14307570278908e-19	singlecell	MAST	singlecell
136	MSN_Drd2+_1	Ndufc2	0.3843416727645	1.06218306711851e-51	4.3068867913988e-49	singlecell	MAST	singlecell
137	MSN_Drd2+_1	Ndufs5	0.225184180227103	1.704273412151e-23	1.77189810715879e-21	singlecell	MAST	singlecell
138	MSN_Drd2+_1	Nedd4	0.239843033918085	1.12678689252949e-13	5.82017726431078e-12	singlecell	MAST	singlecell
139	MSN_Drd2+_1	Nme1	0.24074292180465	2.64059698894796e-33	4.75864917374967e-31	singlecell	MAST	singlecell
140	MSN_Drd2+_1	Nme7	0.271711409306853	7.83523519464215e-17	5.103601591241e-15	singlecell	MAST	singlecell
141	MSN_Drd2+_1	Nnat	0.300053871170996	1.06761739067114e-10	4.09354289817853e-09	singlecell	MAST	singlecell
142	MSN_Drd2+_1	Npm1	0.336073627853959	2.52977064034631e-29	3.87078773733743e-27	singlecell	MAST	singlecell
143	MSN_Drd2+_1	Nrg1	-0.273464227718645	3.6201676256891e-40	9.1742966751643e-38	singlecell	MAST	singlecell
144	MSN_Drd2+_1	Nsg1	0.550588853673113	4.23414162744461e-51	1.59705914082614e-48	singlecell	MAST	singlecell
145	MSN_Drd2+_1	Ntm	-0.469335855840853	6.80236457353838e-52	2.98182570319511e-49	singlecell	MAST	singlecell
146	MSN_Drd2+_1	Ntng1	-0.239217079434881	6.36825633977369e-07	1.56495075113317e-05	singlecell	MAST	singlecell
147	MSN_Drd2+_1	Ogt	-0.245055781701111	8.25015226507352e-18	5.76763877531153e-16	singlecell	MAST	singlecell
148	MSN_Drd2+_1	Pafah1b1	0.303466407588177	2.54789179246039e-23	2.59900987307642e-21	singlecell	MAST	singlecell
149	MSN_Drd2+_1	Pbx3	-0.292650234941135	1.15067219398136e-21	1.04261186112758e-19	singlecell	MAST	singlecell
150	MSN_Drd2+_1	Pcdh15	0.419982000104489	3.9488995059578e-12	1.77416069493433e-10	singlecell	MAST	singlecell
151	MSN_Drd2+_1	Pcdh17	-0.238199085863849	1.28075654413031e-13	6.57360455355999e-12	singlecell	MAST	singlecell
152	MSN_Drd2+_1	Pcdh9	-0.273626293415454	2.26168484207838e-21	2.015509145806e-19	singlecell	MAST	singlecell
153	MSN_Drd2+_1	Pcsk1n	0.656495352376867	4.94651124659142e-75	6.17134353142048e-72	singlecell	MAST	singlecell
154	MSN_Drd2+_1	Pde1a	0.322769485710501	9.30136003915885e-27	1.20687006780094e-24	singlecell	MAST	singlecell
155	MSN_Drd2+_1	Pde7b	-0.214385118372447	3.20217332373138e-23	3.20592895911106e-21	singlecell	MAST	singlecell
156	MSN_Drd2+_1	Pdia3	0.512840874176261	1.34418868940832e-85	2.42237737261262e-82	singlecell	MAST	singlecell
157	MSN_Drd2+_1	Pdia6	0.284328614171486	3.48507884925124e-45	1.08700949723088e-42	singlecell	MAST	singlecell
158	MSN_Drd2+_1	Penk	0.277427459211421	1.27117299563222e-23	1.34752645857248e-21	singlecell	MAST	singlecell
159	MSN_Drd2+_1	Pfdn5	0.217660220148911	6.41802857605927e-21	5.53691518484602e-19	singlecell	MAST	singlecell
160	MSN_Drd2+_1	Pgam1	0.394730820912404	6.6409508081812e-49	2.4479450263157e-46	singlecell	MAST	singlecell
161	MSN_Drd2+_1	Pgk1	0.202083707750133	3.00599099559623e-13	1.48640755968217e-11	singlecell	MAST	singlecell
162	MSN_Drd2+_1	Pgrmc1	0.381206581983437	1.01816141452829e-51	4.23424614929086e-49	singlecell	MAST	singlecell
163	MSN_Drd2+_1	Pkm	0.302259543637342	6.561548735271e-13	3.13005173345177e-11	singlecell	MAST	singlecell
164	MSN_Drd2+_1	Pnmal2	0.363060622034981	3.92294311442705e-24	4.21365658098624e-22	singlecell	MAST	singlecell
165	MSN_Drd2+_1	Ppia	0.651488495170388	2.48380436913507e-63	1.67853429429174e-60	singlecell	MAST	singlecell
166	MSN_Drd2+_1	Prdx6	0.22160500069183	3.12383221679603e-19	2.38987899642522e-17	singlecell	MAST	singlecell
167	MSN_Drd2+_1	Prex2	0.223863305214587	4.26642791021211e-08	1.23346157354243e-06	singlecell	MAST	singlecell
168	MSN_Drd2+_1	Prkd1	-0.261358220578241	3.3577854892807e-11	1.36149807126609e-09	singlecell	MAST	singlecell
169	MSN_Drd2+_1	Prnp	0.2389769965155	1.76217633668788e-48	6.08100808611504e-46	singlecell	MAST	singlecell
170	MSN_Drd2+_1	Prr16	0.221659522671288	6.44436695746682e-08	1.8209266146891e-06	singlecell	MAST	singlecell
171	MSN_Drd2+_1	Psap	0.528365347852139	8.59664420296125e-56	4.10085212728907e-53	singlecell	MAST	singlecell
172	MSN_Drd2+_1	Psmc5	0.227746296256481	1.17153099840785e-22	1.12432315166727e-20	singlecell	MAST	singlecell
173	MSN_Drd2+_1	Ptn	0.513621137029263	7.11805767055928e-64	5.01946858081743e-61	singlecell	MAST	singlecell
174	MSN_Drd2+_1	Ptprg	0.381430905776269	1.14392722426358e-19	9.13958406420249e-18	singlecell	MAST	singlecell
175	MSN_Drd2+_1	Purb	0.208798203718209	1.7774338120873e-08	5.34845992546269e-07	singlecell	MAST	singlecell
176	MSN_Drd2+_1	Rab14	0.435928380739764	2.70724698086139e-35	5.62933830546037e-33	singlecell	MAST	singlecell
177	MSN_Drd2+_1	Rab3a	0.359923052248536	1.00177825924496e-40	2.66358058798263e-38	singlecell	MAST	singlecell
178	MSN_Drd2+_1	Rab6b	0.261548209319872	1.32096624197811e-15	8.02425149012843e-14	singlecell	MAST	singlecell
179	MSN_Drd2+_1	Ralyl	0.24860326039325	4.79457402687579e-11	1.90130063916622e-09	singlecell	MAST	singlecell
180	MSN_Drd2+_1	Ran	0.25880725430633	2.00975920415921e-34	3.88051006336407e-32	singlecell	MAST	singlecell
181	MSN_Drd2+_1	Reep5	0.241659470226321	1.72425445277939e-23	1.78125369233306e-21	singlecell	MAST	singlecell
182	MSN_Drd2+_1	Reln	-0.295400595876837	1.32129933754322e-14	7.51935226512754e-13	singlecell	MAST	singlecell
183	MSN_Drd2+_1	Robo1	0.25872061971288	3.93858162102914e-22	3.62953723360634e-20	singlecell	MAST	singlecell
184	MSN_Drd2+_1	Rpl11	0.322293357936765	4.62896291017784e-36	9.87857229475978e-34	singlecell	MAST	singlecell
185	MSN_Drd2+_1	Rpl13	0.375159535127696	5.18516567053721e-33	9.24156066048824e-31	singlecell	MAST	singlecell
186	MSN_Drd2+_1	Rpl17	0.211000464472209	6.309496639156e-18	4.46872165897254e-16	singlecell	MAST	singlecell
187	MSN_Drd2+_1	Rpl18a	0.212370315980989	3.31002338738029e-20	2.75309073435492e-18	singlecell	MAST	singlecell
188	MSN_Drd2+_1	Rpl19	0.205909380475005	5.79034545395344e-18	4.11901811042416e-16	singlecell	MAST	singlecell
189	MSN_Drd2+_1	Rpl21	0.238069737087078	7.86136336992154e-20	6.37517262483787e-18	singlecell	MAST	singlecell
190	MSN_Drd2+_1	Rpl22l1	-0.280303283359614	3.83118580225358e-31	6.27656591179301e-29	singlecell	MAST	singlecell
191	MSN_Drd2+_1	Rpl23	0.23996900973465	8.41211107845657e-28	1.15623753882616e-25	singlecell	MAST	singlecell
192	MSN_Drd2+_1	Rpl28	0.358835355923694	2.71353171628055e-51	1.04787549777034e-48	singlecell	MAST	singlecell
193	MSN_Drd2+_1	Rpl3	0.240881130433981	6.00679719382005e-26	7.49417259127442e-24	singlecell	MAST	singlecell
194	MSN_Drd2+_1	Rpl30	0.259068764767609	2.09093881936063e-19	1.6226285507756e-17	singlecell	MAST	singlecell
195	MSN_Drd2+_1	Rpl35a	0.205002082146634	7.18206535728967e-20	5.85356372009453e-18	singlecell	MAST	singlecell
196	MSN_Drd2+_1	Rpl8	0.305658078093025	3.04060179496321e-39	7.3605254496281e-37	singlecell	MAST	singlecell
197	MSN_Drd2+_1	Rplp2	0.217888566146175	7.02800151017205e-17	4.59625631022099e-15	singlecell	MAST	singlecell
198	MSN_Drd2+_1	Rpn1	0.253299391714531	8.62447746121887e-35	1.70585853589645e-32	singlecell	MAST	singlecell
199	MSN_Drd2+_1	Rps11	0.224561864819386	8.50441298062501e-28	1.15910146330048e-25	singlecell	MAST	singlecell
200	MSN_Drd2+_1	Rps21	0.422478605496973	9.39407821136468e-43	2.67302727210743e-40	singlecell	MAST	singlecell
201	MSN_Drd2+_1	Rps23	0.303511928737068	5.10724310773606e-32	8.7194079962496e-30	singlecell	MAST	singlecell
202	MSN_Drd2+_1	Rps27a	0.327588715542483	4.01097831201986e-38	9.16254327361268e-36	singlecell	MAST	singlecell
203	MSN_Drd2+_1	Rps3a1	0.327914769583288	5.85100473576684e-41	1.58162409682337e-38	singlecell	MAST	singlecell
204	MSN_Drd2+_1	Rps4x	0.219527426648749	5.53343881837478e-32	9.34862960366881e-30	singlecell	MAST	singlecell
205	MSN_Drd2+_1	Rps8	0.378434363450473	1.20937986615862e-32	2.10913247841147e-30	singlecell	MAST	singlecell
206	MSN_Drd2+_1	Rpsa	0.260996197777872	1.51429191254215e-28	2.15441232715097e-26	singlecell	MAST	singlecell
207	MSN_Drd2+_1	Rsrp1	-0.217771917473073	1.40385081354803e-14	7.93346910973364e-13	singlecell	MAST	singlecell
208	MSN_Drd2+_1	Rtn1	0.271092903877831	1.68605228319169e-25	1.99606437818147e-23	singlecell	MAST	singlecell
209	MSN_Drd2+_1	Rtn4	0.244720481052997	7.01610744391823e-25	7.90237823839651e-23	singlecell	MAST	singlecell
210	MSN_Drd2+_1	Saraf	0.357715208133812	1.22415177118875e-48	4.41211501709119e-46	singlecell	MAST	singlecell
211	MSN_Drd2+_1	Scg2	0.36610968262945	1.38075126685836e-24	1.51313545926863e-22	singlecell	MAST	singlecell
212	MSN_Drd2+_1	Sec62	0.457218617911277	9.73852131728058e-43	2.72325995249955e-40	singlecell	MAST	singlecell
213	MSN_Drd2+_1	Selenof	0.294140710164728	1.21790275349758e-34	2.37989936855148e-32	singlecell	MAST	singlecell
214	MSN_Drd2+_1	Selenok	0.265345757847743	2.04442457506962e-26	2.63162874468683e-24	singlecell	MAST	singlecell
215	MSN_Drd2+_1	Serinc1	0.648261923188828	1.33962615413134e-95	3.62123276564271e-92	singlecell	MAST	singlecell
216	MSN_Drd2+_1	Sertad2	-0.206628543530102	7.00327873325367e-09	2.25817450844217e-07	singlecell	MAST	singlecell
217	MSN_Drd2+_1	Slc25a4	0.603991963261682	3.56589735949561e-64	2.75406139398378e-61	singlecell	MAST	singlecell
