Gene	cell_type
BAIAP3	MSN_Drd1+_2
BEX2	MSN_Drd1+_2
BEX1	MSN_Drd1+_2
BEX1	MSN_Drd1+_2
BEX2	MSN_Drd1+_2
BRD9	MSN_Drd1+_2
BRI3	MSN_Drd1+_2
BSCL2	MSN_Drd1+_2
CACYBP	MSN_Drd1+_2
CADM2	MSN_Drd1+_2
CADM4	MSN_Drd1+_2
CAMKV	MSN_Drd1+_2
CAPZB	MSN_Drd1+_2
CARTPT	MSN_Drd1+_2
CCT5	MSN_Drd1+_2
CCT8	MSN_Drd1+_2
CD81	MSN_Drd1+_2
CDH13	MSN_Drd1+_2
CDH7	MSN_Drd1+_2
CDKL3	MSN_Drd1+_2
CELF3	MSN_Drd1+_2
CERS4	MSN_Drd1+_2
CHMP5	MSN_Drd1+_2
CHN2	MSN_Drd1+_2
CLU	MSN_Drd1+_2
CNIH2	MSN_Drd1+_2
CNTN3	MSN_Drd1+_2
CNTN6	MSN_Drd1+_2
CNTNAP3	MSN_Drd1+_2
CNTNAP3B	MSN_Drd1+_2
CNTNAP3C	MSN_Drd1+_2
COL6A1	MSN_Drd1+_2
COX7A2L	MSN_Drd1+_2
COX7C	MSN_Drd1+_2
CPNE8	MSN_Drd1+_2
CRYM	MSN_Drd1+_2
CSMD3	MSN_Drd1+_2
CSPG5	MSN_Drd1+_2
CST3	MSN_Drd1+_2
CTNNA3	MSN_Drd1+_2
CUEDC2	MSN_Drd1+_2
CUTA	MSN_Drd1+_2
CYC1	MSN_Drd1+_2
CYCS	MSN_Drd1+_2
DAD1	MSN_Drd1+_2
DCC	MSN_Drd1+_2
DCLK1	MSN_Drd1+_2
DENND1B	MSN_Drd1+_2
DLAT	MSN_Drd1+_2
DLK2	MSN_Drd1+_2
DPM1	MSN_Drd1+_2
DPM3	MSN_Drd1+_2
DYNLL1	MSN_Drd1+_2
DYNLL2	MSN_Drd1+_2
EEF1A1	MSN_Drd1+_2
EIF1	MSN_Drd1+_2
EIF1B	MSN_Drd1+_2
EIF3K	MSN_Drd1+_2
ELK3	MSN_Drd1+_2
ELMOD1	MSN_Drd1+_2
EMC7	MSN_Drd1+_2
ENPP5	MSN_Drd1+_2
ENTR1	MSN_Drd1+_2
EPHA6	MSN_Drd1+_2
EPYC	MSN_Drd1+_2
ESD	MSN_Drd1+_2
KIAA1217	MSN_Drd1+_2
FABP5	MSN_Drd1+_2
FAIM2	MSN_Drd1+_2
FAM168B	MSN_Drd1+_2
FAM32A	MSN_Drd1+_2
FAT3	MSN_Drd1+_2
FAU	MSN_Drd1+_2
FBXL16	MSN_Drd1+_2
FEZ1	MSN_Drd1+_2
FILIP1L	MSN_Drd1+_2
FOXG1	MSN_Drd1+_2
FOXP1	MSN_Drd1+_2
FTH1	MSN_Drd1+_2
FYCO1	MSN_Drd1+_2
GAA	MSN_Drd1+_2
GABARAPL1	MSN_Drd1+_2
GGACT	MSN_Drd1+_2
GHITM	MSN_Drd1+_2
GLP2R	MSN_Drd1+_2
GLRX5	MSN_Drd1+_2
GLUL	MSN_Drd1+_2
C4orf50	MSN_Drd1+_2
GOT1	MSN_Drd1+_2
GPATCH2	MSN_Drd1+_2
GPC5	MSN_Drd1+_2
GPR137C	MSN_Drd1+_2
GRIA4	MSN_Drd1+_2
GRM1	MSN_Drd1+_2
GUK1	MSN_Drd1+_2
H3-3B	MSN_Drd1+_2
H3-5	MSN_Drd1+_2
HCFC1R1	MSN_Drd1+_2
HERPUD1	MSN_Drd1+_2
HNRNPM	MSN_Drd1+_2
HPGDS	MSN_Drd1+_2
HS3ST5	MSN_Drd1+_2
HS6ST3	MSN_Drd1+_2
HSP90AA1	MSN_Drd1+_2
HSP90B1	MSN_Drd1+_2
HSPA13	MSN_Drd1+_2
HSPA4	MSN_Drd1+_2
HSPA8	MSN_Drd1+_2
HSPE1	MSN_Drd1+_2
HSPH1	MSN_Drd1+_2
IGSF8	MSN_Drd1+_2
ITGBL1	MSN_Drd1+_2
ITM2B	MSN_Drd1+_2
ITM2C	MSN_Drd1+_2
JUND	MSN_Drd1+_2
KCNC2	MSN_Drd1+_2
KCNIP1	MSN_Drd1+_2
KCNK1	MSN_Drd1+_2
KCNQ3	MSN_Drd1+_2
KCNT2	MSN_Drd1+_2
KCTD1	MSN_Drd1+_2
KDM2A	MSN_Drd1+_2
KIRREL3	MSN_Drd1+_2
LAMP1	MSN_Drd1+_2
LDHB	MSN_Drd1+_2
LENG8	MSN_Drd1+_2
LINGO2	MSN_Drd1+_2
LRRC4	MSN_Drd1+_2
LRTM1	MSN_Drd1+_2
LY6H	MSN_Drd1+_2
LYSMD4	MSN_Drd1+_2
MAGED1	MSN_Drd1+_2
MAP1A	MSN_Drd1+_2
MAPK3	MSN_Drd1+_2
MARCKS	MSN_Drd1+_2
MAZ	MSN_Drd1+_2
MBP	MSN_Drd1+_2
MDH1	MSN_Drd1+_2
MDH2	MSN_Drd1+_2
MECP2	MSN_Drd1+_2
MORF4L1	MSN_Drd1+_2
MRFAP1	MSN_Drd1+_2
MRFAP1L1	MSN_Drd1+_2
MRPL30	MSN_Drd1+_2
MRPS34	MSN_Drd1+_2
MSMO1	MSN_Drd1+_2
MT1G	MSN_Drd1+_2
MYL6	MSN_Drd1+_2
MYO1B	MSN_Drd1+_2
NAP1L5	MSN_Drd1+_2
NCAM2	MSN_Drd1+_2
NDFIP1	MSN_Drd1+_2
NDRG2	MSN_Drd1+_2
NDUFA5	MSN_Drd1+_2
NDUFA6	MSN_Drd1+_2
NDUFA9	MSN_Drd1+_2
NDUFC2-KCTD14	MSN_Drd1+_2
NDUFC2	MSN_Drd1+_2
NDUFS2	MSN_Drd1+_2
NDUFV1	MSN_Drd1+_2
NFE2L1	MSN_Drd1+_2
NLGN1	MSN_Drd1+_2
NOC2L	MSN_Drd1+_2
NOP10	MSN_Drd1+_2
NRG3	MSN_Drd1+_2
NSG1	MSN_Drd1+_2
NTN1	MSN_Drd1+_2
NUDC	MSN_Drd1+_2
OAZ1	MSN_Drd1+_2
OPRM1	MSN_Drd1+_2
OSBPL8	MSN_Drd1+_2
PCBP2	MSN_Drd1+_2
PCDH15	MSN_Drd1+_2
PCDH7	MSN_Drd1+_2
PCSK1N	MSN_Drd1+_2
PDAP1	MSN_Drd1+_2
PDE1A	MSN_Drd1+_2
PDE7B	MSN_Drd1+_2
PDIA3	MSN_Drd1+_2
PER3	MSN_Drd1+_2
PFDN6	MSN_Drd1+_2
PGAM1	MSN_Drd1+_2
PGAM4	MSN_Drd1+_2
PIFO	MSN_Drd1+_2
PISD	MSN_Drd1+_2
PKM	MSN_Drd1+_2
PLK2	MSN_Drd1+_2
PNMA8A	MSN_Drd1+_2
PNMA8B	MSN_Drd1+_2
POLR2E	MSN_Drd1+_2
PPM1L	MSN_Drd1+_2
PPP1CA	MSN_Drd1+_2
PPP1R1B	MSN_Drd1+_2
PRDX1	MSN_Drd1+_2
PRDX5	MSN_Drd1+_2
PRNP	MSN_Drd1+_2
PRR16	MSN_Drd1+_2
PRR7	MSN_Drd1+_2
PSAP	MSN_Drd1+_2
PSENEN	MSN_Drd1+_2
PSMA4	MSN_Drd1+_2
PSMA5	MSN_Drd1+_2
PSMA7	MSN_Drd1+_2
PSMB1	MSN_Drd1+_2
PTCHD4	MSN_Drd1+_2
PTGDS	MSN_Drd1+_2
PTN	MSN_Drd1+_2
PTPRD	MSN_Drd1+_2
RANGAP1	MSN_Drd1+_2
RASD2	MSN_Drd1+_2
RGS11	MSN_Drd1+_2
RGS7BP	MSN_Drd1+_2
RNF7	MSN_Drd1+_2
ROBO2	MSN_Drd1+_2
RPL10A	MSN_Drd1+_2
RPL13	MSN_Drd1+_2
RPL18	MSN_Drd1+_2
RPL18A	MSN_Drd1+_2
RPL22L1	MSN_Drd1+_2
RPL27A	MSN_Drd1+_2
RPL29	MSN_Drd1+_2
RPL3	MSN_Drd1+_2
RPL30	MSN_Drd1+_2
RPL31	MSN_Drd1+_2
RPL36A	MSN_Drd1+_2
RPRML	MSN_Drd1+_2
RPS13	MSN_Drd1+_2
RPS15	MSN_Drd1+_2
RPS2	MSN_Drd1+_2
RPS20	MSN_Drd1+_2
RPS23	MSN_Drd1+_2
RPS24	MSN_Drd1+_2
RPS27	MSN_Drd1+_2
RPS3A	MSN_Drd1+_2
RPS8	MSN_Drd1+_2
RPS9	MSN_Drd1+_2
RPSAP58	MSN_Drd1+_2
RPSA	MSN_Drd1+_2
SARAF	MSN_Drd1+_2
SCD	MSN_Drd1+_2
SCG2	MSN_Drd1+_2
SCMH1	MSN_Drd1+_2
SEC62	MSN_Drd1+_2
SELENOF	MSN_Drd1+_2
SELENOK	MSN_Drd1+_2
SELENOW	MSN_Drd1+_2
SEMA6D	MSN_Drd1+_2
SENP3-EIF4A1	MSN_Drd1+_2
SENP3	MSN_Drd1+_2
SERINC1	MSN_Drd1+_2
SGCZ	MSN_Drd1+_2
SHISA6	MSN_Drd1+_2
SIRPB1	MSN_Drd1+_2
SIRPG	MSN_Drd1+_2
SIRPA	MSN_Drd1+_2
SLC12A5	MSN_Drd1+_2
SLC1A2	MSN_Drd1+_2
SLC22A17	MSN_Drd1+_2
SLC24A5	MSN_Drd1+_2
SLC25A4	MSN_Drd1+_2
SMDT1	MSN_Drd1+_2
SNAP91	MSN_Drd1+_2
SNRPE	MSN_Drd1+_2
SNU13	MSN_Drd1+_2
SPARCL1	MSN_Drd1+_2
SPCS2	MSN_Drd1+_2
SPHKAP	MSN_Drd1+_2
ST8SIA3	MSN_Drd1+_2
STARD5	MSN_Drd1+_2
STMN1	MSN_Drd1+_2
STMN2	MSN_Drd1+_2
STMN3	MSN_Drd1+_2
SYNPR	MSN_Drd1+_2
SYT11	MSN_Drd1+_2
TBL1XR1	MSN_Drd1+_2
TCF25	MSN_Drd1+_2
TECR	MSN_Drd1+_2
TENT5D	MSN_Drd1+_2
TFDP2	MSN_Drd1+_2
THRA	MSN_Drd1+_2
THRB	MSN_Drd1+_2
TIMM13	MSN_Drd1+_2
TIMM8B	MSN_Drd1+_2
TMA7	MSN_Drd1+_2
TMED4	MSN_Drd1+_2
TMEM126A	MSN_Drd1+_2
TMEM147	MSN_Drd1+_2
TMEM158	MSN_Drd1+_2
TMEM243	MSN_Drd1+_2
TMEM30A	MSN_Drd1+_2
TMEM47	MSN_Drd1+_2
TPI1	MSN_Drd1+_2
TPT1	MSN_Drd1+_2
TRUB1	MSN_Drd1+_2
TSPYL1	MSN_Drd1+_2
TSPYL4	MSN_Drd1+_2
TTC3	MSN_Drd1+_2
TUBB2A	MSN_Drd1+_2
UBB	MSN_Drd1+_2
UCHL3	MSN_Drd1+_2
UQCRFS1	MSN_Drd1+_2
UQCRQ	MSN_Drd1+_2
VAMP2	MSN_Drd1+_2
VDAC2	MSN_Drd1+_2
VDAC3	MSN_Drd1+_2
WFS1	MSN_Drd1+_2
WWP1	MSN_Drd1+_2
XRCC6	MSN_Drd1+_2
YWHAB	MSN_Drd1+_2
YWHAH	MSN_Drd1+_2
ZNF706	MSN_Drd1+_2
ZSCAN26	MSN_Drd1+_2
C16orf90	MSN_Drd2+_1
ACSL3	MSN_Drd2+_1
ACTB	MSN_Drd2+_1
ACTG1	MSN_Drd2+_1
AHI1	MSN_Drd2+_1
ALDOA	MSN_Drd2+_1
APLP1	MSN_Drd2+_1
ARL6IP1	MSN_Drd2+_1
ATP1A1	MSN_Drd2+_1
ATP1A3	MSN_Drd2+_1
ATP1B1	MSN_Drd2+_1
ATP2A2	MSN_Drd2+_1
ATP5F1B	MSN_Drd2+_1
ATP5MC3	MSN_Drd2+_1
ATP5PF	MSN_Drd2+_1
DONSON	MSN_Drd2+_1
ATP5PO	MSN_Drd2+_1
ATP6V0C	MSN_Drd2+_1
ATP6V1E1	MSN_Drd2+_1
ATXN7L3B	MSN_Drd2+_1
BAG1	MSN_Drd2+_1
BEX1	MSN_Drd2+_1
BEX2	MSN_Drd2+_1
BEX3	MSN_Drd2+_1
CALM1	MSN_Drd2+_1
CALM2	MSN_Drd2+_1
CAMK2N1	MSN_Drd2+_1
CAMKV	MSN_Drd2+_1
CARTPT	MSN_Drd2+_1
CCDC73	MSN_Drd2+_1
CCSAP	MSN_Drd2+_1
CDH18	MSN_Drd2+_1
CDIPT	MSN_Drd2+_1
CKB	MSN_Drd2+_1
CLK4	MSN_Drd2+_1
CMSS1	MSN_Drd2+_1
COX5A	MSN_Drd2+_1
CTNNA3	MSN_Drd2+_1
EEF1A1	MSN_Drd2+_1
EIF1	MSN_Drd2+_1
EIF1B	MSN_Drd2+_1
EIF3CL	MSN_Drd2+_1
EIF3C	MSN_Drd2+_1
EIF3K	MSN_Drd2+_1
ELK3	MSN_Drd2+_1
EPYC	MSN_Drd2+_1
FGFR2	MSN_Drd2+_1
FILIP1L	MSN_Drd2+_1
FTH1	MSN_Drd2+_1
GAPDH	MSN_Drd2+_1
GGACT	MSN_Drd2+_1
GLP2R	MSN_Drd2+_1
GNAS	MSN_Drd2+_1
GOT1	MSN_Drd2+_1
H3-3B	MSN_Drd2+_1
H3-5	MSN_Drd2+_1
HACD4	MSN_Drd2+_1
HNRNPA0	MSN_Drd2+_1
HSP90AA1	MSN_Drd2+_1
HSP90AB1	MSN_Drd2+_1
HSP90B1	MSN_Drd2+_1
HSPA5	MSN_Drd2+_1
HSPA8	MSN_Drd2+_1
INHBA	MSN_Drd2+_1
ITGBL1	MSN_Drd2+_1
ITM2B	MSN_Drd2+_1
ITM2C	MSN_Drd2+_1
KANSL1L	MSN_Drd2+_1
KCNA1	MSN_Drd2+_1
LDHB	MSN_Drd2+_1
LIN7B	MSN_Drd2+_1
LINGO2	MSN_Drd2+_1
LRRC4	MSN_Drd2+_1
LRTM1	MSN_Drd2+_1
LY6H	MSN_Drd2+_1
LYSMD4	MSN_Drd2+_1
LZTS3	MSN_Drd2+_1
MDH1	MSN_Drd2+_1
MUC15	MSN_Drd2+_1
NCDN	MSN_Drd2+_1
NDRG4	MSN_Drd2+_1
NDUFA5	MSN_Drd2+_1
NDUFA6	MSN_Drd2+_1
NDUFC2-KCTD14	MSN_Drd2+_1
NDUFC2	MSN_Drd2+_1
NFE2L1	MSN_Drd2+_1
NSG1	MSN_Drd2+_1
OAZ1	MSN_Drd2+_1
PCBP2	MSN_Drd2+_1
PCDH15	MSN_Drd2+_1
PCDH9	MSN_Drd2+_1
PCSK1N	MSN_Drd2+_1
PDE1C	MSN_Drd2+_1
PDIA3	MSN_Drd2+_1
PENK	MSN_Drd2+_1
PGAM1	MSN_Drd2+_1
PGAM4	MSN_Drd2+_1
PIGK	MSN_Drd2+_1
PKM	MSN_Drd2+_1
PNMA8B	MSN_Drd2+_1
PPP1R1B	MSN_Drd2+_1
PSAP	MSN_Drd2+_1
PSMA7	MSN_Drd2+_1
PTPRN	MSN_Drd2+_1
RAB3A	MSN_Drd2+_1
RAB6B	MSN_Drd2+_1
RPL10A	MSN_Drd2+_1
RPL13	MSN_Drd2+_1
RPL28	MSN_Drd2+_1
RPN1	MSN_Drd2+_1
RPS15	MSN_Drd2+_1
RPS23	MSN_Drd2+_1
RPS8	MSN_Drd2+_1
SERINC1	MSN_Drd2+_1
SIK2	MSN_Drd2+_1
SLC24A5	MSN_Drd2+_1
SLC25A4	MSN_Drd2+_1
SLC25A5	MSN_Drd2+_1
SMPD4	MSN_Drd2+_1
STMN2	MSN_Drd2+_1
STMN3	MSN_Drd2+_1
SYT11	MSN_Drd2+_1
TAC1	MSN_Drd2+_1
TECR	MSN_Drd2+_1
THRA	MSN_Drd2+_1
TIMP3	MSN_Drd2+_1
TMEM158	MSN_Drd2+_1
TMEM30A	MSN_Drd2+_1
TMSB4Y	MSN_Drd2+_1
TOMM20	MSN_Drd2+_1
TTC3	MSN_Drd2+_1
TUBB2A	MSN_Drd2+_1
UBB	MSN_Drd2+_1
UCHL1	MSN_Drd2+_1
USP50	MSN_Drd2+_1
VAMP2	MSN_Drd2+_1
XRCC6	MSN_Drd2+_1
YWHAB	MSN_Drd2+_1
ZBTB20	MSN_Drd2+_1
AHI1	MSN_Drd2+_2
APLP1	MSN_Drd2+_2
CALB1	MSN_Drd2+_2
DLK1	MSN_Drd2+_2
LAMP1	MSN_Drd2+_2
MGAT2	MSN_Drd2+_2
NDUFA6	MSN_Drd2+_2
NDUFA9	MSN_Drd2+_2
PIGY	MSN_Drd2+_2
PTN	MSN_Drd2+_2
SCD	MSN_Drd2+_2
SELENOK	MSN_Drd2+_2
SLC1A2	MSN_Drd2+_2
SOX9	MSN_Drd2+_2
NCBP2AS2	MSN_Drd3+_1
C4orf3	MSN_Drd3+_1
ABCF2	MSN_Drd3+_1
ABCF2-H2BE1	MSN_Drd3+_1
ACSL3	MSN_Drd3+_1
ACSL5	MSN_Drd3+_1
ADGRB2	MSN_Drd3+_1
AKAP5	MSN_Drd3+_1
ALCAM	MSN_Drd3+_1
APBB1	MSN_Drd3+_1
APLP1	MSN_Drd3+_1
APLP2	MSN_Drd3+_1
APOE	MSN_Drd3+_1
APP	MSN_Drd3+_1
AREL1	MSN_Drd3+_1
ARF1	MSN_Drd3+_1
ARF5	MSN_Drd3+_1
ARL6IP1	MSN_Drd3+_1
ARMCX2	MSN_Drd3+_1
ARMCX3	MSN_Drd3+_1
ARMCX5	MSN_Drd3+_1
ARPC1A	MSN_Drd3+_1
ARPC2	MSN_Drd3+_1
ARPC3	MSN_Drd3+_1
ARPC5L	MSN_Drd3+_1
ARPP19	MSN_Drd3+_1
ARPP21	MSN_Drd3+_1
ASS1	MSN_Drd3+_1
ATP13A2	MSN_Drd3+_1
ATP1A1	MSN_Drd3+_1
ATP1A2	MSN_Drd3+_1
ATP1A3	MSN_Drd3+_1
ATP1B1	MSN_Drd3+_1
ATP2A2	MSN_Drd3+_1
ATP2B1	MSN_Drd3+_1
ATP5F1A	MSN_Drd3+_1
ATP5MG	MSN_Drd3+_1
ATP5MGL	MSN_Drd3+_1
ATP6AP2	MSN_Drd3+_1
ATP6V1A	MSN_Drd3+_1
ATP6V1D	MSN_Drd3+_1
ATP6V1F	MSN_Drd3+_1
ATP5IF1	MSN_Drd3+_1
B4GALNT1	MSN_Drd3+_1
BAG1	MSN_Drd3+_1
BAIAP2	MSN_Drd3+_1
BEX2	MSN_Drd3+_1
BEX1	MSN_Drd3+_1
BEX1	MSN_Drd3+_1
BEX2	MSN_Drd3+_1
BNIP3	MSN_Drd3+_1
BNIP3L	MSN_Drd3+_1
BORCS6	MSN_Drd3+_1
BRI3	MSN_Drd3+_1
BRI3BP	MSN_Drd3+_1
CACYBP	MSN_Drd3+_1
CADM2	MSN_Drd3+_1
CADM4	MSN_Drd3+_1
CALM2	MSN_Drd3+_1
CALN1	MSN_Drd3+_1
CAMK1D	MSN_Drd3+_1
CAMK2B	MSN_Drd3+_1
CAMKV	MSN_Drd3+_1
CANX	MSN_Drd3+_1
CAPZA2	MSN_Drd3+_1
CARHSP1	MSN_Drd3+_1
CARTPT	MSN_Drd3+_1
CCT7	MSN_Drd3+_1
CD47	MSN_Drd3+_1
CD81	MSN_Drd3+_1
CDIPT	MSN_Drd3+_1
CDK2AP2	MSN_Drd3+_1
CDK9	MSN_Drd3+_1
CEP170B	MSN_Drd3+_1
CETN2	MSN_Drd3+_1
CHGA	MSN_Drd3+_1
CHMP4B	MSN_Drd3+_1
CIAO2B	MSN_Drd3+_1
CKB	MSN_Drd3+_1
CLSTN1	MSN_Drd3+_1
CLSTN3	MSN_Drd3+_1
CLTA	MSN_Drd3+_1
CLU	MSN_Drd3+_1
CNP	MSN_Drd3+_1
COL6A1	MSN_Drd3+_1
COPE	MSN_Drd3+_1
COX14	MSN_Drd3+_1
COX7A2L	MSN_Drd3+_1
COX7C	MSN_Drd3+_1
CPLX1	MSN_Drd3+_1
CPNE5	MSN_Drd3+_1
CREB3	MSN_Drd3+_1
CRYM	MSN_Drd3+_1
CSPG5	MSN_Drd3+_1
CST3	MSN_Drd3+_1
CSTF2T	MSN_Drd3+_1
CTSB	MSN_Drd3+_1
CUEDC2	MSN_Drd3+_1
CUL3	MSN_Drd3+_1
CUTA	MSN_Drd3+_1
CYB5A	MSN_Drd3+_1
CYC1	MSN_Drd3+_1
CYHR1	MSN_Drd3+_1
CYLD	MSN_Drd3+_1
CYP46A1	MSN_Drd3+_1
C9orf40	MSN_Drd3+_1
DAD1	MSN_Drd3+_1
DALRD3	MSN_Drd3+_1
DDX54	MSN_Drd3+_1
DEGS1	MSN_Drd3+_1
DENR	MSN_Drd3+_1
DLGAP1	MSN_Drd3+_1
DLGAP2	MSN_Drd3+_1
DMAC1	MSN_Drd3+_1
DMD	MSN_Drd3+_1
DNAJB11	MSN_Drd3+_1
DNAJC8	MSN_Drd3+_1
DNM1	MSN_Drd3+_1
DSCAML1	MSN_Drd3+_1
DYNLRB1	MSN_Drd3+_1
EDF1	MSN_Drd3+_1
EEF1A1	MSN_Drd3+_1
EEF1G	MSN_Drd3+_1
EGR1	MSN_Drd3+_1
EID2	MSN_Drd3+_1
EIF1	MSN_Drd3+_1
EIF1B	MSN_Drd3+_1
EIF3CL	MSN_Drd3+_1
EIF3C	MSN_Drd3+_1
EIF4A1	MSN_Drd3+_1
EIF5B	MSN_Drd3+_1
ELMOD1	MSN_Drd3+_1
EMC4	MSN_Drd3+_1
EMC7	MSN_Drd3+_1
ENO1	MSN_Drd3+_1
ENPP5	MSN_Drd3+_1
EPHA4	MSN_Drd3+_1
EPHX4	MSN_Drd3+_1
EPRS1	MSN_Drd3+_1
ERF	MSN_Drd3+_1
ESD	MSN_Drd3+_1
FAM133B	MSN_Drd3+_1
FAM32A	MSN_Drd3+_1
FH	MSN_Drd3+_1
FJX1	MSN_Drd3+_1
FKBP1C	MSN_Drd3+_1
FKBP1A	MSN_Drd3+_1
FKBP3	MSN_Drd3+_1
FMC1	MSN_Drd3+_1
FOXP1	MSN_Drd3+_1
FRMD6	MSN_Drd3+_1
FRRS1L	MSN_Drd3+_1
FSTL4	MSN_Drd3+_1
FTH1	MSN_Drd3+_1
FUOM	MSN_Drd3+_1
FUT9	MSN_Drd3+_1
GAA	MSN_Drd3+_1
GABARAPL1	MSN_Drd3+_1
GABRA4	MSN_Drd3+_1
GAS7	MSN_Drd3+_1
GDA	MSN_Drd3+_1
GDE1	MSN_Drd3+_1
GDI1	MSN_Drd3+_1
GNB2	MSN_Drd3+_1
GOT1	MSN_Drd3+_1
GOT2	MSN_Drd3+_1
GPAM	MSN_Drd3+_1
GPI	MSN_Drd3+_1
GPR158	MSN_Drd3+_1
GRIA3	MSN_Drd3+_1
GRID2	MSN_Drd3+_1
GRIN3A	MSN_Drd3+_1
GRINA	MSN_Drd3+_1
GUCY1A1	MSN_Drd3+_1
GUCY1B1	MSN_Drd3+_1
GUK1	MSN_Drd3+_1
HES5	MSN_Drd3+_1
HINT2	MSN_Drd3+_1
HMGCR	MSN_Drd3+_1
HP1BP3	MSN_Drd3+_1
HSBP1	MSN_Drd3+_1
HSP90B1	MSN_Drd3+_1
HSPA9	MSN_Drd3+_1
IDH3A	MSN_Drd3+_1
IGSF8	MSN_Drd3+_1
IMMP1L	MSN_Drd3+_1
IMP3	MSN_Drd3+_1
IRAK1BP1	MSN_Drd3+_1
IRF3	MSN_Drd3+_1
ISYNA1	MSN_Drd3+_1
ITGB1BP1	MSN_Drd3+_1
ITPR1	MSN_Drd3+_1
JUNB	MSN_Drd3+_1
KAT5	MSN_Drd3+_1
KCNA2	MSN_Drd3+_1
KCNK1	MSN_Drd3+_1
KCNT1	MSN_Drd3+_1
KCTD17	MSN_Drd3+_1
KEAP1	MSN_Drd3+_1
KHDRBS2	MSN_Drd3+_1
KIDINS220	MSN_Drd3+_1
KIF5C	MSN_Drd3+_1
KRTCAP2	MSN_Drd3+_1
LAMP1	MSN_Drd3+_1
LINGO2	MSN_Drd3+_1
LRFN2	MSN_Drd3+_1
LRFN3	MSN_Drd3+_1
LRP1B	MSN_Drd3+_1
LRPAP1	MSN_Drd3+_1
LRRC4B	MSN_Drd3+_1
LY6H	MSN_Drd3+_1
MAGED1	MSN_Drd3+_1
MAGEE1	MSN_Drd3+_1
MAL	MSN_Drd3+_1
MAP1B	MSN_Drd3+_1
MAP1LC3A	MSN_Drd3+_1
MAPK8IP2	MSN_Drd3+_1
MAST3	MSN_Drd3+_1
MATK	MSN_Drd3+_1
MCTP1	MSN_Drd3+_1
MDH2	MSN_Drd3+_1
MFSD4A	MSN_Drd3+_1
MGAT2	MSN_Drd3+_1
MGAT4C	MSN_Drd3+_1
MLF2	MSN_Drd3+_1
MOGS	MSN_Drd3+_1
MPC2	MSN_Drd3+_1
MRFAP1	MSN_Drd3+_1
MRFAP1L1	MSN_Drd3+_1
MRPL30	MSN_Drd3+_1
MRPL33	MSN_Drd3+_1
MRPL34	MSN_Drd3+_1
MRPL41	MSN_Drd3+_1
MRPL57	MSN_Drd3+_1
MRPS18B	MSN_Drd3+_1
MRPS23	MSN_Drd3+_1
MRPS33	MSN_Drd3+_1
MSMO1	MSN_Drd3+_1
MTCH1	MSN_Drd3+_1
MTDH	MSN_Drd3+_1
MXI1	MSN_Drd3+_1
NACA	MSN_Drd3+_1
NAP1L1	MSN_Drd3+_1
NAP1L2	MSN_Drd3+_1
NARS1	MSN_Drd3+_1
NCAN	MSN_Drd3+_1
NCEH1	MSN_Drd3+_1
NCL	MSN_Drd3+_1
NDFIP1	MSN_Drd3+_1
NDRG4	MSN_Drd3+_1
NDUFA6	MSN_Drd3+_1
NDUFAF8	MSN_Drd3+_1
NDUFB2	MSN_Drd3+_1
NDUFB3	MSN_Drd3+_1
NDUFC2-KCTD14	MSN_Drd3+_1
NDUFC2	MSN_Drd3+_1
NDUFS4	MSN_Drd3+_1
NDUFV1	MSN_Drd3+_1
NENF	MSN_Drd3+_1
NETO1	MSN_Drd3+_1
NEU1	MSN_Drd3+_1
NFE2L1	MSN_Drd3+_1
NIPAL3	MSN_Drd3+_1
NOP10	MSN_Drd3+_1
NR1D2	MSN_Drd3+_1
NRG3	MSN_Drd3+_1
NRGN	MSN_Drd3+_1
NSG1	MSN_Drd3+_1
NSG2	MSN_Drd3+_1
OAZ1	MSN_Drd3+_1
ODC1	MSN_Drd3+_1
OLFM1	MSN_Drd3+_1
ORMDL3	MSN_Drd3+_1
PAFAH1B1	MSN_Drd3+_1
PCBP1	MSN_Drd3+_1
PCDH1	MSN_Drd3+_1
PCDH9	MSN_Drd3+_1
PCMTD1	MSN_Drd3+_1
PCSK2	MSN_Drd3+_1
PDCD6	MSN_Drd3+_1
PDE10A	MSN_Drd3+_1
PDE8B	MSN_Drd3+_1
PDHA1	MSN_Drd3+_1
PDIA3	MSN_Drd3+_1
PDIA4	MSN_Drd3+_1
PDXK	MSN_Drd3+_1
PDXP	MSN_Drd3+_1
PFDN2	MSN_Drd3+_1
PFN1	MSN_Drd3+_1
PFN2	MSN_Drd3+_1
PGRMC1	MSN_Drd3+_1
PIGY	MSN_Drd3+_1
PIN1	MSN_Drd3+_1
PINK1	MSN_Drd3+_1
PJA2	MSN_Drd3+_1
PKM	MSN_Drd3+_1
PLCB1	MSN_Drd3+_1
PLD3	MSN_Drd3+_1
PLEC	MSN_Drd3+_1
PLP1	MSN_Drd3+_1
PMM1	MSN_Drd3+_1
POLR2G	MSN_Drd3+_1
POP5	MSN_Drd3+_1
POU3F1	MSN_Drd3+_1
PPIB	MSN_Drd3+_1
PPP2CA	MSN_Drd3+_1
PPP3CA	MSN_Drd3+_1
PRDX5	MSN_Drd3+_1
PRKACB	MSN_Drd3+_1
PRKAR1A	MSN_Drd3+_1
PRKCB	MSN_Drd3+_1
PRKCSH	MSN_Drd3+_1
PRNP	MSN_Drd3+_1
PSAP	MSN_Drd3+_1
PSD	MSN_Drd3+_1
