Gene	cell_type
Fbxw7	Microglia
Gripap1	Microglia
Hipk1	Microglia
Ice1	Microglia
Ipcef1	Microglia
Kcnk2	Microglia
Limd2	Microglia
Lonp1	Microglia
Lpl	Microglia
Mapk1	Microglia
Mpv17l	Microglia
Mrpl18	Microglia
Mrpl3	Microglia
Ncl	Microglia
Ndfip2	Microglia
Ndufaf4	Microglia
Nkain2	Microglia
Noc2l	Microglia
Nrp2	Microglia
Nsf	Microglia
Ost4	Microglia
Otud7a	Microglia
P3h2	Microglia
Pafah1b2	Microglia
Pbx3	Microglia
Pcdh9	Microglia
Pde4b	Microglia
Pgp	Microglia
Phyhipl	Microglia
Plpp3	Microglia
Polr2k	Microglia
Prdx1	Microglia
Prkce	Microglia
Psenen	Microglia
Ptch1	Microglia
Ptges3	Microglia
Ptk2b	Microglia
Rangap1	Microglia
Reps2	Microglia
Rer1	Microglia
Rpl10	Microglia
Rpl5	Microglia
Rps11	Microglia
Rps12	Microglia
Rps17	Microglia
Rps24	Microglia
Sart3	Microglia
Sipa1l1	Microglia
Slc1a2	Microglia
Slc2a3	Microglia
Strn	Microglia
Surf4	Microglia
Tcf25	Microglia
Tiam1	Microglia
Tmem178b	Microglia
Tmem59	Microglia
Tppp	Microglia
Tsen34	Microglia
Ube2e2	Microglia
Ubfd1	Microglia
Ubtf	Microglia
Unc13c	Microglia
Vmp1	Microglia
Wdr17	Microglia
Ywhag	Microglia
Zdhhc21	Microglia
A830018L16Rik	MSN_Drd1+_1
Atp2b1	MSN_Drd1+_1
Camk2a	MSN_Drd1+_1
Car12	MSN_Drd1+_1
Chil5	MSN_Drd1+_1
Chsy3	MSN_Drd1+_1
Ctnna3	MSN_Drd1+_1
Dpm3	MSN_Drd1+_1
Drap1	MSN_Drd1+_1
Dynll1	MSN_Drd1+_1
Egfem1	MSN_Drd1+_1
Egfp	MSN_Drd1+_1
Eif1	MSN_Drd1+_1
Eif2s3y	MSN_Drd1+_1
Elk3	MSN_Drd1+_1
Emc7	MSN_Drd1+_1
Epyc	MSN_Drd1+_1
Gaa	MSN_Drd1+_1
Glp2r	MSN_Drd1+_1
Gm12353	MSN_Drd1+_1
Gm12394	MSN_Drd1+_1
Gpcpd1	MSN_Drd1+_1
Htr4	MSN_Drd1+_1
Itgbl1	MSN_Drd1+_1
Kansl1l	MSN_Drd1+_1
Lrtm1	MSN_Drd1+_1
Lysmd4	MSN_Drd1+_1
Maml2	MSN_Drd1+_1
Ndufb10	MSN_Drd1+_1
Nfe2l1	MSN_Drd1+_1
Nop10	MSN_Drd1+_1
Npsr1	MSN_Drd1+_1
Ntm	MSN_Drd1+_1
Olfm3	MSN_Drd1+_1
Oxr1	MSN_Drd1+_1
Pcbp2	MSN_Drd1+_1
Pcdh15	MSN_Drd1+_1
Pcp4	MSN_Drd1+_1
Prr16	MSN_Drd1+_1
Ptn	MSN_Drd1+_1
Ptprg	MSN_Drd1+_1
Ptprz1	MSN_Drd1+_1
Reln	MSN_Drd1+_1
Rpl22l1	MSN_Drd1+_1
Rpl36	MSN_Drd1+_1
Rpl41	MSN_Drd1+_1
Rtl1	MSN_Drd1+_1
Scand1	MSN_Drd1+_1
Slc35f4	MSN_Drd1+_1
Slc8a1	MSN_Drd1+_1
Strn	MSN_Drd1+_1
Tac1	MSN_Drd1+_1
Timm8b	MSN_Drd1+_1
Tmem132a	MSN_Drd1+_1
Ubl5	MSN_Drd1+_1
Uchl1	MSN_Drd1+_1
Uqcr10	MSN_Drd1+_1
Uqcrq	MSN_Drd1+_1
Xrcc6	MSN_Drd1+_1
Ywhah	MSN_Drd1+_1
5530401A14Rik	MSN_Drd1+_2
Aatk	MSN_Drd1+_2
Abhd8	MSN_Drd1+_2
Acta1	MSN_Drd1+_2
Acvr1c	MSN_Drd1+_2
Adgrv1	MSN_Drd1+_2
Adra1a	MSN_Drd1+_2
Ankib1	MSN_Drd1+_2
Ap3m1	MSN_Drd1+_2
Arpc4	MSN_Drd1+_2
Atp5j2	MSN_Drd1+_2
Atp5mpl	MSN_Drd1+_2
Atp5o	MSN_Drd1+_2
Atp6v1d	MSN_Drd1+_2
Atp6v1e1	MSN_Drd1+_2
Atp6v1f	MSN_Drd1+_2
Bex2	MSN_Drd1+_2
C1qtnf4	MSN_Drd1+_2
Camk1d	MSN_Drd1+_2
Castor2	MSN_Drd1+_2
Ccdc85b	MSN_Drd1+_2
Cdipt	MSN_Drd1+_2
Celf3	MSN_Drd1+_2
Chil5	MSN_Drd1+_2
Cltc	MSN_Drd1+_2
Cntn6	MSN_Drd1+_2
Cox17	MSN_Drd1+_2
Cspg5	MSN_Drd1+_2
Cuta	MSN_Drd1+_2
Dgkh	MSN_Drd1+_2
Dnajc27	MSN_Drd1+_2
Dynll1	MSN_Drd1+_2
Dynll2	MSN_Drd1+_2
Eef1a1	MSN_Drd1+_2
Egfp	MSN_Drd1+_2
Eif3k	MSN_Drd1+_2
Eif4a2	MSN_Drd1+_2
Emc6	MSN_Drd1+_2
Enpp5	MSN_Drd1+_2
Epyc	MSN_Drd1+_2
Esd	MSN_Drd1+_2
Frmpd4	MSN_Drd1+_2
Gabarap	MSN_Drd1+_2
Gabra5	MSN_Drd1+_2
Gapdh	MSN_Drd1+_2
Gde1	MSN_Drd1+_2
Gm47283	MSN_Drd1+_2
Gnal	MSN_Drd1+_2
Gnpda1	MSN_Drd1+_2
Gpcpd1	MSN_Drd1+_2
Grid2	MSN_Drd1+_2
Gucy1a2	MSN_Drd1+_2
Hsp90ab1	MSN_Drd1+_2
Hspd1	MSN_Drd1+_2
Hspe1	MSN_Drd1+_2
Hsph1	MSN_Drd1+_2
Ilf2	MSN_Drd1+_2
Ints13	MSN_Drd1+_2
Junb	MSN_Drd1+_2
Kansl1l	MSN_Drd1+_2
Kcnh7	MSN_Drd1+_2
Kdm5d	MSN_Drd1+_2
Kidins220	MSN_Drd1+_2
Lars2	MSN_Drd1+_2
Ldhb	MSN_Drd1+_2
Lgmn	MSN_Drd1+_2
Lingo1	MSN_Drd1+_2
Lrrtm4	MSN_Drd1+_2
Lrtm1	MSN_Drd1+_2
Lyn	MSN_Drd1+_2
Lypd1	MSN_Drd1+_2
Lysmd4	MSN_Drd1+_2
Map1a	MSN_Drd1+_2
Mrps33	MSN_Drd1+_2
Mt1	MSN_Drd1+_2
Myl6	MSN_Drd1+_2
N4bp1	MSN_Drd1+_2
Nceh1	MSN_Drd1+_2
Ndufa7	MSN_Drd1+_2
Ndufs2	MSN_Drd1+_2
Nfe2l1	MSN_Drd1+_2
Npc2	MSN_Drd1+_2
Pam16	MSN_Drd1+_2
Park7	MSN_Drd1+_2
Pcbp2	MSN_Drd1+_2
Pcp4	MSN_Drd1+_2
Plk2	MSN_Drd1+_2
Pnrc1	MSN_Drd1+_2
Polr2l	MSN_Drd1+_2
Pou3f1	MSN_Drd1+_2
Prr16	MSN_Drd1+_2
Prrc2a	MSN_Drd1+_2
Psd	MSN_Drd1+_2
Pura	MSN_Drd1+_2
Rassf8	MSN_Drd1+_2
Rb1	MSN_Drd1+_2
Rictor	MSN_Drd1+_2
Rpl22l1	MSN_Drd1+_2
Rpl27a	MSN_Drd1+_2
Rpl29	MSN_Drd1+_2
Rpl36	MSN_Drd1+_2
Rpl41	MSN_Drd1+_2
Rprml	MSN_Drd1+_2
Rps15a	MSN_Drd1+_2
Rsph3a	MSN_Drd1+_2
Rxrg	MSN_Drd1+_2
Scand1	MSN_Drd1+_2
Scn2b	MSN_Drd1+_2
Selenom	MSN_Drd1+_2
Sirpa	MSN_Drd1+_2
Spcs2	MSN_Drd1+_2
Srp72	MSN_Drd1+_2
Srsf6	MSN_Drd1+_2
Ssr3	MSN_Drd1+_2
Stmn4	MSN_Drd1+_2
Strip2	MSN_Drd1+_2
Surf1	MSN_Drd1+_2
Syt11	MSN_Drd1+_2
Tac1	MSN_Drd1+_2
Tia1	MSN_Drd1+_2
Timm8b	MSN_Drd1+_2
Tmed4	MSN_Drd1+_2
Tmed9	MSN_Drd1+_2
Tmem132a	MSN_Drd1+_2
Tmem178	MSN_Drd1+_2
Tmem30a	MSN_Drd1+_2
Tmsb10	MSN_Drd1+_2
Trps1	MSN_Drd1+_2
Tubb4a	MSN_Drd1+_2
Txndc5	MSN_Drd1+_2
Uqcr10	MSN_Drd1+_2
Uqcrq	MSN_Drd1+_2
Wasf1	MSN_Drd1+_2
Xrcc6	MSN_Drd1+_2
Ywhaz	MSN_Drd1+_2
1500011B03Rik	MSN_Drd2+_1
A830018L16Rik	MSN_Drd2+_1
Acvr1c	MSN_Drd2+_1
Adam12	MSN_Drd2+_1
Ano3	MSN_Drd2+_1
Arhgap6	MSN_Drd2+_1
Bex2	MSN_Drd2+_1
C2cd2l	MSN_Drd2+_1
Calm2	MSN_Drd2+_1
Camk2a	MSN_Drd2+_1
Car12	MSN_Drd2+_1
Celf3	MSN_Drd2+_1
Chsy3	MSN_Drd2+_1
Clk4	MSN_Drd2+_1
Csgalnact1	MSN_Drd2+_1
Cspg5	MSN_Drd2+_1
Ctnna3	MSN_Drd2+_1
Dynll1	MSN_Drd2+_1
Dynll2	MSN_Drd2+_1
Eef1a1	MSN_Drd2+_1
Egfp	MSN_Drd2+_1
Eif1	MSN_Drd2+_1
Eif2s3y	MSN_Drd2+_1
Elk3	MSN_Drd2+_1
Emc6	MSN_Drd2+_1
Gaa	MSN_Drd2+_1
Gapdh	MSN_Drd2+_1
Ggact	MSN_Drd2+_1
Glp2r	MSN_Drd2+_1
Gpcpd1	MSN_Drd2+_1
Gramd1b	MSN_Drd2+_1
Hsp90ab1	MSN_Drd2+_1
Itgbl1	MSN_Drd2+_1
Junb	MSN_Drd2+_1
Jund	MSN_Drd2+_1
Kansl1l	MSN_Drd2+_1
Kdm5d	MSN_Drd2+_1
Lrrtm4	MSN_Drd2+_1
Lrtm1	MSN_Drd2+_1
Lysmd4	MSN_Drd2+_1
Maged1	MSN_Drd2+_1
Map6	MSN_Drd2+_1
Ndufb10	MSN_Drd2+_1
Nfe2l1	MSN_Drd2+_1
Ntm	MSN_Drd2+_1
Olfm3	MSN_Drd2+_1
Pcbp2	MSN_Drd2+_1
Pcp4	MSN_Drd2+_1
Penk	MSN_Drd2+_1
Pigk	MSN_Drd2+_1
Prdx6	MSN_Drd2+_1
Prr16	MSN_Drd2+_1
Ptn	MSN_Drd2+_1
Ptprg	MSN_Drd2+_1
Rpl22l1	MSN_Drd2+_1
Rpl31	MSN_Drd2+_1
Rpl36	MSN_Drd2+_1
Rpl41	MSN_Drd2+_1
Rps15a	MSN_Drd2+_1
Rtl1	MSN_Drd2+_1
Scand1	MSN_Drd2+_1
Scg2	MSN_Drd2+_1
Slc35f4	MSN_Drd2+_1
Slc8a1	MSN_Drd2+_1
Stk31	MSN_Drd2+_1
Tmem132a	MSN_Drd2+_1
Tmem158	MSN_Drd2+_1
Ubl5	MSN_Drd2+_1
Unc5d	MSN_Drd2+_1
Uqcr10	MSN_Drd2+_1
Uqcrq	MSN_Drd2+_1
Xrcc6	MSN_Drd2+_1
Ywhah	MSN_Drd2+_1
Zfhx3	MSN_Drd2+_1
Atp5h	MSN_Drd2+_2
Camk1d	MSN_Drd2+_2
Cspg5	MSN_Drd2+_2
Gaa	MSN_Drd2+_2
Gde1	MSN_Drd2+_2
Gnal	MSN_Drd2+_2
Hs6st3	MSN_Drd2+_2
Hspe1	MSN_Drd2+_2
Map1a	MSN_Drd2+_2
Nfe2l1	MSN_Drd2+_2
Ppp1r1b	MSN_Drd2+_2
Psmb5	MSN_Drd2+_2
Tmem132a	MSN_Drd2+_2
Tmem178	MSN_Drd2+_2
Tspyl2	MSN_Drd2+_2
Ubl5	MSN_Drd2+_2
Uqcr10	MSN_Drd2+_2
Atp2a2	MSN_Drd3+_1
Atp5b	MSN_Drd3+_1
Atp6v1e1	MSN_Drd3+_1
Gm47283	MSN_Drd3+_1
Rtn1	MSN_Drd3+_1
Selenof	MSN_Drd3+_1
0610012G03Rik	MSN_Grm8+_1
Abhd17a	MSN_Grm8+_1
Acsl3	MSN_Grm8+_1
Aldoa	MSN_Grm8+_1
Apoa1	MSN_Grm8+_1
Arpc3	MSN_Grm8+_1
Arxes2	MSN_Grm8+_1
Asphd2	MSN_Grm8+_1
Atp1a1	MSN_Grm8+_1
Atp2a2	MSN_Grm8+_1
Atp6ap2	MSN_Grm8+_1
Atp6v1f	MSN_Grm8+_1
Bex2	MSN_Grm8+_1
Bri3	MSN_Grm8+_1
Btbd11	MSN_Grm8+_1
Btf3	MSN_Grm8+_1
Camk1d	MSN_Grm8+_1
Ccdc85b	MSN_Grm8+_1
Ccl27a	MSN_Grm8+_1
Cebpb	MSN_Grm8+_1
Cep19	MSN_Grm8+_1
Clcn2	MSN_Grm8+_1
Cyren	MSN_Grm8+_1
Dgat2	MSN_Grm8+_1
Dpm3	MSN_Grm8+_1
Eef1a2	MSN_Grm8+_1
Eef2	MSN_Grm8+_1
Egfp	MSN_Grm8+_1
Eif1	MSN_Grm8+_1
Eif3k	MSN_Grm8+_1
Eif4a2	MSN_Grm8+_1
Emc6	MSN_Grm8+_1
Emc7	MSN_Grm8+_1
Exosc4	MSN_Grm8+_1
Fcho2	MSN_Grm8+_1
Fgfr2	MSN_Grm8+_1
Fth1	MSN_Grm8+_1
Gabarap	MSN_Grm8+_1
Gapdh	MSN_Grm8+_1
Gde1	MSN_Grm8+_1
Gm1673	MSN_Grm8+_1
Gprasp2	MSN_Grm8+_1
Itgbl1	MSN_Grm8+_1
Junb	MSN_Grm8+_1
Jund	MSN_Grm8+_1
Lingo1	MSN_Grm8+_1
Map1lc3a	MSN_Grm8+_1
Mbp	MSN_Grm8+_1
Mgat2	MSN_Grm8+_1
Mrps34	MSN_Grm8+_1
Myl6	MSN_Grm8+_1
Ndufa2	MSN_Grm8+_1
Ndufa5	MSN_Grm8+_1
Ndufa7	MSN_Grm8+_1
Ndufaf8	MSN_Grm8+_1
Nfe2l1	MSN_Grm8+_1
Nme1	MSN_Grm8+_1
Npy	MSN_Grm8+_1
Nsg1	MSN_Grm8+_1
Pam16	MSN_Grm8+_1
Park7	MSN_Grm8+_1
Pcsk1n	MSN_Grm8+_1
Pdxp	MSN_Grm8+_1
Penk	MSN_Grm8+_1
Pfn1	MSN_Grm8+_1
Pgrmc1	MSN_Grm8+_1
Pnmal1	MSN_Grm8+_1
Pou3f1	MSN_Grm8+_1
Ppp1r14c	MSN_Grm8+_1
Ppp1r15b	MSN_Grm8+_1
Prdx1	MSN_Grm8+_1
Psenen	MSN_Grm8+_1
Psma4	MSN_Grm8+_1
Psmb5	MSN_Grm8+_1
Ptchd4	MSN_Grm8+_1
Rack1	MSN_Grm8+_1
Reep5	MSN_Grm8+_1
Reln	MSN_Grm8+_1
Retreg2	MSN_Grm8+_1
Rpl12	MSN_Grm8+_1
Rpl27a	MSN_Grm8+_1
Rpl30	MSN_Grm8+_1
Rpl36	MSN_Grm8+_1
Rpl41	MSN_Grm8+_1
Rps12	MSN_Grm8+_1
Rps14	MSN_Grm8+_1
Rps2	MSN_Grm8+_1
Rps20	MSN_Grm8+_1
Rps27	MSN_Grm8+_1
Rps9	MSN_Grm8+_1
Scg2	MSN_Grm8+_1
Spcs2	MSN_Grm8+_1
Ssr2	MSN_Grm8+_1
Stmn1	MSN_Grm8+_1
Timm8b	MSN_Grm8+_1
Tm2d3	MSN_Grm8+_1
Tmem121	MSN_Grm8+_1
Tmem147	MSN_Grm8+_1
Tmem258	MSN_Grm8+_1
Tmem30a	MSN_Grm8+_1
Tmem35a	MSN_Grm8+_1
Tmem50a	MSN_Grm8+_1
Trappc2l	MSN_Grm8+_1
Trpm3	MSN_Grm8+_1
Ubc	MSN_Grm8+_1
Unc50	MSN_Grm8+_1
Uqcr10	MSN_Grm8+_1
Uqcrq	MSN_Grm8+_1
Vdac3	MSN_Grm8+_1
Vgf	MSN_Grm8+_1
Wdr83os	MSN_Grm8+_1
Wfs1	MSN_Grm8+_1
Yipf3	MSN_Grm8+_1
Ywhab	MSN_Grm8+_1
1110065P20Rik	MSN_Grm8+_2
1500011B03Rik	MSN_Grm8+_2
2310039H08Rik	MSN_Grm8+_2
2310061I04Rik	MSN_Grm8+_2
3110021N24Rik	MSN_Grm8+_2
9530068E07Rik	MSN_Grm8+_2
A930009A15Rik	MSN_Grm8+_2
Abhd8	MSN_Grm8+_2
Abtb1	MSN_Grm8+_2
Actn1	MSN_Grm8+_2
Actr10	MSN_Grm8+_2
Acvr1b	MSN_Grm8+_2
Adam12	MSN_Grm8+_2
Adss	MSN_Grm8+_2
Agpat1	MSN_Grm8+_2
Agpat5	MSN_Grm8+_2
Ajm1	MSN_Grm8+_2
Anp32b	MSN_Grm8+_2
Apex1	MSN_Grm8+_2
Apmap	MSN_Grm8+_2
Apobec4	MSN_Grm8+_2
Arf3	MSN_Grm8+_2
Arhgap23	MSN_Grm8+_2
Arhgap31	MSN_Grm8+_2
Arih2	MSN_Grm8+_2
Arl2bp	MSN_Grm8+_2
Arl6ip5	MSN_Grm8+_2
Arnt2	MSN_Grm8+_2
Arpc2	MSN_Grm8+_2
Arpc3	MSN_Grm8+_2
Asap2	MSN_Grm8+_2
Atg101	MSN_Grm8+_2
Atp1a1	MSN_Grm8+_2
Atp1a3	MSN_Grm8+_2
Atp5a1	MSN_Grm8+_2
Atp5o	MSN_Grm8+_2
Atp6v0a1	MSN_Grm8+_2
Atp6v0a2	MSN_Grm8+_2
Atpif1	MSN_Grm8+_2
Atxn7l3b	MSN_Grm8+_2
B3galt5	MSN_Grm8+_2
B3galt6	MSN_Grm8+_2
B3gat2	MSN_Grm8+_2
B4galnt4	MSN_Grm8+_2
Bach2	MSN_Grm8+_2
Bag6	MSN_Grm8+_2
Bcas2	MSN_Grm8+_2
Bex3	MSN_Grm8+_2
Blcap	MSN_Grm8+_2
Bmyc	MSN_Grm8+_2
Bnip3l	MSN_Grm8+_2
Bola1	MSN_Grm8+_2
Btg1	MSN_Grm8+_2
C1galt1c1	MSN_Grm8+_2
Cadm4	MSN_Grm8+_2
Calm2	MSN_Grm8+_2
Caly	MSN_Grm8+_2
Camk2n1	MSN_Grm8+_2
Camkv	MSN_Grm8+_2
Camta2	MSN_Grm8+_2
Capn7	MSN_Grm8+_2
Cbx3	MSN_Grm8+_2
Cbx6	MSN_Grm8+_2
Ccdc149	MSN_Grm8+_2
Ccdc192	MSN_Grm8+_2
Ccdc28a	MSN_Grm8+_2
Ccnd2	MSN_Grm8+_2
Cct5	MSN_Grm8+_2
Cd47	MSN_Grm8+_2
Cdc37	MSN_Grm8+_2
Cdh9	MSN_Grm8+_2
Cdk8	MSN_Grm8+_2
Cdk9	MSN_Grm8+_2
Cgrrf1	MSN_Grm8+_2
Chchd4	MSN_Grm8+_2
Chd4	MSN_Grm8+_2
Chmp1a	MSN_Grm8+_2
Chmp4b	MSN_Grm8+_2
Clk4	MSN_Grm8+_2
Clptm1l	MSN_Grm8+_2
Clstn3	MSN_Grm8+_2
Cmip	MSN_Grm8+_2
Cmss1	MSN_Grm8+_2
Cntnap4	MSN_Grm8+_2
Col6a1	MSN_Grm8+_2
Copb2	MSN_Grm8+_2
Cox17	MSN_Grm8+_2
Cox8a	MSN_Grm8+_2
Cpe	MSN_Grm8+_2
Cpt1c	MSN_Grm8+_2
Ctbp1	MSN_Grm8+_2
Ctnna3	MSN_Grm8+_2
Cx3cl1	MSN_Grm8+_2
Cyc1	MSN_Grm8+_2
Cyhr1	MSN_Grm8+_2
D8Ertd738e	MSN_Grm8+_2
Dctn2	MSN_Grm8+_2
Dda1	MSN_Grm8+_2
Ddx24	MSN_Grm8+_2
Ddx3y	MSN_Grm8+_2
Dek	MSN_Grm8+_2
Derl1	MSN_Grm8+_2
Dgke	MSN_Grm8+_2
Dlgap2	MSN_Grm8+_2
Dnajb9	MSN_Grm8+_2
Dnajc1	MSN_Grm8+_2
Dnmt3a	MSN_Grm8+_2
Dph3	MSN_Grm8+_2
Dtnbp1	MSN_Grm8+_2
Dut	MSN_Grm8+_2
Ebag9	MSN_Grm8+_2
Edf1	MSN_Grm8+_2
Eef1a2	MSN_Grm8+_2
Eepd1	MSN_Grm8+_2
Egln2	MSN_Grm8+_2
Eid1	MSN_Grm8+_2
Eif2s3y	MSN_Grm8+_2
Eif3c	MSN_Grm8+_2
Eif3e	MSN_Grm8+_2
Eif3l	MSN_Grm8+_2
Eif4a1	MSN_Grm8+_2
Eloc	MSN_Grm8+_2
Emc10	MSN_Grm8+_2
Emc8	MSN_Grm8+_2
Eno1	MSN_Grm8+_2
Epn1	MSN_Grm8+_2
Ercc6	MSN_Grm8+_2
Etv5	MSN_Grm8+_2
Faap20	MSN_Grm8+_2
Faim2	MSN_Grm8+_2
Fam8a1	MSN_Grm8+_2
Far2	MSN_Grm8+_2
Fbxl16	MSN_Grm8+_2
Fbxl6	MSN_Grm8+_2
Fcho1	MSN_Grm8+_2
Filip1l	MSN_Grm8+_2
Fkbp1a	MSN_Grm8+_2
Fkbp3	MSN_Grm8+_2
Flywch1	MSN_Grm8+_2
Foxp1	MSN_Grm8+_2
Fstl4	MSN_Grm8+_2
G3bp1	MSN_Grm8+_2
G3bp2	MSN_Grm8+_2
Gabarapl2	MSN_Grm8+_2
Gabrd	MSN_Grm8+_2
Gad2	MSN_Grm8+_2
Gatad1	MSN_Grm8+_2
Gde1	MSN_Grm8+_2
Gfod1	MSN_Grm8+_2
Gfra4	MSN_Grm8+_2
Gm12353	MSN_Grm8+_2
Gm16286	MSN_Grm8+_2
Gm21798	MSN_Grm8+_2
Gm37240	MSN_Grm8+_2
Gm47283	MSN_Grm8+_2
Gmpr	MSN_Grm8+_2
Gnao1	MSN_Grm8+_2
Gnl1	MSN_Grm8+_2
Gpi1	MSN_Grm8+_2
Gpm6b	MSN_Grm8+_2
Grcc10	MSN_Grm8+_2
Grik4	MSN_Grm8+_2
Haghl	MSN_Grm8+_2
Hdac11	MSN_Grm8+_2
Hdgf	MSN_Grm8+_2
Hexdc	MSN_Grm8+_2
Higd1a	MSN_Grm8+_2
Hlf	MSN_Grm8+_2
Hmgcr	MSN_Grm8+_2
Hnrnpa0	MSN_Grm8+_2
Homer1	MSN_Grm8+_2
Hp1bp3	MSN_Grm8+_2
Hs3st5	MSN_Grm8+_2
Hsd17b12	MSN_Grm8+_2
Hsp90b1	MSN_Grm8+_2
Htr2a	MSN_Grm8+_2
Idh3g	MSN_Grm8+_2
Impa1	MSN_Grm8+_2
Impad1	MSN_Grm8+_2
Inf2	MSN_Grm8+_2
Iqsec1	MSN_Grm8+_2
Isca1	MSN_Grm8+_2
Itgbl1	MSN_Grm8+_2
Itpr1	MSN_Grm8+_2
Ivns1abp	MSN_Grm8+_2
Jade2	MSN_Grm8+_2
Jarid2	MSN_Grm8+_2
Kansl1l	MSN_Grm8+_2
Kbtbd11	MSN_Grm8+_2
Kcnf1	MSN_Grm8+_2
Kcnip4	MSN_Grm8+_2
Kcnq3	MSN_Grm8+_2
Kcnt1	MSN_Grm8+_2
Kdm5d	MSN_Grm8+_2
Kdm6a	MSN_Grm8+_2
Khdrbs3	MSN_Grm8+_2
Kidins220	MSN_Grm8+_2
Kif21a	MSN_Grm8+_2
Kifap3	MSN_Grm8+_2
Kifc2	MSN_Grm8+_2
Krt10	MSN_Grm8+_2
Lactb	MSN_Grm8+_2
Lamtor1	MSN_Grm8+_2
Lamtor4	MSN_Grm8+_2
Lgr5	MSN_Grm8+_2
Lmtk3	MSN_Grm8+_2
Lrch1	MSN_Grm8+_2
Lrrc73	MSN_Grm8+_2
Lrrtm1	MSN_Grm8+_2
Lrrtm4	MSN_Grm8+_2
Lysmd4	MSN_Grm8+_2
Magi3	MSN_Grm8+_2
Magoh	MSN_Grm8+_2
Maml3	MSN_Grm8+_2
Map1a	MSN_Grm8+_2
Map1b	MSN_Grm8+_2
Mapk8ip2	MSN_Grm8+_2
Mast3	MSN_Grm8+_2
Mcrip1	MSN_Grm8+_2
Mdh2	MSN_Grm8+_2
Mfsd8	MSN_Grm8+_2
Mgll	MSN_Grm8+_2
Mgrn1	MSN_Grm8+_2
Mllt6	MSN_Grm8+_2
Morf4l1	MSN_Grm8+_2
Mpc2	MSN_Grm8+_2
Mrpl33	MSN_Grm8+_2
Mrpl41	MSN_Grm8+_2
Mrpl52	MSN_Grm8+_2
Mtln	MSN_Grm8+_2
Mul1	MSN_Grm8+_2
Mvb12b	MSN_Grm8+_2
Naca	MSN_Grm8+_2
Ndfip1	MSN_Grm8+_2
Ndufv3	MSN_Grm8+_2
Nexn	MSN_Grm8+_2
Nfib	MSN_Grm8+_2
Nipa1	MSN_Grm8+_2
Nipal2	MSN_Grm8+_2
Nipal3	MSN_Grm8+_2
Nme7	MSN_Grm8+_2
Nop53	MSN_Grm8+_2
Nr4a3	MSN_Grm8+_2
Nsmce3	MSN_Grm8+_2
Nucks1	MSN_Grm8+_2
Oprm1	MSN_Grm8+_2
Oxr1	MSN_Grm8+_2
Pcdh1	MSN_Grm8+_2
Pcnx4	MSN_Grm8+_2
Pcsk1	MSN_Grm8+_2
Pdk3	MSN_Grm8+_2
Pdzd8	MSN_Grm8+_2
Pdzrn4	MSN_Grm8+_2
Pebp1	MSN_Grm8+_2
Pex2	MSN_Grm8+_2
Pex5l	MSN_Grm8+_2
Phb2	MSN_Grm8+_2
Phlda1	MSN_Grm8+_2
Pianp	MSN_Grm8+_2
Pitpna	MSN_Grm8+_2
Pitpnc1	MSN_Grm8+_2
Pld3	MSN_Grm8+_2
Plec	MSN_Grm8+_2
Plk5	MSN_Grm8+_2
Plxnc1	MSN_Grm8+_2
Pmpcb	MSN_Grm8+_2
Pnmal2	MSN_Grm8+_2
Ppp2r2a	MSN_Grm8+_2
Ppp2r3a	MSN_Grm8+_2
Prickle1	MSN_Grm8+_2
Prkar1a	MSN_Grm8+_2
Psap	MSN_Grm8+_2
Psmc2	MSN_Grm8+_2
Psmd6	MSN_Grm8+_2
Ptma	MSN_Grm8+_2
Ptms	MSN_Grm8+_2
Ptpn9	MSN_Grm8+_2
Ptprd	MSN_Grm8+_2
Rab14	MSN_Grm8+_2
Rab27b	MSN_Grm8+_2
Rab2a	MSN_Grm8+_2
Rab6a	MSN_Grm8+_2
Rab6b	MSN_Grm8+_2
Rad23a	MSN_Grm8+_2
Ralyl	MSN_Grm8+_2
Ramac	MSN_Grm8+_2
Rangap1	MSN_Grm8+_2
Rdh14	MSN_Grm8+_2
Rel	MSN_Grm8+_2
Resf1	MSN_Grm8+_2
Rhoq	MSN_Grm8+_2
Rims2	MSN_Grm8+_2
Rims4	MSN_Grm8+_2
Rnf11	MSN_Grm8+_2
Robo1	MSN_Grm8+_2
Rpl10a	MSN_Grm8+_2
Rpl15	MSN_Grm8+_2
Rpl21	MSN_Grm8+_2
Rpl31	MSN_Grm8+_2
Rpl34	MSN_Grm8+_2
Rpl35	MSN_Grm8+_2
Rpl36a	MSN_Grm8+_2
Rpl37	MSN_Grm8+_2
Rpl37a	MSN_Grm8+_2
Rpl38	MSN_Grm8+_2
Rprml	MSN_Grm8+_2
Rps12	MSN_Grm8+_2
Rps13	MSN_Grm8+_2
Rps15	MSN_Grm8+_2
Rps15a	MSN_Grm8+_2
Rps16	MSN_Grm8+_2
Rps26	MSN_Grm8+_2
Rps27	MSN_Grm8+_2
Rps27a	MSN_Grm8+_2
Rps29	MSN_Grm8+_2
Rrp1	MSN_Grm8+_2
Rspo3	MSN_Grm8+_2
Rsrc1	MSN_Grm8+_2
Sars	MSN_Grm8+_2
Scd2	MSN_Grm8+_2
Scg3	MSN_Grm8+_2
Sdhb	MSN_Grm8+_2
Sec62	MSN_Grm8+_2
Sem1	MSN_Grm8+_2
Serinc5	MSN_Grm8+_2
Serp2	MSN_Grm8+_2
