Gene	cell_type
Grina	Interneurons_Pvalb+
H3f3a	Interneurons_Pvalb+
Hnrnpa0	Interneurons_Pvalb+
Hsph1	Interneurons_Pvalb+
Idua	Interneurons_Pvalb+
Ints3	Interneurons_Pvalb+
Kcnip2	Interneurons_Pvalb+
Klf9	Interneurons_Pvalb+
Lamp1	Interneurons_Pvalb+
Lmo7	Interneurons_Pvalb+
Lrpap1	Interneurons_Pvalb+
Marcks	Interneurons_Pvalb+
Mdh2	Interneurons_Pvalb+
Mrpl20	Interneurons_Pvalb+
Msmo1	Interneurons_Pvalb+
Myl6	Interneurons_Pvalb+
Nap1l1	Interneurons_Pvalb+
Ncl	Interneurons_Pvalb+
Ndfip1	Interneurons_Pvalb+
Ndn	Interneurons_Pvalb+
Ndrg2	Interneurons_Pvalb+
Ndrg4	Interneurons_Pvalb+
Ndufb2	Interneurons_Pvalb+
Ndufb9	Interneurons_Pvalb+
Nrg2	Interneurons_Pvalb+
Nucks1	Interneurons_Pvalb+
Oaz1	Interneurons_Pvalb+
Pcp4l1	Interneurons_Pvalb+
Pcsk1n	Interneurons_Pvalb+
Pdcd6	Interneurons_Pvalb+
Pdia6	Interneurons_Pvalb+
Pigk	Interneurons_Pvalb+
Ppp1r2	Interneurons_Pvalb+
Ppp3ca	Interneurons_Pvalb+
Psenen	Interneurons_Pvalb+
Psma7	Interneurons_Pvalb+
Ptn	Interneurons_Pvalb+
Rab14	Interneurons_Pvalb+
Rab40b	Interneurons_Pvalb+
Rasgrp2	Interneurons_Pvalb+
Reep5	Interneurons_Pvalb+
Rraga	Interneurons_Pvalb+
Rrp1	Interneurons_Pvalb+
Saraf	Interneurons_Pvalb+
Scd2	Interneurons_Pvalb+
Scly	Interneurons_Pvalb+
Scn2b	Interneurons_Pvalb+
Selenof	Interneurons_Pvalb+
Slc25a27	Interneurons_Pvalb+
Snrnp27	Interneurons_Pvalb+
Snrpg	Interneurons_Pvalb+
Ssh2	Interneurons_Pvalb+
Stmn1	Interneurons_Pvalb+
Syt11	Interneurons_Pvalb+
Syt14	Interneurons_Pvalb+
Thra	Interneurons_Pvalb+
Tma7	Interneurons_Pvalb+
Tomm70a	Interneurons_Pvalb+
Ttc37	Interneurons_Pvalb+
Uqcrh	Interneurons_Pvalb+
Wasf1	Interneurons_Pvalb+
Ywhab	Interneurons_Pvalb+
Arf3	Interneurons_Sst+
Arpc1a	Interneurons_Sst+
Arpp21	Interneurons_Sst+
Atp5b	Interneurons_Sst+
Atp6v0c	Interneurons_Sst+
Baiap2	Interneurons_Sst+
Bsg	Interneurons_Sst+
Camk2b	Interneurons_Sst+
Car11	Interneurons_Sst+
Cd81	Interneurons_Sst+
Clu	Interneurons_Sst+
Cox14	Interneurons_Sst+
Cplx2	Interneurons_Sst+
Cpne5	Interneurons_Sst+
Ctsb	Interneurons_Sst+
Eif4a2	Interneurons_Sst+
Eno1	Interneurons_Sst+
Fkbp1a	Interneurons_Sst+
Fkbp8	Interneurons_Sst+
Foxp1	Interneurons_Sst+
Fth1	Interneurons_Sst+
Gm47283	Interneurons_Sst+
Kcnip2	Interneurons_Sst+
Lzts3	Interneurons_Sst+
Ndrg4	Interneurons_Sst+
Ndufv1	Interneurons_Sst+
Ngef	Interneurons_Sst+
Pcsk1n	Interneurons_Sst+
Ppp1r2	Interneurons_Sst+
Rps15	Interneurons_Sst+
Saraf	Interneurons_Sst+
Snca	Interneurons_Sst+
Snhg11	Interneurons_Sst+
Sv2b	Interneurons_Sst+
Timp2	Interneurons_Sst+
Uqcrh	Interneurons_Sst+
Wasf1	Interneurons_Sst+
Ywhab	Interneurons_Sst+
Ywhah	Interneurons_Sst+
Abcc5	Interneurons_Th+
Actn2	Interneurons_Th+
AI593442	Interneurons_Th+
Ammecr1	Interneurons_Th+
Ano3	Interneurons_Th+
Ap2m1	Interneurons_Th+
Arf3	Interneurons_Th+
Arf5	Interneurons_Th+
Arhgef12	Interneurons_Th+
Arl6ip1	Interneurons_Th+
Arpc1a	Interneurons_Th+
Arpc3	Interneurons_Th+
Arpc5l	Interneurons_Th+
Arpp21	Interneurons_Th+
Arxes1	Interneurons_Th+
Atp2a2	Interneurons_Th+
Atp2b1	Interneurons_Th+
Atp5b	Interneurons_Th+
Atp5h	Interneurons_Th+
Atp6v0c	Interneurons_Th+
Atp6v1d	Interneurons_Th+
Atp6v1e1	Interneurons_Th+
Bag1	Interneurons_Th+
Baiap2	Interneurons_Th+
Bex3	Interneurons_Th+
Bola1	Interneurons_Th+
Brk1	Interneurons_Th+
Bsg	Interneurons_Th+
Calm2	Interneurons_Th+
Calm3	Interneurons_Th+
Caly	Interneurons_Th+
Camk2b	Interneurons_Th+
Camkv	Interneurons_Th+
Capza2	Interneurons_Th+
Ccsap	Interneurons_Th+
Cct2	Interneurons_Th+
Cct7	Interneurons_Th+
Cd81	Interneurons_Th+
Cdc37	Interneurons_Th+
Cdk17	Interneurons_Th+
Celf3	Interneurons_Th+
Chmp2a	Interneurons_Th+
Chpf2	Interneurons_Th+
Ckb	Interneurons_Th+
Clta	Interneurons_Th+
Clu	Interneurons_Th+
Cox6a1	Interneurons_Th+
Cox7a2	Interneurons_Th+
Cox7c	Interneurons_Th+
Cplx2	Interneurons_Th+
Cpne5	Interneurons_Th+
Csnk1d	Interneurons_Th+
Ctsb	Interneurons_Th+
Ddx24	Interneurons_Th+
Dgkb	Interneurons_Th+
Dmxl1	Interneurons_Th+
Dynll2	Interneurons_Th+
Egfp	Interneurons_Th+
Eif3c	Interneurons_Th+
Eif4a2	Interneurons_Th+
Eno1	Interneurons_Th+
Entr1	Interneurons_Th+
Fam135a	Interneurons_Th+
Fkbp1a	Interneurons_Th+
Fkbp8	Interneurons_Th+
Foxp1	Interneurons_Th+
Gabrd	Interneurons_Th+
Gm47283	Interneurons_Th+
Gnal	Interneurons_Th+
Gnb2	Interneurons_Th+
Gnl1	Interneurons_Th+
Gnpat	Interneurons_Th+
Gpr26	Interneurons_Th+
H3f3a	Interneurons_Th+
Hnrnpa0	Interneurons_Th+
Hsph1	Interneurons_Th+
Kcna4	Interneurons_Th+
Kcnip2	Interneurons_Th+
Kctd1	Interneurons_Th+
Kif22	Interneurons_Th+
Klf9	Interneurons_Th+
Lamp1	Interneurons_Th+
Lmtk3	Interneurons_Th+
Lrpap1	Interneurons_Th+
Lyrm2	Interneurons_Th+
Lyrm4	Interneurons_Th+
Lzts3	Interneurons_Th+
Map1a	Interneurons_Th+
Marcks	Interneurons_Th+
Maz	Interneurons_Th+
Mdh2	Interneurons_Th+
Mrpl17	Interneurons_Th+
Myl6	Interneurons_Th+
Nap1l1	Interneurons_Th+
Ncl	Interneurons_Th+
Ndfip1	Interneurons_Th+
Ndn	Interneurons_Th+
Ndrg4	Interneurons_Th+
Ndufa4	Interneurons_Th+
Ndufb2	Interneurons_Th+
Ndufv1	Interneurons_Th+
Nlgn3	Interneurons_Th+
Nme7	Interneurons_Th+
Nptxr	Interneurons_Th+
Oaz1	Interneurons_Th+
Osbpl7	Interneurons_Th+
Pcsk1n	Interneurons_Th+
Pdap1	Interneurons_Th+
Pdcd6	Interneurons_Th+
Pdia6	Interneurons_Th+
Pdxp	Interneurons_Th+
Per1	Interneurons_Th+
Pgk1	Interneurons_Th+
Pgrmc1	Interneurons_Th+
Phactr1	Interneurons_Th+
Ppp1r14b	Interneurons_Th+
Ppp1r2	Interneurons_Th+
Ppp1r7	Interneurons_Th+
Ppp3ca	Interneurons_Th+
Ppp6r1	Interneurons_Th+
Praf2	Interneurons_Th+
Prkar1a	Interneurons_Th+
Psenen	Interneurons_Th+
Psma7	Interneurons_Th+
Psmc3	Interneurons_Th+
Psmc4	Interneurons_Th+
Ptma	Interneurons_Th+
Ptms	Interneurons_Th+
Ptn	Interneurons_Th+
Ptpn1	Interneurons_Th+
Ptpn5	Interneurons_Th+
Rab14	Interneurons_Th+
Reep5	Interneurons_Th+
Rgs10	Interneurons_Th+
Robo1	Interneurons_Th+
Rock1	Interneurons_Th+
Rpl22l1	Interneurons_Th+
Rps20	Interneurons_Th+
Rps27a	Interneurons_Th+
Rragd	Interneurons_Th+
Rrp1	Interneurons_Th+
Rtn1	Interneurons_Th+
Rtn4	Interneurons_Th+
Saraf	Interneurons_Th+
Scd2	Interneurons_Th+
Scg2	Interneurons_Th+
Selenof	Interneurons_Th+
Sez6	Interneurons_Th+
Sfmbt1	Interneurons_Th+
Slc1a3	Interneurons_Th+
Slc25a14	Interneurons_Th+
Smpd3	Interneurons_Th+
Snca	Interneurons_Th+
Snhg11	Interneurons_Th+
Sorl1	Interneurons_Th+
Strn	Interneurons_Th+
Tceal6	Interneurons_Th+
Tceal9	Interneurons_Th+
Tfrc	Interneurons_Th+
Thra	Interneurons_Th+
Timp2	Interneurons_Th+
Tm2d2	Interneurons_Th+
Tma7	Interneurons_Th+
Tmem130	Interneurons_Th+
Tmsb4x	Interneurons_Th+
Tmx4	Interneurons_Th+
Tomm70a	Interneurons_Th+
Tpi1	Interneurons_Th+
Tprgl	Interneurons_Th+
Trrap	Interneurons_Th+
Tuba1a	Interneurons_Th+
Ubb	Interneurons_Th+
Ubl5	Interneurons_Th+
Ubr2	Interneurons_Th+
Uchl1	Interneurons_Th+
Uqcrh	Interneurons_Th+
Uqcrq	Interneurons_Th+
Wasf1	Interneurons_Th+
Ypel2	Interneurons_Th+
0610012G03Rik	Microglia
5730455P16Rik	Microglia
Ablim1	Microglia
Actr10	Microglia
Actr6	Microglia
Adgrl2	Microglia
Adrb1	Microglia
Akap1	Microglia
Amd1	Microglia
Anapc2	Microglia
Apoe	Microglia
Arel1	Microglia
Atg13	Microglia
Atg16l1	Microglia
Atl2	Microglia
Atox1	Microglia
Atp6v1b2	Microglia
Atp6v1g2	Microglia
Atp8b2	Microglia
Atxn7l3b	Microglia
B230219D22Rik	Microglia
Brk1	Microglia
Btbd3	Microglia
Bzw1	Microglia
C1d	Microglia
C1galt1c1	Microglia
Camta1	Microglia
Canx	Microglia
Cbx4	Microglia
Cct3	Microglia
Cd68	Microglia
Cd81	Microglia
Cdc42ep3	Microglia
Cdk17	Microglia
Cds2	Microglia
Cfap20	Microglia
Chp1	Microglia
Chst12	Microglia
Clpb	Microglia
Clptm1	Microglia
Clptm1l	Microglia
Cmpk1	Microglia
Cnih4	Microglia
Commd9	Microglia
Copb2	Microglia
Coq10a	Microglia
Cox18	Microglia
Cpsf2	Microglia
Cst3	Microglia
Ctnnb1	Microglia
Cuta	Microglia
Dda1	Microglia
Ddx1	Microglia
Decr2	Microglia
Dgcr2	Microglia
Dhx38	Microglia
Dlat	Microglia
Dld	Microglia
Dnaja1	Microglia
Dnaja2	Microglia
Dnajc10	Microglia
Dnajc30	Microglia
Dnm1l	Microglia
Dpm2	Microglia
Dync1li2	Microglia
Dzip3	Microglia
Eef1akmt1	Microglia
Eef1g	Microglia
Egln1	Microglia
Eif3l	Microglia
Eif5	Microglia
Epn2	Microglia
Erh	Microglia
Fam104a	Microglia
Fam126b	Microglia
Fam131a	Microglia
Fam136a	Microglia
Fam162a	Microglia
Fam98c	Microglia
Fastk	Microglia
Fbxl2	Microglia
Fbxo25	Microglia
Fem1b	Microglia
Fkbp5	Microglia
Focad	Microglia
Fry	Microglia
Gcc2	Microglia
Gfm1	Microglia
Glrx3	Microglia
Gm16286	Microglia
Gmps	Microglia
Golgb1	Microglia
Gphn	Microglia
Gramd1b	Microglia
Gsk3a	Microglia
Gtf2ird1	Microglia
Hgsnat	Microglia
Hnrnpdl	Microglia
Hnrnpk	Microglia
Hnrnpul2	Microglia
Hp1bp3	Microglia
Hyou1	Microglia
Ift57	Microglia
Impact	Microglia
Inpp1	Microglia
Inpp4a	Microglia
Itfg2	Microglia
Itm2b	Microglia
Jagn1	Microglia
Josd1	Microglia
Kcnma1	Microglia
Kdelr1	Microglia
Klhl23	Microglia
Klhl9	Microglia
Kpnb1	Microglia
Lmbrd2	Microglia
Lonp1	Microglia
Lrrc45	Microglia
Mapk1	Microglia
Matr3	Microglia
Mcfd2	Microglia
Mctp1	Microglia
Med4	Microglia
Mgat2	Microglia
Micu3	Microglia
Miga2	Microglia
Mpnd	Microglia
Mrpl36	Microglia
Mrps25	Microglia
Mrps33	Microglia
Mtpn	Microglia
Mypop	Microglia
Nars	Microglia
Nbdy	Microglia
Ncl	Microglia
Ndufa12	Microglia
Ndufs3	Microglia
Ndufv3	Microglia
Necap1	Microglia
Nfu1	Microglia
Nolc1	Microglia
Nop56	Microglia
Nptn	Microglia
Nsf	Microglia
Nsun5	Microglia
Nucb2	Microglia
Nus1	Microglia
Oasl2	Microglia
Ola1	Microglia
Osgep	Microglia
Pak1ip1	Microglia
Pbx1	Microglia
Pcmt1	Microglia
Pcnx4	Microglia
Pde4dip	Microglia
Pea15a	Microglia
Per1	Microglia
Pfdn1	Microglia
Phb2	Microglia
Pink1	Microglia
Pmpca	Microglia
Polr2e	Microglia
Pomp	Microglia
Ppm1a	Microglia
Ppm1f	Microglia
Ppme1	Microglia
Ppp1r13b	Microglia
Ppp1r37	Microglia
Ppp1r9a	Microglia
Ppp2r1a	Microglia
Prickle1	Microglia
Prkg1	Microglia
Psap	Microglia
Psma1	Microglia
Psmd4	Microglia
Ptk2b	Microglia
Ptms	Microglia
Pura	Microglia
Purb	Microglia
Purg	Microglia
R3hdm1	Microglia
Rab11fip3	Microglia
Rabggtb	Microglia
Ranbp1	Microglia
Rasgrf2	Microglia
Rbbp7	Microglia
Rbx1	Microglia
Rfx1	Microglia
Ripor2	Microglia
Rpl18a	Microglia
Rpl22	Microglia
Rpl5	Microglia
Rpl6	Microglia
Rps12	Microglia
Rps24	Microglia
Rps4x	Microglia
Sap18	Microglia
Scn1b	Microglia
Sdhaf1	Microglia
Sdhb	Microglia
Sem1	Microglia
Serbp1	Microglia
Sf3b2	Microglia
Sfxn5	Microglia
Slc2a3	Microglia
Slc35f6	Microglia
Smc3	Microglia
Snrnp70	Microglia
Spns1	Microglia
Sqstm1	Microglia
Srp9	Microglia
Srpk1	Microglia
Ssbp4	Microglia
Ssr4	Microglia
Ssx2ip	Microglia
Stip1	Microglia
Stub1	Microglia
Sugt1	Microglia
Surf1	Microglia
Tcf25	Microglia
Tchp	Microglia
Tcp1	Microglia
Tef	Microglia
Tesk1	Microglia
Tiam1	Microglia
Tkt	Microglia
Tm9sf4	Microglia
Tmed2	Microglia
Tmem14c	Microglia
Tmem256	Microglia
Tmem59	Microglia
Tmem60	Microglia
Tmsb4x	Microglia
Tomm40l	Microglia
Tprgl	Microglia
Tprkb	Microglia
Trim37	Microglia
Tsnax	Microglia
Txndc15	Microglia
Ube2m	Microglia
Ubtf	Microglia
Ufc1	Microglia
Ufsp2	Microglia
Usp10	Microglia
Usp11	Microglia
Usp14	Microglia
Usp30	Microglia
Uxs1	Microglia
Vcl	Microglia
Vegfb	Microglia
Vps35	Microglia
Vps37b	Microglia
Wbp11	Microglia
Wdr13	Microglia
Wdr74	Microglia
Wdr75	Microglia
Ybx1	Microglia
Ywhag	Microglia
Ywhah	Microglia
Zcchc14	Microglia
Zdhhc21	Microglia
Zdhhc8	Microglia
Zfand1	Microglia
Zranb2	Microglia
Acp1	MSN_Drd1+_1
Actb	MSN_Drd1+_1
Aldoa	MSN_Drd1+_1
Ankrd33b	MSN_Drd1+_1
Ano3	MSN_Drd1+_1
Arf5	MSN_Drd1+_1
Atp1b1	MSN_Drd1+_1
Atp5j2	MSN_Drd1+_1
Atp6ap2	MSN_Drd1+_1
Atp6v0c	MSN_Drd1+_1
Atp6v1e1	MSN_Drd1+_1
C1qtnf4	MSN_Drd1+_1
Calm1	MSN_Drd1+_1
Cartpt	MSN_Drd1+_1
Celf3	MSN_Drd1+_1
Clk1	MSN_Drd1+_1
Cntn4	MSN_Drd1+_1
Cntn5	MSN_Drd1+_1
Cox5a	MSN_Drd1+_1
Cox7c	MSN_Drd1+_1
Cspg5	MSN_Drd1+_1
Ctnna3	MSN_Drd1+_1
Dach1	MSN_Drd1+_1
Ebf1	MSN_Drd1+_1
Egfp	MSN_Drd1+_1
Eif1	MSN_Drd1+_1
Fam155a	MSN_Drd1+_1
Filip1l	MSN_Drd1+_1
Frmd4b	MSN_Drd1+_1
Fth1	MSN_Drd1+_1
Gapdh	MSN_Drd1+_1
Gm47283	MSN_Drd1+_1
Grm1	MSN_Drd1+_1
Gucy1a1	MSN_Drd1+_1
Hsp90ab1	MSN_Drd1+_1
Hspa8	MSN_Drd1+_1
Hspe1	MSN_Drd1+_1
Il1rapl2	MSN_Drd1+_1
Itgav	MSN_Drd1+_1
Itgbl1	MSN_Drd1+_1
Itm2b	MSN_Drd1+_1
Itm2c	MSN_Drd1+_1
Kcnh7	MSN_Drd1+_1
Kcnk1	MSN_Drd1+_1
Kctd16	MSN_Drd1+_1
Kifap3	MSN_Drd1+_1
Lamp1	MSN_Drd1+_1
Ldhb	MSN_Drd1+_1
Lrrc4	MSN_Drd1+_1
Lrtm1	MSN_Drd1+_1
Lysmd4	MSN_Drd1+_1
Lzts3	MSN_Drd1+_1
Mapk4	MSN_Drd1+_1
Msra	MSN_Drd1+_1
Ndufa6	MSN_Drd1+_1
Nnat	MSN_Drd1+_1
Npm1	MSN_Drd1+_1
Nrgn	MSN_Drd1+_1
Nrp1	MSN_Drd1+_1
Oaz1	MSN_Drd1+_1
Oprm1	MSN_Drd1+_1
P2ry12	MSN_Drd1+_1
Pcsk1n	MSN_Drd1+_1
Pde1a	MSN_Drd1+_1
Pde4d	MSN_Drd1+_1
Pdzd2	MSN_Drd1+_1
Pgrmc1	MSN_Drd1+_1
Pisd	MSN_Drd1+_1
Plcl1	MSN_Drd1+_1
Pnmal2	MSN_Drd1+_1
Psma7	MSN_Drd1+_1
Ptchd4	MSN_Drd1+_1
Ptprg	MSN_Drd1+_1
Rab14	MSN_Drd1+_1
Reln	MSN_Drd1+_1
Robo2	MSN_Drd1+_1
Rps27	MSN_Drd1+_1
Scg2	MSN_Drd1+_1
Sdk1	MSN_Drd1+_1
Sec62	MSN_Drd1+_1
Slc25a4	MSN_Drd1+_1
Slc32a1	MSN_Drd1+_1
Slc8a1	MSN_Drd1+_1
Slit2	MSN_Drd1+_1
Sntg2	MSN_Drd1+_1
Stmn3	MSN_Drd1+_1
Sub1	MSN_Drd1+_1
Syne1	MSN_Drd1+_1
Tac1	MSN_Drd1+_1
Tcf4	MSN_Drd1+_1
Tmem30a	MSN_Drd1+_1
Tubb2a	MSN_Drd1+_1
Ubb	MSN_Drd1+_1
Ubl5	MSN_Drd1+_1
Uchl1	MSN_Drd1+_1
Zfp804a	MSN_Drd1+_1
Aatk	MSN_Drd1+_2
Acsl3	MSN_Drd1+_2
Actb	MSN_Drd1+_2
Adra1a	MSN_Drd1+_2
Aldoa	MSN_Drd1+_2
Arf5	MSN_Drd1+_2
Arl6ip1	MSN_Drd1+_2
Arpc1a	MSN_Drd1+_2
Arpc5l	MSN_Drd1+_2
Asphd2	MSN_Drd1+_2
Atp1b1	MSN_Drd1+_2
Atp2c1	MSN_Drd1+_2
Atp5a1	MSN_Drd1+_2
Atp6v0c	MSN_Drd1+_2
Atp6v1a	MSN_Drd1+_2
Atp6v1e1	MSN_Drd1+_2
Atxn2l	MSN_Drd1+_2
Bcap31	MSN_Drd1+_2
Brd3	MSN_Drd1+_2
Brd9	MSN_Drd1+_2
Bri3	MSN_Drd1+_2
Calm1	MSN_Drd1+_2
Camk1d	MSN_Drd1+_2
Canx	MSN_Drd1+_2
Cartpt	MSN_Drd1+_2
Cct3	MSN_Drd1+_2
Celf3	MSN_Drd1+_2
Chd6	MSN_Drd1+_2
Ckb	MSN_Drd1+_2
Clk1	MSN_Drd1+_2
Cltc	MSN_Drd1+_2
Cox5a	MSN_Drd1+_2
Cox7a2l	MSN_Drd1+_2
Cox7c	MSN_Drd1+_2
Crip2	MSN_Drd1+_2
Crym	MSN_Drd1+_2
Cspg5	MSN_Drd1+_2
Ctnna3	MSN_Drd1+_2
Dbp	MSN_Drd1+_2
Dnajb11	MSN_Drd1+_2
Dtx3	MSN_Drd1+_2
Dynll1	MSN_Drd1+_2
Dzip1	MSN_Drd1+_2
Edil3	MSN_Drd1+_2
Eif1	MSN_Drd1+_2
Eif3f	MSN_Drd1+_2
Eif4a2	MSN_Drd1+_2
Emc7	MSN_Drd1+_2
Enc1	MSN_Drd1+_2
Esd	MSN_Drd1+_2
Filip1l	MSN_Drd1+_2
Fth1	MSN_Drd1+_2
Gabarap	MSN_Drd1+_2
Gabarapl1	MSN_Drd1+_2
Gad1	MSN_Drd1+_2
Gapdh	MSN_Drd1+_2
Gm10135	MSN_Drd1+_2
Gm47283	MSN_Drd1+_2
Gnb5	MSN_Drd1+_2
Gpatch2	MSN_Drd1+_2
Gpc5	MSN_Drd1+_2
Gpi1	MSN_Drd1+_2
Gpr22	MSN_Drd1+_2
Guk1	MSN_Drd1+_2
Hsp90aa1	MSN_Drd1+_2
Hsp90ab1	MSN_Drd1+_2
Hspa5	MSN_Drd1+_2
Hspa8	MSN_Drd1+_2
Hspe1	MSN_Drd1+_2
Hsph1	MSN_Drd1+_2
Inpp4b	MSN_Drd1+_2
Itm2b	MSN_Drd1+_2
Kcna1	MSN_Drd1+_2
Kif1a	MSN_Drd1+_2
Kif1b	MSN_Drd1+_2
Leng8	MSN_Drd1+_2
Lgmn	MSN_Drd1+_2
Lmo4	MSN_Drd1+_2
Lrrc10b	MSN_Drd1+_2
Lrrc4	MSN_Drd1+_2
Lrtm1	MSN_Drd1+_2
Map1a	MSN_Drd1+_2
Map1lc3b	MSN_Drd1+_2
Map3k3	MSN_Drd1+_2
Marcks	MSN_Drd1+_2
Mbp	MSN_Drd1+_2
Mdh2	MSN_Drd1+_2
Mettl23	MSN_Drd1+_2
Mt1	MSN_Drd1+_2
Nat8l	MSN_Drd1+_2
Ndufa6	MSN_Drd1+_2
Ndufa9	MSN_Drd1+_2
Ndufs2	MSN_Drd1+_2
Nedd4	MSN_Drd1+_2
Nme7	MSN_Drd1+_2
Nop10	MSN_Drd1+_2
Npas2	MSN_Drd1+_2
Npc2	MSN_Drd1+_2
Npdc1	MSN_Drd1+_2
Npm1	MSN_Drd1+_2
Oaz1	MSN_Drd1+_2
Osbpl10	MSN_Drd1+_2
Osbpl3	MSN_Drd1+_2
Oxr1	MSN_Drd1+_2
Paxbp1	MSN_Drd1+_2
Pcp4	MSN_Drd1+_2
Pcsk1n	MSN_Drd1+_2
Per3	MSN_Drd1+_2
Pgm2l1	MSN_Drd1+_2
Pisd	MSN_Drd1+_2
Pnrc1	MSN_Drd1+_2
Podxl2	MSN_Drd1+_2
Polr2e	MSN_Drd1+_2
Ppp1r1b	MSN_Drd1+_2
Ppp1r7	MSN_Drd1+_2
Prelid3a	MSN_Drd1+_2
Prkacb	MSN_Drd1+_2
Psma5	MSN_Drd1+_2
Psma7	MSN_Drd1+_2
Psmb3	MSN_Drd1+_2
Psmd9	MSN_Drd1+_2
Rab14	MSN_Drd1+_2
Rab3a	MSN_Drd1+_2
Rangap1	MSN_Drd1+_2
Rbm20	MSN_Drd1+_2
Reep5	MSN_Drd1+_2
Rnf227	MSN_Drd1+_2
Rpl10a	MSN_Drd1+_2
Rpl5	MSN_Drd1+_2
Rps12	MSN_Drd1+_2
Scd2	MSN_Drd1+_2
Sec62	MSN_Drd1+_2
Selenom	MSN_Drd1+_2
Sema3e	MSN_Drd1+_2
Sirpa	MSN_Drd1+_2
Sirt7	MSN_Drd1+_2
Slc25a27	MSN_Drd1+_2
Slc25a5	MSN_Drd1+_2
Snhg11	MSN_Drd1+_2
Snrpe	MSN_Drd1+_2
Spcs2	MSN_Drd1+_2
Srsf2	MSN_Drd1+_2
Ssr3	MSN_Drd1+_2
St8sia3	MSN_Drd1+_2
Stmn1	MSN_Drd1+_2
Stmn2	MSN_Drd1+_2
Stx16	MSN_Drd1+_2
Sub1	MSN_Drd1+_2
Syt11	MSN_Drd1+_2
Tac1	MSN_Drd1+_2
Taf1d	MSN_Drd1+_2
Tecr	MSN_Drd1+_2
Tgoln1	MSN_Drd1+_2
Timm13	MSN_Drd1+_2
Tma7	MSN_Drd1+_2
Tmem151a	MSN_Drd1+_2
Tmem178	MSN_Drd1+_2
Tmem243	MSN_Drd1+_2
Tmx2	MSN_Drd1+_2
Top1	MSN_Drd1+_2
Tpi1	MSN_Drd1+_2
Ubb	MSN_Drd1+_2
Ube4b	MSN_Drd1+_2
Ubl5	MSN_Drd1+_2
Uchl4	MSN_Drd1+_2
Unc50	MSN_Drd1+_2
Vdac1	MSN_Drd1+_2
Wwp1	MSN_Drd1+_2
Ywhah	MSN_Drd1+_2
1810037I17Rik	MSN_Drd1+_3
Ap2s1	MSN_Drd1+_3
Arf5	MSN_Drd1+_3
Arpc1a	MSN_Drd1+_3
Atp1a1	MSN_Drd1+_3
Atp5b	MSN_Drd1+_3
Atp6v1e1	MSN_Drd1+_3
Atxn7l3b	MSN_Drd1+_3
Bex2	MSN_Drd1+_3
Bri3	MSN_Drd1+_3
C1qtnf4	MSN_Drd1+_3
Calm2	MSN_Drd1+_3
Cct7	MSN_Drd1+_3
Cct8	MSN_Drd1+_3
Cdc37	MSN_Drd1+_3
Chga	MSN_Drd1+_3
Cox7c	MSN_Drd1+_3
Cuta	MSN_Drd1+_3
Cyc1	MSN_Drd1+_3
D8Ertd738e	MSN_Drd1+_3
Ddx3y	MSN_Drd1+_3
Eef1a1	MSN_Drd1+_3
Eif1b	MSN_Drd1+_3
Eif2s3y	MSN_Drd1+_3
Eif3c	MSN_Drd1+_3
Eif4a2	MSN_Drd1+_3
Emc6	MSN_Drd1+_3
Eno1	MSN_Drd1+_3
Esd	MSN_Drd1+_3
Extl2	MSN_Drd1+_3
Fads1	MSN_Drd1+_3
Fbxo11	MSN_Drd1+_3
Gabrb3	MSN_Drd1+_3
Gde1	MSN_Drd1+_3
Gm47283	MSN_Drd1+_3
Gna11	MSN_Drd1+_3
Got1	MSN_Drd1+_3
Hpca	MSN_Drd1+_3
Hspe1	MSN_Drd1+_3
Kcnip1	MSN_Drd1+_3
Kcnj4	MSN_Drd1+_3
Kpna6	MSN_Drd1+_3
Ldhb	MSN_Drd1+_3
Lgr4	MSN_Drd1+_3
Lin7b	MSN_Drd1+_3
Lrrtm3	MSN_Drd1+_3
Mdh1	MSN_Drd1+_3
Mdh2	MSN_Drd1+_3
Mrpl20	MSN_Drd1+_3
Naca	MSN_Drd1+_3
Ndufa6	MSN_Drd1+_3
Ndufab1	MSN_Drd1+_3
Ndufb2	MSN_Drd1+_3
Ndufb4	MSN_Drd1+_3
Ndufs2	MSN_Drd1+_3
Nop10	MSN_Drd1+_3
Nudc	MSN_Drd1+_3
Oaz1	MSN_Drd1+_3
Pebp1	MSN_Drd1+_3
Pkm	MSN_Drd1+_3
Plekhj1	MSN_Drd1+_3
Pnmal2	MSN_Drd1+_3
Ppp1r1b	MSN_Drd1+_3
Prdx5	MSN_Drd1+_3
Prr7	MSN_Drd1+_3
Psma4	MSN_Drd1+_3
Psma7	MSN_Drd1+_3
Psmb3	MSN_Drd1+_3
Psmc2	MSN_Drd1+_3
Rnf7	MSN_Drd1+_3
Rpl22l1	MSN_Drd1+_3
Rpl41	MSN_Drd1+_3
Rps13	MSN_Drd1+_3
Rps15a	MSN_Drd1+_3
Rps20	MSN_Drd1+_3
Rraga	MSN_Drd1+_3
Scn2b	MSN_Drd1+_3
Sec62	MSN_Drd1+_3
Selenof	MSN_Drd1+_3
Sfr1	MSN_Drd1+_3
Slc32a1	MSN_Drd1+_3
Snu13	MSN_Drd1+_3
Stmn3	MSN_Drd1+_3
Taldo1	MSN_Drd1+_3
Tcf25	MSN_Drd1+_3
Timm8b	MSN_Drd1+_3
Tma7	MSN_Drd1+_3
