Gene	cell_type
NUCKS1	Interneurons_Pvalb+
OAZ1	Interneurons_Pvalb+
PCP4L1	Interneurons_Pvalb+
PCSK1N	Interneurons_Pvalb+
PDCD6	Interneurons_Pvalb+
PDIA6	Interneurons_Pvalb+
PIGK	Interneurons_Pvalb+
PPP1R2	Interneurons_Pvalb+
PPP1R2B	Interneurons_Pvalb+
PPP3CA	Interneurons_Pvalb+
PSENEN	Interneurons_Pvalb+
PSMA7	Interneurons_Pvalb+
PTN	Interneurons_Pvalb+
RAB14	Interneurons_Pvalb+
RAB40B	Interneurons_Pvalb+
RASGRP2	Interneurons_Pvalb+
REEP5	Interneurons_Pvalb+
RRP1	Interneurons_Pvalb+
SARAF	Interneurons_Pvalb+
SCD	Interneurons_Pvalb+
SCLY	Interneurons_Pvalb+
SCN2B	Interneurons_Pvalb+
SELENOF	Interneurons_Pvalb+
SLC25A27	Interneurons_Pvalb+
SSH2	Interneurons_Pvalb+
STMN1	Interneurons_Pvalb+
SYT11	Interneurons_Pvalb+
SYT14	Interneurons_Pvalb+
THRA	Interneurons_Pvalb+
TMA7	Interneurons_Pvalb+
TOMM70	Interneurons_Pvalb+
TTC37	Interneurons_Pvalb+
UQCRH	Interneurons_Pvalb+
UQCRHL	Interneurons_Pvalb+
WASF1	Interneurons_Pvalb+
YWHAB	Interneurons_Pvalb+
ARF3	Interneurons_Sst+
ARPC1A	Interneurons_Sst+
ARPP21	Interneurons_Sst+
ATP5F1B	Interneurons_Sst+
ATP6V0C	Interneurons_Sst+
BAIAP2	Interneurons_Sst+
BSG	Interneurons_Sst+
CAMK2B	Interneurons_Sst+
CA11	Interneurons_Sst+
CD81	Interneurons_Sst+
CLU	Interneurons_Sst+
COX14	Interneurons_Sst+
CPLX2	Interneurons_Sst+
CPNE5	Interneurons_Sst+
CTSB	Interneurons_Sst+
ENO1	Interneurons_Sst+
FKBP1C	Interneurons_Sst+
FKBP1A	Interneurons_Sst+
FKBP8	Interneurons_Sst+
FOXP1	Interneurons_Sst+
FTH1	Interneurons_Sst+
KCNIP2	Interneurons_Sst+
LZTS3	Interneurons_Sst+
NDRG4	Interneurons_Sst+
NDUFV1	Interneurons_Sst+
NGEF	Interneurons_Sst+
PCSK1N	Interneurons_Sst+
PPP1R2	Interneurons_Sst+
PPP1R2B	Interneurons_Sst+
RPS15	Interneurons_Sst+
SARAF	Interneurons_Sst+
SNCA	Interneurons_Sst+
SV2B	Interneurons_Sst+
TIMP2	Interneurons_Sst+
UQCRH	Interneurons_Sst+
UQCRHL	Interneurons_Sst+
WASF1	Interneurons_Sst+
YWHAB	Interneurons_Sst+
YWHAH	Interneurons_Sst+
ABCC5	Interneurons_Th+
ACTN2	Interneurons_Th+
C11orf87	Interneurons_Th+
AMMECR1	Interneurons_Th+
ANO3	Interneurons_Th+
AP2M1	Interneurons_Th+
ARF3	Interneurons_Th+
ARF5	Interneurons_Th+
ARHGEF12	Interneurons_Th+
ARL6IP1	Interneurons_Th+
ARPC1A	Interneurons_Th+
ARPC3	Interneurons_Th+
ARPC5L	Interneurons_Th+
ARPP21	Interneurons_Th+
SPCS3	Interneurons_Th+
ATP2A2	Interneurons_Th+
ATP2B1	Interneurons_Th+
ATP5F1B	Interneurons_Th+
ATP5PD	Interneurons_Th+
ATP6V0C	Interneurons_Th+
ATP6V1D	Interneurons_Th+
ATP6V1E1	Interneurons_Th+
BAG1	Interneurons_Th+
BAIAP2	Interneurons_Th+
BEX3	Interneurons_Th+
BOLA1	Interneurons_Th+
BRK1	Interneurons_Th+
BSG	Interneurons_Th+
CALM2	Interneurons_Th+
CALM3	Interneurons_Th+
CALY	Interneurons_Th+
CAMK2B	Interneurons_Th+
CAMKV	Interneurons_Th+
CAPZA2	Interneurons_Th+
CCSAP	Interneurons_Th+
CCT2	Interneurons_Th+
CCT7	Interneurons_Th+
CD81	Interneurons_Th+
CDC37	Interneurons_Th+
CDK17	Interneurons_Th+
CELF3	Interneurons_Th+
CHMP2A	Interneurons_Th+
CHPF2	Interneurons_Th+
CKB	Interneurons_Th+
CLTA	Interneurons_Th+
CLU	Interneurons_Th+
COX6A1	Interneurons_Th+
COX7A2	Interneurons_Th+
COX7C	Interneurons_Th+
CPLX2	Interneurons_Th+
CPNE5	Interneurons_Th+
CSNK1D	Interneurons_Th+
CTSB	Interneurons_Th+
DDX24	Interneurons_Th+
DGKB	Interneurons_Th+
DMXL1	Interneurons_Th+
DYNLL2	Interneurons_Th+
EIF3C	Interneurons_Th+
EIF3CL	Interneurons_Th+
ENO1	Interneurons_Th+
ENTR1	Interneurons_Th+
FAM135A	Interneurons_Th+
FKBP1C	Interneurons_Th+
FKBP1A	Interneurons_Th+
FKBP8	Interneurons_Th+
FOXP1	Interneurons_Th+
GABRD	Interneurons_Th+
GNAL	Interneurons_Th+
GNB2	Interneurons_Th+
GNL1	Interneurons_Th+
GNPAT	Interneurons_Th+
GPR26	Interneurons_Th+
H3-3A	Interneurons_Th+
HNRNPA0	Interneurons_Th+
HSPH1	Interneurons_Th+
KCNA4	Interneurons_Th+
KCNIP2	Interneurons_Th+
KCTD1	Interneurons_Th+
KIF22	Interneurons_Th+
KLF9	Interneurons_Th+
LAMP1	Interneurons_Th+
LMTK3	Interneurons_Th+
LRPAP1	Interneurons_Th+
LYRM2	Interneurons_Th+
LYRM4	Interneurons_Th+
LZTS3	Interneurons_Th+
MAP1A	Interneurons_Th+
MARCKS	Interneurons_Th+
MAZ	Interneurons_Th+
MDH2	Interneurons_Th+
MRPL17	Interneurons_Th+
MYL6	Interneurons_Th+
NAP1L1	Interneurons_Th+
NCL	Interneurons_Th+
NDFIP1	Interneurons_Th+
NDN	Interneurons_Th+
NDRG4	Interneurons_Th+
NDUFA4	Interneurons_Th+
NDUFB2	Interneurons_Th+
NDUFV1	Interneurons_Th+
NLGN3	Interneurons_Th+
NME7	Interneurons_Th+
NPTXR	Interneurons_Th+
OAZ1	Interneurons_Th+
OSBPL7	Interneurons_Th+
PCSK1N	Interneurons_Th+
PDAP1	Interneurons_Th+
PDCD6	Interneurons_Th+
PDIA6	Interneurons_Th+
PDXP	Interneurons_Th+
PER1	Interneurons_Th+
PGK1	Interneurons_Th+
PGRMC1	Interneurons_Th+
PHACTR1	Interneurons_Th+
PPP1R2	Interneurons_Th+
PPP1R2B	Interneurons_Th+
PPP3CA	Interneurons_Th+
PPP6R1	Interneurons_Th+
PRAF2	Interneurons_Th+
PRKAR1A	Interneurons_Th+
PSENEN	Interneurons_Th+
PSMA7	Interneurons_Th+
PSMC3	Interneurons_Th+
PSMC4	Interneurons_Th+
PTMS	Interneurons_Th+
PTN	Interneurons_Th+
PTPN1	Interneurons_Th+
PTPN5	Interneurons_Th+
RAB14	Interneurons_Th+
REEP5	Interneurons_Th+
RGS10	Interneurons_Th+
ROBO1	Interneurons_Th+
ROCK1	Interneurons_Th+
RPL22L1	Interneurons_Th+
RPS20	Interneurons_Th+
RRAGD	Interneurons_Th+
RRP1	Interneurons_Th+
RTN1	Interneurons_Th+
RTN4	Interneurons_Th+
SARAF	Interneurons_Th+
SCD	Interneurons_Th+
SCG2	Interneurons_Th+
SELENOF	Interneurons_Th+
SEZ6	Interneurons_Th+
SFMBT1	Interneurons_Th+
SLC1A3	Interneurons_Th+
SLC25A14	Interneurons_Th+
SMPD3	Interneurons_Th+
SNCA	Interneurons_Th+
SORL1	Interneurons_Th+
STRN	Interneurons_Th+
TCEAL5	Interneurons_Th+
TCEAL3	Interneurons_Th+
TCEAL6	Interneurons_Th+
TCEAL9	Interneurons_Th+
TFRC	Interneurons_Th+
THRA	Interneurons_Th+
TIMP2	Interneurons_Th+
TM2D2	Interneurons_Th+
TMA7	Interneurons_Th+
TMEM130	Interneurons_Th+
TMSB4Y	Interneurons_Th+
TMX4	Interneurons_Th+
TOMM70	Interneurons_Th+
TPI1	Interneurons_Th+
TPRG1L	Interneurons_Th+
TRRAP	Interneurons_Th+
TUBA1A	Interneurons_Th+
UBB	Interneurons_Th+
UBR2	Interneurons_Th+
UCHL1	Interneurons_Th+
UQCRH	Interneurons_Th+
UQCRHL	Interneurons_Th+
UQCRQ	Interneurons_Th+
WASF1	Interneurons_Th+
YPEL2	Interneurons_Th+
NCBP2AS2	Microglia
C17orf75	Microglia
ABLIM1	Microglia
ACTR10	Microglia
ACTR6	Microglia
ADGRL2	Microglia
ADRB1	Microglia
AKAP1	Microglia
AMD1	Microglia
ANAPC2	Microglia
APOE	Microglia
AREL1	Microglia
ATG13	Microglia
ATG16L1	Microglia
ATL2	Microglia
ATOX1	Microglia
ATP6V1B2	Microglia
ATP6V1G2-DDX39B	Microglia
ATP8B2	Microglia
ATXN7L3B	Microglia
C5orf24	Microglia
BRK1	Microglia
BTBD3	Microglia
BZW1	Microglia
C1D	Microglia
C1GALT1C1	Microglia
CAMTA1	Microglia
CANX	Microglia
CBX4	Microglia
CCT3	Microglia
CD81	Microglia
CDC42EP3	Microglia
CDK17	Microglia
CDS2	Microglia
CFAP20	Microglia
CHP1	Microglia
CHST12	Microglia
CLPB	Microglia
CLPTM1	Microglia
CLPTM1L	Microglia
CMPK1	Microglia
CNIH4	Microglia
COMMD9	Microglia
COPB2	Microglia
COQ10A	Microglia
COX18	Microglia
CPSF2	Microglia
CST3	Microglia
CTNNB1	Microglia
CUTA	Microglia
DDA1	Microglia
DDX1	Microglia
DECR2	Microglia
DGCR2	Microglia
DHX38	Microglia
DLAT	Microglia
DLD	Microglia
DNAJA2	Microglia
DNAJC10	Microglia
DNAJC30	Microglia
DNM1L	Microglia
DPM2	Microglia
DYNC1LI2	Microglia
DZIP3	Microglia
EEF1AKMT1	Microglia
EEF1G	Microglia
EIF3L	Microglia
EPN2	Microglia
ERH	Microglia
FAM104B	Microglia
FAM126B	Microglia
FAM131A	Microglia
FAM136A	Microglia
FAM162A	Microglia
FAM98C	Microglia
FASTK	Microglia
FBXL2	Microglia
FBXO25	Microglia
FEM1B	Microglia
FKBP5	Microglia
FOCAD	Microglia
FRY	Microglia
GCC2	Microglia
GFM1	Microglia
GLRX3	Microglia
GMPS	Microglia
GOLGB1	Microglia
GPHN	Microglia
GRAMD1B	Microglia
GSK3A	Microglia
GTF2IRD1	Microglia
HGSNAT	Microglia
HNRNPDL	Microglia
HNRNPK	Microglia
HNRNPUL2-BSCL2	Microglia
HNRNPUL2	Microglia
HP1BP3	Microglia
HYOU1	Microglia
IFT57	Microglia
IMPACT	Microglia
INPP1	Microglia
INPP4A	Microglia
ITFG2	Microglia
ITM2B	Microglia
JAGN1	Microglia
JOSD1	Microglia
KCNMA1	Microglia
KDELR1	Microglia
KLHL23	Microglia
KLHL9	Microglia
KPNB1	Microglia
LMBRD2	Microglia
LONP1	Microglia
LRRC45	Microglia
MAPK1	Microglia
MATR3	Microglia
MCFD2	Microglia
MCTP1	Microglia
MED4	Microglia
MGAT2	Microglia
MICU3	Microglia
MIGA2	Microglia
MPND	Microglia
MRPL36	Microglia
MRPS25	Microglia
MRPS33	Microglia
MTPN	Microglia
MYPOP	Microglia
NARS1	Microglia
NBDY	Microglia
NCL	Microglia
NDUFA12	Microglia
NDUFS3	Microglia
NDUFV3	Microglia
NECAP1	Microglia
NFU1	Microglia
NOLC1	Microglia
NOP56	Microglia
NPTN	Microglia
NSF	Microglia
NSUN5	Microglia
NUCB2	Microglia
NUS1	Microglia
OLA1	Microglia
OSGEP	Microglia
PAK1IP1	Microglia
PBX1	Microglia
PCMT1	Microglia
PCNX4	Microglia
PDE4DIP	Microglia
PEA15	Microglia
PER1	Microglia
PFDN1	Microglia
PHB2	Microglia
PINK1	Microglia
PMPCA	Microglia
POLR2E	Microglia
POMP	Microglia
PPM1A	Microglia
PPM1F	Microglia
PPME1	Microglia
PPP1R13B	Microglia
PPP1R37	Microglia
PPP1R9A	Microglia
PPP2R1A	Microglia
PRICKLE1	Microglia
PRKG1	Microglia
PSAP	Microglia
PSMA1	Microglia
PSMD4	Microglia
PTK2B	Microglia
PTMS	Microglia
PURA	Microglia
PURB	Microglia
PURG	Microglia
R3HDM1	Microglia
RAB11FIP3	Microglia
RABGGTB	Microglia
RANBP1	Microglia
RASGRF2	Microglia
RBBP7	Microglia
RBX1	Microglia
RFX1	Microglia
RIPOR2	Microglia
RPL18A	Microglia
RPL22	Microglia
RPL6	Microglia
RPS24	Microglia
RPS4X	Microglia
SAP18	Microglia
SCN1B	Microglia
SDHAF1	Microglia
SDHB	Microglia
SEM1	Microglia
SERBP1	Microglia
SF3B2	Microglia
SFXN5	Microglia
SLC35F6	Microglia
SMC3	Microglia
SNRNP70	Microglia
SPNS1	Microglia
SQSTM1	Microglia
SRP9	Microglia
SRPK1	Microglia
SSBP4	Microglia
SSR4	Microglia
SSX2IP	Microglia
STIP1	Microglia
STUB1	Microglia
SUGT1	Microglia
SURF1	Microglia
TCF25	Microglia
TCP1	Microglia
TEF	Microglia
TESK1	Microglia
TIAM1	Microglia
TKT	Microglia
TM9SF4	Microglia
TMED2	Microglia
TMEM14C	Microglia
TMEM256	Microglia
TMEM256-PLSCR3	Microglia
TMEM59	Microglia
TMEM60	Microglia
TMSB4Y	Microglia
TOMM40L	Microglia
TPRG1L	Microglia
TPRKB	Microglia
TRIM37	Microglia
TSNAX-DISC1	Microglia
TXNDC15	Microglia
UBE2M	Microglia
UBTF	Microglia
UFC1	Microglia
UFSP2	Microglia
USP10	Microglia
USP11	Microglia
USP14	Microglia
USP30	Microglia
UXS1	Microglia
VCL	Microglia
VEGFB	Microglia
VPS35	Microglia
VPS37B	Microglia
WDR13	Microglia
WDR74	Microglia
WDR75	Microglia
YBX1	Microglia
YWHAG	Microglia
YWHAH	Microglia
ZCCHC14	Microglia
ZDHHC21	Microglia
ZDHHC8	Microglia
ZFAND1	Microglia
ZRANB2	Microglia
ACP1	MSN_Drd1+_1
ACTB	MSN_Drd1+_1
ALDOA	MSN_Drd1+_1
ANKRD33B	MSN_Drd1+_1
ANO3	MSN_Drd1+_1
ARF5	MSN_Drd1+_1
ATP1B1	MSN_Drd1+_1
ATP5MF	MSN_Drd1+_1
ATP6AP2	MSN_Drd1+_1
ATP6V0C	MSN_Drd1+_1
ATP6V1E1	MSN_Drd1+_1
C1QTNF4	MSN_Drd1+_1
CALM1	MSN_Drd1+_1
CARTPT	MSN_Drd1+_1
CELF3	MSN_Drd1+_1
CLK1	MSN_Drd1+_1
CNTN4	MSN_Drd1+_1
CNTN5	MSN_Drd1+_1
COX5A	MSN_Drd1+_1
COX7C	MSN_Drd1+_1
CSPG5	MSN_Drd1+_1
CTNNA3	MSN_Drd1+_1
DACH1	MSN_Drd1+_1
EBF1	MSN_Drd1+_1
EIF1	MSN_Drd1+_1
NALF1	MSN_Drd1+_1
FILIP1L	MSN_Drd1+_1
FRMD4B	MSN_Drd1+_1
FTH1	MSN_Drd1+_1
GAPDH	MSN_Drd1+_1
GRM1	MSN_Drd1+_1
GUCY1A1	MSN_Drd1+_1
HSP90AB1	MSN_Drd1+_1
HSPA8	MSN_Drd1+_1
HSPE1	MSN_Drd1+_1
IL1RAPL2	MSN_Drd1+_1
ITGAV	MSN_Drd1+_1
ITGBL1	MSN_Drd1+_1
ITM2B	MSN_Drd1+_1
ITM2C	MSN_Drd1+_1
KCNH7	MSN_Drd1+_1
KCNK1	MSN_Drd1+_1
KCTD16	MSN_Drd1+_1
KIFAP3	MSN_Drd1+_1
LAMP1	MSN_Drd1+_1
LDHB	MSN_Drd1+_1
LRRC4	MSN_Drd1+_1
LRTM1	MSN_Drd1+_1
LYSMD4	MSN_Drd1+_1
LZTS3	MSN_Drd1+_1
MAPK4	MSN_Drd1+_1
MSRA	MSN_Drd1+_1
NDUFA6	MSN_Drd1+_1
NRGN	MSN_Drd1+_1
NRP1	MSN_Drd1+_1
OAZ1	MSN_Drd1+_1
OPRM1	MSN_Drd1+_1
P2RY12	MSN_Drd1+_1
PCSK1N	MSN_Drd1+_1
PDE1A	MSN_Drd1+_1
PDE4D	MSN_Drd1+_1
PDZD2	MSN_Drd1+_1
PGRMC1	MSN_Drd1+_1
PISD	MSN_Drd1+_1
PLCL1	MSN_Drd1+_1
PNMA8B	MSN_Drd1+_1
PSMA7	MSN_Drd1+_1
PTCHD4	MSN_Drd1+_1
RAB14	MSN_Drd1+_1
RELN	MSN_Drd1+_1
ROBO2	MSN_Drd1+_1
RPS27	MSN_Drd1+_1
SCG2	MSN_Drd1+_1
SDK1	MSN_Drd1+_1
SEC62	MSN_Drd1+_1
SLC25A4	MSN_Drd1+_1
SLC32A1	MSN_Drd1+_1
SLC8A1	MSN_Drd1+_1
SLIT2	MSN_Drd1+_1
SNTG2	MSN_Drd1+_1
STMN3	MSN_Drd1+_1
SUB1	MSN_Drd1+_1
SYNE1	MSN_Drd1+_1
TAC1	MSN_Drd1+_1
TCF4	MSN_Drd1+_1
TMEM30A	MSN_Drd1+_1
TUBB2A	MSN_Drd1+_1
UBB	MSN_Drd1+_1
UCHL1	MSN_Drd1+_1
ZNF804A	MSN_Drd1+_1
AATK	MSN_Drd1+_2
ACSL3	MSN_Drd1+_2
ACTB	MSN_Drd1+_2
ADRA1A	MSN_Drd1+_2
ALDOA	MSN_Drd1+_2
ARF5	MSN_Drd1+_2
ARL6IP1	MSN_Drd1+_2
ARPC1A	MSN_Drd1+_2
ARPC5L	MSN_Drd1+_2
ASPHD2	MSN_Drd1+_2
ATP1B1	MSN_Drd1+_2
ATP2C1	MSN_Drd1+_2
ATP5F1A	MSN_Drd1+_2
ATP6V0C	MSN_Drd1+_2
ATP6V1A	MSN_Drd1+_2
ATP6V1E1	MSN_Drd1+_2
ATXN2L	MSN_Drd1+_2
BCAP31	MSN_Drd1+_2
BRD3	MSN_Drd1+_2
BRD9	MSN_Drd1+_2
BRI3	MSN_Drd1+_2
CALM1	MSN_Drd1+_2
CAMK1D	MSN_Drd1+_2
CANX	MSN_Drd1+_2
CARTPT	MSN_Drd1+_2
CCT3	MSN_Drd1+_2
CELF3	MSN_Drd1+_2
CHD6	MSN_Drd1+_2
CKB	MSN_Drd1+_2
CLK1	MSN_Drd1+_2
CLTC	MSN_Drd1+_2
COX5A	MSN_Drd1+_2
COX7A2L	MSN_Drd1+_2
COX7C	MSN_Drd1+_2
CRIP2	MSN_Drd1+_2
CRYM	MSN_Drd1+_2
CSPG5	MSN_Drd1+_2
CTNNA3	MSN_Drd1+_2
DBP	MSN_Drd1+_2
DNAJB11	MSN_Drd1+_2
DTX3	MSN_Drd1+_2
DYNLL1	MSN_Drd1+_2
DZIP1	MSN_Drd1+_2
EDIL3	MSN_Drd1+_2
EIF1	MSN_Drd1+_2
EIF3F	MSN_Drd1+_2
EMC7	MSN_Drd1+_2
ENC1	MSN_Drd1+_2
ESD	MSN_Drd1+_2
FILIP1L	MSN_Drd1+_2
FTH1	MSN_Drd1+_2
GABARAP	MSN_Drd1+_2
GABARAPL1	MSN_Drd1+_2
GAD1	MSN_Drd1+_2
GAPDH	MSN_Drd1+_2
GNB5	MSN_Drd1+_2
GPATCH2	MSN_Drd1+_2
GPC5	MSN_Drd1+_2
GPI	MSN_Drd1+_2
GPR22	MSN_Drd1+_2
GUK1	MSN_Drd1+_2
HSP90AA1	MSN_Drd1+_2
HSP90AB1	MSN_Drd1+_2
HSPA5	MSN_Drd1+_2
HSPA8	MSN_Drd1+_2
HSPE1	MSN_Drd1+_2
HSPH1	MSN_Drd1+_2
INPP4B	MSN_Drd1+_2
ITM2B	MSN_Drd1+_2
KCNA1	MSN_Drd1+_2
KIF1A	MSN_Drd1+_2
KIF1B	MSN_Drd1+_2
LENG8	MSN_Drd1+_2
LGMN	MSN_Drd1+_2
LMO4	MSN_Drd1+_2
LRRC10B	MSN_Drd1+_2
LRRC4	MSN_Drd1+_2
LRTM1	MSN_Drd1+_2
MAP1A	MSN_Drd1+_2
MAP3K3	MSN_Drd1+_2
MARCKS	MSN_Drd1+_2
MBP	MSN_Drd1+_2
MDH2	MSN_Drd1+_2
METTL23	MSN_Drd1+_2
MT1G	MSN_Drd1+_2
NAT8L	MSN_Drd1+_2
NDUFA6	MSN_Drd1+_2
NDUFA9	MSN_Drd1+_2
NDUFS2	MSN_Drd1+_2
NEDD4	MSN_Drd1+_2
NME7	MSN_Drd1+_2
NOP10	MSN_Drd1+_2
NPAS2	MSN_Drd1+_2
NPC2	MSN_Drd1+_2
NPDC1	MSN_Drd1+_2
OAZ1	MSN_Drd1+_2
OSBPL10	MSN_Drd1+_2
OSBPL3	MSN_Drd1+_2
OXR1	MSN_Drd1+_2
PAXBP1	MSN_Drd1+_2
PCSK1N	MSN_Drd1+_2
PER3	MSN_Drd1+_2
PGM2L1	MSN_Drd1+_2
PISD	MSN_Drd1+_2
PNRC1	MSN_Drd1+_2
PODXL2	MSN_Drd1+_2
POLR2E	MSN_Drd1+_2
PPP1R1B	MSN_Drd1+_2
PRELID3A	MSN_Drd1+_2
PRKACB	MSN_Drd1+_2
PSMA5	MSN_Drd1+_2
PSMA7	MSN_Drd1+_2
PSMB3	MSN_Drd1+_2
PSMD9	MSN_Drd1+_2
RAB14	MSN_Drd1+_2
RAB3A	MSN_Drd1+_2
RANGAP1	MSN_Drd1+_2
RBM20	MSN_Drd1+_2
REEP5	MSN_Drd1+_2
RNF227	MSN_Drd1+_2
RPL10A	MSN_Drd1+_2
SCD	MSN_Drd1+_2
SEC62	MSN_Drd1+_2
SELENOM	MSN_Drd1+_2
SEMA3E	MSN_Drd1+_2
SIRPG	MSN_Drd1+_2
SIRPB1	MSN_Drd1+_2
SIRPA	MSN_Drd1+_2
SIRT7	MSN_Drd1+_2
SLC25A27	MSN_Drd1+_2
SLC25A5	MSN_Drd1+_2
SNRPE	MSN_Drd1+_2
SPCS2	MSN_Drd1+_2
SRSF2	MSN_Drd1+_2
SSR3	MSN_Drd1+_2
ST8SIA3	MSN_Drd1+_2
STMN1	MSN_Drd1+_2
STMN2	MSN_Drd1+_2
STX16	MSN_Drd1+_2
STX16-NPEPL1	MSN_Drd1+_2
SUB1	MSN_Drd1+_2
SYT11	MSN_Drd1+_2
TAC1	MSN_Drd1+_2
TAF1D	MSN_Drd1+_2
TECR	MSN_Drd1+_2
TGOLN2	MSN_Drd1+_2
TIMM13	MSN_Drd1+_2
TMA7	MSN_Drd1+_2
TMEM151A	MSN_Drd1+_2
TMEM178A	MSN_Drd1+_2
TMEM243	MSN_Drd1+_2
TMX2	MSN_Drd1+_2
TOP1	MSN_Drd1+_2
TPI1	MSN_Drd1+_2
UBB	MSN_Drd1+_2
UBE4B	MSN_Drd1+_2
UCHL3	MSN_Drd1+_2
UNC50	MSN_Drd1+_2
WWP1	MSN_Drd1+_2
YWHAH	MSN_Drd1+_2
C4orf3	MSN_Drd1+_3
AP2S1	MSN_Drd1+_3
ARF5	MSN_Drd1+_3
ARPC1A	MSN_Drd1+_3
ATP1A1	MSN_Drd1+_3
ATP5F1B	MSN_Drd1+_3
ATP6V1E1	MSN_Drd1+_3
ATXN7L3B	MSN_Drd1+_3
BEX1	MSN_Drd1+_3
BEX2	MSN_Drd1+_3
BRI3	MSN_Drd1+_3
C1QTNF4	MSN_Drd1+_3
CALM2	MSN_Drd1+_3
CCT7	MSN_Drd1+_3
CCT8	MSN_Drd1+_3
CDC37	MSN_Drd1+_3
CHGA	MSN_Drd1+_3
COX7C	MSN_Drd1+_3
CUTA	MSN_Drd1+_3
CYC1	MSN_Drd1+_3
C19orf53	MSN_Drd1+_3
DDX3Y	MSN_Drd1+_3
EEF1A1	MSN_Drd1+_3
EIF1B	MSN_Drd1+_3
EIF3C	MSN_Drd1+_3
EIF3CL	MSN_Drd1+_3
EMC6	MSN_Drd1+_3
ENO1	MSN_Drd1+_3
ESD	MSN_Drd1+_3
EXTL2	MSN_Drd1+_3
FADS1	MSN_Drd1+_3
FBXO11	MSN_Drd1+_3
GABRB3	MSN_Drd1+_3
GDE1	MSN_Drd1+_3
GNA11	MSN_Drd1+_3
GOT1	MSN_Drd1+_3
HPCA	MSN_Drd1+_3
HSPE1	MSN_Drd1+_3
KCNIP1	MSN_Drd1+_3
KCNJ4	MSN_Drd1+_3
KPNA6	MSN_Drd1+_3
LDHB	MSN_Drd1+_3
LGR4	MSN_Drd1+_3
LIN7B	MSN_Drd1+_3
LRRTM3	MSN_Drd1+_3
MDH1	MSN_Drd1+_3
MDH2	MSN_Drd1+_3
MRPL20	MSN_Drd1+_3
NACA	MSN_Drd1+_3
NDUFA6	MSN_Drd1+_3
NDUFAB1	MSN_Drd1+_3
NDUFB2	MSN_Drd1+_3
NDUFB4	MSN_Drd1+_3
NDUFS2	MSN_Drd1+_3
NOP10	MSN_Drd1+_3
NUDC	MSN_Drd1+_3
OAZ1	MSN_Drd1+_3
PKM	MSN_Drd1+_3
PLEKHJ1	MSN_Drd1+_3
PNMA8B	MSN_Drd1+_3
PPP1R1B	MSN_Drd1+_3
PRDX5	MSN_Drd1+_3
PRR7	MSN_Drd1+_3
PSMA4	MSN_Drd1+_3
PSMA7	MSN_Drd1+_3
PSMB3	MSN_Drd1+_3
PSMC2	MSN_Drd1+_3
RNF7	MSN_Drd1+_3
RPL22L1	MSN_Drd1+_3
RPS13	MSN_Drd1+_3
RPS20	MSN_Drd1+_3
SCN2B	MSN_Drd1+_3
SEC62	MSN_Drd1+_3
SELENOF	MSN_Drd1+_3
SFR1	MSN_Drd1+_3
SLC32A1	MSN_Drd1+_3
SNU13	MSN_Drd1+_3
STMN3	MSN_Drd1+_3
TALDO1	MSN_Drd1+_3
TCF25	MSN_Drd1+_3
TIMM8B	MSN_Drd1+_3
TMA7	MSN_Drd1+_3
TMEM158	MSN_Drd1+_3
TOMM20	MSN_Drd1+_3
UTY	MSN_Drd1+_3
VDAC2	MSN_Drd1+_3
VDAC3	MSN_Drd1+_3
YWHAB	MSN_Drd1+_3
YWHAH	MSN_Drd1+_3
ZMAT2	MSN_Drd1+_3
ACTB	MSN_Drd2+_1
ACTG1	MSN_Drd2+_1
ALDOA	MSN_Drd2+_1
ARGLU1	MSN_Drd2+_1
ARL6IP1	MSN_Drd2+_1
ATG16L2	MSN_Drd2+_1
ATP1B1	MSN_Drd2+_1
ATP5F1D	MSN_Drd2+_1
ATP5MC3	MSN_Drd2+_1
ATP6AP2	MSN_Drd2+_1
ATP6V0C	MSN_Drd2+_1
ATP6V1D	MSN_Drd2+_1
BEX1	MSN_Drd2+_1
BEX2	MSN_Drd2+_1
BRINP3	MSN_Drd2+_1
CALM1	MSN_Drd2+_1
CAPZA2	MSN_Drd2+_1
CARTPT	MSN_Drd2+_1
CELF3	MSN_Drd2+_1
CHCHD10	MSN_Drd2+_1
CHCHD2	MSN_Drd2+_1
CHGA	MSN_Drd2+_1
CHSY3	MSN_Drd2+_1
CKB	MSN_Drd2+_1
CNTN4	MSN_Drd2+_1
COX5A	MSN_Drd2+_1
COX6C	MSN_Drd2+_1
COX7C	MSN_Drd2+_1
CTNNA3	MSN_Drd2+_1
DNAJB6	MSN_Drd2+_1
DPM1	MSN_Drd2+_1
EIF1	MSN_Drd2+_1
EIF3K	MSN_Drd2+_1
KIAA1217	MSN_Drd2+_1
NALF1	MSN_Drd2+_1
FAU	MSN_Drd2+_1
FILIP1L	MSN_Drd2+_1
FTH1	MSN_Drd2+_1
GAD2	MSN_Drd2+_1
GAPDH	MSN_Drd2+_1
GAREM1	MSN_Drd2+_1
GDE1	MSN_Drd2+_1
GNAS	MSN_Drd2+_1
GOT1	MSN_Drd2+_1
GPR88	MSN_Drd2+_1
GRM1	MSN_Drd2+_1
GUCY1A1	MSN_Drd2+_1
HSP90AA1	MSN_Drd2+_1
HSP90AB1	MSN_Drd2+_1
HSPA8	MSN_Drd2+_1
IGSF8	MSN_Drd2+_1
ITM2B	MSN_Drd2+_1
