Gene	cell_type
ATP6V1E1	Interneurons_Pvalb+
ATP6V1F	Interneurons_Pvalb+
ATRNL1	Interneurons_Pvalb+
B4GALT6	Interneurons_Pvalb+
BAG1	Interneurons_Pvalb+
BAG4	Interneurons_Pvalb+
BANF1	Interneurons_Pvalb+
BAZ2B	Interneurons_Pvalb+
BCAP29	Interneurons_Pvalb+
BCKDHB	Interneurons_Pvalb+
BEX2	Interneurons_Pvalb+
BEX1	Interneurons_Pvalb+
BFAR	Interneurons_Pvalb+
BHLHE41	Interneurons_Pvalb+
BICDL1	Interneurons_Pvalb+
BRINP1	Interneurons_Pvalb+
BRINP2	Interneurons_Pvalb+
BRINP3	Interneurons_Pvalb+
BRSK2	Interneurons_Pvalb+
BTAF1	Interneurons_Pvalb+
BTBD11	Interneurons_Pvalb+
BTBD3	Interneurons_Pvalb+
BTG3	Interneurons_Pvalb+
CABIN1	Interneurons_Pvalb+
CABP1	Interneurons_Pvalb+
CACNA1A	Interneurons_Pvalb+
CACNA2D1	Interneurons_Pvalb+
CACNB2	Interneurons_Pvalb+
CADM1	Interneurons_Pvalb+
CALB1	Interneurons_Pvalb+
CALM2	Interneurons_Pvalb+
CALY	Interneurons_Pvalb+
CAMK2B	Interneurons_Pvalb+
CAMK4	Interneurons_Pvalb+
CAP2	Interneurons_Pvalb+
CAPZA2	Interneurons_Pvalb+
CAPZB	Interneurons_Pvalb+
CASK	Interneurons_Pvalb+
CASTOR2	Interneurons_Pvalb+
CBX3	Interneurons_Pvalb+
CCDC136	Interneurons_Pvalb+
CCDC191	Interneurons_Pvalb+
CCL27	Interneurons_Pvalb+
CCT2	Interneurons_Pvalb+
CCT5	Interneurons_Pvalb+
CCT7	Interneurons_Pvalb+
CCT8	Interneurons_Pvalb+
CD2AP	Interneurons_Pvalb+
CD47	Interneurons_Pvalb+
CDH12	Interneurons_Pvalb+
CDH6	Interneurons_Pvalb+
CDH9	Interneurons_Pvalb+
CDK14	Interneurons_Pvalb+
CDK17	Interneurons_Pvalb+
CDKL2	Interneurons_Pvalb+
CDS2	Interneurons_Pvalb+
CELF4	Interneurons_Pvalb+
CEMIP	Interneurons_Pvalb+
CENPV	Interneurons_Pvalb+
CEP290	Interneurons_Pvalb+
CEP78	Interneurons_Pvalb+
CEP83	Interneurons_Pvalb+
CEP85	Interneurons_Pvalb+
CEP97	Interneurons_Pvalb+
CERS6	Interneurons_Pvalb+
CHD2	Interneurons_Pvalb+
CHD4	Interneurons_Pvalb+
CHD9	Interneurons_Pvalb+
CHFR	Interneurons_Pvalb+
CHMP2A	Interneurons_Pvalb+
CHN1	Interneurons_Pvalb+
CHPF2	Interneurons_Pvalb+
CKB	Interneurons_Pvalb+
CLASP2	Interneurons_Pvalb+
CLCN3	Interneurons_Pvalb+
CLEC16A	Interneurons_Pvalb+
CLEC2L	Interneurons_Pvalb+
CLINT1	Interneurons_Pvalb+
CLK4	Interneurons_Pvalb+
CLOCK	Interneurons_Pvalb+
CMSS1	Interneurons_Pvalb+
CNR1	Interneurons_Pvalb+
CNTN2	Interneurons_Pvalb+
CNTNAP1	Interneurons_Pvalb+
CNTNAP2	Interneurons_Pvalb+
CNTNAP3C	Interneurons_Pvalb+
CNTNAP3B	Interneurons_Pvalb+
CNTNAP3	Interneurons_Pvalb+
COL26A1	Interneurons_Pvalb+
COMMD6	Interneurons_Pvalb+
COPS5	Interneurons_Pvalb+
COPS8	Interneurons_Pvalb+
CORO2B	Interneurons_Pvalb+
CORO6	Interneurons_Pvalb+
COX10	Interneurons_Pvalb+
COX16	Interneurons_Pvalb+
COX6A1	Interneurons_Pvalb+
COX7A2	Interneurons_Pvalb+
COX7C	Interneurons_Pvalb+
CPEB3	Interneurons_Pvalb+
CPNE6	Interneurons_Pvalb+
CREG2	Interneurons_Pvalb+
CSMD1	Interneurons_Pvalb+
CSMD3	Interneurons_Pvalb+
CSTF3	Interneurons_Pvalb+
CTIF	Interneurons_Pvalb+
CUL1	Interneurons_Pvalb+
CUX2	Interneurons_Pvalb+
CWC27	Interneurons_Pvalb+
CYFIP2	Interneurons_Pvalb+
CYTH1	Interneurons_Pvalb+
KIAA0232	Interneurons_Pvalb+
DAGLB	Interneurons_Pvalb+
DALRD3	Interneurons_Pvalb+
DCLK2	Interneurons_Pvalb+
DCTN4	Interneurons_Pvalb+
DCX	Interneurons_Pvalb+
DDB2	Interneurons_Pvalb+
DDX1	Interneurons_Pvalb+
DENND1A	Interneurons_Pvalb+
DEXI	Interneurons_Pvalb+
DGCR8	Interneurons_Pvalb+
DGKB	Interneurons_Pvalb+
DGKI	Interneurons_Pvalb+
DHX57	Interneurons_Pvalb+
DLG1	Interneurons_Pvalb+
DLG2	Interneurons_Pvalb+
DLGAP2	Interneurons_Pvalb+
DMTN	Interneurons_Pvalb+
DMXL2	Interneurons_Pvalb+
DNAJA3	Interneurons_Pvalb+
DNAJC13	Interneurons_Pvalb+
DNAL1	Interneurons_Pvalb+
DNM3	Interneurons_Pvalb+
DNMT3A	Interneurons_Pvalb+
DOCK10	Interneurons_Pvalb+
DOCK4	Interneurons_Pvalb+
DOCK9	Interneurons_Pvalb+
DPM3	Interneurons_Pvalb+
DPY19L3	Interneurons_Pvalb+
DTYMK	Interneurons_Pvalb+
DYNLL2	Interneurons_Pvalb+
EBNA1BP2	Interneurons_Pvalb+
EEF1A1	Interneurons_Pvalb+
EEF2	Interneurons_Pvalb+
EEFSEC	Interneurons_Pvalb+
EFNB2	Interneurons_Pvalb+
EFR3B	Interneurons_Pvalb+
EHBP1	Interneurons_Pvalb+
EIF2AK4	Interneurons_Pvalb+
EIF3CL	Interneurons_Pvalb+
EIF3C	Interneurons_Pvalb+
EIF4A3	Interneurons_Pvalb+
ELAVL2	Interneurons_Pvalb+
ELL2	Interneurons_Pvalb+
ELMO1	Interneurons_Pvalb+
EMC6	Interneurons_Pvalb+
EML5	Interneurons_Pvalb+
EML6	Interneurons_Pvalb+
EMSY	Interneurons_Pvalb+
ENAH	Interneurons_Pvalb+
ENO1	Interneurons_Pvalb+
ENO2	Interneurons_Pvalb+
EPB41	Interneurons_Pvalb+
EPB41L1	Interneurons_Pvalb+
EPC1	Interneurons_Pvalb+
EPHA10	Interneurons_Pvalb+
EPHA6	Interneurons_Pvalb+
EPHX4	Interneurons_Pvalb+
EPS15L1	Interneurons_Pvalb+
ERGIC2	Interneurons_Pvalb+
ESCO1	Interneurons_Pvalb+
ESRRG	Interneurons_Pvalb+
ETFA	Interneurons_Pvalb+
KIAA1217	Interneurons_Pvalb+
EXOC2	Interneurons_Pvalb+
EXOC4	Interneurons_Pvalb+
EXOC6B	Interneurons_Pvalb+
EYA4	Interneurons_Pvalb+
FAF2	Interneurons_Pvalb+
FAM120B	Interneurons_Pvalb+
FAM135B	Interneurons_Pvalb+
FAM171B	Interneurons_Pvalb+
FAM172A	Interneurons_Pvalb+
FAM174A	Interneurons_Pvalb+
FAM193B	Interneurons_Pvalb+
FAM219A	Interneurons_Pvalb+
FAM81A	Interneurons_Pvalb+
FARSA	Interneurons_Pvalb+
FAT3	Interneurons_Pvalb+
FBLL1	Interneurons_Pvalb+
FBXL16	Interneurons_Pvalb+
FBXL5	Interneurons_Pvalb+
FBXO44	Interneurons_Pvalb+
FBXO8	Interneurons_Pvalb+
FBXW4	Interneurons_Pvalb+
FER	Interneurons_Pvalb+
FEZ1	Interneurons_Pvalb+
FGF12	Interneurons_Pvalb+
FGFBP3	Interneurons_Pvalb+
FHIT	Interneurons_Pvalb+
FHOD3	Interneurons_Pvalb+
FILIP1	Interneurons_Pvalb+
FILIP1L	Interneurons_Pvalb+
FIS1	Interneurons_Pvalb+
FKBP1A	Interneurons_Pvalb+
FKBP1C	Interneurons_Pvalb+
FKBP8	Interneurons_Pvalb+
FLT3	Interneurons_Pvalb+
FMNL2	Interneurons_Pvalb+
FNIP2	Interneurons_Pvalb+
FOCAD	Interneurons_Pvalb+
FOXN3	Interneurons_Pvalb+
FOXP1	Interneurons_Pvalb+
FRMD7	Interneurons_Pvalb+
FRMPD1	Interneurons_Pvalb+
FRY	Interneurons_Pvalb+
FSTL5	Interneurons_Pvalb+
FTO	Interneurons_Pvalb+
FUBP1	Interneurons_Pvalb+
FUT9	Interneurons_Pvalb+
GABARAP	Interneurons_Pvalb+
GABARAPL1	Interneurons_Pvalb+
GABRA1	Interneurons_Pvalb+
GABRA3	Interneurons_Pvalb+
GABRB3	Interneurons_Pvalb+
GAD1	Interneurons_Pvalb+
GAL3ST1	Interneurons_Pvalb+
GALNT11	Interneurons_Pvalb+
GALNT13	Interneurons_Pvalb+
GALNT17	Interneurons_Pvalb+
GAPDH	Interneurons_Pvalb+
GARS1	Interneurons_Pvalb+
GAS7	Interneurons_Pvalb+
GATAD2A	Interneurons_Pvalb+
GEMIN5	Interneurons_Pvalb+
GGA1	Interneurons_Pvalb+
GGACT	Interneurons_Pvalb+
GLG1	Interneurons_Pvalb+
GLRB	Interneurons_Pvalb+
GLRX5	Interneurons_Pvalb+
GLYR1	Interneurons_Pvalb+
C11orf96	Interneurons_Pvalb+
SNURF	Interneurons_Pvalb+
GNB2	Interneurons_Pvalb+
GNB5	Interneurons_Pvalb+
GNL1	Interneurons_Pvalb+
GOLGB1	Interneurons_Pvalb+
GON7	Interneurons_Pvalb+
GPHN	Interneurons_Pvalb+
GPM6B	Interneurons_Pvalb+
GPR107	Interneurons_Pvalb+
GPR137C	Interneurons_Pvalb+
GPR176	Interneurons_Pvalb+
GPR22	Interneurons_Pvalb+
GPX4	Interneurons_Pvalb+
GRAMD1B	Interneurons_Pvalb+
C12orf57	Interneurons_Pvalb+
GRIA3	Interneurons_Pvalb+
GRID1	Interneurons_Pvalb+
GRIK2	Interneurons_Pvalb+
GRINA	Interneurons_Pvalb+
GRK3	Interneurons_Pvalb+
GRM5	Interneurons_Pvalb+
GUCY1A1	Interneurons_Pvalb+
GUCY1B1	Interneurons_Pvalb+
HM13	Interneurons_Pvalb+
H3-3A	Interneurons_Pvalb+
H3-5	Interneurons_Pvalb+
H3-3B	Interneurons_Pvalb+
HCFC1R1	Interneurons_Pvalb+
HCN1	Interneurons_Pvalb+
HCN2	Interneurons_Pvalb+
HDLBP	Interneurons_Pvalb+
HEATR5B	Interneurons_Pvalb+
HECW2	Interneurons_Pvalb+
HIBADH	Interneurons_Pvalb+
HINT1	Interneurons_Pvalb+
HIPK2	Interneurons_Pvalb+
HMGCLL1	Interneurons_Pvalb+
HNRNPA0	Interneurons_Pvalb+
HNRNPA2B1	Interneurons_Pvalb+
HNRNPA3	Interneurons_Pvalb+
HNRNPDL	Interneurons_Pvalb+
HNRNPH2	Interneurons_Pvalb+
HPRT1	Interneurons_Pvalb+
HSP90AB1	Interneurons_Pvalb+
HSPA8	Interneurons_Pvalb+
HSPE1	Interneurons_Pvalb+
HTR1F	Interneurons_Pvalb+
IARS1	Interneurons_Pvalb+
IGF1	Interneurons_Pvalb+
IGF1R	Interneurons_Pvalb+
IGSF21	Interneurons_Pvalb+
IGSF8	Interneurons_Pvalb+
IL11RA	Interneurons_Pvalb+
IL1RAPL1	Interneurons_Pvalb+
INAFM1	Interneurons_Pvalb+
INO80D	Interneurons_Pvalb+
INPP5J	Interneurons_Pvalb+
INSIG2	Interneurons_Pvalb+
INTS6	Interneurons_Pvalb+
IQGAP2	Interneurons_Pvalb+
IQSEC2	Interneurons_Pvalb+
IRS2	Interneurons_Pvalb+
ISCA2	Interneurons_Pvalb+
ITFG1	Interneurons_Pvalb+
JAK1	Interneurons_Pvalb+
JAZF1	Interneurons_Pvalb+
KALRN	Interneurons_Pvalb+
KAT6B	Interneurons_Pvalb+
KCNAB1	Interneurons_Pvalb+
KCNC1	Interneurons_Pvalb+
KCNC2	Interneurons_Pvalb+
KCNC3	Interneurons_Pvalb+
KCND3	Interneurons_Pvalb+
KCNIP1	Interneurons_Pvalb+
KCNIP2	Interneurons_Pvalb+
KCNMA1	Interneurons_Pvalb+
KCNQ3	Interneurons_Pvalb+
KCNQ5	Interneurons_Pvalb+
KCNS3	Interneurons_Pvalb+
KCNT1	Interneurons_Pvalb+
KCNT2	Interneurons_Pvalb+
KDM5A	Interneurons_Pvalb+
KDM5B	Interneurons_Pvalb+
KHDRBS3	Interneurons_Pvalb+
KIF21A	Interneurons_Pvalb+
KIF26B	Interneurons_Pvalb+
KIFAP3	Interneurons_Pvalb+
KLF12	Interneurons_Pvalb+
KLF9	Interneurons_Pvalb+
KRAS	Interneurons_Pvalb+
KRBA1	Interneurons_Pvalb+
LAMP1	Interneurons_Pvalb+
LANCL1	Interneurons_Pvalb+
LARS2	Interneurons_Pvalb+
LAS1L	Interneurons_Pvalb+
LDB1	Interneurons_Pvalb+
LGI2	Interneurons_Pvalb+
LGR5	Interneurons_Pvalb+
LIFR	Interneurons_Pvalb+
LMBR1	Interneurons_Pvalb+
LMO3	Interneurons_Pvalb+
LMO4	Interneurons_Pvalb+
LONP1	Interneurons_Pvalb+
LPP	Interneurons_Pvalb+
LRBA	Interneurons_Pvalb+
LRCH1	Interneurons_Pvalb+
LRCH3	Interneurons_Pvalb+
LRP1B	Interneurons_Pvalb+
LRP6	Interneurons_Pvalb+
LRPAP1	Interneurons_Pvalb+
LRRC20	Interneurons_Pvalb+
LRRC28	Interneurons_Pvalb+
LRRC3B	Interneurons_Pvalb+
LRRC49	Interneurons_Pvalb+
LRRC4C	Interneurons_Pvalb+
LRRFIP1	Interneurons_Pvalb+
LTBP4	Interneurons_Pvalb+
LUZP2	Interneurons_Pvalb+
MACO1	Interneurons_Pvalb+
MADD	Interneurons_Pvalb+
MAGI1	Interneurons_Pvalb+
MAGI2	Interneurons_Pvalb+
MAGI3	Interneurons_Pvalb+
MAN1C1	Interneurons_Pvalb+
MAP2	Interneurons_Pvalb+
MAP3K2	Interneurons_Pvalb+
MAP3K9	Interneurons_Pvalb+
MAPK4	Interneurons_Pvalb+
MAPK8IP2	Interneurons_Pvalb+
MAPK9	Interneurons_Pvalb+
MAPT	Interneurons_Pvalb+
MAST4	Interneurons_Pvalb+
MAU2	Interneurons_Pvalb+
MCPH1	Interneurons_Pvalb+
MDGA2	Interneurons_Pvalb+
MDH1	Interneurons_Pvalb+
MDM4	Interneurons_Pvalb+
ME2	Interneurons_Pvalb+
ME3	Interneurons_Pvalb+
MEGF10	Interneurons_Pvalb+
MEIS2	Interneurons_Pvalb+
MFN1	Interneurons_Pvalb+
MGLL	Interneurons_Pvalb+
MICAL2	Interneurons_Pvalb+
MICAL3	Interneurons_Pvalb+
MIGA2	Interneurons_Pvalb+
MIIP	Interneurons_Pvalb+
MOSMO	Interneurons_Pvalb+
MOXD1	Interneurons_Pvalb+
MPPED1	Interneurons_Pvalb+
MRPL12	Interneurons_Pvalb+
MRPL20	Interneurons_Pvalb+
MRPL3	Interneurons_Pvalb+
MRPL33	Interneurons_Pvalb+
MRPS34	Interneurons_Pvalb+
MRTFB	Interneurons_Pvalb+
MSI2	Interneurons_Pvalb+
MTA3	Interneurons_Pvalb+
MTCH1	Interneurons_Pvalb+
MTDH	Interneurons_Pvalb+
MTMR9	Interneurons_Pvalb+
MTURN	Interneurons_Pvalb+
MUS81	Interneurons_Pvalb+
MXI1	Interneurons_Pvalb+
MYO16	Interneurons_Pvalb+
MYO6	Interneurons_Pvalb+
NAALADL2	Interneurons_Pvalb+
NAE1	Interneurons_Pvalb+
NALCN	Interneurons_Pvalb+
NAP1L1	Interneurons_Pvalb+
NAT10	Interneurons_Pvalb+
NDST3	Interneurons_Pvalb+
NDUFA4	Interneurons_Pvalb+
NDUFA5	Interneurons_Pvalb+
NDUFAF3	Interneurons_Pvalb+
NDUFB2	Interneurons_Pvalb+
NDUFB4	Interneurons_Pvalb+
NDUFS2	Interneurons_Pvalb+
NDUFV1	Interneurons_Pvalb+
NEBL	Interneurons_Pvalb+
NECAB1	Interneurons_Pvalb+
NECTIN3	Interneurons_Pvalb+
NEDD4	Interneurons_Pvalb+
NEDD4L	Interneurons_Pvalb+
NEK7	Interneurons_Pvalb+
NELFB	Interneurons_Pvalb+
NETO2	Interneurons_Pvalb+
NEXMIF	Interneurons_Pvalb+
NFASC	Interneurons_Pvalb+
NFXL1	Interneurons_Pvalb+
NGEF	Interneurons_Pvalb+
NIPA2	Interneurons_Pvalb+
NISCH	Interneurons_Pvalb+
NIT1	Interneurons_Pvalb+
NLGN1	Interneurons_Pvalb+
NMT1	Interneurons_Pvalb+
NOL11	Interneurons_Pvalb+
NOP56	Interneurons_Pvalb+
NOS1AP	Interneurons_Pvalb+
NOVA1	Interneurons_Pvalb+
NPAT	Interneurons_Pvalb+
NPTN	Interneurons_Pvalb+
NR2C2	Interneurons_Pvalb+
NRCAM	Interneurons_Pvalb+
NRXN1	Interneurons_Pvalb+
NSD1	Interneurons_Pvalb+
NT5M	Interneurons_Pvalb+
NTRK3	Interneurons_Pvalb+
NUDC	Interneurons_Pvalb+
NUDCD3	Interneurons_Pvalb+
NUDT5	Interneurons_Pvalb+
NXPH2	Interneurons_Pvalb+
OAZ1	Interneurons_Pvalb+
ODR4	Interneurons_Pvalb+
OGDHL	Interneurons_Pvalb+
OPRD1	Interneurons_Pvalb+
ORC2	Interneurons_Pvalb+
OSBPL1A	Interneurons_Pvalb+
OSBPL3	Interneurons_Pvalb+
OSBPL8	Interneurons_Pvalb+
PABPC4	Interneurons_Pvalb+
PACS1	Interneurons_Pvalb+
PAG1	Interneurons_Pvalb+
PAICS	Interneurons_Pvalb+
PAM	Interneurons_Pvalb+
PAM16	Interneurons_Pvalb+
PBX1	Interneurons_Pvalb+
PBX3	Interneurons_Pvalb+
PCBP3	Interneurons_Pvalb+
PCDH7	Interneurons_Pvalb+
PCED1B	Interneurons_Pvalb+
PCGF6	Interneurons_Pvalb+
PCMTD1	Interneurons_Pvalb+
PCNX3	Interneurons_Pvalb+
PCSK2	Interneurons_Pvalb+
PDCD6	Interneurons_Pvalb+
PDE10A	Interneurons_Pvalb+
PDE1C	Interneurons_Pvalb+
PDE4A	Interneurons_Pvalb+
PDE4B	Interneurons_Pvalb+
PDE9A	Interneurons_Pvalb+
PDPR	Interneurons_Pvalb+
PDXK	Interneurons_Pvalb+
PDZD2	Interneurons_Pvalb+
PDZRN4	Interneurons_Pvalb+
PEX3	Interneurons_Pvalb+
PFDN2	Interneurons_Pvalb+
PFDN6	Interneurons_Pvalb+
PGGT1B	Interneurons_Pvalb+
PHACTR2	Interneurons_Pvalb+
PHC2	Interneurons_Pvalb+
PHF1	Interneurons_Pvalb+
PHF20L1	Interneurons_Pvalb+
PHKB	Interneurons_Pvalb+
PIK3R1	Interneurons_Pvalb+
PJA2	Interneurons_Pvalb+
PKM	Interneurons_Pvalb+
PKN2	Interneurons_Pvalb+
PLCB4	Interneurons_Pvalb+
PLEKHA7	Interneurons_Pvalb+
PLEKHM2	Interneurons_Pvalb+
PLK4	Interneurons_Pvalb+
PLPPR1	Interneurons_Pvalb+
PLPPR4	Interneurons_Pvalb+
PLPPR5	Interneurons_Pvalb+
PLXNC1	Interneurons_Pvalb+
PNPLA8	Interneurons_Pvalb+
POLR2C	Interneurons_Pvalb+
POT1	Interneurons_Pvalb+
PPARGC1A	Interneurons_Pvalb+
PPAT	Interneurons_Pvalb+
PPIP5K2	Interneurons_Pvalb+
PPP1R12A	Interneurons_Pvalb+
PPP1R12B	Interneurons_Pvalb+
PPP1R2	Interneurons_Pvalb+
PPP1R2B	Interneurons_Pvalb+
PPP2R2B	Interneurons_Pvalb+
PPP2R2D	Interneurons_Pvalb+
PPP3CA	Interneurons_Pvalb+
PRDM10	Interneurons_Pvalb+
PRKCA	Interneurons_Pvalb+
PRKCI	Interneurons_Pvalb+
PRUNE2	Interneurons_Pvalb+
PSENEN	Interneurons_Pvalb+
PSIP1	Interneurons_Pvalb+
PSMA7	Interneurons_Pvalb+
PSMB3	Interneurons_Pvalb+
PSMD7	Interneurons_Pvalb+
PSME3	Interneurons_Pvalb+
PSTPIP2	Interneurons_Pvalb+
PTDSS1	Interneurons_Pvalb+
PTEN	Interneurons_Pvalb+
PTPDC1	Interneurons_Pvalb+
PTPN1	Interneurons_Pvalb+
PTPN23	Interneurons_Pvalb+
PTPN9	Interneurons_Pvalb+
PTPRE	Interneurons_Pvalb+
PTPRO	Interneurons_Pvalb+
PXK	Interneurons_Pvalb+
QKI	Interneurons_Pvalb+
R3HDM4	Interneurons_Pvalb+
RAB14	Interneurons_Pvalb+
RAB27B	Interneurons_Pvalb+
RAB2A	Interneurons_Pvalb+
RABEPK	Interneurons_Pvalb+
RABGAP1	Interneurons_Pvalb+
RAD51C	Interneurons_Pvalb+
RAE1	Interneurons_Pvalb+
RALA	Interneurons_Pvalb+
RAP1GAP	Interneurons_Pvalb+
RAPGEF2	Interneurons_Pvalb+
RAPGEF4	Interneurons_Pvalb+
RAPGEF5	Interneurons_Pvalb+
RAPGEF6	Interneurons_Pvalb+
RAPH1	Interneurons_Pvalb+
RARB	Interneurons_Pvalb+
RASA1	Interneurons_Pvalb+
RASGRF2	Interneurons_Pvalb+
RB1	Interneurons_Pvalb+
RBFA	Interneurons_Pvalb+
RBFOX1	Interneurons_Pvalb+
RBM10	Interneurons_Pvalb+
RBM15	Interneurons_Pvalb+
RBM25	Interneurons_Pvalb+
RBM28	Interneurons_Pvalb+
RBMX	Interneurons_Pvalb+
REEP1	Interneurons_Pvalb+
RERE	Interneurons_Pvalb+
RETREG2	Interneurons_Pvalb+
REV3L	Interneurons_Pvalb+
RIF1	Interneurons_Pvalb+
RIMBP2	Interneurons_Pvalb+
RIMS4	Interneurons_Pvalb+
RIPK2	Interneurons_Pvalb+
RIPOR2	Interneurons_Pvalb+
RNF112	Interneurons_Pvalb+
RNF144B	Interneurons_Pvalb+
RNF180	Interneurons_Pvalb+
RNF41	Interneurons_Pvalb+
RNPC3	Interneurons_Pvalb+
ROBO2	Interneurons_Pvalb+
ROGDI	Interneurons_Pvalb+
RPEL1	Interneurons_Pvalb+
RPE	Interneurons_Pvalb+
RPGRIP1L	Interneurons_Pvalb+
RPL13	Interneurons_Pvalb+
RPL22L1	Interneurons_Pvalb+
RPS2	Interneurons_Pvalb+
RPS20	Interneurons_Pvalb+
RPS6KA2	Interneurons_Pvalb+
RRP1	Interneurons_Pvalb+
RSF1	Interneurons_Pvalb+
RSPH3	Interneurons_Pvalb+
RSRC2	Interneurons_Pvalb+
RSRP1	Interneurons_Pvalb+
RTL4	Interneurons_Pvalb+
RTN1	Interneurons_Pvalb+
RTN3	Interneurons_Pvalb+
RTN4IP1	Interneurons_Pvalb+
RUNDC1	Interneurons_Pvalb+
RUNX1T1	Interneurons_Pvalb+
RUNX2	Interneurons_Pvalb+
SAFB	Interneurons_Pvalb+
SAMD5	Interneurons_Pvalb+
SATB1	Interneurons_Pvalb+
SCAF4	Interneurons_Pvalb+
SCAMP1	Interneurons_Pvalb+
SCAMP5	Interneurons_Pvalb+
SCN1B	Interneurons_Pvalb+
SCN5A	Interneurons_Pvalb+
SCN8A	Interneurons_Pvalb+
SEC24B	Interneurons_Pvalb+
SEC61A2	Interneurons_Pvalb+
SELENOF	Interneurons_Pvalb+
SELENOI	Interneurons_Pvalb+
SELENOK	Interneurons_Pvalb+
SEMA3C	Interneurons_Pvalb+
SEMA3E	Interneurons_Pvalb+
SEMA7A	Interneurons_Pvalb+
SFXN5	Interneurons_Pvalb+
SGCE	Interneurons_Pvalb+
SHC3	Interneurons_Pvalb+
SHISA7	Interneurons_Pvalb+
SIK3	Interneurons_Pvalb+
SLC15A4	Interneurons_Pvalb+
SLC1A1	Interneurons_Pvalb+
SLC1A2	Interneurons_Pvalb+
SLC25A14	Interneurons_Pvalb+
SLC25A4	Interneurons_Pvalb+
SLC25A46	Interneurons_Pvalb+
SLC25A53	Interneurons_Pvalb+
SLC32A1	Interneurons_Pvalb+
SLC35C2	Interneurons_Pvalb+
SLC35F1	Interneurons_Pvalb+
SLC35F3	Interneurons_Pvalb+
SLC39A13	Interneurons_Pvalb+
SLC44A5	Interneurons_Pvalb+
SLC4A4	Interneurons_Pvalb+
SLC6A9	Interneurons_Pvalb+
SLC7A5	Interneurons_Pvalb+
SLC8A1	Interneurons_Pvalb+
SLC8A3	Interneurons_Pvalb+
SLF1	Interneurons_Pvalb+
SLIT2	Interneurons_Pvalb+
SLIT3	Interneurons_Pvalb+
SLMAP	Interneurons_Pvalb+
SMG1	Interneurons_Pvalb+
SMIM14	Interneurons_Pvalb+
SMIM26	Interneurons_Pvalb+
SNAP25	Interneurons_Pvalb+
SNPH	Interneurons_Pvalb+
SNX13	Interneurons_Pvalb+
SOBP	Interneurons_Pvalb+
SORBS1	Interneurons_Pvalb+
SORCS2	Interneurons_Pvalb+
SORT1	Interneurons_Pvalb+
SOS2	Interneurons_Pvalb+
SOX6	Interneurons_Pvalb+
SPARCL1	Interneurons_Pvalb+
SPATA1	Interneurons_Pvalb+
SPATS2L	Interneurons_Pvalb+
SPECC1L-ADORA2A	Interneurons_Pvalb+
SPECC1L	Interneurons_Pvalb+
SPART	Interneurons_Pvalb+
SPHKAP	Interneurons_Pvalb+
SPINDOC	Interneurons_Pvalb+
SPTB	Interneurons_Pvalb+
SRGAP3	Interneurons_Pvalb+
SRRM4	Interneurons_Pvalb+
SRSF2	Interneurons_Pvalb+
SSBP2	Interneurons_Pvalb+
ST6GALNAC3	Interneurons_Pvalb+
STAMBPL1	Interneurons_Pvalb+
STK19	Interneurons_Pvalb+
STK32B	Interneurons_Pvalb+
STRBP	Interneurons_Pvalb+
STT3A	Interneurons_Pvalb+
STXBP3	Interneurons_Pvalb+
STXBP5	Interneurons_Pvalb+
STXBP6	Interneurons_Pvalb+
SUCLA2	Interneurons_Pvalb+
SYN2	Interneurons_Pvalb+
SYN3	Interneurons_Pvalb+
SYNE1	Interneurons_Pvalb+
SYNJ1	Interneurons_Pvalb+
SYNPR	Interneurons_Pvalb+
SYT16	Interneurons_Pvalb+
SYT5	Interneurons_Pvalb+
TAF1D	Interneurons_Pvalb+
TAGLN3	Interneurons_Pvalb+
TAOK1	Interneurons_Pvalb+
TASP1	Interneurons_Pvalb+
TATDN3	Interneurons_Pvalb+
TAFAZZIN	Interneurons_Pvalb+
TBC1D12	Interneurons_Pvalb+
TBC1D9	Interneurons_Pvalb+
TCEAL3	Interneurons_Pvalb+
TCEAL6	Interneurons_Pvalb+
TCEAL5	Interneurons_Pvalb+
TCERG1	Interneurons_Pvalb+
TCP11L1	Interneurons_Pvalb+
TENM2	Interneurons_Pvalb+
TET2	Interneurons_Pvalb+
TGFBR2	Interneurons_Pvalb+
TGFBRAP1	Interneurons_Pvalb+
THRA	Interneurons_Pvalb+
THRB	Interneurons_Pvalb+
TIAM1	Interneurons_Pvalb+
TIMM13	Interneurons_Pvalb+
TIMM23	Interneurons_Pvalb+
TIMM8B	Interneurons_Pvalb+
TLE1	Interneurons_Pvalb+
TLL1	Interneurons_Pvalb+
TM9SF3	Interneurons_Pvalb+
TMA7	Interneurons_Pvalb+
TMBIM4	Interneurons_Pvalb+
TMBIM6	Interneurons_Pvalb+
TMCC1	Interneurons_Pvalb+
TMED9	Interneurons_Pvalb+
TMEM131	Interneurons_Pvalb+
TMEM132C	Interneurons_Pvalb+
TMEM132D	Interneurons_Pvalb+
TMEM147	Interneurons_Pvalb+
TMEM175	Interneurons_Pvalb+
TMEM186	Interneurons_Pvalb+
TMEM216	Interneurons_Pvalb+
TMEM44	Interneurons_Pvalb+
TMEM50A	Interneurons_Pvalb+
TMEM65	Interneurons_Pvalb+
TMSB4Y	Interneurons_Pvalb+
TNR	Interneurons_Pvalb+
TNRC18	Interneurons_Pvalb+
TNRC6A	Interneurons_Pvalb+
TNRC6B	Interneurons_Pvalb+
TOMM40	Interneurons_Pvalb+
