Gene	cell_type
OSBPL3	MSN_Drd1+_1
OSBPL8	MSN_Drd1+_1
OVCA2	MSN_Drd1+_1
P4HA1	MSN_Drd1+_1
PAK6	MSN_Drd1+_1
PARD6A	MSN_Drd1+_1
PCSK1	MSN_Drd1+_1
PDE1C	MSN_Drd1+_1
PDE4B	MSN_Drd1+_1
PDE7B	MSN_Drd1+_1
PDIA2	MSN_Drd1+_1
PDP1	MSN_Drd1+_1
PDYN	MSN_Drd1+_1
PDZD2	MSN_Drd1+_1
PEG3	MSN_Drd1+_1
PELI1	MSN_Drd1+_1
PER1	MSN_Drd1+_1
PFKFB3	MSN_Drd1+_1
PFKP	MSN_Drd1+_1
PIM3	MSN_Drd1+_1
PLK2	MSN_Drd1+_1
PMEL	MSN_Drd1+_1
PNRC1	MSN_Drd1+_1
PPM1L	MSN_Drd1+_1
PPP2CA	MSN_Drd1+_1
PTPRN	MSN_Drd1+_1
PVR	MSN_Drd1+_1
R3HDM1	MSN_Drd1+_1
RAB3IP	MSN_Drd1+_1
RANBP2	MSN_Drd1+_1
RELN	MSN_Drd1+_1
REPS2	MSN_Drd1+_1
RGS2	MSN_Drd1+_1
RHEB	MSN_Drd1+_1
RIC8B	MSN_Drd1+_1
RND3	MSN_Drd1+_1
RNF150	MSN_Drd1+_1
RPS6KA3	MSN_Drd1+_1
RUNDC1	MSN_Drd1+_1
SARAF	MSN_Drd1+_1
SCG2	MSN_Drd1+_1
SDCBP	MSN_Drd1+_1
SHISA2	MSN_Drd1+_1
SIAH2	MSN_Drd1+_1
SIK1	MSN_Drd1+_1
SIK1B	MSN_Drd1+_1
SIK2	MSN_Drd1+_1
SIK3	MSN_Drd1+_1
SLC25A25	MSN_Drd1+_1
SLC25A3	MSN_Drd1+_1
SLC2A13	MSN_Drd1+_1
SLC35F1	MSN_Drd1+_1
SLC6A17	MSN_Drd1+_1
SMAD1	MSN_Drd1+_1
SNAP25	MSN_Drd1+_1
SNX25	MSN_Drd1+_1
SOAT1	MSN_Drd1+_1
SPTY2D1	MSN_Drd1+_1
SRF	MSN_Drd1+_1
STK38L	MSN_Drd1+_1
SYCP1	MSN_Drd1+_1
SYT4	MSN_Drd1+_1
TAC1	MSN_Drd1+_1
TAS1R3	MSN_Drd1+_1
TET2	MSN_Drd1+_1
THAP11	MSN_Drd1+_1
TIPARP	MSN_Drd1+_1
TMEM178A	MSN_Drd1+_1
TOMM70	MSN_Drd1+_1
TPM1	MSN_Drd1+_1
TPT1	MSN_Drd1+_1
TRAK1	MSN_Drd1+_1
TUBA4A	MSN_Drd1+_1
UBASH3B	MSN_Drd1+_1
VEGFA	MSN_Drd1+_1
VGF	MSN_Drd1+_1
VMP1	MSN_Drd1+_1
WDR1	MSN_Drd1+_1
WIPF3	MSN_Drd1+_1
YTHDC1	MSN_Drd1+_1
YWHAZ	MSN_Drd1+_1
ZC3H10	MSN_Drd1+_1
ZC3H12C	MSN_Drd1+_1
ZC3H3	MSN_Drd1+_1
ZDBF2	MSN_Drd1+_1
ZDHHC14	MSN_Drd1+_1
ZNF526	MSN_Drd1+_1
ZMAT4	MSN_Drd1+_1
C15orf48	MSN_Drd1+_2
ARHGEF3	MSN_Drd1+_2
ASNSD1	MSN_Drd1+_2
C8G	MSN_Drd1+_2
EGR1	MSN_Drd1+_2
EGR4	MSN_Drd1+_2
EPHA8	MSN_Drd1+_2
KRTCAP2	MSN_Drd1+_2
NPAS4	MSN_Drd1+_2
NR4A1	MSN_Drd1+_2
NTRK2	MSN_Drd1+_2
PLK3	MSN_Drd1+_2
PQBP1	MSN_Drd1+_2
RPGRIP1L	MSN_Drd1+_2
RTL5	MSN_Drd1+_2
SNAP47	MSN_Drd1+_2
THOC6	MSN_Drd1+_2
AATF	MSN_Drd1+_3
AHDC1	MSN_Drd1+_3
CCAR2	MSN_Drd1+_3
CCT8	MSN_Drd1+_3
CDC25B	MSN_Drd1+_3
COASY	MSN_Drd1+_3
EFHC2	MSN_Drd1+_3
FGFR2	MSN_Drd1+_3
KCNJ4	MSN_Drd1+_3
MSS51	MSN_Drd1+_3
NPAS4	MSN_Drd1+_3
NSUN2	MSN_Drd1+_3
OTULIN	MSN_Drd1+_3
PCED1A	MSN_Drd1+_3
PCSK5	MSN_Drd1+_3
QSER1	MSN_Drd1+_3
RAB36	MSN_Drd1+_3
RASSF8	MSN_Drd1+_3
RPS8	MSN_Drd1+_3
SLC20A1	MSN_Drd1+_3
SLC31A1	MSN_Drd1+_3
ADAM8	MSN_Drd2+_1
AFF3	MSN_Drd2+_1
ANKS4B	MSN_Drd2+_1
ANTXR2	MSN_Drd2+_1
ARAP2	MSN_Drd2+_1
ARC	MSN_Drd2+_1
ARPC5	MSN_Drd2+_1
ASAP1	MSN_Drd2+_1
BACH2	MSN_Drd2+_1
BAZ1A	MSN_Drd2+_1
BCL2	MSN_Drd2+_1
BCL6	MSN_Drd2+_1
BTG2	MSN_Drd2+_1
CAP1	MSN_Drd2+_1
CDC42EP3	MSN_Drd2+_1
CHGB	MSN_Drd2+_1
CHRM5	MSN_Drd2+_1
CIRBP	MSN_Drd2+_1
COPA	MSN_Drd2+_1
COQ10B	MSN_Drd2+_1
COX7B2	MSN_Drd2+_1
CX3CL1	MSN_Drd2+_1
CXADR	MSN_Drd2+_1
KIAA0232	MSN_Drd2+_1
DOK5	MSN_Drd2+_1
DPY19L1	MSN_Drd2+_1
DUSP1	MSN_Drd2+_1
DUSP14	MSN_Drd2+_1
DUSP4	MSN_Drd2+_1
EEPD1	MSN_Drd2+_1
EGR1	MSN_Drd2+_1
EGR2	MSN_Drd2+_1
EGR3	MSN_Drd2+_1
EGR4	MSN_Drd2+_1
EIF2AK3	MSN_Drd2+_1
ELL2	MSN_Drd2+_1
ELMO1	MSN_Drd2+_1
EPRS1	MSN_Drd2+_1
EPX	MSN_Drd2+_1
BIVM-ERCC5	MSN_Drd2+_1
BIVM	MSN_Drd2+_1
ERCC5	MSN_Drd2+_1
FAM118A	MSN_Drd2+_1
FAM135B	MSN_Drd2+_1
FAT3	MSN_Drd2+_1
FBXO34	MSN_Drd2+_1
FDFT1	MSN_Drd2+_1
FHAD1	MSN_Drd2+_1
FOS	MSN_Drd2+_1
FOSB	MSN_Drd2+_1
FOSL2	MSN_Drd2+_1
GABRG2	MSN_Drd2+_1
GADD45G	MSN_Drd2+_1
GALNTL6	MSN_Drd2+_1
GOLPH3	MSN_Drd2+_1
GPR63	MSN_Drd2+_1
GRIP1	MSN_Drd2+_1
HHLA1	MSN_Drd2+_1
HMGCR	MSN_Drd2+_1
HNRNPLL	MSN_Drd2+_1
HOMER1	MSN_Drd2+_1
HRH2	MSN_Drd2+_1
INA	MSN_Drd2+_1
ITGA9	MSN_Drd2+_1
ITGAV	MSN_Drd2+_1
JUNB	MSN_Drd2+_1
KALRN	MSN_Drd2+_1
KDM7A	MSN_Drd2+_1
LPGAT1	MSN_Drd2+_1
LYPLAL1	MSN_Drd2+_1
MAML3	MSN_Drd2+_1
MAP3K13	MSN_Drd2+_1
MAPK4	MSN_Drd2+_1
MAPKAPK5	MSN_Drd2+_1
MRPL48	MSN_Drd2+_1
MYO7A	MSN_Drd2+_1
NDEL1	MSN_Drd2+_1
NME1	MSN_Drd2+_1
NOCT	MSN_Drd2+_1
NPAS4	MSN_Drd2+_1
NR4A1	MSN_Drd2+_1
NR4A3	MSN_Drd2+_1
NTRK2	MSN_Drd2+_1
NTS	MSN_Drd2+_1
OSBPL3	MSN_Drd2+_1
OSBPL8	MSN_Drd2+_1
OXR1	MSN_Drd2+_1
PCSK1	MSN_Drd2+_1
PDE1C	MSN_Drd2+_1
PDE7B	MSN_Drd2+_1
PELI1	MSN_Drd2+_1
PENK	MSN_Drd2+_1
PER1	MSN_Drd2+_1
PFKFB3	MSN_Drd2+_1
PHLDB2	MSN_Drd2+_1
PIM1	MSN_Drd2+_1
PIM3	MSN_Drd2+_1
PLK2	MSN_Drd2+_1
PLPP6	MSN_Drd2+_1
PPP1R16B	MSN_Drd2+_1
PRKCH	MSN_Drd2+_1
PRR5L	MSN_Drd2+_1
PSD3	MSN_Drd2+_1
PTPRE	MSN_Drd2+_1
PTPRN	MSN_Drd2+_1
R3HDM1	MSN_Drd2+_1
RANBP2	MSN_Drd2+_1
RCC1	MSN_Drd2+_1
RELN	MSN_Drd2+_1
RGS2	MSN_Drd2+_1
RHEB	MSN_Drd2+_1
RHOB	MSN_Drd2+_1
RIC8B	MSN_Drd2+_1
RND3	MSN_Drd2+_1
ROBO1	MSN_Drd2+_1
RPL38	MSN_Drd2+_1
RPS24	MSN_Drd2+_1
RYBP	MSN_Drd2+_1
SAXO1	MSN_Drd2+_1
SCG2	MSN_Drd2+_1
SHISA2	MSN_Drd2+_1
SIX3	MSN_Drd2+_1
SLC25A25	MSN_Drd2+_1
SLC2A13	MSN_Drd2+_1
SLC7A8	MSN_Drd2+_1
SMAD7	MSN_Drd2+_1
SNX25	MSN_Drd2+_1
SORCS3	MSN_Drd2+_1
SPRED1	MSN_Drd2+_1
SPRY2	MSN_Drd2+_1
SYBU	MSN_Drd2+_1
SYT6	MSN_Drd2+_1
TBC1D10B	MSN_Drd2+_1
TET2	MSN_Drd2+_1
TIPARP	MSN_Drd2+_1
TMEM104	MSN_Drd2+_1
TMEM165	MSN_Drd2+_1
TNFRSF10B	MSN_Drd2+_1
TNFRSF10C	MSN_Drd2+_1
TNFRSF10D	MSN_Drd2+_1
TOMM70	MSN_Drd2+_1
TRAK1	MSN_Drd2+_1
TSPAN7	MSN_Drd2+_1
TTC36	MSN_Drd2+_1
UBASH3B	MSN_Drd2+_1
USP9X	MSN_Drd2+_1
VGF	MSN_Drd2+_1
VMP1	MSN_Drd2+_1
WASHC5	MSN_Drd2+_1
WHRN	MSN_Drd2+_1
WIPF3	MSN_Drd2+_1
WT1	MSN_Drd2+_1
ZC3H12C	MSN_Drd2+_1
ZDBF2	MSN_Drd2+_1
ZNF445	MSN_Drd2+_1
ZNF34	MSN_Drd2+_1
KIAA1671	MSN_Drd2+_2
ACSM3	MSN_Drd2+_2
ADCY1	MSN_Drd2+_2
ANKRD35	MSN_Drd2+_2
APOH	MSN_Drd2+_2
APRT	MSN_Drd2+_2
ARPC3	MSN_Drd2+_2
ASB18	MSN_Drd2+_2
BORCS6	MSN_Drd2+_2
CBX2	MSN_Drd2+_2
CCDC32	MSN_Drd2+_2
CD276	MSN_Drd2+_2
CETN2	MSN_Drd2+_2
CIAO2A	MSN_Drd2+_2
COL19A1	MSN_Drd2+_2
COTL1	MSN_Drd2+_2
COX19	MSN_Drd2+_2
CPA6	MSN_Drd2+_2
CRLF2	MSN_Drd2+_2
TPTEP2-CSNK1E	MSN_Drd2+_2
CSNK1E	MSN_Drd2+_2
DDO	MSN_Drd2+_2
DDX19A	MSN_Drd2+_2
DND1	MSN_Drd2+_2
DYNLT1	MSN_Drd2+_2
EBPL	MSN_Drd2+_2
EIF3D	MSN_Drd2+_2
ERICH2	MSN_Drd2+_2
EVI2B	MSN_Drd2+_2
FBXO30	MSN_Drd2+_2
FKBP4	MSN_Drd2+_2
FOSL1	MSN_Drd2+_2
GAB1	MSN_Drd2+_2
GLMP	MSN_Drd2+_2
GNG10	MSN_Drd2+_2
GSTO1	MSN_Drd2+_2
HSD11B1	MSN_Drd2+_2
HVCN1	MSN_Drd2+_2
ITGA11	MSN_Drd2+_2
KIF20B	MSN_Drd2+_2
LAMA5	MSN_Drd2+_2
LAP3	MSN_Drd2+_2
LMX1B	MSN_Drd2+_2
MDC1	MSN_Drd2+_2
MRPL21	MSN_Drd2+_2
NDUFA1	MSN_Drd2+_2
NEB	MSN_Drd2+_2
NECAB3	MSN_Drd2+_2
NIM1K	MSN_Drd2+_2
NLRP9	MSN_Drd2+_2
NPAS4	MSN_Drd2+_2
NPHP3-ACAD11	MSN_Drd2+_2
NPHP3	MSN_Drd2+_2
NRROS	MSN_Drd2+_2
NUMBL	MSN_Drd2+_2
NYNRIN	MSN_Drd2+_2
OGFOD3	MSN_Drd2+_2
PCDHB5	MSN_Drd2+_2
PCDHGB6	MSN_Drd2+_2
PCOLCE	MSN_Drd2+_2
PGLYRP1	MSN_Drd2+_2
PLA2G6	MSN_Drd2+_2
PLCG2	MSN_Drd2+_2
PLXND1	MSN_Drd2+_2
PRSS51	MSN_Drd2+_2
RCSD1	MSN_Drd2+_2
RDH16	MSN_Drd2+_2
RELL1	MSN_Drd2+_2
RFXANK	MSN_Drd2+_2
RIMKLA	MSN_Drd2+_2
RIPPLY2	MSN_Drd2+_2
RNF44	MSN_Drd2+_2
RPA2	MSN_Drd2+_2
SAMD13	MSN_Drd2+_2
SATB1	MSN_Drd2+_2
SBK3	MSN_Drd2+_2
SLC39A12	MSN_Drd2+_2
SLC7A2	MSN_Drd2+_2
SNAPC2	MSN_Drd2+_2
SRD5A1	MSN_Drd2+_2
SUPT6H	MSN_Drd2+_2
TAGLN	MSN_Drd2+_2
TAP1	MSN_Drd2+_2
TEX52	MSN_Drd2+_2
TM4SF20	MSN_Drd2+_2
TNFAIP6	MSN_Drd2+_2
TNFRSF4	MSN_Drd2+_2
TNS2	MSN_Drd2+_2
TSPAN14	MSN_Drd2+_2
UBC	MSN_Drd2+_2
VN1R5	MSN_Drd2+_2
XPNPEP1	MSN_Drd2+_2
ZNF705E	MSN_Drd2+_2
ZNF749	MSN_Drd2+_2
ZNF705G	MSN_Drd2+_2
ZNF440	MSN_Drd2+_2
ZNF491	MSN_Drd2+_2
ZNF124	MSN_Drd2+_2
ZNF669	MSN_Drd2+_2
ZNF20	MSN_Drd2+_2
ZNF891	MSN_Drd2+_2
ZNF556	MSN_Drd2+_2
ZNF554	MSN_Drd2+_2
ZNF705D	MSN_Drd2+_2
ZNF705A	MSN_Drd2+_2
ZNF337	MSN_Drd2+_2
ZNF705B	MSN_Drd2+_2
KRBOX4	MSN_Drd2+_2
PRDM9	MSN_Drd2+_2
ZNF674	MSN_Drd2+_2
ZNF439	MSN_Drd2+_2
ZNF560	MSN_Drd2+_2
ZNF69	MSN_Drd2+_2
ZNF555	MSN_Drd2+_2
ZNF763	MSN_Drd2+_2
ZNF787	MSN_Drd2+_2
ZFP90	MSN_Drd2+_2
C1orf105	MSN_Drd3+_1
ACAD10	MSN_Drd3+_1
ACCS	MSN_Drd3+_1
ADAMTS18	MSN_Drd3+_1
ADAMTSL5	MSN_Drd3+_1
ALG14	MSN_Drd3+_1
ANGPTL8	MSN_Drd3+_1
ANKRD34A	MSN_Drd3+_1
ANKRD63	MSN_Drd3+_1
APOOL	MSN_Drd3+_1
ATG9A	MSN_Drd3+_1
ATIC	MSN_Drd3+_1
ATP10A	MSN_Drd3+_1
ATP6AP2	MSN_Drd3+_1
AVPI1	MSN_Drd3+_1
C6orf62	MSN_Drd3+_1
BOLA1	MSN_Drd3+_1
BORA	MSN_Drd3+_1
BORCS8	MSN_Drd3+_1
C5orf63	MSN_Drd3+_1
CACNA1H	MSN_Drd3+_1
CAMSAP3	MSN_Drd3+_1
CATSPERG	MSN_Drd3+_1
CBFB	MSN_Drd3+_1
CCDC115	MSN_Drd3+_1
CCDC167	MSN_Drd3+_1
CCDC33	MSN_Drd3+_1
CCS	MSN_Drd3+_1
CD164	MSN_Drd3+_1
CHD1L	MSN_Drd3+_1
CHGA	MSN_Drd3+_1
CHMP1A	MSN_Drd3+_1
CLDND1	MSN_Drd3+_1
CLPX	MSN_Drd3+_1
COPS6	MSN_Drd3+_1
CORO2B	MSN_Drd3+_1
CORO7	MSN_Drd3+_1
CORO7-PAM16	MSN_Drd3+_1
CSDC2	MSN_Drd3+_1
DACT2	MSN_Drd3+_1
DDC	MSN_Drd3+_1
DHRS4L2	MSN_Drd3+_1
DHRS4	MSN_Drd3+_1
DHX34	MSN_Drd3+_1
DOCK2	MSN_Drd3+_1
DOCK9	MSN_Drd3+_1
DYNLL1	MSN_Drd3+_1
E2F3	MSN_Drd3+_1
EEF2K	MSN_Drd3+_1
EFCC1	MSN_Drd3+_1
EID3	MSN_Drd3+_1
EIF3M	MSN_Drd3+_1
ELFN2	MSN_Drd3+_1
ELK4	MSN_Drd3+_1
ELOVL6	MSN_Drd3+_1
EMB	MSN_Drd3+_1
ERF	MSN_Drd3+_1
ERMN	MSN_Drd3+_1
FAM43B	MSN_Drd3+_1
FDFT1	MSN_Drd3+_1
FGF2	MSN_Drd3+_1
FIGN	MSN_Drd3+_1
FRS3	MSN_Drd3+_1
GATM	MSN_Drd3+_1
GBA	MSN_Drd3+_1
GBA2	MSN_Drd3+_1
GCSH	MSN_Drd3+_1
GHITM	MSN_Drd3+_1
C4orf45	MSN_Drd3+_1
DOHH	MSN_Drd3+_1
GMPPA	MSN_Drd3+_1
GORASP1	MSN_Drd3+_1
GPR173	MSN_Drd3+_1
GRB10	MSN_Drd3+_1
GRHPR	MSN_Drd3+_1
GSR	MSN_Drd3+_1
GTF2F1	MSN_Drd3+_1
HAUS3	MSN_Drd3+_1
HIP1	MSN_Drd3+_1
HNRNPAB	MSN_Drd3+_1
HTR6	MSN_Drd3+_1
IER3	MSN_Drd3+_1
IL20RA	MSN_Drd3+_1
INTS12	MSN_Drd3+_1
INTS2	MSN_Drd3+_1
IPP	MSN_Drd3+_1
IQGAP1	MSN_Drd3+_1
ITGA2B	MSN_Drd3+_1
JUP	MSN_Drd3+_1
KCTD6	MSN_Drd3+_1
KLHL10	MSN_Drd3+_1
KRTCAP2	MSN_Drd3+_1
LASP1	MSN_Drd3+_1
LONRF2	MSN_Drd3+_1
LPIN3	MSN_Drd3+_1
LRGUK	MSN_Drd3+_1
LRRC69	MSN_Drd3+_1
LRRC8A	MSN_Drd3+_1
LYRM7	MSN_Drd3+_1
MCEE	MSN_Drd3+_1
MCF2	MSN_Drd3+_1
MCMDC2	MSN_Drd3+_1
METTL7A	MSN_Drd3+_1
MGST3	MSN_Drd3+_1
MIDN	MSN_Drd3+_1
MRPS36	MSN_Drd3+_1
MSL2	MSN_Drd3+_1
NAE1	MSN_Drd3+_1
NANOS3	MSN_Drd3+_1
NEIL1	MSN_Drd3+_1
NELFE	MSN_Drd3+_1
NETO1	MSN_Drd3+_1
NGFR	MSN_Drd3+_1
NOP10	MSN_Drd3+_1
NPAS4	MSN_Drd3+_1
NSUN3	MSN_Drd3+_1
NUDT11	MSN_Drd3+_1
NUDT16L1	MSN_Drd3+_1
NUDT18	MSN_Drd3+_1
NXN	MSN_Drd3+_1
OAT	MSN_Drd3+_1
OTUB2	MSN_Drd3+_1
PAOX	MSN_Drd3+_1
PAPSS2	MSN_Drd3+_1
PARP9	MSN_Drd3+_1
PCSK1	MSN_Drd3+_1
PDGFRL	MSN_Drd3+_1
PLEKHG4	MSN_Drd3+_1
PLEKHM2	MSN_Drd3+_1
PLVAP	MSN_Drd3+_1
POLE2	MSN_Drd3+_1
PPCS	MSN_Drd3+_1
PRAM1	MSN_Drd3+_1
PRC1	MSN_Drd3+_1
PREX1	MSN_Drd3+_1
PRG4	MSN_Drd3+_1
PRMT6	MSN_Drd3+_1
PRMT9	MSN_Drd3+_1
PSMC5	MSN_Drd3+_1
RAB21	MSN_Drd3+_1
RBM43	MSN_Drd3+_1
RFWD3	MSN_Drd3+_1
RGCC	MSN_Drd3+_1
RGS2	MSN_Drd3+_1
RNF111	MSN_Drd3+_1
RNF113A	MSN_Drd3+_1
RNF8	MSN_Drd3+_1
RPAP2	MSN_Drd3+_1
RPS27	MSN_Drd3+_1
RPS5	MSN_Drd3+_1
RTBDN	MSN_Drd3+_1
RTL8C	MSN_Drd3+_1
RTP4	MSN_Drd3+_1
SAFB2	MSN_Drd3+_1
SEMA6D	MSN_Drd3+_1
SLC25A13	MSN_Drd3+_1
SLC29A2	MSN_Drd3+_1
SLC43A2	MSN_Drd3+_1
SLC45A1	MSN_Drd3+_1
SLC9B2	MSN_Drd3+_1
SMIM7	MSN_Drd3+_1
SNCA	MSN_Drd3+_1
SNU13	MSN_Drd3+_1
SNX24	MSN_Drd3+_1
SNX4	MSN_Drd3+_1
SOX7	MSN_Drd3+_1
SPIN2B	MSN_Drd3+_1
SPIN2A	MSN_Drd3+_1
SRSF6	MSN_Drd3+_1
STX5	MSN_Drd3+_1
SYCP3	MSN_Drd3+_1
TGM1	MSN_Drd3+_1
TMCO6	MSN_Drd3+_1
TMED4	MSN_Drd3+_1
TMEM115	MSN_Drd3+_1
TMEM132A	MSN_Drd3+_1
TMEM255A	MSN_Drd3+_1
TMPPE	MSN_Drd3+_1
TMPRSS7	MSN_Drd3+_1
TRIM27	MSN_Drd3+_1
TRIM43B	MSN_Drd3+_1
TRIM43	MSN_Drd3+_1
TRMT1	MSN_Drd3+_1
TP53INP1	MSN_Drd3+_1
TTC7A	MSN_Drd3+_1
TTYH3	MSN_Drd3+_1
UQCC3	MSN_Drd3+_1
USH1C	MSN_Drd3+_1
VAMP2	MSN_Drd3+_1
VAX2	MSN_Drd3+_1
VIPR1	MSN_Drd3+_1
WDCP	MSN_Drd3+_1
WDR18	MSN_Drd3+_1
WRNIP1	MSN_Drd3+_1
ZBTB16	MSN_Drd3+_1
ZCCHC9	MSN_Drd3+_1
ZNF341	MSN_Drd3+_1
ZNF428	MSN_Drd3+_1
ZNF780A	MSN_Drd3+_1
ZNF622	MSN_Drd3+_1
ZNF2	MSN_Drd3+_1
ZNF687	MSN_Drd3+_1
ZNF394	MSN_Drd3+_1
ZWILCH	MSN_Drd3+_1
SYCP3	MSN_Grm8+_1
ADAM33	MSN_Grm8+_1
ADAMTS6	MSN_Grm8+_1
ADO	MSN_Grm8+_1
ARC	MSN_Grm8+_1
ARHGAP4	MSN_Grm8+_1
ART1	MSN_Grm8+_1
ATF3	MSN_Grm8+_1
ATG9B	MSN_Grm8+_1
ATXN1L	MSN_Grm8+_1
BAD	MSN_Grm8+_1
BLMH	MSN_Grm8+_1
BLOC1S3	MSN_Grm8+_1
BTG2	MSN_Grm8+_1
C1QTNF6	MSN_Grm8+_1
CDNF	MSN_Grm8+_1
CFAP77	MSN_Grm8+_1
CHAC1	MSN_Grm8+_1
CIAPIN1	MSN_Grm8+_1
CLEC12B	MSN_Grm8+_1
CMBL	MSN_Grm8+_1
CMKLR1	MSN_Grm8+_1
COMMD7	MSN_Grm8+_1
COPS4	MSN_Grm8+_1
CPA2	MSN_Grm8+_1
CRB2	MSN_Grm8+_1
CSRNP1	MSN_Grm8+_1
CTU1	MSN_Grm8+_1
DEPDC1B	MSN_Grm8+_1
DRAM1	MSN_Grm8+_1
DUSP4	MSN_Grm8+_1
ELOF1	MSN_Grm8+_1
EPAS1	MSN_Grm8+_1
F3	MSN_Grm8+_1
FAM83D	MSN_Grm8+_1
FMO1	MSN_Grm8+_1
FOSB	MSN_Grm8+_1
KIAA2012	MSN_Grm8+_1
HEATR4	MSN_Grm8+_1
HID1	MSN_Grm8+_1
IGFBP7	MSN_Grm8+_1
ISYNA1	MSN_Grm8+_1
KCTD8	MSN_Grm8+_1
LCMT2	MSN_Grm8+_1
LURAP1L	MSN_Grm8+_1
MAD2L1BP	MSN_Grm8+_1
MAIP1	MSN_Grm8+_1
MAL2	MSN_Grm8+_1
MAN1A1	MSN_Grm8+_1
METTL1	MSN_Grm8+_1
MYO3A	MSN_Grm8+_1
NADSYN1	MSN_Grm8+_1
NDUFB11	MSN_Grm8+_1
NDUFB9	MSN_Grm8+_1
NKD1	MSN_Grm8+_1
NOXO1	MSN_Grm8+_1
NPAS4	MSN_Grm8+_1
OCLN	MSN_Grm8+_1
PCDHAC2	MSN_Grm8+_1
PCDHB5	MSN_Grm8+_1
PDCD1LG2	MSN_Grm8+_1
PDCL2	MSN_Grm8+_1
PEMT	MSN_Grm8+_1
PGF	MSN_Grm8+_1
PHF19	MSN_Grm8+_1
PIK3CG	MSN_Grm8+_1
POLR2F	MSN_Grm8+_1
POMC	MSN_Grm8+_1
PPIE	MSN_Grm8+_1
PSMC2	MSN_Grm8+_1
PUM2	MSN_Grm8+_1
RAD51B	MSN_Grm8+_1
RBP2	MSN_Grm8+_1
RBP4	MSN_Grm8+_1
RCC1	MSN_Grm8+_1
RHOJ	MSN_Grm8+_1
ROS1	MSN_Grm8+_1
RPS27	MSN_Grm8+_1
SAMD13	MSN_Grm8+_1
SAPCD1	MSN_Grm8+_1
SFN	MSN_Grm8+_1
SH2D6	MSN_Grm8+_1
SHARPIN	MSN_Grm8+_1
SLC44A3	MSN_Grm8+_1
SLC4A8	MSN_Grm8+_1
SPAG6	MSN_Grm8+_1
SPTSSA	MSN_Grm8+_1
SRD5A2	MSN_Grm8+_1
TCN2	MSN_Grm8+_1
TMEM106C	MSN_Grm8+_1
TRAM1L1	MSN_Grm8+_1
TRIL	MSN_Grm8+_1
TRIM71	MSN_Grm8+_1
TP53RK	MSN_Grm8+_1
TUBG1	MSN_Grm8+_1
UBC	MSN_Grm8+_1
VN1R5	MSN_Grm8+_1
WDR55	MSN_Grm8+_1
WDR83OS	MSN_Grm8+_1
ZBTB7B	MSN_Grm8+_1
ZNF780A	MSN_Grm8+_1
BORA	MSN_Grm8+_2
CCDC24	MSN_Grm8+_2
CCDC74A	MSN_Grm8+_2
CCDC74B	MSN_Grm8+_2
EGR3	MSN_Grm8+_2
GLUL	MSN_Grm8+_2
MBTPS2	MSN_Grm8+_2
NPAS4	MSN_Grm8+_2
NR4A1	MSN_Grm8+_2
PPM1F	MSN_Grm8+_2
RPIA	MSN_Grm8+_2
SART3	MSN_Grm8+_2
STARD4	MSN_Grm8+_2
SYDE2	MSN_Grm8+_2
THYN1	MSN_Grm8+_2
VWC2L	MSN_Grm8+_2
ABHD13	OPC
ADAM21	OPC
ADAMTS4	OPC
ADGRB1	OPC
AIF1L	OPC
AKAP12	OPC
AKAP14	OPC
ANKRD50	OPC
ANTXR2	OPC
APC2	OPC
ARHGEF6	OPC
ASB1	OPC
ASIC1	OPC
BAP1	OPC
BCCIP	OPC
BMP7	OPC
BNIP3	OPC
CACNG8	OPC
CALM2	OPC
CATSPERD	OPC
CCDC28B	OPC
CD55	OPC
CD81	OPC
CEBPD	OPC
CEBPG	OPC
CEP63	OPC
CHML	OPC
CLCC1	OPC
COX18	OPC
CPT1C	OPC
CPXM2	OPC
CRISPLD1	OPC
CUL4A	OPC
CUL7	OPC
DCAF15	OPC
DENND3	OPC
DHDH	OPC
DNAJC6	OPC
DUS1L	OPC
DZANK1	OPC
EPS8L1	OPC
ERCC4	OPC
FAM185A	OPC
FLAD1	OPC
FOXG1	OPC
FOXK1	OPC
GBA	OPC
GNG10	OPC
GPR162	OPC
GRAMD1C	OPC
GRK4	OPC
GRPEL2	OPC
GTF3C4	OPC
HAUS1	OPC
HCN3	OPC
HELB	OPC
HERC6	OPC
HS1BP3	OPC
ICMT	OPC
IL17RA	OPC
INCA1	OPC
INTU	OPC
IWS1	OPC
KANK2	OPC
KCNS2	OPC
KLC4	OPC
KLHDC9	OPC
KMT2B	OPC
LGALSL	OPC
LRIG3	OPC
LURAP1	OPC
MAP3K11	OPC
MCMDC2	OPC
METTL27	OPC
MFSD9	OPC
MLKL	OPC
MON1A	OPC
MRAS	OPC
NDUFV1	OPC
NECAB2	OPC
NEK4	OPC
NIPA2	OPC
NPAS4	OPC
OAF	OPC
OGFOD2	OPC
PABPC4	OPC
PACSIN3	OPC
PCDHB4	OPC
PCNX3	OPC
PEX3	OPC
PGBD1	OPC
PIGT	OPC
PIGU	OPC
PLP2	OPC
PLRG1	OPC
POLR1C	OPC
POMP	OPC
POU5F2	OPC
PPP1R13B	OPC
PQBP1	OPC
PTMS	OPC
PYROXD2	OPC
RBM10	OPC
RECQL5	OPC
RHOG	OPC
RIPK1	OPC
RNH1	OPC
RPS2	OPC
RPS6	OPC
RPS8	OPC
RSPH14	OPC
SCNM1	OPC
