Gene	cell_type
Nefl	MSN_Drd1+_1
Nhp2	MSN_Drd1+_1
Notch4	MSN_Drd1+_1
Npas4	MSN_Drd1+_1
Nptx2	MSN_Drd1+_1
Nr4a1	MSN_Drd1+_1
Nr4a3	MSN_Drd1+_1
Nt5dc3	MSN_Drd1+_1
Ntrk2	MSN_Drd1+_1
Nts	MSN_Drd1+_1
Nxf7	MSN_Drd1+_1
Nyap2	MSN_Drd1+_1
Osbpl10	MSN_Drd1+_1
Osbpl3	MSN_Drd1+_1
Osbpl8	MSN_Drd1+_1
Ovca2	MSN_Drd1+_1
P4ha1	MSN_Drd1+_1
Pak6	MSN_Drd1+_1
Pard6a	MSN_Drd1+_1
Pcsk1	MSN_Drd1+_1
Pde1c	MSN_Drd1+_1
Pde4b	MSN_Drd1+_1
Pde7b	MSN_Drd1+_1
Pdia2	MSN_Drd1+_1
Pdp1	MSN_Drd1+_1
Pdyn	MSN_Drd1+_1
Pdzd2	MSN_Drd1+_1
Peg3	MSN_Drd1+_1
Peli1	MSN_Drd1+_1
Per1	MSN_Drd1+_1
Pfkfb3	MSN_Drd1+_1
Pfkp	MSN_Drd1+_1
Pim3	MSN_Drd1+_1
Plk2	MSN_Drd1+_1
Pmel	MSN_Drd1+_1
Pnrc1	MSN_Drd1+_1
Ppm1l	MSN_Drd1+_1
Ppp2ca	MSN_Drd1+_1
Ptprn	MSN_Drd1+_1
Pvr	MSN_Drd1+_1
R3hdm1	MSN_Drd1+_1
Rab3ip	MSN_Drd1+_1
Ranbp2	MSN_Drd1+_1
Reln	MSN_Drd1+_1
Reps2	MSN_Drd1+_1
Rgs2	MSN_Drd1+_1
Rheb	MSN_Drd1+_1
Ric8b	MSN_Drd1+_1
Rnd3	MSN_Drd1+_1
Rnf150	MSN_Drd1+_1
Rpl41	MSN_Drd1+_1
Rps6ka3	MSN_Drd1+_1
Rundc1	MSN_Drd1+_1
Saraf	MSN_Drd1+_1
Scg2	MSN_Drd1+_1
Sdcbp	MSN_Drd1+_1
Shisa2	MSN_Drd1+_1
Siah2	MSN_Drd1+_1
Sik1	MSN_Drd1+_1
Sik2	MSN_Drd1+_1
Sik3	MSN_Drd1+_1
Slc25a25	MSN_Drd1+_1
Slc25a3	MSN_Drd1+_1
Slc2a13	MSN_Drd1+_1
Slc35f1	MSN_Drd1+_1
Slc6a17	MSN_Drd1+_1
Smad1	MSN_Drd1+_1
Snap25	MSN_Drd1+_1
Snx25	MSN_Drd1+_1
Soat1	MSN_Drd1+_1
Spty2d1	MSN_Drd1+_1
Srf	MSN_Drd1+_1
Stk38l	MSN_Drd1+_1
Sycp1	MSN_Drd1+_1
Syt4	MSN_Drd1+_1
Tac1	MSN_Drd1+_1
Tas1r3	MSN_Drd1+_1
Tet2	MSN_Drd1+_1
Thap11	MSN_Drd1+_1
Tiparp	MSN_Drd1+_1
Tmem178	MSN_Drd1+_1
Tomm70a	MSN_Drd1+_1
Tpm1	MSN_Drd1+_1
Tpt1	MSN_Drd1+_1
Trak1	MSN_Drd1+_1
Tuba4a	MSN_Drd1+_1
Ubash3b	MSN_Drd1+_1
Vegfa	MSN_Drd1+_1
Vgf	MSN_Drd1+_1
Vmp1	MSN_Drd1+_1
Wdr1	MSN_Drd1+_1
Wipf3	MSN_Drd1+_1
Ythdc1	MSN_Drd1+_1
Ywhaz	MSN_Drd1+_1
Zc3h10	MSN_Drd1+_1
Zc3h12c	MSN_Drd1+_1
Zc3h3	MSN_Drd1+_1
Zdbf2	MSN_Drd1+_1
Zdhhc14	MSN_Drd1+_1
Zfp184	MSN_Drd1+_1
Zfp526	MSN_Drd1+_1
Zmat4	MSN_Drd1+_1
AA467197	MSN_Drd1+_2
Arhgef3	MSN_Drd1+_2
Asnsd1	MSN_Drd1+_2
C8g	MSN_Drd1+_2
Egr1	MSN_Drd1+_2
Egr4	MSN_Drd1+_2
Epha8	MSN_Drd1+_2
Krtcap2	MSN_Drd1+_2
Npas4	MSN_Drd1+_2
Nr4a1	MSN_Drd1+_2
Ntrk2	MSN_Drd1+_2
Plk3	MSN_Drd1+_2
Pqbp1	MSN_Drd1+_2
Rpgrip1l	MSN_Drd1+_2
Rpl13a	MSN_Drd1+_2
Rtl5	MSN_Drd1+_2
Snap47	MSN_Drd1+_2
Thoc6	MSN_Drd1+_2
Aatf	MSN_Drd1+_3
Ahdc1	MSN_Drd1+_3
Ccar2	MSN_Drd1+_3
Cct8	MSN_Drd1+_3
Cdc25b	MSN_Drd1+_3
Coasy	MSN_Drd1+_3
Efhc2	MSN_Drd1+_3
Fgfr2	MSN_Drd1+_3
Kcnj4	MSN_Drd1+_3
Mss51	MSN_Drd1+_3
Npas4	MSN_Drd1+_3
Nsun2	MSN_Drd1+_3
Otulin	MSN_Drd1+_3
Pced1a	MSN_Drd1+_3
Pcsk5	MSN_Drd1+_3
Qser1	MSN_Drd1+_3
Rab36	MSN_Drd1+_3
Rassf8	MSN_Drd1+_3
Rps8	MSN_Drd1+_3
Slc20a1	MSN_Drd1+_3
Slc31a1	MSN_Drd1+_3
Adam8	MSN_Drd2+_1
Aff3	MSN_Drd2+_1
Anks4b	MSN_Drd2+_1
Antxr2	MSN_Drd2+_1
Arap2	MSN_Drd2+_1
Arc	MSN_Drd2+_1
Arpc5	MSN_Drd2+_1
Asap1	MSN_Drd2+_1
Bach2	MSN_Drd2+_1
Baz1a	MSN_Drd2+_1
Bcl2	MSN_Drd2+_1
Bcl6	MSN_Drd2+_1
Btg2	MSN_Drd2+_1
Cap1	MSN_Drd2+_1
Cdc42ep3	MSN_Drd2+_1
Chgb	MSN_Drd2+_1
Chrm5	MSN_Drd2+_1
Cirbp	MSN_Drd2+_1
Copa	MSN_Drd2+_1
Coq10b	MSN_Drd2+_1
Cox7b2	MSN_Drd2+_1
Cx3cl1	MSN_Drd2+_1
Cxadr	MSN_Drd2+_1
D5Ertd579e	MSN_Drd2+_1
Dok5	MSN_Drd2+_1
Dpy19l1	MSN_Drd2+_1
Dusp1	MSN_Drd2+_1
Dusp14	MSN_Drd2+_1
Dusp3	MSN_Drd2+_1
Dusp4	MSN_Drd2+_1
Eepd1	MSN_Drd2+_1
Egr1	MSN_Drd2+_1
Egr2	MSN_Drd2+_1
Egr3	MSN_Drd2+_1
Egr4	MSN_Drd2+_1
Eif2ak3	MSN_Drd2+_1
Ell2	MSN_Drd2+_1
Elmo1	MSN_Drd2+_1
Eprs	MSN_Drd2+_1
Epx	MSN_Drd2+_1
Ercc5	MSN_Drd2+_1
Fam118a	MSN_Drd2+_1
Fam135b	MSN_Drd2+_1
Fat3	MSN_Drd2+_1
Fbxo34	MSN_Drd2+_1
Fdft1	MSN_Drd2+_1
Fhad1	MSN_Drd2+_1
Fos	MSN_Drd2+_1
Fosb	MSN_Drd2+_1
Fosl2	MSN_Drd2+_1
Gabrg2	MSN_Drd2+_1
Gadd45g	MSN_Drd2+_1
Galntl6	MSN_Drd2+_1
Gm8439	MSN_Drd2+_1
Golph3	MSN_Drd2+_1
Gpr63	MSN_Drd2+_1
Grip1	MSN_Drd2+_1
Gucy1b2	MSN_Drd2+_1
Hhla1	MSN_Drd2+_1
Hmgcr	MSN_Drd2+_1
Hnrnpll	MSN_Drd2+_1
Homer1	MSN_Drd2+_1
Hrh2	MSN_Drd2+_1
Ina	MSN_Drd2+_1
Itga9	MSN_Drd2+_1
Itgav	MSN_Drd2+_1
Junb	MSN_Drd2+_1
Kalrn	MSN_Drd2+_1
Kdm7a	MSN_Drd2+_1
Lpgat1	MSN_Drd2+_1
Lyplal1	MSN_Drd2+_1
Maml3	MSN_Drd2+_1
Map3k13	MSN_Drd2+_1
Mapk4	MSN_Drd2+_1
Mapkapk5	MSN_Drd2+_1
Mrpl48	MSN_Drd2+_1
Myo7a	MSN_Drd2+_1
Ndel1	MSN_Drd2+_1
Nme1	MSN_Drd2+_1
Noct	MSN_Drd2+_1
Npas4	MSN_Drd2+_1
Nr4a1	MSN_Drd2+_1
Nr4a3	MSN_Drd2+_1
Ntrk2	MSN_Drd2+_1
Nts	MSN_Drd2+_1
Osbpl3	MSN_Drd2+_1
Osbpl8	MSN_Drd2+_1
Oxr1	MSN_Drd2+_1
Pcsk1	MSN_Drd2+_1
Pde1c	MSN_Drd2+_1
Pde7b	MSN_Drd2+_1
Peli1	MSN_Drd2+_1
Penk	MSN_Drd2+_1
Per1	MSN_Drd2+_1
Pfkfb3	MSN_Drd2+_1
Phldb2	MSN_Drd2+_1
Pim1	MSN_Drd2+_1
Pim3	MSN_Drd2+_1
Plk2	MSN_Drd2+_1
Plpp6	MSN_Drd2+_1
Ppp1r16b	MSN_Drd2+_1
Prkch	MSN_Drd2+_1
Prr5l	MSN_Drd2+_1
Psd3	MSN_Drd2+_1
Ptpre	MSN_Drd2+_1
Ptprn	MSN_Drd2+_1
R3hdm1	MSN_Drd2+_1
Ranbp2	MSN_Drd2+_1
Rcc1	MSN_Drd2+_1
Reln	MSN_Drd2+_1
Rgs2	MSN_Drd2+_1
Rheb	MSN_Drd2+_1
Rhob	MSN_Drd2+_1
Ric8b	MSN_Drd2+_1
Rnd3	MSN_Drd2+_1
Robo1	MSN_Drd2+_1
Rpl38	MSN_Drd2+_1
Rps24	MSN_Drd2+_1
Rybp	MSN_Drd2+_1
Saxo1	MSN_Drd2+_1
Scg2	MSN_Drd2+_1
Shisa2	MSN_Drd2+_1
Six3	MSN_Drd2+_1
Skint6	MSN_Drd2+_1
Slc25a25	MSN_Drd2+_1
Slc2a13	MSN_Drd2+_1
Slc7a8	MSN_Drd2+_1
Smad7	MSN_Drd2+_1
Snx25	MSN_Drd2+_1
Sorcs3	MSN_Drd2+_1
Spred1	MSN_Drd2+_1
Spry2	MSN_Drd2+_1
Sybu	MSN_Drd2+_1
Syt6	MSN_Drd2+_1
Tbc1d10b	MSN_Drd2+_1
Tet2	MSN_Drd2+_1
Tiparp	MSN_Drd2+_1
Tmem104	MSN_Drd2+_1
Tmem165	MSN_Drd2+_1
Tnfrsf22	MSN_Drd2+_1
Tomm70a	MSN_Drd2+_1
Trak1	MSN_Drd2+_1
Tspan7	MSN_Drd2+_1
Ttc36	MSN_Drd2+_1
Ubash3b	MSN_Drd2+_1
Usp9x	MSN_Drd2+_1
Vgf	MSN_Drd2+_1
Vmp1	MSN_Drd2+_1
Washc5	MSN_Drd2+_1
Whrn	MSN_Drd2+_1
Wipf3	MSN_Drd2+_1
Wt1	MSN_Drd2+_1
Zc3h12c	MSN_Drd2+_1
Zdbf2	MSN_Drd2+_1
Zfp445	MSN_Drd2+_1
Zfp820	MSN_Drd2+_1
2900026A02Rik	MSN_Drd2+_2
4933407L21Rik	MSN_Drd2+_2
Acsm3	MSN_Drd2+_2
Adcy1	MSN_Drd2+_2
Ankrd35	MSN_Drd2+_2
Apoh	MSN_Drd2+_2
Aprt	MSN_Drd2+_2
Arpc3	MSN_Drd2+_2
Asb18	MSN_Drd2+_2
Borcs6	MSN_Drd2+_2
Cbx2	MSN_Drd2+_2
Ccdc32	MSN_Drd2+_2
Cd276	MSN_Drd2+_2
Cetn2	MSN_Drd2+_2
Ciao2a	MSN_Drd2+_2
Col19a1	MSN_Drd2+_2
Col6a4	MSN_Drd2+_2
Cotl1	MSN_Drd2+_2
Cox19	MSN_Drd2+_2
Cpa6	MSN_Drd2+_2
Crlf2	MSN_Drd2+_2
Csnk1e	MSN_Drd2+_2
Ddo	MSN_Drd2+_2
Ddx19a	MSN_Drd2+_2
Dnd1	MSN_Drd2+_2
Dynlt1f	MSN_Drd2+_2
Ebpl	MSN_Drd2+_2
Eif3d	MSN_Drd2+_2
Erich2	MSN_Drd2+_2
Evi2	MSN_Drd2+_2
Fbxo30	MSN_Drd2+_2
Fkbp4	MSN_Drd2+_2
Fosl1	MSN_Drd2+_2
Gab1	MSN_Drd2+_2
Glmp	MSN_Drd2+_2
Gm20379	MSN_Drd2+_2
Gng10	MSN_Drd2+_2
Gsto1	MSN_Drd2+_2
Hsd11b1	MSN_Drd2+_2
Hvcn1	MSN_Drd2+_2
Itga11	MSN_Drd2+_2
Kif20b	MSN_Drd2+_2
Lama5	MSN_Drd2+_2
Lap3	MSN_Drd2+_2
Lmx1b	MSN_Drd2+_2
Mdc1	MSN_Drd2+_2
Mrpl21	MSN_Drd2+_2
Ndufa1	MSN_Drd2+_2
Neb	MSN_Drd2+_2
Necab3	MSN_Drd2+_2
Nim1k	MSN_Drd2+_2
Nlrp9b	MSN_Drd2+_2
Npas4	MSN_Drd2+_2
Nphp3	MSN_Drd2+_2
Nrros	MSN_Drd2+_2
Numbl	MSN_Drd2+_2
Nynrin	MSN_Drd2+_2
Ogfod3	MSN_Drd2+_2
Pcdhb10	MSN_Drd2+_2
Pcdhgb6	MSN_Drd2+_2
Pcolce	MSN_Drd2+_2
Pglyrp1	MSN_Drd2+_2
Pla2g6	MSN_Drd2+_2
Plcg2	MSN_Drd2+_2
Plxnd1	MSN_Drd2+_2
Prss51	MSN_Drd2+_2
Rcsd1	MSN_Drd2+_2
Rdh9	MSN_Drd2+_2
Rell1	MSN_Drd2+_2
Rfxank	MSN_Drd2+_2
Rimkla	MSN_Drd2+_2
Ripply2	MSN_Drd2+_2
Rnf44	MSN_Drd2+_2
Rpa2	MSN_Drd2+_2
Samd1	MSN_Drd2+_2
Samd13	MSN_Drd2+_2
Satb1	MSN_Drd2+_2
Sbk3	MSN_Drd2+_2
Slc39a12	MSN_Drd2+_2
Slc7a2	MSN_Drd2+_2
Snapc2	MSN_Drd2+_2
Sp140	MSN_Drd2+_2
Srd5a1	MSN_Drd2+_2
Supt6	MSN_Drd2+_2
Tagln	MSN_Drd2+_2
Tap1	MSN_Drd2+_2
Tex52	MSN_Drd2+_2
Tm4sf20	MSN_Drd2+_2
Tnfaip6	MSN_Drd2+_2
Tnfrsf4	MSN_Drd2+_2
Tns2	MSN_Drd2+_2
Tspan14	MSN_Drd2+_2
Ubc	MSN_Drd2+_2
Vmn1r21	MSN_Drd2+_2
Xpnpep1	MSN_Drd2+_2
Zfp78	MSN_Drd2+_2
Zfp787	MSN_Drd2+_2
Zfp90	MSN_Drd2+_2
4930558K02Rik	MSN_Drd3+_1
A930033H14Rik	MSN_Drd3+_1
Acad10	MSN_Drd3+_1
Accs	MSN_Drd3+_1
Adamts18	MSN_Drd3+_1
Adamtsl5	MSN_Drd3+_1
Alg14	MSN_Drd3+_1
Angptl8	MSN_Drd3+_1
Ankrd34a	MSN_Drd3+_1
Ankrd63	MSN_Drd3+_1
Apool	MSN_Drd3+_1
Atg9a	MSN_Drd3+_1
Atic	MSN_Drd3+_1
Atp10a	MSN_Drd3+_1
Atp6ap2	MSN_Drd3+_1
Avpi1	MSN_Drd3+_1
BC005537	MSN_Drd3+_1
Bola1	MSN_Drd3+_1
Bora	MSN_Drd3+_1
Borcs8	MSN_Drd3+_1
C330018D20Rik	MSN_Drd3+_1
Cacna1h	MSN_Drd3+_1
Camsap3	MSN_Drd3+_1
Car15	MSN_Drd3+_1
Catsperg1	MSN_Drd3+_1
Cbfb	MSN_Drd3+_1
Ccdc115	MSN_Drd3+_1
Ccdc167	MSN_Drd3+_1
Ccdc33	MSN_Drd3+_1
Ccs	MSN_Drd3+_1
Cd164	MSN_Drd3+_1
Chd1l	MSN_Drd3+_1
Chga	MSN_Drd3+_1
Chmp1a	MSN_Drd3+_1
Cldnd1	MSN_Drd3+_1
Clpx	MSN_Drd3+_1
Cops6	MSN_Drd3+_1
Coro2b	MSN_Drd3+_1
Coro7	MSN_Drd3+_1
Csdc2	MSN_Drd3+_1
Dact2	MSN_Drd3+_1
Ddc	MSN_Drd3+_1
Dhrs4	MSN_Drd3+_1
Dhx34	MSN_Drd3+_1
Dock2	MSN_Drd3+_1
Dock9	MSN_Drd3+_1
Dynll1	MSN_Drd3+_1
E2f3	MSN_Drd3+_1
Eef2k	MSN_Drd3+_1
Efcc1	MSN_Drd3+_1
Egln1	MSN_Drd3+_1
Eid3	MSN_Drd3+_1
Eif3m	MSN_Drd3+_1
Elfn2	MSN_Drd3+_1
Elk4	MSN_Drd3+_1
Elovl6	MSN_Drd3+_1
Emb	MSN_Drd3+_1
Erf	MSN_Drd3+_1
Ermn	MSN_Drd3+_1
Fam43b	MSN_Drd3+_1
Fdft1	MSN_Drd3+_1
Fgf2	MSN_Drd3+_1
Fign	MSN_Drd3+_1
Frs3	MSN_Drd3+_1
Gatm	MSN_Drd3+_1
Gba	MSN_Drd3+_1
Gba2	MSN_Drd3+_1
Gcsh	MSN_Drd3+_1
Ghitm	MSN_Drd3+_1
Gm10644	MSN_Drd3+_1
Gm17359	MSN_Drd3+_1
Gm48551	MSN_Drd3+_1
Gmppa	MSN_Drd3+_1
Gorasp1	MSN_Drd3+_1
Gpr173	MSN_Drd3+_1
Grb10	MSN_Drd3+_1
Grhpr	MSN_Drd3+_1
Gsr	MSN_Drd3+_1
Gtf2f1	MSN_Drd3+_1
Haus3	MSN_Drd3+_1
Hip1	MSN_Drd3+_1
Hnrnpab	MSN_Drd3+_1
Htr6	MSN_Drd3+_1
Ier3	MSN_Drd3+_1
Il20ra	MSN_Drd3+_1
Ints12	MSN_Drd3+_1
Ints2	MSN_Drd3+_1
Ipp	MSN_Drd3+_1
Iqgap1	MSN_Drd3+_1
Itga2b	MSN_Drd3+_1
Jup	MSN_Drd3+_1
Kctd6	MSN_Drd3+_1
Klhl10	MSN_Drd3+_1
Krtcap2	MSN_Drd3+_1
Lasp1	MSN_Drd3+_1
Lonrf2	MSN_Drd3+_1
Lpin3	MSN_Drd3+_1
Lrguk	MSN_Drd3+_1
Lrrc69	MSN_Drd3+_1
Lrrc8a	MSN_Drd3+_1
Lyrm7	MSN_Drd3+_1
Mcee	MSN_Drd3+_1
Mcf2	MSN_Drd3+_1
Mcmdc2	MSN_Drd3+_1
Mettl7a3	MSN_Drd3+_1
Mgst3	MSN_Drd3+_1
Midn	MSN_Drd3+_1
Mrps36	MSN_Drd3+_1
Msl2	MSN_Drd3+_1
Mycn	MSN_Drd3+_1
Nae1	MSN_Drd3+_1
Nanos3	MSN_Drd3+_1
Neil1	MSN_Drd3+_1
Nelfe	MSN_Drd3+_1
Neto1	MSN_Drd3+_1
Ngfr	MSN_Drd3+_1
Nop10	MSN_Drd3+_1
Npas4	MSN_Drd3+_1
Nsun3	MSN_Drd3+_1
Nudt11	MSN_Drd3+_1
Nudt16l1	MSN_Drd3+_1
Nudt18	MSN_Drd3+_1
Nxn	MSN_Drd3+_1
Oat	MSN_Drd3+_1
Otub2	MSN_Drd3+_1
Paox	MSN_Drd3+_1
Papss2	MSN_Drd3+_1
Parp9	MSN_Drd3+_1
Pcsk1	MSN_Drd3+_1
Pdgfrl	MSN_Drd3+_1
Plekhg4	MSN_Drd3+_1
Plekhm2	MSN_Drd3+_1
Plvap	MSN_Drd3+_1
Pole2	MSN_Drd3+_1
Ppcs	MSN_Drd3+_1
Pram1	MSN_Drd3+_1
Prc1	MSN_Drd3+_1
Prex1	MSN_Drd3+_1
Prg4	MSN_Drd3+_1
Prmt6	MSN_Drd3+_1
Prmt9	MSN_Drd3+_1
Psmc5	MSN_Drd3+_1
Rab21	MSN_Drd3+_1
Ran	MSN_Drd3+_1
Rbm43	MSN_Drd3+_1
Rfwd3	MSN_Drd3+_1
Rgcc	MSN_Drd3+_1
Rgs2	MSN_Drd3+_1
Rnf111	MSN_Drd3+_1
Rnf113a2	MSN_Drd3+_1
Rnf8	MSN_Drd3+_1
Rpap2	MSN_Drd3+_1
Rpl13a	MSN_Drd3+_1
Rps27rt	MSN_Drd3+_1
Rps5	MSN_Drd3+_1
Rtbdn	MSN_Drd3+_1
Rtl8a	MSN_Drd3+_1
Rtp4	MSN_Drd3+_1
Safb2	MSN_Drd3+_1
Sema6d	MSN_Drd3+_1
Slc25a13	MSN_Drd3+_1
Slc29a2	MSN_Drd3+_1
Slc43a2	MSN_Drd3+_1
Slc45a1	MSN_Drd3+_1
Slc9b2	MSN_Drd3+_1
Smim7	MSN_Drd3+_1
Snca	MSN_Drd3+_1
Snu13	MSN_Drd3+_1
Snx24	MSN_Drd3+_1
Snx4	MSN_Drd3+_1
Sox7	MSN_Drd3+_1
Spin2c	MSN_Drd3+_1
Srsf6	MSN_Drd3+_1
Stx5a	MSN_Drd3+_1
Sycp3	MSN_Drd3+_1
Tgm1	MSN_Drd3+_1
Tha1	MSN_Drd3+_1
Tmco6	MSN_Drd3+_1
Tmed4	MSN_Drd3+_1
Tmem115	MSN_Drd3+_1
Tmem132a	MSN_Drd3+_1
Tmem255a	MSN_Drd3+_1
Tmppe	MSN_Drd3+_1
Tmprss7	MSN_Drd3+_1
Trim27	MSN_Drd3+_1
Trim43a	MSN_Drd3+_1
Trmt1	MSN_Drd3+_1
Trp53inp1	MSN_Drd3+_1
Ttc7	MSN_Drd3+_1
Ttyh3	MSN_Drd3+_1
Uqcc3	MSN_Drd3+_1
Ush1c	MSN_Drd3+_1
Vamp2	MSN_Drd3+_1
Vax2	MSN_Drd3+_1
Vipr1	MSN_Drd3+_1
Wdcp	MSN_Drd3+_1
Wdr18	MSN_Drd3+_1
Wrnip1	MSN_Drd3+_1
Zbtb16	MSN_Drd3+_1
Zcchc9	MSN_Drd3+_1
Zfp341	MSN_Drd3+_1
Zfp428	MSN_Drd3+_1
Zfp607a	MSN_Drd3+_1
Zfp622	MSN_Drd3+_1
Zfp661	MSN_Drd3+_1
Zfp687	MSN_Drd3+_1
Zkscan14	MSN_Drd3+_1
Zwilch	MSN_Drd3+_1
3830403N18Rik	MSN_Grm8+_1
Adam33	MSN_Grm8+_1
Adamts6	MSN_Grm8+_1
Ado	MSN_Grm8+_1
Arc	MSN_Grm8+_1
Arhgap4	MSN_Grm8+_1
Art1	MSN_Grm8+_1
Atf3	MSN_Grm8+_1
Atg9b	MSN_Grm8+_1
Atxn1l	MSN_Grm8+_1
BC049762	MSN_Grm8+_1
Bad	MSN_Grm8+_1
Blmh	MSN_Grm8+_1
Bloc1s3	MSN_Grm8+_1
Btg2	MSN_Grm8+_1
C1qtnf6	MSN_Grm8+_1
Cdnf	MSN_Grm8+_1
Cfap77	MSN_Grm8+_1
Chac1	MSN_Grm8+_1
Ciapin1	MSN_Grm8+_1
Clec12b	MSN_Grm8+_1
Cmbl	MSN_Grm8+_1
Cmklr1	MSN_Grm8+_1
Commd7	MSN_Grm8+_1
Cops4	MSN_Grm8+_1
Cpa2	MSN_Grm8+_1
Crb2	MSN_Grm8+_1
Csrnp1	MSN_Grm8+_1
Ctu1	MSN_Grm8+_1
Depdc1b	MSN_Grm8+_1
Dram1	MSN_Grm8+_1
Dusp4	MSN_Grm8+_1
Elof1	MSN_Grm8+_1
Epas1	MSN_Grm8+_1
F3	MSN_Grm8+_1
Fam83d	MSN_Grm8+_1
Fmo1	MSN_Grm8+_1
Fosb	MSN_Grm8+_1
Gm973	MSN_Grm8+_1
Heatr4	MSN_Grm8+_1
Hid1	MSN_Grm8+_1
Igfbp7	MSN_Grm8+_1
Isyna1	MSN_Grm8+_1
Kctd8	MSN_Grm8+_1
Lcmt2	MSN_Grm8+_1
Lurap1l	MSN_Grm8+_1
Mad2l1bp	MSN_Grm8+_1
Maip1	MSN_Grm8+_1
Mal2	MSN_Grm8+_1
Man1a	MSN_Grm8+_1
Mettl1	MSN_Grm8+_1
Myo3a	MSN_Grm8+_1
Nadsyn1	MSN_Grm8+_1
Ndufb11	MSN_Grm8+_1
Ndufb9	MSN_Grm8+_1
Nepn	MSN_Grm8+_1
Nkd1	MSN_Grm8+_1
Noxo1	MSN_Grm8+_1
Npas4	MSN_Grm8+_1
Ocln	MSN_Grm8+_1
Pcdhac2	MSN_Grm8+_1
Pcdhb11	MSN_Grm8+_1
Pdcd1lg2	MSN_Grm8+_1
Pdcl2	MSN_Grm8+_1
Pemt	MSN_Grm8+_1
Pgf	MSN_Grm8+_1
Phf19	MSN_Grm8+_1
Pik3cg	MSN_Grm8+_1
Polr2f	MSN_Grm8+_1
Pomc	MSN_Grm8+_1
Ppie	MSN_Grm8+_1
Psmc2	MSN_Grm8+_1
Pum2	MSN_Grm8+_1
Rad51b	MSN_Grm8+_1
Rbp2	MSN_Grm8+_1
Rbp4	MSN_Grm8+_1
Rcc1	MSN_Grm8+_1
Rhoj	MSN_Grm8+_1
Rnf187	MSN_Grm8+_1
Ros1	MSN_Grm8+_1
Rps17	MSN_Grm8+_1
Rps18	MSN_Grm8+_1
Rps27rt	MSN_Grm8+_1
Samd13	MSN_Grm8+_1
Sapcd1	MSN_Grm8+_1
Sfn	MSN_Grm8+_1
Sh2d6	MSN_Grm8+_1
Sharpin	MSN_Grm8+_1
Slc44a3	MSN_Grm8+_1
Slc4a8	MSN_Grm8+_1
Spag6	MSN_Grm8+_1
Sptssa	MSN_Grm8+_1
Srd5a2	MSN_Grm8+_1
Tcn2	MSN_Grm8+_1
Tmem106c	MSN_Grm8+_1
Tram1l1	MSN_Grm8+_1
Tril	MSN_Grm8+_1
Trim71	MSN_Grm8+_1
Trp53rka	MSN_Grm8+_1
Tubg1	MSN_Grm8+_1
Ubc	MSN_Grm8+_1
Vmn1r4	MSN_Grm8+_1
Wdr55	MSN_Grm8+_1
Wdr83os	MSN_Grm8+_1
Zbtb7b	MSN_Grm8+_1
Zfp59	MSN_Grm8+_1
Zfp747	MSN_Grm8+_1
Bora	MSN_Grm8+_2
Ccdc24	MSN_Grm8+_2
Ccdc74a	MSN_Grm8+_2
Egr3	MSN_Grm8+_2
Glul	MSN_Grm8+_2
Mbtps2	MSN_Grm8+_2
Npas4	MSN_Grm8+_2
Nr4a1	MSN_Grm8+_2
Ppm1f	MSN_Grm8+_2
Rpia	MSN_Grm8+_2
Sart3	MSN_Grm8+_2
Stard4	MSN_Grm8+_2
Syde2	MSN_Grm8+_2
Thyn1	MSN_Grm8+_2
Vwc2l	MSN_Grm8+_2
1810024B03Rik	OPC
Abhd13	OPC
Adam21	OPC
Adam4	OPC
Adamts4	OPC
Adgrb1	OPC
Aif1l	OPC
Akap12	OPC
Akap14	OPC
Ankrd50	OPC
Antxr2	OPC
Apc2	OPC
Arhgef6	OPC
Asb1	OPC
Asic1	OPC
Bap1	OPC
Bccip	OPC
Bet1l	OPC
Bmp7	OPC
Bnip3	OPC
Cacng8	OPC
Calm2	OPC
Catsperd	OPC
Ccdc28b	OPC
Cd55	OPC
Cd81	OPC
Cebpd	OPC
Cebpg	OPC
Cep63	OPC
Chml	OPC
Clcc1	OPC
Cox18	OPC
Cpt1c	OPC
Cpxm2	OPC
Crispld1	OPC
Cul4a	OPC
Cul7	OPC
Dcaf15	OPC
Dennd3	OPC
Dhdh	OPC
Dnajc6	OPC
Dus1l	OPC
Dzank1	OPC
Eps8l1	OPC
Ercc4	OPC
Fam185a	OPC
Flad1	OPC
Foxg1	OPC
Foxk1	OPC
Gba	OPC
Gm20517	OPC
Gm3739	OPC
Gng10	OPC
Gpr162	OPC
Gramd1c	OPC
Grk4	OPC
Grpel2	OPC
Gtf3c4	OPC
Haus1	OPC
Hcn3	OPC
Helb	OPC
Herc6	OPC
Hs1bp3	OPC
Icmt	OPC
Il17ra	OPC
Inca1	OPC
Intu	OPC
Iws1	OPC
Kank2	OPC
Kcns2	OPC
Klc4	OPC
Klhdc9	OPC
Kmt2b	OPC
Lgalsl	OPC
Lrig3	OPC
Lurap1	OPC
Map3k11	OPC
Mcmdc2	OPC
Mcts2	OPC
Mettl27	OPC
Mfsd9	OPC
Mlkl	OPC
Mon1a	OPC
Mras	OPC
Ndufv1	OPC
Necab2	OPC
Nek4	OPC
Nipa2	OPC
Npas4	OPC
Oaf	OPC
Ogfod2	OPC
Pabpc4	OPC
Pacsin3	OPC
Pcdhb9	OPC
Pcnx3	OPC
Pex3	OPC
Pgbd1	OPC
