cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
58	Interneurons_Pnoc+	Gm29797	-0.375646366404182	4.61963359453808e-06	0.004182051634611	singlecell	wilcox	singlecell
59	Interneurons_Pnoc+	Gm38431	-0.204721260024753	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
60	Interneurons_Pnoc+	Gm9767	-0.452680140922858	6.43313687659686e-05	0.0222503557919104	singlecell	wilcox	singlecell
61	Interneurons_Pnoc+	Gnb4	-0.610824285465134	8.53081887942083e-05	0.0257425358592893	singlecell	wilcox	singlecell
62	Interneurons_Pnoc+	Gng4	-0.765232588295551	5.66727912371711e-07	0.000923483133209703	singlecell	wilcox	singlecell
63	Interneurons_Pnoc+	Gtf2h3	-0.813121844766762	7.37038135951158e-05	0.0230962238948541	singlecell	wilcox	singlecell
64	Interneurons_Pnoc+	Hmga2	-0.284328829238864	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
65	Interneurons_Pnoc+	Hoxa7	-0.373174296253215	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
66	Interneurons_Pnoc+	Ido1	-0.261801434529098	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
67	Interneurons_Pnoc+	Ifit1bl2	-0.88327903263144	0.000243953406903825	0.0308385877608091	singlecell	wilcox	singlecell
68	Interneurons_Pnoc+	Ifitm6	-0.429530001949852	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
69	Interneurons_Pnoc+	Ilvbl	-0.812091755065281	7.08347653519855e-05	0.0226324019884432	singlecell	wilcox	singlecell
70	Interneurons_Pnoc+	Ing3	-0.871800106028999	3.1215474519518e-05	0.0203462462918218	singlecell	wilcox	singlecell
71	Interneurons_Pnoc+	Inhba	-0.740473533055522	0.000305430251700435	0.0308385877608091	singlecell	wilcox	singlecell
72	Interneurons_Pnoc+	Inpp5b	-0.683599013233076	0.00029303480657705	0.0308385877608091	singlecell	wilcox	singlecell
73	Interneurons_Pnoc+	Ints13	-0.779676753421853	0.000111688124222875	0.0303326330701957	singlecell	wilcox	singlecell
74	Interneurons_Pnoc+	Itgb4	-0.686583048738075	8.41780973050913e-07	0.00108511720619352	singlecell	wilcox	singlecell
75	Interneurons_Pnoc+	Itpripl1	-0.22902369199095	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
76	Interneurons_Pnoc+	Kansl2	-0.79903351875211	0.000345403789601659	0.032914355272275	singlecell	wilcox	singlecell
77	Interneurons_Pnoc+	Kcns1	-0.238249951935369	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
78	Interneurons_Pnoc+	Khdc4	-0.557108772102224	9.5799041360216e-05	0.0278758103386557	singlecell	wilcox	singlecell
79	Interneurons_Pnoc+	Kif15	-0.864618298098722	0.000145653246134205	0.0308385877608091	singlecell	wilcox	singlecell
80	Interneurons_Pnoc+	Klk14	-0.686762152217007	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
81	Interneurons_Pnoc+	Klk8	-0.248555823736168	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
82	Interneurons_Pnoc+	Kmt5a	-1.15588621717687	0.000141546989969054	0.0308385877608091	singlecell	wilcox	singlecell
83	Interneurons_Pnoc+	Krt24	-0.748587149222735	1.52226658804786e-05	0.0118120638343999	singlecell	wilcox	singlecell
84	Interneurons_Pnoc+	Krt90	-0.373174296253215	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
85	Interneurons_Pnoc+	Lclat1	-0.628816895235195	7.00500239514192e-05	0.0226324019884432	singlecell	wilcox	singlecell
86	Interneurons_Pnoc+	Llgl2	-0.260318335943647	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
87	Interneurons_Pnoc+	Lmo7	-0.510862059171705	0.0001105321852053	0.0303326330701957	singlecell	wilcox	singlecell
88	Interneurons_Pnoc+	Lpp	-0.49762001708805	0.000484591732163187	0.0429153384543431	singlecell	wilcox	singlecell
89	Interneurons_Pnoc+	Lrrc37a	-0.520207415861305	0.000171052493524985	0.0308385877608091	singlecell	wilcox	singlecell
90	Interneurons_Pnoc+	Lysmd1	-0.808898237457977	0.000133589439898017	0.0308385877608091	singlecell	wilcox	singlecell
91	Interneurons_Pnoc+	Lzic	-0.781435328639255	0.00049156520077714	0.0432975943062892	singlecell	wilcox	singlecell
92	Interneurons_Pnoc+	Man2b2	-0.3308083267022	0.000456961224677064	0.0411391334591865	singlecell	wilcox	singlecell
93	Interneurons_Pnoc+	Map3k14	-0.991331353891479	0.000263724130821519	0.0308385877608091	singlecell	wilcox	singlecell
94	Interneurons_Pnoc+	Map3k2	-0.618615171326334	4.24765527614645e-06	0.00417453778095639	singlecell	wilcox	singlecell
95	Interneurons_Pnoc+	Mcidas	-0.277837733647049	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
96	Interneurons_Pnoc+	Mettl18	-0.64412644705571	9.37341132500198e-05	0.027770861371074	singlecell	wilcox	singlecell
97	Interneurons_Pnoc+	Mfsd11	-0.674464092177292	0.000107843617464001	0.0302984783892395	singlecell	wilcox	singlecell
98	Interneurons_Pnoc+	Mki67	-0.938765745229749	5.17361878081486e-05	0.0222503557919104	singlecell	wilcox	singlecell
99	Interneurons_Pnoc+	Mocs1	-1.00903367883954	5.70539580757635e-05	0.0222503557919104	singlecell	wilcox	singlecell
100	Interneurons_Pnoc+	Mpl	-0.209104242225504	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
101	Interneurons_Pnoc+	Mus81	-0.631124383328522	0.000330315870387877	0.0316617476939438	singlecell	wilcox	singlecell
102	Interneurons_Pnoc+	Mycn	-0.273883535206627	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
103	Interneurons_Pnoc+	Mzf1	-0.87193230765474	2.18047722875555e-05	0.0148045318510716	singlecell	wilcox	singlecell
104	Interneurons_Pnoc+	Nacc1	-0.911226283794442	0.00038496056999716	0.0364705377215333	singlecell	wilcox	singlecell
105	Interneurons_Pnoc+	Ndufa12	-0.715164619014213	0.00052207717038644	0.0457378897389625	singlecell	wilcox	singlecell
106	Interneurons_Pnoc+	Nfatc1	-0.489396726037442	6.34739779204184e-05	0.0222503557919104	singlecell	wilcox	singlecell
107	Interneurons_Pnoc+	Nlrp10	-0.22380975995971	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
108	Interneurons_Pnoc+	Npas4	-4.84360046362471	5.207023467176e-308	8.48484473976329e-304	singlecell	wilcox	singlecell
109	Interneurons_Pnoc+	Npb	-0.324920062843766	3.52344876410598e-07	0.000637939973456744	singlecell	wilcox	singlecell
110	Interneurons_Pnoc+	Nr4a1	-0.927693962607055	0.000139890181380723	0.0308385877608091	singlecell	wilcox	singlecell
111	Interneurons_Pnoc+	Opn5	-0.43468296934201	0.000427784764043754	0.0398328727433884	singlecell	wilcox	singlecell
112	Interneurons_Pnoc+	P2rx2	-0.416413842272383	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
113	Interneurons_Pnoc+	P4ha1	-0.69812942967086	0.0001236190968388	0.0308385877608091	singlecell	wilcox	singlecell
114	Interneurons_Pnoc+	Pcf11	-0.477431601901564	4.17107418952879e-05	0.0222503557919104	singlecell	wilcox	singlecell
115	Interneurons_Pnoc+	Pheta2	-0.204721260024753	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
116	Interneurons_Pnoc+	Pik3ap1	-0.332028177804137	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
117	Interneurons_Pnoc+	Plpp2	-0.437370322373557	0.000240009931578308	0.0308385877608091	singlecell	wilcox	singlecell
118	Interneurons_Pnoc+	Plppr4	-0.761058857432887	2.1218085647371e-06	0.00246963361159936	singlecell	wilcox	singlecell
119	Interneurons_Pnoc+	Prune2	-0.639739052682347	0.000149941761144289	0.0308385877608091	singlecell	wilcox	singlecell
120	Interneurons_Pnoc+	Ptprn	-0.605140382693464	4.14758482884667e-05	0.0222503557919104	singlecell	wilcox	singlecell
121	Interneurons_Pnoc+	Rab11a	-0.643429413651717	0.00025973235320761	0.0308385877608091	singlecell	wilcox	singlecell
122	Interneurons_Pnoc+	Rbpms2	-0.246577273486402	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
123	Interneurons_Pnoc+	Rspo4	-0.455479326204242	3.52344876410598e-07	0.000637939973456744	singlecell	wilcox	singlecell
124	Interneurons_Pnoc+	Scin	-0.255051947876967	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
125	Interneurons_Pnoc+	Sema3b	-0.209104242225504	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
126	Interneurons_Pnoc+	Serpinb6b	-0.239249865105601	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
127	Interneurons_Pnoc+	Sft2d1	-0.488060982079825	6.41663826108725e-05	0.0222503557919104	singlecell	wilcox	singlecell
128	Interneurons_Pnoc+	Slc6a17	-0.710455848193932	8.65696451703942e-07	0.00108511720619352	singlecell	wilcox	singlecell
129	Interneurons_Pnoc+	Slc9c1	-0.297272210389786	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
130	Interneurons_Pnoc+	Sorbs3	-0.297272210389786	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
131	Interneurons_Pnoc+	Sp2	-0.774924009283183	1.25222782171567e-05	0.0102025261774284	singlecell	wilcox	singlecell
132	Interneurons_Pnoc+	Spdye4c	-0.273883535206627	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
133	Interneurons_Pnoc+	Spire1	-0.511218957146137	0.000547312966388097	0.0466935329177699	singlecell	wilcox	singlecell
134	Interneurons_Pnoc+	Spry1	-0.763003084851883	0.000236126322791173	0.0308385877608091	singlecell	wilcox	singlecell
135	Interneurons_Pnoc+	Spry2	-0.605847806326117	5.3987463952044e-05	0.0222503557919104	singlecell	wilcox	singlecell
136	Interneurons_Pnoc+	Stkld1	-1.06307250735006	4.4990288672755e-05	0.0222503557919104	singlecell	wilcox	singlecell
137	Interneurons_Pnoc+	Strn3	-0.438676312971088	0.000203407529894219	0.0308385877608091	singlecell	wilcox	singlecell
138	Interneurons_Pnoc+	Syna	-0.269376670958671	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
139	Interneurons_Pnoc+	Syngap1	-0.523859704420492	0.000531604701999417	0.045833326026881	singlecell	wilcox	singlecell
140	Interneurons_Pnoc+	Tagln	-0.471087610491397	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
141	Interneurons_Pnoc+	Tas1r1	-0.758750176480113	8.18552517939748e-05	0.0251666288298645	singlecell	wilcox	singlecell
142	Interneurons_Pnoc+	Tax1bp3	-0.3379108628665	6.43313687659686e-05	0.0222503557919104	singlecell	wilcox	singlecell
143	Interneurons_Pnoc+	Tdrd1	-0.403505581699418	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
144	Interneurons_Pnoc+	Tg	-0.463994278330056	6.26274116319328e-05	0.0222503557919104	singlecell	wilcox	singlecell
145	Interneurons_Pnoc+	Tgm4	-0.49572914166934	4.67635826103928e-05	0.0222503557919104	singlecell	wilcox	singlecell
146	Interneurons_Pnoc+	Thrsp	-0.939429943821739	0.000160029983701948	0.0308385877608091	singlecell	wilcox	singlecell
147	Interneurons_Pnoc+	Tnk1	-0.277837733647049	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
148	Interneurons_Pnoc+	Tpm2	-0.262767298623402	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
149	Interneurons_Pnoc+	Trim25	-1.09479348739589	6.34739779204184e-05	0.0222503557919104	singlecell	wilcox	singlecell
150	Interneurons_Pnoc+	Trmt10b	-0.602193899152104	0.000527715299805543	0.045740004310273	singlecell	wilcox	singlecell
151	Interneurons_Pnoc+	Trpm1	-0.886287836044175	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
152	Interneurons_Pnoc+	Tstd2	-0.810574123998046	0.000104464848119297	0.0298641175456832	singlecell	wilcox	singlecell
153	Interneurons_Pnoc+	Tyw5	-0.762525040093035	6.58304912545969e-05	0.0222503557919104	singlecell	wilcox	singlecell
154	Interneurons_Pnoc+	Ube2c	-0.302067104290658	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
155	Interneurons_Pnoc+	Ube2d2b	-0.236588824024708	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
156	Interneurons_Pnoc+	Upk3bl	-0.235572090518394	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
157	Interneurons_Pnoc+	Vmn2r27	-0.246577273486402	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
158	Interneurons_Pnoc+	Wdr41	-0.568213345484943	0.000459675058094392	0.0411560718222424	singlecell	wilcox	singlecell
159	Interneurons_Pnoc+	Wfdc3	-0.476706568823145	0.000438187038155676	0.0403404394731455	singlecell	wilcox	singlecell
160	Interneurons_Pnoc+	Zfp687	-0.686254971578533	0.000306427623351323	0.0308385877608091	singlecell	wilcox	singlecell
161	Interneurons_Pnoc+	Zfp955a	-0.634439514438567	0.000474533346791376	0.0422542124916146	singlecell	wilcox	singlecell
162	Interneurons_Pnoc+	Zp1	-0.284328829238864	0.000319835614088784	0.0308385877608091	singlecell	wilcox	singlecell
163	Interneurons_Pnoc+	ccdc198	-0.798446748186124	6.60612186251535e-05	0.0222503557919104	singlecell	wilcox	singlecell
164	Interneurons_Pvalb+	1700113H08Rik	-2.76406403638552	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
165	Interneurons_Pvalb+	2310039H08Rik	-3.39627738979086	1.95152805882164e-06	0.00244616536296143	singlecell	wilcox	singlecell
166	Interneurons_Pvalb+	2610008E11Rik	-2.68693900292795	0.00020282759774332	0.0274039424409637	singlecell	wilcox	singlecell
167	Interneurons_Pvalb+	4930447A16Rik	-3.20084244553052	3.32661559931477e-09	1.35518002977085e-05	singlecell	wilcox	singlecell
168	Interneurons_Pvalb+	4930524J08Rik	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
169	Interneurons_Pvalb+	4930558K02Rik	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
170	Interneurons_Pvalb+	A2ml1	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
171	Interneurons_Pvalb+	Adam9	-2.63157403825905	1.6551987990481e-06	0.00244616536296143	singlecell	wilcox	singlecell
172	Interneurons_Pvalb+	Adra1d	-2.37682579098543	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
173	Interneurons_Pvalb+	Ahrr	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
174	Interneurons_Pvalb+	Alkbh6	-2.79266550082481	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
175	Interneurons_Pvalb+	Ap2m1	-2.6612751483473	3.40035994622966e-05	0.00506783372241032	singlecell	wilcox	singlecell
176	Interneurons_Pvalb+	As3mt	-2.79266550082481	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
177	Interneurons_Pvalb+	Bbs10	-2.37682579098543	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
178	Interneurons_Pvalb+	Brf2	-3.34192389467881	1.95152805882164e-06	0.00244616536296143	singlecell	wilcox	singlecell
179	Interneurons_Pvalb+	Cacng5	-2.5394556094367	8.30769293888713e-06	0.00506783372241032	singlecell	wilcox	singlecell
180	Interneurons_Pvalb+	Cand2	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
181	Interneurons_Pvalb+	Capn1	-2.76406403638552	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
182	Interneurons_Pvalb+	Capn11	-2.79266550082481	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
183	Interneurons_Pvalb+	Ccnjl	-2.76406403638552	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
184	Interneurons_Pvalb+	Cdk5r2	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
185	Interneurons_Pvalb+	Cdo1	-3.29247493592142	1.95152805882164e-06	0.00244616536296143	singlecell	wilcox	singlecell
186	Interneurons_Pvalb+	Cenpi	-2.37682579098543	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
187	Interneurons_Pvalb+	Cep44	-3.02433871104588	9.97491981306049e-07	0.00244616536296143	singlecell	wilcox	singlecell
188	Interneurons_Pvalb+	Cep76	-2.37682579098543	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
189	Interneurons_Pvalb+	Cfb	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
190	Interneurons_Pvalb+	Chat	-2.37302241706753	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
191	Interneurons_Pvalb+	Chst10	-2.35401742953564	4.9581680586882e-05	0.00721369183181466	singlecell	wilcox	singlecell
192	Interneurons_Pvalb+	Clgn	-2.64911747456148	1.32780781838943e-05	0.00506783372241032	singlecell	wilcox	singlecell
193	Interneurons_Pvalb+	Clns1a	-2.45231049193877	2.73906443965731e-05	0.00506783372241032	singlecell	wilcox	singlecell
194	Interneurons_Pvalb+	Clrn1	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
195	Interneurons_Pvalb+	Clybl	-2.84901152432292	1.37913940830662e-06	0.00244616536296143	singlecell	wilcox	singlecell
196	Interneurons_Pvalb+	Dbx2	-2.37302241706753	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
197	Interneurons_Pvalb+	Dclk3	-2.87711374769837	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
198	Interneurons_Pvalb+	Dnajc9	-2.76406403638552	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
199	Interneurons_Pvalb+	Dpp3	-2.92286035958136	6.94592803377617e-05	0.00967383737695578	singlecell	wilcox	singlecell
200	Interneurons_Pvalb+	Dpys	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
201	Interneurons_Pvalb+	Dusp23	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
202	Interneurons_Pvalb+	Fbxl14	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
203	Interneurons_Pvalb+	Fbxo44	-2.33769758270052	0.000143579141093345	0.0196606899505552	singlecell	wilcox	singlecell
204	Interneurons_Pvalb+	Fdxacb1	-2.87711374769837	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
205	Interneurons_Pvalb+	Fn3krp	-3.35045892007303	3.47056211832503e-08	0.000113105619436213	singlecell	wilcox	singlecell
206	Interneurons_Pvalb+	Foxp4	-2.85448373389801	3.07817175691343e-06	0.00278660048771691	singlecell	wilcox	singlecell
207	Interneurons_Pvalb+	Frat1	-2.79266550082481	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
208	Interneurons_Pvalb+	Gin1	-2.37630803313509	2.98607432649805e-05	0.00506783372241032	singlecell	wilcox	singlecell
209	Interneurons_Pvalb+	Glra1	-3.52695031604605	3.32661559931477e-09	1.35518002977085e-05	singlecell	wilcox	singlecell
210	Interneurons_Pvalb+	Gm11733	-2.79266550082481	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
211	Interneurons_Pvalb+	Gm3317	-2.37682579098543	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
212	Interneurons_Pvalb+	Gm4787	-2.37682579098543	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
213	Interneurons_Pvalb+	Gm5796	-2.76406403638552	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
214	Interneurons_Pvalb+	Gpr150	-2.76406403638552	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
215	Interneurons_Pvalb+	Gtf2e1	-2.79445800054194	7.18783002867287e-06	0.00506783372241032	singlecell	wilcox	singlecell
216	Interneurons_Pvalb+	H3f3a	-2.05227399060143	0.000203490459365241	0.0274039424409637	singlecell	wilcox	singlecell
217	Interneurons_Pvalb+	Has2	-1.76633355602333	3.42105989239113e-05	0.00506783372241032	singlecell	wilcox	singlecell
