p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
9.09714319792891e-53	0.658846745117458	0.629	0.543	1.81942863958578e-49	Olig-1	Wls
1.24271817476674e-50	0.394601531620046	0.537	0.418	2.48543634953349e-47	Olig-1	Fam163a
4.81513404197985e-49	0.410298919728648	0.723	0.688	9.6302680839597e-46	Olig-1	Prex2
1.00129756428248e-46	0.971906352815516	0.544	0.477	2.00259512856495e-43	Olig-1	Prtg
8.18575540983633e-46	0.620490455535134	0.561	0.502	1.63715108196727e-42	Olig-1	Cnksr3
5.00984128830518e-45	0.368556530902628	0.549	0.465	1.00196825766104e-41	Olig-1	Parm1
2.38078941099792e-42	0.520262315784103	0.612	0.572	4.76157882199583e-39	Olig-1	P2rx7
4.67680211883685e-41	0.340288057105786	0.534	0.478	9.35360423767369e-38	Olig-1	Syde2
2.21426606621078e-38	0.464758571729493	0.539	0.462	4.42853213242157e-35	Olig-1	Sema6a
5.50381924704378e-35	0.780653403149464	0.65	0.65	1.10076384940876e-31	Olig-1	Sirt2
2.44024293156085e-33	0.529485905687828	0.794	0.809	4.8804858631217e-30	Olig-1	Ephb1
4.05023630279001e-33	0.598427394543293	0.514	0.415	8.10047260558003e-30	Olig-1	Plxnb3
2.43728989256833e-31	0.610195093089336	0.521	0.493	4.87457978513667e-28	Olig-1	Trim36
2.56190143285429e-30	1.42391060564884	0.835	0.813	5.12380286570858e-27	Olig-1	Mt-co3
9.54881930698286e-27	0.633153805645587	0.646	0.611	1.90976386139657e-23	Olig-1	Cdyl
1.81805952946179e-25	0.679090509559351	0.559	0.528	3.63611905892357e-22	Olig-1	Adamts20
9.61740831799213e-24	0.76458388004619	0.517	0.472	1.92348166359843e-20	Olig-1	Prima1
3.92369917163484e-23	0.787401000186879	0.567	0.564	7.84739834326967e-20	Olig-1	Sema4d
1.57699164406079e-22	0.553990870374238	0.532	0.465	3.15398328812159e-19	Olig-1	Gng12
2.14433553412621e-21	0.717035275534307	0.452	0.275	4.28867106825242e-18	Olig-1	Adamts4
4.45255734932842e-21	1.12943122129963	0.796	0.755	8.90511469865683e-18	Olig-1	Mt-cyb
2.21216393127649e-18	0.463608233322014	0.663	0.635	4.42432786255297e-15	Olig-1	Adgrv1
8.53332669121619e-18	1.28180770114444	0.8	0.79	1.70666533824324e-14	Olig-1	Mt-co1
6.99580944674933e-17	0.467988776497557	0.409	0.474	1.39916188934987e-13	Olig-1	Slc5a11
2.23555534593579e-16	0.85031771137611	0.466	0.449	4.47111069187157e-13	Olig-1	Svep1
2.13997157116996e-15	0.31756436961925	0.523	0.489	4.27994314233992e-12	Olig-1	Bmp1
3.63759644790281e-12	0.924093122522026	0.83	0.846	7.27519289580562e-09	Olig-1	AY172581.24
1.3997833820749e-11	0.539507139002532	0.518	0.475	2.79956676414979e-08	Olig-1	AABR07068728.1
5.90518460770908e-11	0.704388483881664	0.486	0.47	1.18103692154182e-07	Olig-1	Prox1
9.57512599567794e-08	1.27348703664587	0.813	0.822	0.000191502519913559	Olig-1	Mt-co2
1.97269082453205e-07	0.300428544312369	0.661	0.659	0.00039453816490641	Olig-1	Adarb2
1.43758695361411e-05	0.326211125146798	0.431	0.475	0.0287517390722822	Olig-1	Cyp2j10
4.60145507607275e-05	0.337271823346604	0.446	0.427	0.0920291015214551	Olig-1	AABR07043525.1
6.94257218091417e-05	0.803696907745095	0.546	0.624	0.138851443618283	Olig-1	AC096473.3
9.06983603479445e-05	0.444460712051957	0.648	0.658	0.181396720695889	Olig-1	Itgb8
0.00149439546598071	0.714705935629875	0.761	0.752	1	Olig-1	Mt-nd1
0	2.25713514079293	0.778	0.459	0	Drd1-MSN	Reln
0	2.23919431778705	0.99	0.711	0	Drd1-MSN	Homer1
0	2.00378154635917	0.998	0.694	0	Drd1-MSN	Mctp1
0	1.83471463945093	0.873	0.485	0	Drd1-MSN	Ebf1
0	1.80469519541769	0.997	0.69	0	Drd1-MSN	Baiap2
0	1.79939010456251	0.997	0.674	0	Drd1-MSN	Kcnq5
0	1.78474996574352	0.998	0.707	0	Drd1-MSN	Pde10a
0	1.77780538681415	0.991	0.646	0	Drd1-MSN	Fstl4
0	1.77510849593091	0.843	0.488	0	Drd1-MSN	Tac1
0	1.72341936659061	0.998	0.692	0	Drd1-MSN	Arpp21
0	1.71621740297029	0.999	0.747	0	Drd1-MSN	Dgkb
0	1.70420775657895	0.999	0.658	0	Drd1-MSN	Grm5
0	1.65554451549279	1	0.775	0	Drd1-MSN	Cacna2d3
0	1.64924659042108	0.985	0.691	0	Drd1-MSN	Itpr1
0	1.59800157377675	0.97	0.685	0	Drd1-MSN	Camk4
0	1.58654131303356	0.928	0.572	0	Drd1-MSN	LOC304725
0	1.58404343418833	0.996	0.706	0	Drd1-MSN	Adcy5
0	1.58309109899994	0.993	0.65	0	Drd1-MSN	Robo2
0	1.56445179115874	0.984	0.555	0	Drd1-MSN	Zfp385b
0	1.54222074798453	0.967	0.6	0	Drd1-MSN	Kctd1
0	1.5316561628655	0.997	0.756	0	Drd1-MSN	Prkcb
0	1.50521408914032	0.997	0.679	0	Drd1-MSN	Cacna2d1
0	1.49873503241249	0.999	0.695	0	Drd1-MSN	Kcnab1
0	1.49596904259794	0.963	0.617	0	Drd1-MSN	Ano3
0	1.48064943110899	0.943	0.654	0	Drd1-MSN	Car12
0	1.47302045660115	0.965	0.578	0	Drd1-MSN	Smad3
0	1.46103691077999	0.997	0.702	0	Drd1-MSN	Pde7b
0	1.45526267800845	0.995	0.654	0	Drd1-MSN	Gnal
0	1.44961541174294	0.978	0.594	0	Drd1-MSN	Syndig1
0	1.43113723225481	1	0.843	0	Drd1-MSN	Nlgn1
0	1.39466248781309	0.996	0.75	0	Drd1-MSN	Atp2b1
0	1.39298457457328	0.995	0.654	0	Drd1-MSN	Cnksr2
0	1.38774009638392	0.992	0.692	0	Drd1-MSN	Elmod1
0	1.38611088151724	0.945	0.589	0	Drd1-MSN	Strip2
0	1.38513291771448	0.968	0.61	0	Drd1-MSN	Rgs9
0	1.38049164272194	0.979	0.642	0	Drd1-MSN	Bcr
0	1.37742516174844	0.995	0.701	0	Drd1-MSN	Neto1
0	1.35775294549598	0.978	0.61	0	Drd1-MSN	RGD1564053
0	1.35405305739732	0.977	0.613	0	Drd1-MSN	Plxna2
0	1.33320065015589	0.968	0.558	0	Drd1-MSN	Rarb
0	1.33099342036541	0.955	0.565	0	Drd1-MSN	Galnt18
0	1.32565468741689	0.984	0.646	0	Drd1-MSN	Cap2
0	1.32478261894049	0.981	0.603	0	Drd1-MSN	Actn1
0	1.31819893240861	1	0.72	0	Drd1-MSN	Grm7
0	1.30749664235007	0.903	0.533	0	Drd1-MSN	Prkcg
0	1.30039692845779	0.899	0.473	0	Drd1-MSN	Epha7
0	1.29929355999176	0.998	0.692	0	Drd1-MSN	Caln1
0	1.2942764721355	0.976	0.668	0	Drd1-MSN	Pde2a
0	1.29342991308236	0.963	0.565	0	Drd1-MSN	Slc35f3
0	1.28348784270683	0.963	0.565	0	Drd1-MSN	Tenm2
0	1.26753124173496	0.968	0.655	0	Drd1-MSN	Spred2
0	1.26586147776553	0.999	0.736	0	Drd1-MSN	Meis2
0	1.26493681434668	0.997	0.718	0	Drd1-MSN	Cacnb2
0	1.26058424999774	0.965	0.591	0	Drd1-MSN	Lmo7
0	1.25303056195225	0.974	0.629	0	Drd1-MSN	Me3
0	1.24934229924843	0.95	0.61	0	Drd1-MSN	Cacng3
0	1.24479703810231	0.988	0.709	0	Drd1-MSN	Cobl
0	1.23903663136339	0.992	0.646	0	Drd1-MSN	Ryr3
0	1.23873682216899	0.997	0.76	0	Drd1-MSN	Arl15
0	1.23811584188612	0.984	0.673	0	Drd1-MSN	Plppr1
0	1.23754637446289	0.918	0.574	0	Drd1-MSN	Ppp1r1b
0	1.22230958846741	0.963	0.697	0	Drd1-MSN	Epha4
0	1.20988583374925	0.974	0.654	0	Drd1-MSN	Nell2
0	1.19255343076692	0.92	0.523	0	Drd1-MSN	Slit3
0	1.19169191757616	0.985	0.686	0	Drd1-MSN	Rnf150
0	1.18345015695899	0.996	0.72	0	Drd1-MSN	AABR07060487.1
0	1.18321509642081	0.996	0.763	0	Drd1-MSN	Foxp1
0	1.17505438296637	0.944	0.63	0	Drd1-MSN	Kcnh1
0	1.17365147217074	0.99	0.73	0	Drd1-MSN	Lrrtm3
0	1.16958130305091	0.989	0.715	0	Drd1-MSN	Tenm4
0	1.16944301025691	0.952	0.69	0	Drd1-MSN	Hs6st2
0	1.16520835241267	0.964	0.623	0	Drd1-MSN	Zfyve28
0	1.16423809634905	0.995	0.695	0	Drd1-MSN	Dcc
0	1.16280070376436	0.975	0.669	0	Drd1-MSN	Pdzd2
0	1.16139269707163	0.862	0.545	0	Drd1-MSN	Zdbf2
0	1.16006744732348	0.951	0.47	0	Drd1-MSN	AABR07048878.1
0	1.15581405188959	0.987	0.699	0	Drd1-MSN	Pcsk2
0	1.15358209519516	0.989	0.693	0	Drd1-MSN	AABR07033882.1
0	1.14419017666269	0.873	0.448	0	Drd1-MSN	Cdh9
0	1.14349374227371	0.979	0.599	0	Drd1-MSN	Gabra4
0	1.14229411091648	0.878	0.466	0	Drd1-MSN	Prkch
0	1.1418272622441	0.998	0.773	0	Drd1-MSN	Rbfox1
0	1.14017607242321	0.897	0.584	0	Drd1-MSN	Dach1
0	1.13931220278941	0.995	0.7	0	Drd1-MSN	Klhl29
0	1.13416550000885	0.997	0.729	0	Drd1-MSN	Galnt13
0	1.1326356683224	0.974	0.635	0	Drd1-MSN	Gad2
0	1.11864826165588	0.928	0.596	0	Drd1-MSN	Cpne5
0	1.11755562909444	0.95	0.596	0	Drd1-MSN	Man1a1
0	1.10882045469867	0.997	0.708	0	Drd1-MSN	Snap25
0	1.10598785128861	0.981	0.698	0	Drd1-MSN	Ablim2
0	1.10410050136132	0.965	0.643	0	Drd1-MSN	Bcl11b
0	1.10226062037491	0.807	0.402	0	Drd1-MSN	Sh3rf2
0	1.09769095701797	0.991	0.731	0	Drd1-MSN	Ahi1
0	1.09605616657773	0.968	0.687	0	Drd1-MSN	Cdh8
0	1.09308953383384	0.989	0.647	0	Drd1-MSN	Fgf14
0	1.09012732441052	0.995	0.808	0	Drd1-MSN	Dgki
0	1.0879191774209	0.884	0.575	0	Drd1-MSN	Nexn
0	1.08733054213299	0.97	0.663	0	Drd1-MSN	Cers6
0	1.08359528211043	0.932	0.585	0	Drd1-MSN	Dgkh
0	1.07479888964343	0.978	0.653	0	Drd1-MSN	Ngef
0	1.06496377448511	0.979	0.678	0	Drd1-MSN	Gpr158
0	1.06417607213955	0.956	0.698	0	Drd1-MSN	Brinp1
0	1.05465425849551	0.971	0.673	0	Drd1-MSN	Npas2
0	1.0486060145931	0.993	0.668	0	Drd1-MSN	Lrfn5
0	1.04808513487568	0.99	0.655	0	Drd1-MSN	Nebl
0	1.045447707795	0.959	0.654	0	Drd1-MSN	Trim9
0	1.0416250915877	0.922	0.597	0	Drd1-MSN	Adgrl2
0	1.03906523664895	0.961	0.571	0	Drd1-MSN	Grm1
0	1.03838898075625	0.98	0.701	0	Drd1-MSN	Fat3
0	1.03596110857834	0.936	0.609	0	Drd1-MSN	Slc7a14
0	1.0287685033188	0.973	0.659	0	Drd1-MSN	Gng7
0	1.02272806673483	0.954	0.698	0	Drd1-MSN	Sv2c
0	1.01931400684066	0.913	0.563	0	Drd1-MSN	Snca
0	1.01454828352649	0.935	0.568	0	Drd1-MSN	Scn3b
0	1.01411678638161	0.901	0.602	0	Drd1-MSN	Dpy19l3
0	1.01071901709865	0.923	0.641	0	Drd1-MSN	Mpp7
0	1.00498491420918	0.906	0.586	0	Drd1-MSN	Zdhhc2
0	0.997740744619922	0.894	0.544	0	Drd1-MSN	Tmtc1
0	0.997189828968007	0.88	0.573	0	Drd1-MSN	Mpp6
0	0.996722609755205	0.846	0.608	0	Drd1-MSN	Frmd6
0	0.991423204266755	0.896	0.524	0	Drd1-MSN	Atp6ap1l
0	0.990984378259793	0.956	0.598	0	Drd1-MSN	Foxp2
0	0.989430917827779	0.901	0.657	0	Drd1-MSN	Sntb2
0	0.986103155758713	0.908	0.483	0	Drd1-MSN	March4
0	0.984534608648828	0.971	0.68	0	Drd1-MSN	Runx1t1
0	0.981894795246889	0.857	0.62	0	Drd1-MSN	Eif2ak2
0	0.979675587884652	0.902	0.609	0	Drd1-MSN	Lrrc8c
0	0.976572602258151	0.902	0.46	0	Drd1-MSN	Unc13c
0	0.969371734302939	0.98	0.644	0	Drd1-MSN	Dync1i1
0	0.967194322104754	0.976	0.707	0	Drd1-MSN	Chsy3
0	0.96547773199007	0.893	0.579	0	Drd1-MSN	AABR07026957.1
0	0.963430699508161	0.998	0.797	0	Drd1-MSN	Dclk1
0	0.95847950719551	0.921	0.669	0	Drd1-MSN	Mtcl1
0	0.955962415526592	0.889	0.623	0	Drd1-MSN	Camkk2
0	0.955344132355756	0.896	0.647	0	Drd1-MSN	Ptprn
0	0.942785606911771	0.806	0.566	0	Drd1-MSN	Wfs1
0	0.942436551319721	0.86	0.551	0	Drd1-MSN	Pde1b
0	0.93982319603178	0.894	0.487	0	Drd1-MSN	Dlgap2
0	0.936987085763435	0.924	0.644	0	Drd1-MSN	Lrrk2
0	0.936214969639524	0.941	0.587	0	Drd1-MSN	Ldb2
0	0.934745431841237	0.893	0.51	0	Drd1-MSN	Vat1l
0	0.93257898922909	0.976	0.624	0	Drd1-MSN	Rit2
0	0.922020379262912	0.916	0.652	0	Drd1-MSN	Synpr
0	0.921664517052554	0.949	0.717	0	Drd1-MSN	Nrg2
0	0.916202872523977	0.858	0.447	0	Drd1-MSN	Slc24a4
0	0.914594796402185	0.881	0.543	0	Drd1-MSN	Fras1
0	0.913822097079295	0.862	0.529	0	Drd1-MSN	Osbpl10
0	0.905425685309972	0.898	0.583	0	Drd1-MSN	Kcnn3
0	0.900822369562199	0.903	0.617	0	Drd1-MSN	Nrg1
0	0.896828075838874	0.981	0.668	0	Drd1-MSN	Gria3
0	0.891489640315028	0.828	0.598	0	Drd1-MSN	Chst15
0	0.891037647384453	0.986	0.752	0	Drd1-MSN	Osbpl8
0	0.887932072811974	0.995	0.7	0	Drd1-MSN	Gabrg3
0	0.886510650282494	0.872	0.516	0	Drd1-MSN	Efnb2
0	0.884696829707663	0.876	0.549	0	Drd1-MSN	Pde9a
0	0.881970191330211	0.921	0.558	0	Drd1-MSN	Shank2
0	0.874557295334802	0.936	0.623	0	Drd1-MSN	Cntn3
0	0.871175812876738	0.905	0.602	0	Drd1-MSN	Fnbp1l
0	0.87113459869429	0.979	0.725	0	Drd1-MSN	Nedd4l
0	0.870936155985551	0.783	0.546	0	Drd1-MSN	Pdp1
0	0.870407689700075	0.854	0.575	0	Drd1-MSN	Rtn4rl1
0	0.869854688410031	0.905	0.622	0	Drd1-MSN	Ramp1
0	0.868862516754815	0.895	0.571	0	Drd1-MSN	Wipf3
0	0.867111406192114	0.984	0.746	0	Drd1-MSN	AABR07027306.1
0	0.863489161574613	0.975	0.626	0	Drd1-MSN	Pde8b
0	0.859974463281856	0.909	0.57	0	Drd1-MSN	Rgs17
0	0.857416443024595	0.827	0.541	0	Drd1-MSN	Ubash3b
0	0.854254509897954	0.813	0.299	0	Drd1-MSN	Chrm4
0	0.853425388022296	0.881	0.617	0	Drd1-MSN	Htr2c
0	0.852993365732839	0.9	0.552	0	Drd1-MSN	Rasgrf1
0	0.846573964247525	0.972	0.67	0	Drd1-MSN	Pbx3
0	0.843359749108451	0.896	0.527	0	Drd1-MSN	Shc3
0	0.84077381921112	0.902	0.599	0	Drd1-MSN	Samd5
0	0.84073089861248	0.969	0.672	0	Drd1-MSN	Slc2a13
0	0.839312400236635	0.937	0.565	0	Drd1-MSN	Mtus2
0	0.838006219660972	0.987	0.789	0	Drd1-MSN	AABR07060133.1
0	0.836619186030691	0.933	0.631	0	Drd1-MSN	Osbp2
0	0.828959008884319	0.869	0.532	0	Drd1-MSN	Phf24
0	0.827757031869875	0.94	0.686	0	Drd1-MSN	Adamts3
0	0.822873011679276	0.908	0.593	0	Drd1-MSN	AABR07031533.1
0	0.819873745485578	0.856	0.584	0	Drd1-MSN	AABR07007916.1
0	0.819153393702448	0.994	0.827	0	Drd1-MSN	Alcam
0	0.815531604254763	0.908	0.613	0	Drd1-MSN	Reep1
0	0.814197745131882	0.937	0.641	0	Drd1-MSN	Gabrb2
0	0.813260393444426	0.957	0.723	0	Drd1-MSN	Gpc6
0	0.80290529265541	0.834	0.498	0	Drd1-MSN	Slc7a8
0	0.801504198800946	0.901	0.577	0	Drd1-MSN	Tmem164
0	0.801462532956594	0.979	0.769	0	Drd1-MSN	Ephb1
0	0.800323849378892	0.915	0.648	0	Drd1-MSN	Cntnap5b
0	0.797053033323189	0.967	0.653	0	Drd1-MSN	Erc2
0	0.796552613838982	0.879	0.584	0	Drd1-MSN	Lmo3
0	0.793582291780634	0.858	0.556	0	Drd1-MSN	Lzts1
0	0.7909642340927	0.95	0.609	0	Drd1-MSN	Vav3
0	0.785989728295385	0.883	0.594	0	Drd1-MSN	Man2a1
0	0.782819745907537	0.85	0.398	0	Drd1-MSN	Frmpd4
0	0.776823381703751	0.93	0.675	0	Drd1-MSN	Nyap2
0	0.771744327271908	0.956	0.635	0	Drd1-MSN	Csmd1
0	0.769867637784113	0.803	0.483	0	Drd1-MSN	Kif26b
0	0.765831097939455	0.818	0.56	0	Drd1-MSN	Efna5
0	0.765704697766078	0.903	0.632	0	Drd1-MSN	Neto2
0	0.747792572770948	0.833	0.456	0	Drd1-MSN	Bcl2
0	0.74578137274645	0.841	0.478	0	Drd1-MSN	Clvs2
0	0.745717029129897	0.82	0.518	0	Drd1-MSN	Etv5
0	0.739149574652889	0.958	0.699	0	Drd1-MSN	Fam189a1
0	0.737302912186356	0.921	0.569	0	Drd1-MSN	Zfp385d
0	0.73577512185095	0.827	0.476	0	Drd1-MSN	RGD1310819
0	0.733782518296427	0.862	0.576	0	Drd1-MSN	Gulp1
0	0.727068312221649	0.922	0.698	0	Drd1-MSN	Cntn4
0	0.726589505659451	1	0.685	0	Drd1-MSN	Snhg11
0	0.724175222714338	0.809	0.504	0	Drd1-MSN	Ajap1
0	0.719450386348198	0.836	0.566	0	Drd1-MSN	Ppp4r4
0	0.716998040692256	0.995	0.697	0	Drd1-MSN	Rims1
0	0.713240047122417	0.885	0.6	0	Drd1-MSN	Ccdc148
0	0.712301598692214	0.972	0.749	0	Drd1-MSN	Camk1d
0	0.710230328383392	0.941	0.687	0	Drd1-MSN	Gabra2
