Gene	cluster
AABR07035946.1	GABAergic-undefined
Epha10	GABAergic-undefined
Slc8a3	GABAergic-undefined
AABR07056118.1	GABAergic-undefined
Nr2f1	GABAergic-undefined
Rasgrf1	GABAergic-undefined
Camk2d	GABAergic-undefined
Trpc4	GABAergic-undefined
Ablim3	GABAergic-undefined
Samd5	GABAergic-undefined
Ndst4	GABAergic-undefined
Cntnap4	GABAergic-undefined
Klhl29	GABAergic-undefined
Kif26b	GABAergic-undefined
Rit2	GABAergic-undefined
Ryr2	GABAergic-undefined
Astn2	GABAergic-undefined
March4	GABAergic-undefined
Rgs17	GABAergic-undefined
LOC103690302	GABAergic-undefined
St8sia1	GABAergic-undefined
Nrp2	GABAergic-undefined
Pak3	GABAergic-undefined
Dgkg	GABAergic-undefined
Dscaml1	GABAergic-undefined
Tmem178a	GABAergic-undefined
Shank2	GABAergic-undefined
Fmn1	GABAergic-undefined
Dcx	GABAergic-undefined
Sidt1	GABAergic-undefined
Slc24a3	GABAergic-undefined
Oxr1	GABAergic-undefined
Brinp3	GABAergic-undefined
Snap25	GABAergic-undefined
Epb41l3	GABAergic-undefined
Nkain3	GABAergic-undefined
Zmat4	GABAergic-undefined
Ptprg	GABAergic-undefined
Pced1b	GABAergic-undefined
Farp1	GABAergic-undefined
Vstm2b	GABAergic-undefined
Tbc1d1	GABAergic-undefined
March11	GABAergic-undefined
Grm1	GABAergic-undefined
Gabrb2	GABAergic-undefined
Gabra3	GABAergic-undefined
Clvs2	GABAergic-undefined
Opcml	GABAergic-undefined
Hdac9	GABAergic-undefined
Sphkap	GABAergic-undefined
LOC100362814	GABAergic-undefined
Tmem132d	GABAergic-undefined
Satb1	GABAergic-undefined
Tmem196	GABAergic-undefined
Me1	GABAergic-undefined
Cnih3	GABAergic-undefined
Zdbf2	GABAergic-undefined
Kcnh7	GABAergic-undefined
LOC304725	GABAergic-undefined
Srrm4	GABAergic-undefined
Tmem150c	GABAergic-undefined
Chrm5	GABAergic-undefined
Spire1	GABAergic-undefined
Cpeb1	GABAergic-undefined
Rnf128	GABAergic-undefined
Carmil1	GABAergic-undefined
Glra2	GABAergic-undefined
Ccdc114	GABAergic-undefined
Pde9a	GABAergic-undefined
AABR07044049.1	GABAergic-undefined
Fam81a	GABAergic-undefined
Bcl11a	GABAergic-undefined
Mrap2	GABAergic-undefined
AABR07058158.1	GABAergic-undefined
AABR07035437.1	GABAergic-undefined
Kcnk10	GABAergic-undefined
AABR07044668.1	GABAergic-undefined
Ptchd4	GABAergic-undefined
Ntrk2	GABAergic-undefined
Cadps2	GABAergic-undefined
Plekhh2	GABAergic-undefined
Klhl1	GABAergic-undefined
Ndst3	GABAergic-undefined
Rimbp2	GABAergic-undefined
Xkr4	GABAergic-undefined
Lnx1	GABAergic-undefined
Fgf14	GABAergic-undefined
Gls2	GABAergic-undefined
Grip1	GABAergic-undefined
Olfm1	GABAergic-undefined
Prkcg	GABAergic-undefined
Drc1	GABAergic-undefined
Cntn6	GABAergic-undefined
Cdh13	GABAergic-undefined
Gabra1	GABAergic-undefined
Frmd3	GABAergic-undefined
Pitpnm3	GABAergic-undefined
AABR07041418.1	GABAergic-undefined
Slc7a14	GABAergic-undefined
AABR07033882.1	GABAergic-undefined
Ppp1r14c	GABAergic-undefined
Hcrtr2	GABAergic-undefined
Pde1a	GABAergic-undefined
Hydin	GABAergic-undefined
Kcnh8	GABAergic-undefined
Plcb4	GABAergic-undefined
Nr2f2	GABAergic-undefined
Lgr5	GABAergic-undefined
Nrg2	GABAergic-undefined
Grk3	GABAergic-undefined
AABR07025368.1	GABAergic-undefined
Adra1a	GABAergic-undefined
Il1rapl2	GABAergic-undefined
Gfra2	GABAergic-undefined
Zfp804a	GABAergic-undefined
Cacng2	GABAergic-undefined
Klhl32	GABAergic-undefined
Cdh7	GABAergic-undefined
Gabrg1	GABAergic-undefined
Btbd11	GABAergic-undefined
Ddah1	GABAergic-undefined
AABR07031533.1	GABAergic-undefined
Ccdc148	GABAergic-undefined
Rassf5	GABAergic-undefined
Kcnt2	GABAergic-undefined
Pcdh19	GABAergic-undefined
Camk1g	GABAergic-undefined
Ptprr	GABAergic-undefined
Gpr158	GABAergic-undefined
Palm2	GABAergic-undefined
Ube2ql1	GABAergic-undefined
Pid1	GABAergic-undefined
Lin28b	GABAergic-undefined
Grik3	GABAergic-undefined
Adcy8	GABAergic-undefined
Dclk1	GABAergic-undefined
Stk32b	GABAergic-undefined
Serpini1	GABAergic-undefined
Galnt9	GABAergic-undefined
AABR07001233.1	GABAergic-undefined
Dlc1	GABAergic-undefined
Khdrbs2	GABAergic-undefined
Ptpru	GABAergic-undefined
P3h2	GABAergic-undefined
Cnnm1	GABAergic-undefined
Nrcam	GABAergic-undefined
Eml5	GABAergic-undefined
Samd4a	GABAergic-undefined
Gad1	GABAergic-undefined
Frmpd4	GABAergic-undefined
St8sia4	GABAergic-undefined
Fhod3	GABAergic-undefined
Chrna7	GABAergic-undefined
Nyap2	GABAergic-undefined
Ankrd55	GABAergic-undefined
Dab1	GABAergic-undefined
Grin3a	GABAergic-undefined
Grik1	GABAergic-undefined
Brinp2	GABAergic-undefined
Pld5	GABAergic-undefined
Pard3b	GABAergic-undefined
Tox2	GABAergic-undefined
Robo2	GABAergic-undefined
Erc2	GABAergic-undefined
Trpc5	GABAergic-undefined
Etl4	GABAergic-undefined
Fnbp1l	GABAergic-undefined
Lin7a	GABAergic-undefined
Htr4	GABAergic-undefined
Asph	GABAergic-undefined
Cacna1c	GABAergic-undefined
Gad2	GABAergic-undefined
Acvr2a	GABAergic-undefined
Hs3st5	GABAergic-undefined
Ptpro	GABAergic-undefined
Hpcal1	GABAergic-undefined
AABR07033184.1	GABAergic-undefined
Pcbp3	GABAergic-undefined
AABR07001068.1	GABAergic-undefined
Sfmbt2	GABAergic-undefined
Fam189a1	GABAergic-undefined
Ajap1	GABAergic-undefined
Ubash3b	GABAergic-undefined
Grm7	GABAergic-undefined
Far2	GABAergic-undefined
Gabra2	GABAergic-undefined
Ptprn	GABAergic-undefined
AABR07032496.1	GABAergic-undefined
Cpeb3	GABAergic-undefined
Tmem255a	GABAergic-undefined
Setbp1	GABAergic-undefined
Dok5	GABAergic-undefined
Efna5	GABAergic-undefined
AABR07059679.2	GABAergic-undefined
Baiap3	GABAergic-undefined
Ncald	GABAergic-undefined
Plch1	GABAergic-undefined
Reep1	GABAergic-undefined
Brip1	GABAergic-undefined
Sorcs3	GABAergic-undefined
Col25a1	GABAergic-undefined
Adcy1	GABAergic-undefined
AABR07011857.2	GABAergic-undefined
AABR07071697.1	GABAergic-undefined
Insyn2	GABAergic-undefined
Kcnip4	GABAergic-undefined
LOC103694210	GABAergic-undefined
Pdzrn4	GABAergic-undefined
Slit1	GABAergic-undefined
Syt4	GABAergic-undefined
Parm1	GABAergic-undefined
Tcerg1l	GABAergic-undefined
Nrg1	GABAergic-undefined
Rbms3	GABAergic-undefined
Plxnc1	GABAergic-undefined
Scn9a	GABAergic-undefined
Tead1	GABAergic-undefined
Cdh4	GABAergic-undefined
Slc6a17	GABAergic-undefined
Sdk2	GABAergic-undefined
Cntn3	GABAergic-undefined
Zfp385b	GABAergic-undefined
Tenm4	GABAergic-undefined
Zfhx4	GABAergic-undefined
Zfp423	GABAergic-undefined
Gda	GABAergic-undefined
AABR07056953.1	GABAergic-undefined
Kcnip1	GABAergic-undefined
AABR07052897.3	GABAergic-undefined
Zfp385d	GABAergic-undefined
Glra3	GABAergic-undefined
Vwc2l	GABAergic-undefined
Gabrg3	GABAergic-undefined
LOC100361087	GABAergic-undefined
Clmp	GABAergic-undefined
Inpp4b	GABAergic-undefined
Zbtb7c	GABAergic-undefined
AABR07020966.1	GABAergic-undefined
Lrrtm3	GABAergic-undefined
Scg2	GABAergic-undefined
Tmem65	GABAergic-undefined
Scml4	GABAergic-undefined
Baalc	GABAergic-undefined
Zdhhc2	GABAergic-undefined
Hs6st3	GABAergic-undefined
Kcnn3	GABAergic-undefined
Scg3	GABAergic-undefined
Sntg2	GABAergic-undefined
Rab3b	GABAergic-undefined
Myo5b	GABAergic-undefined
Rerg	GABAergic-undefined
AABR07060133.1	GABAergic-undefined
Runx1t1	GABAergic-undefined
Tenm3	GABAergic-undefined
Ildr2	GABAergic-undefined
Bmp6	GABAergic-undefined
Adcy2	GABAergic-undefined
Dpyd	GABAergic-undefined
Cux2	GABAergic-undefined
Flt3	GABAergic-undefined
Unc13b	GABAergic-undefined
Clstn2	GABAergic-undefined
Epha3	GABAergic-undefined
Khdrbs3	GABAergic-undefined
AABR07056156.1	GABAergic-undefined
Sel1l3	GABAergic-undefined
Lypd6b	GABAergic-undefined
Fat3	GABAergic-undefined
Ntm	GABAergic-undefined
Akap12	GABAergic-undefined
Tenm2	GABAergic-undefined
Ldb2	GABAergic-undefined
AABR07047899.1	GABAergic-undefined
Cers6	GABAergic-undefined
Ccdc136	GABAergic-undefined
Sh3rf3	GABAergic-undefined
Ptchd1	GABAergic-undefined
Col11a1	GABAergic-undefined
Galnt13	GABAergic-undefined
Csmd1	GABAergic-undefined
Vat1l	GABAergic-undefined
Htr2c	GABAergic-undefined
Tacr1	GABAergic-undefined
Kcnh5	GABAergic-undefined
Sncaip	GABAergic-undefined
Cdc14b	GABAergic-undefined
Grem2	GABAergic-undefined
Tmem200a	GABAergic-undefined
Ebf1	GABAergic-undefined
Pknox2	GABAergic-undefined
Slc44a5	GABAergic-undefined
Fgf13	GABAergic-undefined
Vgf	GABAergic-undefined
Bicc1	GABAergic-undefined
Plcxd3	GABAergic-undefined
Cdh8	GABAergic-undefined
Ghr	GABAergic-undefined
Cnr1	GABAergic-undefined
AABR07054096.1	GABAergic-undefined
Chsy3	GABAergic-undefined
Hfm1	GABAergic-undefined
Ntng1	GABAergic-undefined
Arid5b	GABAergic-undefined
Gria3	GABAergic-undefined
Rph3a	GABAergic-undefined
Nlgn1	GABAergic-undefined
Shisa6	GABAergic-undefined
AABR07010468.1	GABAergic-undefined
Nrp1	GABAergic-undefined
Osbpl10	GABAergic-undefined
Ebf4	GABAergic-undefined
AABR07009919.1	GABAergic-undefined
Adgrl2	GABAergic-undefined
Cdh12	GABAergic-undefined
Vwc2	GABAergic-undefined
Fbn1	GABAergic-undefined
AABR07041411.1	GABAergic-undefined
Dnah9	GABAergic-undefined
Rbms1	GABAergic-undefined
Pcdh7	GABAergic-undefined
Nhs	GABAergic-undefined
Galnt18	GABAergic-undefined
AABR07040095.1	GABAergic-undefined
Dock11	GABAergic-undefined
Tshz3	GABAergic-undefined
Reln	GABAergic-undefined
AABR07049060.1	GABAergic-undefined
Zfhx3	GABAergic-undefined
Tox3	GABAergic-undefined
Fgf9	GABAergic-undefined
Pde11a	GABAergic-undefined
Gulp1	GABAergic-undefined
Sgcd	GABAergic-undefined
Cpne4	GABAergic-undefined
Mfsd4a	GABAergic-undefined
Cntn4	GABAergic-undefined
Arhgap31	Polydendrocyte
Pcdh15	Polydendrocyte
Col5a3	Polydendrocyte
Pdgfra	Polydendrocyte
Vcan	Polydendrocyte
Megf11	Polydendrocyte
Ptprz1	Polydendrocyte
Pstpip2	Polydendrocyte
AABR07033720.1	Polydendrocyte
Itga9	Polydendrocyte
AABR07044668.1	Polydendrocyte
Sox6	Polydendrocyte
Dscam	Polydendrocyte
Sema3d	Polydendrocyte
Cspg4	Polydendrocyte
C1ql1	Polydendrocyte
Calcrl	Polydendrocyte
AABR07021536.1	Polydendrocyte
Emid1	Polydendrocyte
Brinp3	Polydendrocyte
Fam89a	Polydendrocyte
Tnr	Polydendrocyte
Sulf2	Polydendrocyte
Maml2	Polydendrocyte
Spon1	Polydendrocyte
Vxn	Polydendrocyte
Chst11	Polydendrocyte
Abtb2	Polydendrocyte
Cntn6	Polydendrocyte
Tox	Polydendrocyte
Sox5	Polydendrocyte
Tmem132d	Polydendrocyte
Tpm1	Polydendrocyte
Xylt1	Polydendrocyte
Shc4	Polydendrocyte
Rlbp1	Polydendrocyte
Opcml	Polydendrocyte
Asic2	Polydendrocyte
Ppfibp1	Polydendrocyte
Plce1	Polydendrocyte
Myt1	Polydendrocyte
Prrx1	Polydendrocyte
Cdh13	Polydendrocyte
Afap1l2	Polydendrocyte
Sh3d19	Polydendrocyte
Ptprt	Polydendrocyte
Dlgap1	Polydendrocyte
Cables1	Polydendrocyte
AABR07003304.2	Polydendrocyte
Mtss1l	Polydendrocyte
Bcas1	Polydendrocyte
Armh4	Polydendrocyte
Sema5a	Polydendrocyte
Sgcd	Polydendrocyte
Gria4	Polydendrocyte
Zcchc24	Polydendrocyte
Smoc1	Polydendrocyte
Apoe	Polydendrocyte
Arhgap42	Polydendrocyte
Rin2	Polydendrocyte
Zfpm2	Polydendrocyte
Lrrtm4	Polydendrocyte
Galnt10	Polydendrocyte
Stk32a	Polydendrocyte
Kank1	Polydendrocyte
Plpp4	Polydendrocyte
Sorcs3	Polydendrocyte
Astn2	Polydendrocyte
Cdh10	Polydendrocyte
Grin3a	Polydendrocyte
Etv4	Polydendrocyte
Inava	Polydendrocyte
Ryr3	Polydendrocyte
Sez6l	Polydendrocyte
Pid1	Polydendrocyte
Nckap5	Polydendrocyte
Ntn1	Polydendrocyte
Nlgn1	Polydendrocyte
Slc35f1	Polydendrocyte
Cspg5	Polydendrocyte
Chst5	Polydendrocyte
Lnx1	Polydendrocyte
Tcf4	Polydendrocyte
Serpine2	Polydendrocyte
Sox10	Polydendrocyte
Lama4	Polydendrocyte
Thsd7a	Polydendrocyte
Tmtc2	Polydendrocyte
AABR07042514.3	Polydendrocyte
Ntn4	Polydendrocyte
Sh3bp4	Polydendrocyte
Zfp521	Polydendrocyte
Adamts5	Polydendrocyte
Rgcc	Polydendrocyte
Shisal1	Polydendrocyte
Tmem163	Polydendrocyte
Samd4a	Polydendrocyte
Bmper	Polydendrocyte
Agmo	Polydendrocyte
Tns3	Polydendrocyte
Shisa6	Polydendrocyte
Dscaml1	Polydendrocyte
Mpzl1	Polydendrocyte
Pdzrn4	Polydendrocyte
Tmem255a	Polydendrocyte
Adarb2	Polydendrocyte
Dpyd	Polydendrocyte
Hunk	Polydendrocyte
Cd9	Polydendrocyte
Myo16	Polydendrocyte
Farp1	Polydendrocyte
B3gat2	Polydendrocyte
Lbh	Polydendrocyte
Eln	Polydendrocyte
Gpr37l1	Polydendrocyte
Lyn	Polydendrocyte
Ncald	Polydendrocyte
Etv1	Polydendrocyte
Nhsl1	Polydendrocyte
Atp1a2	Polydendrocyte
Il33	Polydendrocyte
Parp8	Polydendrocyte
Mertk	Polydendrocyte
Nfib	Polydendrocyte
Pdlim5	Polydendrocyte
Kcnh8	Polydendrocyte
Masp1	Polydendrocyte
Kcnip1	Polydendrocyte
Srgap1	Polydendrocyte
Nrcam	Polydendrocyte
Cobll1	Polydendrocyte
Hdac9	Polydendrocyte
Bcan	Polydendrocyte
Eps8	Polydendrocyte
Nol4	Polydendrocyte
Ebf4	Polydendrocyte
Grik1	Polydendrocyte
Sema5b	Polydendrocyte
Adamts20	Polydendrocyte
Lrp4	Polydendrocyte
Col27a1	Polydendrocyte
Bmp4	Polydendrocyte
Igdcc3	Polydendrocyte
Dab1	Polydendrocyte
Arhgef28	Polydendrocyte
Nav2	Polydendrocyte
Cux2	Polydendrocyte
Khdrbs2	Polydendrocyte
Olfm2	Polydendrocyte
Rgs20	Polydendrocyte
Grk3	Polydendrocyte
Ror2	Polydendrocyte
Cadps	Polydendrocyte
Ptprg	Polydendrocyte
Epas1	Polydendrocyte
Cdk14	Polydendrocyte
Zfp36l1	Polydendrocyte
Fign	Polydendrocyte
Lamc1	Polydendrocyte
Disc1	Polydendrocyte
Zfp423	Polydendrocyte
Nfia	Polydendrocyte
Gabrg1	Polydendrocyte
Vegfa	Polydendrocyte
Fyn	Polydendrocyte
Prr5	Polydendrocyte
Etv6	Polydendrocyte
Ghr	Polydendrocyte
Ppp1r14c	Polydendrocyte
Ddah1	Polydendrocyte
Itgav	Polydendrocyte
Gpc6	Polydendrocyte
Notch1	Polydendrocyte
Fam19a4	Polydendrocyte
Creb3l2	Polydendrocyte
Elavl4	Polydendrocyte
Brinp1	Polydendrocyte
Tmem196	Polydendrocyte
Dcc	Polydendrocyte
Fat4	Polydendrocyte
AABR07035437.1	Polydendrocyte
Mybl1	Polydendrocyte
Gria3	Polydendrocyte
Prkg2	Polydendrocyte
AABR07001233.1	Polydendrocyte
Ccnd1	Polydendrocyte
Gng12	Polydendrocyte
Ppara	Polydendrocyte
Mboat1	Polydendrocyte
Plppr1	Polydendrocyte
AABR07032496.1	Polydendrocyte
Ust	Polydendrocyte
Ppm1e	Polydendrocyte
Adcy2	Polydendrocyte
Shc3	Polydendrocyte
Nedd9	Polydendrocyte
Htra1	Polydendrocyte
AABR07050265.1	Polydendrocyte
Cntn4	Polydendrocyte
Fbn1	Polydendrocyte
Neu4	Polydendrocyte
Apbb1ip	Polydendrocyte
Gfra2	Polydendrocyte
Vstm2b	Polydendrocyte
Sipa1l2	Polydendrocyte
Dnah5	Polydendrocyte
Cpne7	Polydendrocyte
Acss1	Polydendrocyte
Mmd2	Polydendrocyte
Kcnd3	Polydendrocyte
Itgb8	Polydendrocyte
Erbb4	Polydendrocyte
Susd5	Polydendrocyte
Peli2	Polydendrocyte
Khdrbs3	Polydendrocyte
Ptpn13	Polydendrocyte
Rnf43	Polydendrocyte
Zbtb16	Polydendrocyte
Mmp15	Polydendrocyte
Cachd1	Polydendrocyte
Pde3a	Polydendrocyte
Pcdh17	Polydendrocyte
Enah	Polydendrocyte
Vat1l	Polydendrocyte
Rnf144b	Polydendrocyte
Zfp618	Polydendrocyte
Siah3	Polydendrocyte
Pip5k1b	Polydendrocyte
Zfp608	Polydendrocyte
Dner	Polydendrocyte
Plpp3	Polydendrocyte
Prkd1	Polydendrocyte
Cpe	Polydendrocyte
Itpkb	Polydendrocyte
Cdh20	Polydendrocyte
LOC682419	Polydendrocyte
Ttc28	Polydendrocyte
Nxph1	Polydendrocyte
Nnat	Polydendrocyte
Antxr1	Polydendrocyte
Gpnmb	Polydendrocyte
Cald1	Polydendrocyte
Phyhipl	Polydendrocyte
Cav1	Polydendrocyte
Xkr4	Polydendrocyte
Serinc5	Polydendrocyte
Ccnd2	Polydendrocyte
Csmd1	Polydendrocyte
Plxnb3	Polydendrocyte
Kcnc2	Polydendrocyte
AABR07001068.1	Polydendrocyte
Rnf182	Polydendrocyte
Tshz3	Polydendrocyte
Cdh3	Polydendrocyte
Ntm	Polydendrocyte
Pdgfd	Polydendrocyte
Mfge8	Polydendrocyte
Tcf7l1	Polydendrocyte
Abca8a	Polydendrocyte
Pknox2	Polydendrocyte
Susd1	Polydendrocyte
Nmnat2	Polydendrocyte
Lcorl	Polydendrocyte
Nkain3	Polydendrocyte
Rapgef3	Polydendrocyte
Ednrb	Polydendrocyte
LOC103690302	Polydendrocyte
Ak5	Polydendrocyte
Adam11	Polydendrocyte
Rims1	Polydendrocyte
Slc24a3	Polydendrocyte
AABR07070310.1	Polydendrocyte
Lrrtm3	Polydendrocyte
Cdh18	Polydendrocyte
AABR07056953.1	Polydendrocyte
AABR07040095.1	Polydendrocyte
Adam12	Polydendrocyte
Lhfpl2	Polydendrocyte
Igsf21	Polydendrocyte
Irs1	Polydendrocyte
Car8	Polydendrocyte
Vwc2	Polydendrocyte
AABR07017145.1	Polydendrocyte
Unc13b	Polydendrocyte
Frmd6	Polydendrocyte
Camk2d	Polydendrocyte
Tcf7l2	Polydendrocyte
Rab27b	Polydendrocyte
Timp3	Polydendrocyte
Tox3	Polydendrocyte
Kcnt2	Polydendrocyte
Akap12	Polydendrocyte
Crim1	Polydendrocyte
Ptpro	Polydendrocyte
Lrfn5	Polydendrocyte
Btbd11	Polydendrocyte
Myo10	Polydendrocyte
Epha5	Polydendrocyte
March1	Polydendrocyte
Slc44a5	Polydendrocyte
Npas1	Polydendrocyte
Colgalt2	Polydendrocyte
Fstl1	Polydendrocyte
Phf21b	Polydendrocyte
Cdh11	Polydendrocyte
Phka1	Polydendrocyte
AABR07070312.1	Polydendrocyte
Insyn2	Polydendrocyte
Prtg	Polydendrocyte
Dpf3	Polydendrocyte
Ptpru	Polydendrocyte
Tgfb2	Polydendrocyte
Ephb2	Polydendrocyte
Slc38a3	Polydendrocyte
Satb1	Polydendrocyte
AABR07010468.1	Polydendrocyte
C1ql2	Polydendrocyte
Rit2	Polydendrocyte
Dpp10	Polydendrocyte
Sik2	Polydendrocyte
Lpp	Polydendrocyte
Cdh6	Polydendrocyte
AABR07029526.1	Polydendrocyte
Slc8a3	Polydendrocyte
Cdc14a	Polydendrocyte
Setbp1	Polydendrocyte
Grk5	Polydendrocyte
Pmepa1	Polydendrocyte
Shroom4	Polydendrocyte
Cdc14b	Polydendrocyte
Kcnn2	Polydendrocyte
Sh3pxd2b	Polydendrocyte
Sema6a	Polydendrocyte
Peak1	Polydendrocyte
Pcdh7	Polydendrocyte
Cadps2	Polydendrocyte
Grik3	Polydendrocyte
Abcc4	Polydendrocyte
Scfd2	Polydendrocyte
Fgfr1	Polydendrocyte
AC096473.3	Polydendrocyte
Etv5	Polydendrocyte
Rimbp2	Polydendrocyte
Igdcc4	Polydendrocyte
Ece1	Polydendrocyte
Dcx	Polydendrocyte
AABR07024786.1	Polydendrocyte
Hmcn1	Polydendrocyte
Frmd3	Polydendrocyte
Sema3a	Polydendrocyte
Chrna7	Polydendrocyte
Cst3	Microglia
Arhgap15	Microglia
Ctss	Microglia
Inpp5d	Microglia
Ifngr1	Microglia
Srgap2	Microglia
Lyn	Microglia
Slco2b1	Microglia
Csf1r	Microglia
Nav3	Microglia
Tmcc3	Microglia
C1qa	Microglia
C1qb	Microglia
Ikzf1	Microglia
Anxa3	Microglia
Tmem176b	Microglia
Blnk	Microglia
Oplah	Microglia
Cfh	Microglia
Arhgap22	Microglia
Mertk	Microglia
Zfp710	Microglia
Apbb1ip	Microglia
Dock8	Microglia
C1qc	Microglia
Il6r	Microglia
Ldlrad4	Microglia
Bin2	Microglia
Mef2c	Microglia
Ltc4s	Microglia
Arhgap24	Microglia
Trpc6	Microglia
Fli1	Microglia
Hk2	Microglia
Slc2a5	Microglia
Tmem176a	Microglia
Ptprc	Microglia
Cd37	Microglia
AABR07028615.1	Microglia
Ccr5	Microglia
Ly86	Microglia
Runx1	Microglia
AABR07053771.1	Microglia
Cx3cr1	Microglia
Apoe	Microglia
Tmem119	Microglia
Slc10a6	Microglia
Vsir	Microglia
Oxr1	Microglia
P2ry6	Microglia
Gna15	Microglia
Abi3	Microglia
Havcr2	Microglia
Trem2	Microglia
Lcp2	Microglia
Tlr7	Microglia
Fam169b	Microglia
Cyth4	Microglia
Siglec5	Microglia
Spi1	Microglia
Tal1	Microglia
Cass4	Microglia
AABR07029272.1	Microglia
Disc1	Microglia
P2rx7	Microglia
Pla2g4a	Microglia
Sparc	Microglia
Dapp1	Microglia
Rgs10	Microglia
Fam102b	Microglia
Tgfbr1	Microglia
Kcnk13	Microglia
Cped1	Microglia
Lgmn	Microglia
Myo1f	Microglia
Fyb1	Microglia
Pik3r6	Microglia
Epsti1	Microglia
Etv6	Microglia
Skap2	Microglia
Rnaset2	Microglia
Zfhx3	Microglia
Laptm5	Microglia
Pik3cg	Microglia
Nckap1l	Microglia
Hdac9	Microglia
Fgd2	Microglia
Man1c1	Microglia
Entpd1	Microglia
Lcp1	Microglia
Pik3r5	Microglia
Lrrk1	Microglia
Lrp4	Microglia
RT1-CE10	Microglia
Tbxas1	Microglia
Tnfaip8	Microglia
Ankrd44	Microglia
Lpcat2	Microglia
Camk2d	Microglia
Ptafr	Microglia
Elmo1	Microglia
March1	Microglia
Dse	Microglia
Ankrd55	Microglia
Il18	Microglia
Camk1d	Microglia
Zfp36l1	Microglia
Hck	Microglia
Cd74	Microglia
Pros1	Microglia
Maml2	Microglia
Sall1	Microglia
Pltp	Microglia
Pld4	Microglia
Itga6	Microglia
Itga9	Microglia
Cables1	Microglia
Alpk1	Microglia
Slc1a3	Microglia
Cmtm7	Microglia
Pik3cd	Microglia
Tes	Microglia
Ets1	Microglia
Bnc2	Microglia
Rubcnl	Microglia
Gpr63	Microglia
Arhgap25	Microglia
Klhl6	Microglia
Pid1	Microglia
Ctsc	Microglia
Epb41l2	Microglia
Rcsd1	Microglia
AABR07035437.1	Microglia
Tgfbr2	Microglia
AABR07035470.1	Microglia
Rassf3	Microglia
Col4a3	Microglia
Alox5	Microglia
Ptgs1	Microglia
Plcg2	Microglia
Aff1	Microglia
Sh3bp2	Microglia
Ppm1e	Microglia
Col4a4	Microglia
Tgfb1	Microglia
Grxcr1	Microglia
Klhl32	Microglia
Sipa1l2	Microglia
Adap2	Microglia
Susd3	Microglia
Dennd2c	Microglia
Cd84	Microglia
Calcrl	Microglia
Rbms1	Microglia
Fam107b	Microglia
Ch25h	Microglia
Mrc2	Microglia
Rin2	Microglia
Tmem150c	Microglia
Oaf	Microglia
Slit2	Microglia
Ier3	Microglia
Rreb1	Microglia
Slamf8	Microglia
Aspa	Microglia
Filip1	Microglia
Igf1	Microglia
Prkcq	Microglia
Tspan8	Microglia
Rasgrp3	Microglia
Tent5a	Microglia
Mafb	Microglia
Itpkb	Microglia
Plekha2	Microglia
Bcar3	Microglia
Lhfpl2	Microglia
Nfia	Microglia
AABR07051515.1	Microglia
Npl	Microglia
Cspg4	Microglia
Ugt1a7c	Microglia
Tbc1d1	Microglia
Tec	Microglia
Wdfy4	Microglia
Pnpla7	Microglia
Map3k5	Microglia
Pik3ap1	Microglia
Mcub	Microglia
Nek10	Microglia
Crim1	Microglia
Irf8	Microglia
LOC103693323	Microglia
Lpp	Microglia
Olr1	Microglia
Tns3	Microglia
Pkib	Microglia
Galnt7	Microglia
Sertad2	Microglia
Gli2	Microglia
AABR07027581.1	Microglia
Rnf144b	Microglia
Il33	Microglia
Tnfaip8l3	Microglia
Eva1a	Microglia
Nedd9	Microglia
Clec2g	Microglia
Cdk6	Microglia
AABR07059663.1	Microglia
Zeb2	Microglia
Dock11	Microglia
St8sia4	Microglia
Galnt10	Microglia
Pnp	Microglia
Tmem164	Microglia
Acss1	Microglia
Inpp4b	Microglia
AABR07001573.1	Microglia
Brinp2	Microglia
Cux2	Microglia
Tnfrsf11a	Microglia
Tbc1d4	Microglia
Sh2d1b	Microglia
Gpr34	Microglia
Prkcb	Microglia
Mctp2	Microglia
Peak1	Microglia
Ppm1k	Microglia
Apaf1	Microglia
Etv5	Microglia
Kcnt2	Microglia
Tmem65	Microglia
Slc25a13	Microglia
Plcb4	Microglia
Ubash3b	Microglia
Hormad1	Microglia
Stk17b	Microglia
Creb3l2	Microglia
Myo1b	Microglia
Fgfr1	Microglia
Hs3st2	Microglia
AABR07040412.1	Microglia
Tek	Microglia
Kdm7a	Microglia
Ppp1r14c	Microglia
Sema3c	Microglia
Ttc28	Microglia
Lzts1	Microglia
Man1a1	Microglia
Efnb2	Microglia
Peli1	Microglia
Anxa11	Microglia
Phactr2	Microglia
Cited2	Microglia
Pced1b	Microglia
Itgav	Microglia
Pmepa1	Microglia
Ston2	Microglia
Sema6a	Microglia
Nedd4l	Microglia
Sh3bgrl2	Microglia
Mgat1	Microglia
Atrnl1	Microglia
AY172581.24	Microglia
Slc5a7	Drd3-MSN
AABR07068285.1	Drd3-MSN
Htr4	Drd3-MSN
Isl1	Drd3-MSN
Cmtm8	Drd3-MSN
Pde8b	Drd3-MSN
Col11a1	Drd3-MSN
Kcnk10	Drd3-MSN
Cpne9	Drd3-MSN
Amot	Drd3-MSN
Btg2	Drd3-MSN
Pde3a	Drd3-MSN
Dab1	Drd3-MSN
Cdk15	Drd3-MSN
Bicc1	Drd3-MSN
Zmat4	Drd3-MSN
Dnah5	Drd3-MSN
