Gene	cell_type
Rps15a	Astrocytes
Rps20	Astrocytes
Rragd	Astrocytes
Rras2	Astrocytes
Rrp15	Astrocytes
Rrs1	Astrocytes
Rsl1d1	Astrocytes
Rsu1	Astrocytes
Rtl4	Astrocytes
Rtn4	Astrocytes
Rufy1	Astrocytes
Runx1t1	Astrocytes
S100a16	Astrocytes
Sall1	Astrocytes
Samd8	Astrocytes
Samm50	Astrocytes
Saraf	Astrocytes
Sarm1	Astrocytes
Sbno2	Astrocytes
Sbsn	Astrocytes
Scamp1	Astrocytes
Scamp5	Astrocytes
Scn8a	Astrocytes
Scpep1	Astrocytes
Scrg1	Astrocytes
Scrib	Astrocytes
Scube3	Astrocytes
Sdc3	Astrocytes
Sdf2	Astrocytes
Sdhaf4	Astrocytes
Sec11c	Astrocytes
Sec24c	Astrocytes
Sec61g	Astrocytes
Sec62	Astrocytes
Selenos	Astrocytes
Sema4b	Astrocytes
Sema4d	Astrocytes
Serac1	Astrocytes
Serinc3	Astrocytes
Serinc5	Astrocytes
Sfpq	Astrocytes
Sfr1	Astrocytes
Sgk3	Astrocytes
Sgta	Astrocytes
Sh3gl1	Astrocytes
Sh3gl2	Astrocytes
Sh3glb2	Astrocytes
Shisa4	Astrocytes
Shisa5	Astrocytes
Shisa6	Astrocytes
Shroom3	Astrocytes
Shtn1	Astrocytes
Sik1	Astrocytes
Sin3b	Astrocytes
Sirt5	Astrocytes
Six3	Astrocytes
Skap2	Astrocytes
Slc17a5	Astrocytes
Slc19a2	Astrocytes
Slc22a17	Astrocytes
Slc22a4	Astrocytes
Slc25a15	Astrocytes
Slc25a18	Astrocytes
Slc25a21	Astrocytes
Slc25a27	Astrocytes
Slc25a34	Astrocytes
Slc25a4	Astrocytes
Slc25a42	Astrocytes
Slc26a1	Astrocytes
Slc27a1	Astrocytes
Slc29a1	Astrocytes
Slc2a1	Astrocytes
Slc30a1	Astrocytes
Slc30a5	Astrocytes
Slc35f1	Astrocytes
Slc36a1	Astrocytes
Slc41a1	Astrocytes
Slc4a4	Astrocytes
Slc6a1	Astrocytes
Slc6a11	Astrocytes
Slc6a8	Astrocytes
Slc7a6	Astrocytes
Slc9a6	Astrocytes
Slit2	Astrocytes
Smad3	Astrocytes
Smap2	Astrocytes
Smarcal1	Astrocytes
Smarcb1	Astrocytes
Smarcc2	Astrocytes
Smarcd3	Astrocytes
Smc5	Astrocytes
Smco4	Astrocytes
Smim12	Astrocytes
Smim13	Astrocytes
Smim7	Astrocytes
Smo	Astrocytes
Smox	Astrocytes
Smpd1	Astrocytes
Smpd3	Astrocytes
Sms	Astrocytes
Smurf1	Astrocytes
Smyd5	Astrocytes
Snap47	Astrocytes
Snd1	Astrocytes
Snn	Astrocytes
Snrnp27	Astrocytes
Snrpe	Astrocytes
Snrpg	Astrocytes
Sntb2	Astrocytes
Sntg1	Astrocytes
Snx12	Astrocytes
Snx21	Astrocytes
Snx25	Astrocytes
Snx33	Astrocytes
Snx9	Astrocytes
Sod2	Astrocytes
Sorbs1	Astrocytes
Sorbs2	Astrocytes
Sorcs2	Astrocytes
Sorl1	Astrocytes
Sort1	Astrocytes
Sox9	Astrocytes
Spag16	Astrocytes
Sparc	Astrocytes
Sparcl1	Astrocytes
Spats2l	Astrocytes
Spcs2	Astrocytes
Spen	Astrocytes
Spg11	Astrocytes
Spg21	Astrocytes
Spon1	Astrocytes
Spryd7	Astrocytes
Sptbn2	Astrocytes
Src	Astrocytes
Srf	Astrocytes
Srgap1	Astrocytes
Srp72	Astrocytes
Srp9	Astrocytes
Srpk2	Astrocytes
Srpr	Astrocytes
Srprb	Astrocytes
Srsf7	Astrocytes
Srsf9	Astrocytes
Ss18l2	Astrocytes
Ssbp4	Astrocytes
Ssr1	Astrocytes
Ssr4	Astrocytes
St3gal3	Astrocytes
Stard7	Astrocytes
Stk24	Astrocytes
Stk25	Astrocytes
Stk38	Astrocytes
Stub1	Astrocytes
Stx16	Astrocytes
Stx1b	Astrocytes
Stx7	Astrocytes
Stxbp4	Astrocytes
Sumo1	Astrocytes
Sumo2	Astrocytes
Surf1	Astrocytes
Surf4	Astrocytes
Sycp2	Astrocytes
Syngr1	Astrocytes
Synj2bp	Astrocytes
Sys1	Astrocytes
Syt11	Astrocytes
Taf10	Astrocytes
Tango6	Astrocytes
Tank	Astrocytes
Tbc1d10a	Astrocytes
Tbc1d15	Astrocytes
Tbcb	Astrocytes
Tbl3	Astrocytes
Tceal8	Astrocytes
Tead3	Astrocytes
Tek	Astrocytes
Tenm4	Astrocytes
Tet3	Astrocytes
Tex30	Astrocytes
Tfip11	Astrocytes
Tfrc	Astrocytes
Tgfbr3	Astrocytes
Thap11	Astrocytes
Thnsl1	Astrocytes
Thra	Astrocytes
Timm44	Astrocytes
Timmdc1	Astrocytes
Tmbim6	Astrocytes
Tmc7	Astrocytes
Tmcc3	Astrocytes
Tmed2	Astrocytes
Tmed7	Astrocytes
Tmed9	Astrocytes
Tmem106b	Astrocytes
Tmem109	Astrocytes
Tmem117	Astrocytes
Tmem131l	Astrocytes
Tmem132b	Astrocytes
Tmem160	Astrocytes
Tmem205	Astrocytes
Tmem222	Astrocytes
Tmem234	Astrocytes
Tmem38a	Astrocytes
Tmem44	Astrocytes
Tmem59	Astrocytes
Tmem63b	Astrocytes
Tmem8b	Astrocytes
Tmie	Astrocytes
Tmtc1	Astrocytes
Tmub2	Astrocytes
Tnik	Astrocytes
Tom1l1	Astrocytes
Tor1a	Astrocytes
Tor2a	Astrocytes
Tox	Astrocytes
Tox2	Astrocytes
Tpd52	Astrocytes
Tpi1	Astrocytes
Tpm1	Astrocytes
Tpra1	Astrocytes
Tprgl	Astrocytes
Trappc5	Astrocytes
Trib2	Astrocytes
Tril	Astrocytes
Trim32	Astrocytes
Trim9	Astrocytes
Trpm3	Astrocytes
Trub1	Astrocytes
Tsacc	Astrocytes
Tsfm	Astrocytes
Tshz2	Astrocytes
Tsnax	Astrocytes
Tspan3	Astrocytes
Tspan5	Astrocytes
Tspan7	Astrocytes
Tssc4	Astrocytes
Tst	Astrocytes
Ttc3	Astrocytes
Ttll3	Astrocytes
Ttyh1	Astrocytes
Ttyh2	Astrocytes
Ttyh3	Astrocytes
Tubb2a	Astrocytes
Tubb2b	Astrocytes
Tusc3	Astrocytes
Twsg1	Astrocytes
Txndc17	Astrocytes
Tyw5	Astrocytes
Ubald1	Astrocytes
Ubc	Astrocytes
Ube2g2	Astrocytes
Ube2m	Astrocytes
Ube2o	Astrocytes
Ube2s	Astrocytes
Ube2v1	Astrocytes
Ube3a	Astrocytes
Ubl3	Astrocytes
Ubr7	Astrocytes
Uevld	Astrocytes
Ufl1	Astrocytes
Ugcg	Astrocytes
Ugp2	Astrocytes
Uhmk1	Astrocytes
Unc50	Astrocytes
Unc5c	Astrocytes
Unc79	Astrocytes
Uqcrfs1	Astrocytes
Uqcrh	Astrocytes
Usf1	Astrocytes
Usp10	Astrocytes
Usp11	Astrocytes
Usp20	Astrocytes
Usp54	Astrocytes
Ust	Astrocytes
Utp3	Astrocytes
Vamp1	Astrocytes
Vamp2	Astrocytes
Vcl	Astrocytes
Vcp	Astrocytes
Vdac1	Astrocytes
Vdac2	Astrocytes
Vmac	Astrocytes
Vmn2r2	Astrocytes
Vopp1	Astrocytes
Vps33a	Astrocytes
Vps35l	Astrocytes
Vps37d	Astrocytes
Vps4a	Astrocytes
Vti1a	Astrocytes
Washc3	Astrocytes
Washc5	Astrocytes
Wbp11	Astrocytes
Wbp2	Astrocytes
Wdr18	Astrocytes
Wdr4	Astrocytes
Wdr41	Astrocytes
Wdr6	Astrocytes
Wdr91	Astrocytes
Wipf3	Astrocytes
Wnk2	Astrocytes
Wnk3	Astrocytes
Wwc1	Astrocytes
Wwox	Astrocytes
Xbp1	Astrocytes
Yars2	Astrocytes
Yipf3	Astrocytes
Yipf4	Astrocytes
Ypel2	Astrocytes
Ypel3	Astrocytes
Ywhae	Astrocytes
Zbtb16	Astrocytes
Zbtb40	Astrocytes
Zbtb7a	Astrocytes
Zdhhc14	Astrocytes
Zdhhc8	Astrocytes
Zfhx3	Astrocytes
Zfp105	Astrocytes
Zfp113	Astrocytes
Zfp277	Astrocytes
Zfp281	Astrocytes
Zfp286	Astrocytes
Zfp318	Astrocytes
Zfp407	Astrocytes
Zfp444	Astrocytes
Zfp523	Astrocytes
Zfp566	Astrocytes
Zfp652	Astrocytes
Zfp706	Astrocytes
Zfp738	Astrocytes
Zfp740	Astrocytes
Zfp866	Astrocytes
Zfp869	Astrocytes
Zfp90	Astrocytes
Zfp937	Astrocytes
Zfp941	Astrocytes
Zfp97	Astrocytes
Zfr2	Astrocytes
Zgpat	Astrocytes
Zkscan14	Astrocytes
Zmat3	Astrocytes
Zmynd8	Astrocytes
Znhit1	Astrocytes
Znhit3	Astrocytes
Zpr1	Astrocytes
Zswim1	Astrocytes
Zxdb	Astrocytes
Alcam	Endothelial
Atrnl1	Endothelial
Auts2	Endothelial
Ccdc141	Endothelial
Cobll1	Endothelial
Ebf1	Endothelial
Fry	Endothelial
Grb10	Endothelial
Mgat4c	Endothelial
Prkce	Endothelial
R3hdm1	Endothelial
Rapgef4	Endothelial
Trpm3	Endothelial
Utrn	Endothelial
Cox4i1	Interneurons_Chat+
Eef1a1	Interneurons_Chat+
Rtl1	Interneurons_Chat+
Snhg11	Interneurons_Chat+
Tubb2a	Interneurons_Chat+
1700025G04Rik	Interneurons_Pnoc+
1700030K09Rik	Interneurons_Pnoc+
1700088E04Rik	Interneurons_Pnoc+
2010315B03Rik	Interneurons_Pnoc+
2210016L21Rik	Interneurons_Pnoc+
2300009A05Rik	Interneurons_Pnoc+
2310061I04Rik	Interneurons_Pnoc+
4833420G17Rik	Interneurons_Pnoc+
4921507P07Rik	Interneurons_Pnoc+
4930503L19Rik	Interneurons_Pnoc+
4930522L14Rik	Interneurons_Pnoc+
4932438H23Rik	Interneurons_Pnoc+
4933428G20Rik	Interneurons_Pnoc+
5730455P16Rik	Interneurons_Pnoc+
6430550D23Rik	Interneurons_Pnoc+
6820408C15Rik	Interneurons_Pnoc+
A530016L24Rik	Interneurons_Pnoc+
AI593442	Interneurons_Pnoc+
AI597479	Interneurons_Pnoc+
AW146154	Interneurons_Pnoc+
Aarsd1	Interneurons_Pnoc+
Abca1	Interneurons_Pnoc+
Abcc8	Interneurons_Pnoc+
Abcf1	Interneurons_Pnoc+
Abcg1	Interneurons_Pnoc+
Abhd4	Interneurons_Pnoc+
Abi2	Interneurons_Pnoc+
Ablim3	Interneurons_Pnoc+
Acadm	Interneurons_Pnoc+
Acads	Interneurons_Pnoc+
Acadvl	Interneurons_Pnoc+
Ache	Interneurons_Pnoc+
Actl6b	Interneurons_Pnoc+
Actr5	Interneurons_Pnoc+
Adam12	Interneurons_Pnoc+
Adamts10	Interneurons_Pnoc+
Adat2	Interneurons_Pnoc+
Adck1	Interneurons_Pnoc+
Adcy6	Interneurons_Pnoc+
Adcyap1	Interneurons_Pnoc+
Adi1	Interneurons_Pnoc+
Ado	Interneurons_Pnoc+
Adprh	Interneurons_Pnoc+
Adprm	Interneurons_Pnoc+
Adra2a	Interneurons_Pnoc+
Agap2	Interneurons_Pnoc+
Agap3	Interneurons_Pnoc+
Agbl5	Interneurons_Pnoc+
Agpat4	Interneurons_Pnoc+
Ahr	Interneurons_Pnoc+
Aifm3	Interneurons_Pnoc+
Aimp1	Interneurons_Pnoc+
Ak3	Interneurons_Pnoc+
Akr1b3	Interneurons_Pnoc+
Akr7a5	Interneurons_Pnoc+
Aldh2	Interneurons_Pnoc+
Aldh5a1	Interneurons_Pnoc+
Alg11	Interneurons_Pnoc+
Alg12	Interneurons_Pnoc+
Alg2	Interneurons_Pnoc+
Alkbh1	Interneurons_Pnoc+
Amdhd2	Interneurons_Pnoc+
Ampd2	Interneurons_Pnoc+
Ampd3	Interneurons_Pnoc+
Anapc15	Interneurons_Pnoc+
Anapc16	Interneurons_Pnoc+
Angpt2	Interneurons_Pnoc+
Ankrd11	Interneurons_Pnoc+
Ankrd24	Interneurons_Pnoc+
Ankrd40	Interneurons_Pnoc+
Ankrd44	Interneurons_Pnoc+
Ankrd54	Interneurons_Pnoc+
Ankrd55	Interneurons_Pnoc+
Ankzf1	Interneurons_Pnoc+
Ano8	Interneurons_Pnoc+
Anxa10	Interneurons_Pnoc+
Anxa7	Interneurons_Pnoc+
Ap1s1	Interneurons_Pnoc+
Ap2m1	Interneurons_Pnoc+
Ap3m1	Interneurons_Pnoc+
Ap3s2	Interneurons_Pnoc+
Apba2	Interneurons_Pnoc+
Apba3	Interneurons_Pnoc+
Apc2	Interneurons_Pnoc+
Aph1c	Interneurons_Pnoc+
Apmap	Interneurons_Pnoc+
Apold1	Interneurons_Pnoc+
Arc	Interneurons_Pnoc+
Arf3	Interneurons_Pnoc+
Arf5	Interneurons_Pnoc+
Arfgap2	Interneurons_Pnoc+
Arfgap3	Interneurons_Pnoc+
Arhgap4	Interneurons_Pnoc+
Arhgef18	Interneurons_Pnoc+
Arhgef40	Interneurons_Pnoc+
Arid4a	Interneurons_Pnoc+
Arl2	Interneurons_Pnoc+
Arl2bp	Interneurons_Pnoc+
Arl4a	Interneurons_Pnoc+
Arl5b	Interneurons_Pnoc+
Arl6ip1	Interneurons_Pnoc+
Arl6ip6	Interneurons_Pnoc+
Arl8b	Interneurons_Pnoc+
Arpc1a	Interneurons_Pnoc+
Arpin	Interneurons_Pnoc+
Arpp21	Interneurons_Pnoc+
Arsa	Interneurons_Pnoc+
Arsk	Interneurons_Pnoc+
Arv1	Interneurons_Pnoc+
Arxes1	Interneurons_Pnoc+
As3mt	Interneurons_Pnoc+
Atad5	Interneurons_Pnoc+
Atat1	Interneurons_Pnoc+
Atg4d	Interneurons_Pnoc+
Atl3	Interneurons_Pnoc+
Atn1	Interneurons_Pnoc+
Atp13a2	Interneurons_Pnoc+
Atp1a1	Interneurons_Pnoc+
Atp2a2	Interneurons_Pnoc+
Atp5a1	Interneurons_Pnoc+
Atp5d	Interneurons_Pnoc+
Atp5e	Interneurons_Pnoc+
Atp5g1	Interneurons_Pnoc+
Atp5g3	Interneurons_Pnoc+
Atp5h	Interneurons_Pnoc+
Atp5j2	Interneurons_Pnoc+
Atp5k	Interneurons_Pnoc+
Atp5o	Interneurons_Pnoc+
Atp6ap2	Interneurons_Pnoc+
Atp6v0e2	Interneurons_Pnoc+
Atr	Interneurons_Pnoc+
Atxn7l3	Interneurons_Pnoc+
Atxn7l3b	Interneurons_Pnoc+
Avpi1	Interneurons_Pnoc+
B230217C12Rik	Interneurons_Pnoc+
B3gat3	Interneurons_Pnoc+
B630019K06Rik	Interneurons_Pnoc+
B9d1	Interneurons_Pnoc+
BC005624	Interneurons_Pnoc+
Babam1	Interneurons_Pnoc+
Bace1	Interneurons_Pnoc+
Bag5	Interneurons_Pnoc+
Bahcc1	Interneurons_Pnoc+
Baiap3	Interneurons_Pnoc+
Banf2	Interneurons_Pnoc+
Bbs7	Interneurons_Pnoc+
Bccip	Interneurons_Pnoc+
Bcl6	Interneurons_Pnoc+
Bdnf	Interneurons_Pnoc+
Bend3	Interneurons_Pnoc+
Bend5	Interneurons_Pnoc+
Bex1	Interneurons_Pnoc+
Bloc1s4	Interneurons_Pnoc+
Bmp1	Interneurons_Pnoc+
Bmp2	Interneurons_Pnoc+
Bmyc	Interneurons_Pnoc+
Bola2	Interneurons_Pnoc+
Bri3bp	Interneurons_Pnoc+
Bscl2	Interneurons_Pnoc+
Bsg	Interneurons_Pnoc+
Btaf1	Interneurons_Pnoc+
Btf3	Interneurons_Pnoc+
Btg2	Interneurons_Pnoc+
Bub3	Interneurons_Pnoc+
C1qtnf4	Interneurons_Pnoc+
C2cd2l	Interneurons_Pnoc+
C87436	Interneurons_Pnoc+
Cabin1	Interneurons_Pnoc+
Cables2	Interneurons_Pnoc+
Cacfd1	Interneurons_Pnoc+
Cacna1a	Interneurons_Pnoc+
Cacna1g	Interneurons_Pnoc+
Cacna1h	Interneurons_Pnoc+
Cacnb3	Interneurons_Pnoc+
Cacng2	Interneurons_Pnoc+
Calm3	Interneurons_Pnoc+
Calr	Interneurons_Pnoc+
Caly	Interneurons_Pnoc+
Camk1	Interneurons_Pnoc+
Camk1d	Interneurons_Pnoc+
Camkk1	Interneurons_Pnoc+
Camsap3	Interneurons_Pnoc+
Capn10	Interneurons_Pnoc+
Capn2	Interneurons_Pnoc+
Car2	Interneurons_Pnoc+
Cars2	Interneurons_Pnoc+
Caskin1	Interneurons_Pnoc+
Casp7	Interneurons_Pnoc+
Casz1	Interneurons_Pnoc+
Catsper3	Interneurons_Pnoc+
Ccar2	Interneurons_Pnoc+
Ccdc107	Interneurons_Pnoc+
Ccdc12	Interneurons_Pnoc+
Ccdc13	Interneurons_Pnoc+
Ccdc138	Interneurons_Pnoc+
Ccdc169	Interneurons_Pnoc+
Ccdc34	Interneurons_Pnoc+
Ccdc85b	Interneurons_Pnoc+
Ccng2	Interneurons_Pnoc+
Ccny	Interneurons_Pnoc+
Ccpg1	Interneurons_Pnoc+
Ccs	Interneurons_Pnoc+
Cdc26	Interneurons_Pnoc+
Cdc42ep3	Interneurons_Pnoc+
Cdc7	Interneurons_Pnoc+
Cdh18	Interneurons_Pnoc+
Cdh4	Interneurons_Pnoc+
Cdhr1	Interneurons_Pnoc+
Cdipt	Interneurons_Pnoc+
Cdk10	Interneurons_Pnoc+
Cdk16	Interneurons_Pnoc+
Cdk5r1	Interneurons_Pnoc+
Cdkl3	Interneurons_Pnoc+
Cdkn1b	Interneurons_Pnoc+
Cebpb	Interneurons_Pnoc+
Celf1	Interneurons_Pnoc+
Celf2	Interneurons_Pnoc+
Celf3	Interneurons_Pnoc+
Cend1	Interneurons_Pnoc+
Cep131	Interneurons_Pnoc+
Cep135	Interneurons_Pnoc+
Cep170b	Interneurons_Pnoc+
Cep78	Interneurons_Pnoc+
Cep89	Interneurons_Pnoc+
Cfap46	Interneurons_Pnoc+
Cfap97	Interneurons_Pnoc+
Cfap97d2	Interneurons_Pnoc+
Cgrrf1	Interneurons_Pnoc+
Chd7	Interneurons_Pnoc+
Chgb	Interneurons_Pnoc+
Chil5	Interneurons_Pnoc+
Chrna4	Interneurons_Pnoc+
Chrnb1	Interneurons_Pnoc+
Ciapin1	Interneurons_Pnoc+
Ciart	Interneurons_Pnoc+
Cirbp	Interneurons_Pnoc+
Cisd1	Interneurons_Pnoc+
Cit	Interneurons_Pnoc+
Cklf	Interneurons_Pnoc+
Ckmt1	Interneurons_Pnoc+
Clgn	Interneurons_Pnoc+
Clic4	Interneurons_Pnoc+
Clint1	Interneurons_Pnoc+
Clstn3	Interneurons_Pnoc+
Cmss1	Interneurons_Pnoc+
Cnnm3	Interneurons_Pnoc+
Cnot10	Interneurons_Pnoc+
Cnot11	Interneurons_Pnoc+
Cnpy2	Interneurons_Pnoc+
Cnrip1	Interneurons_Pnoc+
Cntfr	Interneurons_Pnoc+
Cntn2	Interneurons_Pnoc+
Cntnap1	Interneurons_Pnoc+
Cntrob	Interneurons_Pnoc+
Cog1	Interneurons_Pnoc+
Cog7	Interneurons_Pnoc+
Cog8	Interneurons_Pnoc+
Coil	Interneurons_Pnoc+
Col25a1	Interneurons_Pnoc+
Col6a2	Interneurons_Pnoc+
Comt	Interneurons_Pnoc+
Coprs	Interneurons_Pnoc+
Coq10a	Interneurons_Pnoc+
Coq3	Interneurons_Pnoc+
Coq8b	Interneurons_Pnoc+
Coro2a	Interneurons_Pnoc+
Cox11	Interneurons_Pnoc+
Cox20	Interneurons_Pnoc+
Cox4i1	Interneurons_Pnoc+
Cox6b1	Interneurons_Pnoc+
Cox6c	Interneurons_Pnoc+
Cox8a	Interneurons_Pnoc+
Cpeb4	Interneurons_Pnoc+
Cplane1	Interneurons_Pnoc+
Cpne2	Interneurons_Pnoc+
Cpped1	Interneurons_Pnoc+
Crebzf	Interneurons_Pnoc+
Creg1	Interneurons_Pnoc+
Creg2	Interneurons_Pnoc+
Crip2	Interneurons_Pnoc+
Crybg3	Interneurons_Pnoc+
Cryz	Interneurons_Pnoc+
Csad	Interneurons_Pnoc+
Csgalnact2	Interneurons_Pnoc+
Csrp2	Interneurons_Pnoc+
Ctnnbip1	Interneurons_Pnoc+
Ctr9	Interneurons_Pnoc+
Ctsb	Interneurons_Pnoc+
Ctsd	Interneurons_Pnoc+
Ctsf	Interneurons_Pnoc+
Ctsl	Interneurons_Pnoc+
Cul4a	Interneurons_Pnoc+
Cxxc1	Interneurons_Pnoc+
Cyb5a	Interneurons_Pnoc+
Cyb5r1	Interneurons_Pnoc+
Cyc1	Interneurons_Pnoc+
Cyth2	Interneurons_Pnoc+
D11Wsu47e	Interneurons_Pnoc+
D17H6S53E	Interneurons_Pnoc+
D930048N14Rik	Interneurons_Pnoc+
Dab2	Interneurons_Pnoc+
Dand5	Interneurons_Pnoc+
Dapk3	Interneurons_Pnoc+
Dazap1	Interneurons_Pnoc+
Dbn1	Interneurons_Pnoc+
Dbp	Interneurons_Pnoc+
Dcaf17	Interneurons_Pnoc+
Dcaf4	Interneurons_Pnoc+
Dcp1b	Interneurons_Pnoc+
Dctn2	Interneurons_Pnoc+
Dctn6	Interneurons_Pnoc+
Dctpp1	Interneurons_Pnoc+
Ddc	Interneurons_Pnoc+
Ddhd2	Interneurons_Pnoc+
Ddost	Interneurons_Pnoc+
Ddrgk1	Interneurons_Pnoc+
Ddt	Interneurons_Pnoc+
Ddx1	Interneurons_Pnoc+
Ddx23	Interneurons_Pnoc+
Ddx3y	Interneurons_Pnoc+
Ddx47	Interneurons_Pnoc+
Decr2	Interneurons_Pnoc+
Degs1	Interneurons_Pnoc+
Dennd3	Interneurons_Pnoc+
Derl2	Interneurons_Pnoc+
Dexi	Interneurons_Pnoc+
Dguok	Interneurons_Pnoc+
Dhdh	Interneurons_Pnoc+
Dhrs13	Interneurons_Pnoc+
Dhx30	Interneurons_Pnoc+
Dhx32	Interneurons_Pnoc+
Dhx34	Interneurons_Pnoc+
Dhx37	Interneurons_Pnoc+
Disp1	Interneurons_Pnoc+
Dixdc1	Interneurons_Pnoc+
Dmac2	Interneurons_Pnoc+
Dmpk	Interneurons_Pnoc+
Dnah17	Interneurons_Pnoc+
Dnaja2	Interneurons_Pnoc+
Dnajc16	Interneurons_Pnoc+
Dnajc2	Interneurons_Pnoc+
Dnajc21	Interneurons_Pnoc+
Dnajc3	Interneurons_Pnoc+
Dnajc30	Interneurons_Pnoc+
Dnttip2	Interneurons_Pnoc+
Dok3	Interneurons_Pnoc+
Dok5	Interneurons_Pnoc+
Dpf1	Interneurons_Pnoc+
Dpysl3	Interneurons_Pnoc+
Dsel	Interneurons_Pnoc+
Dstyk	Interneurons_Pnoc+
Dtd1	Interneurons_Pnoc+
Dus2	Interneurons_Pnoc+
Dus3l	Interneurons_Pnoc+
Dus4l	Interneurons_Pnoc+
Dusp12	Interneurons_Pnoc+
Dusp14	Interneurons_Pnoc+
Dusp7	Interneurons_Pnoc+
Dvl1	Interneurons_Pnoc+
Dynlt1c	Interneurons_Pnoc+
E2f5	Interneurons_Pnoc+
Eci2	Interneurons_Pnoc+
Edc4	Interneurons_Pnoc+
Edf1	Interneurons_Pnoc+
Eef1a1	Interneurons_Pnoc+
Eef1akmt1	Interneurons_Pnoc+
Efcab12	Interneurons_Pnoc+
Efcab8	Interneurons_Pnoc+
Efhb	Interneurons_Pnoc+
Egfl7	Interneurons_Pnoc+
Egr1	Interneurons_Pnoc+
Egr3	Interneurons_Pnoc+
Egr4	Interneurons_Pnoc+
Eid1	Interneurons_Pnoc+
Eid2	Interneurons_Pnoc+
Eid2b	Interneurons_Pnoc+
Eif2b4	Interneurons_Pnoc+
Eif2s3y	Interneurons_Pnoc+
Eif3d	Interneurons_Pnoc+
Eif3g	Interneurons_Pnoc+
Eif3m	Interneurons_Pnoc+
Elk1	Interneurons_Pnoc+
Elmo2	Interneurons_Pnoc+
Elob	Interneurons_Pnoc+
Elovl1	Interneurons_Pnoc+
Emc6	Interneurons_Pnoc+
Emc9	Interneurons_Pnoc+
Emg1	Interneurons_Pnoc+
Enc1	Interneurons_Pnoc+
Engase	Interneurons_Pnoc+
Eno3	Interneurons_Pnoc+
Enpp5	Interneurons_Pnoc+
Epn1	Interneurons_Pnoc+
Eps8l1	Interneurons_Pnoc+
Eqtn	Interneurons_Pnoc+
Eral1	Interneurons_Pnoc+
Erp29	Interneurons_Pnoc+
Esco1	Interneurons_Pnoc+
Evi2a	Interneurons_Pnoc+
Evi5l	Interneurons_Pnoc+
Evpl	Interneurons_Pnoc+
Exoc3	Interneurons_Pnoc+
Exoc7	Interneurons_Pnoc+
Exosc8	Interneurons_Pnoc+
Ext2	Interneurons_Pnoc+
Ezh1	Interneurons_Pnoc+
Fam111a	Interneurons_Pnoc+
Fam131a	Interneurons_Pnoc+
Fam13a	Interneurons_Pnoc+
Fam151b	Interneurons_Pnoc+
Fam161b	Interneurons_Pnoc+
Fam168b	Interneurons_Pnoc+
Fam216a	Interneurons_Pnoc+
Fam227a	Interneurons_Pnoc+
Fam227b	Interneurons_Pnoc+
Fam241b	Interneurons_Pnoc+
Fasn	Interneurons_Pnoc+
Fbrs	Interneurons_Pnoc+
Fbxl19	Interneurons_Pnoc+
Fbxl7	Interneurons_Pnoc+
Fbxo10	Interneurons_Pnoc+
Fbxo3	Interneurons_Pnoc+
Fbxo44	Interneurons_Pnoc+
Fbxo7	Interneurons_Pnoc+
Fbxw17	Interneurons_Pnoc+
Fcho1	Interneurons_Pnoc+
Fech	Interneurons_Pnoc+
Fem1c	Interneurons_Pnoc+
Fgf11	Interneurons_Pnoc+
Fgf13	Interneurons_Pnoc+
Fhod1	Interneurons_Pnoc+
Fignl2	Interneurons_Pnoc+
Fkbpl	Interneurons_Pnoc+
Flywch1	Interneurons_Pnoc+
Flywch2	Interneurons_Pnoc+
Fndc1	Interneurons_Pnoc+
Fos	Interneurons_Pnoc+
Fosb	Interneurons_Pnoc+
Fosl2	Interneurons_Pnoc+
Foxp1	Interneurons_Pnoc+
Fpgt	Interneurons_Pnoc+
Fra10ac1	Interneurons_Pnoc+
Frem1	Interneurons_Pnoc+
Fsd1	Interneurons_Pnoc+
Fstl4	Interneurons_Pnoc+
Ftsj1	Interneurons_Pnoc+
Fuca1	Interneurons_Pnoc+
Fxyd5	Interneurons_Pnoc+
Gapdhs	Interneurons_Pnoc+
Gart	Interneurons_Pnoc+
Gas2l3	Interneurons_Pnoc+
Gatb	Interneurons_Pnoc+
Gatm	Interneurons_Pnoc+
Gbe1	Interneurons_Pnoc+
Gcat	Interneurons_Pnoc+
Gcfc2	Interneurons_Pnoc+
Gda	Interneurons_Pnoc+
Gde1	Interneurons_Pnoc+
Gdf11	Interneurons_Pnoc+
Gdpgp1	Interneurons_Pnoc+
Gemin5	Interneurons_Pnoc+
Gga1	Interneurons_Pnoc+
Gga2	Interneurons_Pnoc+
Gga3	Interneurons_Pnoc+
Ggps1	Interneurons_Pnoc+
Gigyf1	Interneurons_Pnoc+
Gin1	Interneurons_Pnoc+
Gipc2	Interneurons_Pnoc+
Glce	Interneurons_Pnoc+
Glmn	Interneurons_Pnoc+
Glrx5	Interneurons_Pnoc+
Gls	Interneurons_Pnoc+
Glt8d1	Interneurons_Pnoc+
Gm12353	Interneurons_Pnoc+
Gm1604a	Interneurons_Pnoc+
Gm1673	Interneurons_Pnoc+
Gm17359	Interneurons_Pnoc+
Gm2a	Interneurons_Pnoc+
Gm6569	Interneurons_Pnoc+
Gm7347	Interneurons_Pnoc+
Gm867	Interneurons_Pnoc+
Gmpr	Interneurons_Pnoc+
Gna11	Interneurons_Pnoc+
Gng13	Interneurons_Pnoc+
Gnpda1	Interneurons_Pnoc+
